,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,66,223,289,43,43,86,0,0,0,0.007105943152454782,0.02408781521966799,0.015596879186061388
4,Venda Nova,Carreira,583.47,99,449,548,44,43,87,0,0,0,0.010504889448096013,0.04835799323540197,0.029213894768258728
5,Carreira,Baguim,786.02,149,632,781,44,43,87,0,0,0,0.015726426327480822,0.06808434682889536,0.041604478989099504
6,Baguim,Campainha,751.7,179,680,860,44,43,87,0,0,0,0.018926362572880374,0.07326793645666896,0.04578484161889082
7,Campainha,Rio Tinto,859.99,253,945,1198,44,43,87,0,0,0,0.026628193430777013,0.10183230252008629,0.06379804045192987
8,Rio Tinto,Levada,452.83,289,1100,1389,44,43,87,0,0,0,0.030439690552698268,0.1184893965909931,0.07395851077852214
9,Levada,Nau Vitória,1111.62,524,1338,1863,44,43,87,0,0,0,0.0551830433203013,0.1441572162686827,0.09915878397294957
10,Nau Vitória,Nasoni,499.02,531,1384,1915,44,43,87,0,0,0,0.05591358392646976,0.1490431103948117,0.10194311999702957
11,Nasoni,Contumil,650.0,576,1431,2007,44,43,87,0,0,0,0.06064534306052702,0.1541122267734499,0.10684161891863833
12,Contumil,Estádio do Dragão,619.19,612,1619,2232,44,43,87,0,0,0,0.06446853787346753,0.17434983357026101,0.1187776840224574
13,Estádio do Dragão,Campanhã,1166.02,3126,2229,5355,46,43,89,44,47,91,0.1499459286792746,0.10644159015126754,0.12814379271711485
14,Campanhã,Heroismo,950.92,5590,4113,9704,45,45,90,81,90,171,0.18754355139730208,0.12839652255191317,0.15690277393956278
15,Heroismo,24 de Agosto,571.9,5786,4464,10251,45,45,90,87,90,177,0.18490757913709777,0.1393318920137145,0.16185204965255184
16,24 de Agosto,Bolhão,680.44,6916,5416,12333,45,45,90,87,90,177,0.22101370446283025,0.16904531132718534,0.1947242748167196
17,Bolhão,Trindade,451.8,8238,6336,14574,46,36,82,87,90,177,0.261437133371578,0.21053857883863936,0.2365727830076103
18,Trindade,Lapa,857.4300000000001,9227,9416,18644,136,132,268,87,90,177,0.18110921675471547,0.18525588950618582,0.18318010873481788
19,Lapa,Carolina Michaelis,460.97,9013,9365,18378,131,132,263,87,90,177,0.18072639902855428,0.18424876556851008,0.18250437146221168
20,Carolina Michaelis,Casa da Música,627.48,8570,8957,17528,132,141,273,87,90,177,0.17111792028504086,0.1697298000265862,0.1704057232602294
21,Casa da Música,Francos,871.87,7707,7114,14822,133,135,268,87,90,177,0.15321220767019214,0.13820811555831275,0.14562348388335383
