,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,218,1447,1666,196,193,389,0,0,0,0.005172902494331065,0.034732019849380784,0.019838479999535683
4,Venda Nova,Carreira,583.47,348,2646,2995,196,195,391,0,0,0,0.00824265514407343,0.0628382307177915,0.03547062761689958
5,Carreira,Baguim,786.02,527,4068,4595,198,203,401,0,0,0,0.012339233991646525,0.09277838950419338,0.053060302742387204
6,Baguim,Campainha,751.7,625,4810,5436,202,196,398,0,0,0,0.014336954709286568,0.11363484396019952,0.06323742278260049
7,Campainha,Rio Tinto,859.99,881,6350,7232,240,191,431,0,0,0,0.017004404383413003,0.1539348382964197,0.07768587277641598
8,Rio Tinto,Levada,452.83,1040,7207,8247,221,192,413,0,0,0,0.021795621577599626,0.1737861275476554,0.09245464614479261
9,Levada,Nau Vitória,1111.62,1566,8940,10506,220,192,412,0,0,0,0.03295532315920447,0.21558816825887922,0.11806577524448979
10,Nau Vitória,Nasoni,499.02,1618,9116,10735,222,192,414,0,0,0,0.03375147039184875,0.21982431740415795,0.12004612407871679
11,Nasoni,Contumil,650.0,1679,9339,11018,242,212,454,0,0,0,0.0321216671640785,0.20394700288416856,0.11235728648711615
12,Contumil,Estádio do Dragão,619.19,2037,10484,12522,256,202,458,0,0,0,0.03685061048004052,0.24029319350988998,0.12657856194735403
13,Estádio do Dragão,Campanhã,1166.02,5181,16602,21784,309,283,592,173,173,346,0.047256907113682,0.15959207904532788,0.10194828022484348
14,Campanhã,Heroismo,950.92,11476,28610,40086,392,366,758,346,348,694,0.06731923575534789,0.1730178602275611,0.11936284146856008
15,Heroismo,24 de Agosto,571.9,12650,29895,42545,400,369,769,305,348,653,0.07806944389187731,0.1800854252236769,0.12969441654505426
16,24 de Agosto,Bolhão,680.44,18308,33806,52114,429,378,807,305,348,653,0.10878484872282755,0.20128407101412943,0.1549860447825818
17,Bolhão,Trindade,451.8,29434,34800,64234,414,394,808,303,350,653,0.17885955569447262,0.2024400528844008,0.1909068636099527
18,Trindade,Lapa,857.4300000000001,40064,44782,84846,429,390,819,301,336,637,0.23945854485820625,0.26724766983089165,0.25336372908366894
19,Lapa,Carolina Michaelis,460.97,39772,44119,83891,433,389,822,327,326,653,0.2277613123838276,0.26759565882425945,0.24710636612916448
20,Carolina Michaelis,Casa da Música,627.48,38904,41121,80026,438,422,860,299,312,611,0.23053132025743192,0.2440053206045943,0.23726368645636747
21,Casa da Música,Francos,871.87,39759,27662,67422,455,429,884,287,284,571,0.2346299836689879,0.16961073828985437,0.20274210194115236
22,Francos,Ramalde,965.03,37647,24319,61966,474,419,893,261,284,545,0.22528054166177394,0.1511116222688101,0.1888942530350302
23,Ramalde,Viso,621.15,34966,23686,58653,457,411,868,261,284,545,0.21394360076867833,0.14877915446243578,0.18178874108405527
24,Viso,Sete Bicas,743.81,33779,21727,55506,476,411,887,261,278,539,0.2016163638977154,0.13775902909153775,0.17065204308253037
25,Sete Bicas,Sra da Hora,674.5,31267,17124,48391,498,412,910,263,267,530,0.18095564001134115,0.11033070663851594,0.14753626605119038
26,Sra da Hora,Vasco da Gama,824.48,8180,7811,15991,219,173,392,0,0,0,0.17293350110783237,0.2090414065080529,0.18886887772578684
27,Vasco da Gama,Estádio do Mar,661.6,7083,7979,15063,221,165,386,0,0,0,0.1483841748815342,0.2239054579614262,0.18066658863330148
28,Estádio do Mar,Pedro Hispano,786.97,6811,7855,14666,218,174,392,0,0,0,0.14466205598334386,0.20900155858622813,0.17322091683258328
29,Pedro Hispano,Parque de Real,656.68,6082,7548,13631,220,174,394,0,0,0,0.1280014285715632,0.20084641013446553,0.16017154733284497
30,Parque de Real,C. Matosinhos,723.67,5341,7369,12711,222,174,396,0,0,0,0.11139491847720838,0.19608752129278648,0.1486083348658715
31,C. Matosinhos,Matosinhos Sul,616.61,3815,5441,9257,231,168,399,0,0,0,0.07647688718072902,0.14995526638634207,0.10741515210940822
32,Matosinhos Sul,Brito Capelo,535.72,1904,2665,4569,223,136,359,0,0,0,0.03953416151366784,0.09074026145391122,0.05893257263309152
33,Brito Capelo,Mercado,487.53,1097,1292,2390,217,132,349,0,0,0,0.023425154652194923,0.04533759463781724,0.0317129543029174
34,Mercado,Sr. de Matosinhos,708.96,237,224,461,215,132,347,0,0,0,0.005120938453352222,0.007856341189674524,0.00616149511385523
