,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,437,788,1226,108,87,195,0,0,0,0.018775720164609048,0.04197106957819349,0.029124414518362108
1,Venda Nova,Carreira,583.47,816,1490,2307,108,87,195,0,0,0,0.035017240357499736,0.07929915033531215,0.05477378480913912
2,Carreira,Baguim,786.02,1140,1969,3109,107,87,194,0,0,0,0.04933836914925014,0.1048150078978846,0.07421706796951405
3,Baguim,Campainha,751.7,1391,2186,3577,100,88,188,0,0,0,0.0644020797603917,0.11502562595522053,0.08809820776648179
4,Campainha,Rio Tinto,859.99,2035,2863,4898,108,89,197,0,0,0,0.0872485634237521,0.14894786356613177,0.11512286653376119
5,Rio Tinto,Levada,452.83,2241,3298,5540,108,89,197,0,0,0,0.09608423964210892,0.17158953998855994,0.1301957712707086
6,Levada,Nau Vitória,1111.62,2941,4165,7107,109,88,197,0,0,0,0.12495100907156631,0.21913121167829103,0.16702135338319968
7,Nau Vitória,Nasoni,499.02,3170,4295,7466,109,88,197,0,0,0,0.13468206605035274,0.2260087141505631,0.1754777261154213
8,Nasoni,Contumil,650.0,3329,4404,7734,110,88,198,0,0,0,0.14014222866046006,0.23174077612437932,0.1808526941999797
9,Contumil,Estádio do Dragão,619.19,4048,5322,9370,110,88,198,0,0,0,0.1703707222665626,0.28001310808788465,0.21910067152048354
10,Estádio do Dragão,Campanhã,1166.02,8134,9609,17744,323,258,581,124,110,234,0.08092786408447732,0.11576325197748161,0.09668358461879634
11,Campanhã,Heroismo,950.92,14805,18283,33089,323,259,582,196,193,389,0.12507029022573968,0.17613041602166188,0.1489264164032461
12,Heroismo,24 de Agosto,571.9,16288,19822,36111,305,251,556,196,195,391,0.14227429163085295,0.1932462874560018,0.16636167343419422
13,24 de Agosto,Bolhão,680.44,21950,24154,46105,305,253,558,218,196,414,0.18300999520472233,0.23393298888940808,0.20656781167383484
14,Bolhão,Trindade,451.8,28792,31782,60574,305,263,568,197,196,393,0.25094232553090307,0.3014942946928835,0.27514826679502663
15,Trindade,Lapa,857.4300000000001,33254,41817,75072,310,263,573,197,211,408,0.28712967406790413,0.3831727472278887,0.33372520036857306
16,Lapa,Carolina Michaelis,460.97,32991,41132,74124,281,263,544,197,198,395,0.3011469781433797,0.3883674672885253,0.3440204811245768
17,Carolina Michaelis,Casa da Música,627.48,31252,38562,69815,265,260,525,198,196,394,0.2938846549780681,0.368076370240774,0.3307035834361528
18,Casa da Música,Francos,871.87,28463,30523,58987,263,259,522,198,191,389,0.2687488440468767,0.2954492121736791,0.28193312707328
19,Francos,Ramalde,965.03,26915,26776,53692,268,264,532,198,187,385,0.2515695198963651,0.2589606700541373,0.2552020008191837
20,Ramalde,Viso,621.15,25767,25614,51382,280,254,534,199,198,397,0.23460637457852385,0.24637353987977406,0.2403285852522394
21,Viso,Sete Bicas,743.81,24512,24227,48740,262,239,501,204,198,402,0.2286968109711333,0.2405247857788557,0.2344271596110976
22,Sete Bicas,Sra da Hora,674.5,20975,21391,42367,242,240,482,218,198,416,0.19725626068622684,0.21191786962343923,0.2043963680412923
23,Sra da Hora,Vasco da Gama,824.48,7219,8772,15992,131,131,262,0,0,0,0.25514467764279564,0.31003515163299816,0.2825899146378969
24,Vasco da Gama,Estádio do Mar,661.6,7007,8500,15508,131,132,263,0,0,0,0.247658507144834,0.29814579816050657,0.2729981360956658
25,Estádio do Mar,Pedro Hispano,786.97,6853,8275,15129,135,133,268,0,0,0,0.23504108750708166,0.28807096130225285,0.26135815174125243
26,Pedro Hispano,Parque de Real,656.68,6177,7447,13625,143,152,295,0,0,0,0.20000056158516114,0.22683322735051545,0.21382620631849622
27,Parque de Real,C. Matosinhos,723.67,5810,7181,12992,131,132,263,0,0,0,0.2053596709948821,0.2518889227055945,0.2287127555036807
28,C. Matosinhos,Matosinhos Sul,616.61,4228,5250,9479,131,131,262,0,0,0,0.14943976532230566,0.18556715798244222,0.16750346165237395
29,Matosinhos Sul,Brito Capelo,535.72,2356,2851,5208,131,146,277,0,0,0,0.08328789533718829,0.09043133238685959,0.0870530282225746
30,Brito Capelo,Mercado,487.53,1109,1409,2519,133,153,286,0,0,0,0.038627375775110856,0.042658960003599346,0.04078413237286868
31,Mercado,Sr. de Matosinhos,708.96,233,311,544,149,131,280,0,0,0,0.007250367010423219,0.010990952784845914,0.009000426783456694
33,Fonte do Cuco,Custoias,689.2,7377,7817,15195,110,88,198,109,150,259,0.1452444958857436,0.13908711302390542,0.14200997087734918
34,Custoias,Esposade,1779.24,7153,7604,14758,110,88,198,107,112,219,0.14222974714293404,0.1625537641927864,0.15202413129683073
35,Esposade,Crestins,2035.56,7018,7543,14562,108,88,196,88,110,198,0.15544403183807984,0.16296662678661303,0.1592520575924292
36,Crestins,Verdes,591.8199999999999,6929,7455,14384,108,98,206,88,110,198,0.15346040229100896,0.15387790075305519,0.1536765023496544
37,Verdes,Pedras Rubras,960.78,5451,4373,9825,0,0,0,88,110,198,0.24981526250302766,0.16031155790074794,0.2000909821684278
38,Pedras Rubras,Lidador,1147.58,4831,3811,8643,0,0,0,88,110,198,0.22139557736965754,0.13971382093191936,0.17601682379313632
39,Lidador,Vilar do Pinheiro,1987.51,4570,3652,8222,0,0,0,88,123,211,0.20940477289748968,0.11972823812093236,0.15712887821731644
40,Vilar do Pinheiro,Modivas Sul,2037.38,4378,3593,7972,0,0,0,88,132,220,0.20063502659277416,0.10977232593392335,0.1461174061974637
41,Modivas Sul,Modivas Centro,1051.08,4295,3557,7852,0,0,0,88,128,216,0.1968021871960944,0.11207817426110245,0.14659536471609919
42,Modivas Centro,Modivas Norte,852.51,4251,3577,7829,0,0,0,88,113,201,0.19479836519010452,0.1276731771068054,0.1570613191532249
43,Modivas Norte,Mindelo,1834.12,3749,3296,7046,0,0,0,88,110,198,0.17181100171206742,0.12085713287029211,0.14350329679997004
44,Mindelo,Espaço Natureza,776.86,3636,3232,6868,0,0,0,87,110,197,0.16855229442259123,0.11848170569470882,0.14059409767098177
45,Espaço Natureza,Varziela,1539.0,3627,3181,6808,0,0,0,86,110,196,0.17009091044072303,0.11661208499117469,0.1400772839129153
46,Varziela,Árvore,858.71,3390,3011,6401,0,0,0,87,110,197,0.15713601145402098,0.11039475576739786,0.13103683315184564
47,Árvore,Azurara,664.57,3372,2987,6360,0,0,0,88,110,198,0.15454222736328982,0.10951294181767701,0.12952595761572713
48,Azurara,Santa Clara,1218.09,3344,2993,6338,0,0,0,88,124,212,0.1532703148943328,0.09734566338205326,0.1205596696701693
49,Santa Clara,Vila do Conde,670.57,3217,2923,6140,0,0,0,100,152,252,0.12972232847818635,0.07755262398224558,0.09825488767111096
50,Vila do Conde,Alto de Pega,730.41,2539,2136,4676,0,0,0,111,130,241,0.09224370119001792,0.06628100509734923,0.07823892736409706
51,Alto de Pega,Portas Fronhas,671.05,2447,1988,4436,0,0,0,113,132,245,0.08733903538769723,0.06074349088566952,0.0730100073294619
52,Portas Fronhas,São Brás,562.21,1991,1619,3611,0,0,0,110,132,242,0.07299038475885326,0.0494816324895515,0.06016742897559776
53,São Brás,Póvoa de Varzim,624.94,1891,1544,3436,0,0,0,110,132,242,0.06933552913854593,0.047195747800586496,0.05725928477238624
55,Fonte do Cuco,Cândido dos Reis,913.51,5631,5589,11221,0,0,0,88,87,175,0.2580537257482284,0.25904977962952414,0.25854890682064396
56,Cândido dos Reis,Pias,916.73,5342,5342,10684,0,0,0,88,102,190,0.2447861833848108,0.2111813432262675,0.2267456902470665
57,Pias,Araújo,1258.13,5156,5220,10377,0,0,0,88,108,196,0.2362794603362333,0.19491394018516353,0.21348621453870506
58,Araújo,Custió,651.69,5010,5044,10055,0,0,0,88,88,176,0.22958926266806315,0.2311625498585138,0.2303759062632885
59,Custió,Parque de Maia,1418.51,4792,4839,9632,0,0,0,88,88,176,0.21958589258735653,0.2217728966966781,0.2206793946420173
60,Parque de Maia,Forum,824.81,4315,4335,8651,0,0,0,88,88,176,0.19772494744319116,0.19867513702658243,0.1982000422348868
61,Forum,Zona Industrial,1119.4,1813,1919,3733,0,0,0,48,44,92,0.15234993513515283,0.17592095130774374,0.16362302982639196
62,Zona Industrial,Mandim,1194.23,1745,1704,3450,0,34,34,44,44,88,0.15996844889532294,0.09338017092153428,0.11829141918161319
63,Mandim,Castêlo da Maia,1468.1,1670,1636,3306,0,44,44,44,44,88,0.15307688652775597,0.08015019741463789,0.10555162845403857
64,Castêlo da Maia,ISMAI,702.48,1037,1001,2039,0,44,44,44,44,88,0.09505888833093802,0.04907915360501567,0.06509456682415717
65,Santo Ovídio,D. João II,463.71,6495,7220,13716,438,440,878,0,0,0,0.06866226957551155,0.07597275503192193,0.07232583859694727
66,D. João II,João de Deus,716.25,8511,10538,19050,440,442,882,0,0,0,0.08956073726243152,0.11038815527502964,0.09999806012135258
67,João de Deus,C.M.Gaia,405.01,14244,17382,31627,444,438,882,0,0,0,0.14853099996780733,0.1837357894475036,0.16601365052575173
68,C.M.Gaia,General Torres,488.39,16704,19458,36162,440,440,880,0,0,0,0.17576256072029184,0.20474009183524045,0.19025132627776611
69,General Torres,Jardim do Morro,419.98,17968,21751,39719,438,436,874,0,0,0,0.18992226039382357,0.23096354721026344,0.21039594580797433
70,Jardim do Morro,São Bento,795.7,18553,22755,41309,440,438,878,0,0,0,0.19522209900230492,0.2405249968976428,0.21782195011638011
71,São Bento,Aliados,443.38,22543,28750,51293,440,440,880,0,0,0,0.23720286354521578,0.30250465748077177,0.26985376051299376
72,Aliados,Trindade,450.27,24819,30732,55552,440,440,880,0,0,0,0.2611459164367624,0.3233662120350941,0.29225606423592826
73,Trindade,Faria Guimaraes,555.34,22614,29090,51705,438,434,872,0,0,0,0.23903438247066003,0.31032307190387876,0.27451522101884457
74,Faria Guimaraes,Marques,621.04,21403,27961,49364,442,440,882,0,0,0,0.22418159663078194,0.29420563851266,0.2591142252339864
75,Marques,Combatentes,702.75,17155,22956,40112,440,440,880,0,0,0,0.18051049951217985,0.24154430966857682,0.21102740459037833
76,Combatentes,Salgueiros,471.25,14949,20491,35440,440,440,880,0,0,0,0.15729961252857663,0.21560574199626076,0.18645267726241868
77,Salgueiros,Polo Universitario,775.36,13510,18878,32388,444,438,882,0,0,0,0.14087094085234497,0.19954017396009388,0.17000600219156722
78,Polo Universitario,I.P.O.,827.64,10708,15946,26655,440,440,880,0,0,0,0.1126779241583292,0.16778618958447333,0.14023205687140125
79,I.P.O.,Hospital São João,351.77,5258,7432,12691,440,440,880,0,0,0,0.055324918137009425,0.07820917508417506,0.06676704661059224
80,Verdes (E) ,Botica,683.54,1607,3242,4850,110,132,242,0,0,0,0.06765915956625869,0.11372128475315856,0.09278395512274952
81,Botica,Aeroporto,649.66,1468,3068,4536,110,88,198,0,0,0,0.061813659030224725,0.1614057239057239,0.10607679897489104
82,Sra da Hora,Fonte do Cuco,687.03,13591,13640,27232,110,90,200,211,198,211,0.1924154414975323,0.21425161924201364,0.20270689136792208
