,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,115,81,196,45,44,89,0,0,0,0.011831275720164612,0.008623874410921793,0.010245594174022096
1,Venda Nova,Carreira,583.47,185,156,341,44,44,88,0,0,0,0.019511775393174495,0.016471744298267733,0.017991759845721114
2,Carreira,Baguim,786.02,256,284,541,44,44,88,0,0,0,0.026992372545283572,0.029975689622956794,0.028484031084120183
3,Baguim,Campainha,751.7,269,308,577,44,44,88,0,0,0,0.02834266361150614,0.03241023486453781,0.030376449238021977
4,Campainha,Rio Tinto,859.99,316,408,725,44,44,88,0,0,0,0.0333140386006723,0.04300599704494609,0.0381600178228092
5,Rio Tinto,Levada,452.83,332,491,824,44,44,88,0,0,0,0.03494570349329608,0.05176205051687599,0.043353877005086035
6,Levada,Nau Vitória,1111.62,563,528,1092,44,44,88,0,0,0,0.05929125336344091,0.05565095704901278,0.05747110520622685
7,Nau Vitória,Nasoni,499.02,579,551,1130,44,44,88,0,0,0,0.06096926014756783,0.05803111761955901,0.05950018888356342
8,Nasoni,Contumil,650.0,604,569,1174,44,44,88,0,0,0,0.06357809799750917,0.05996718868215892,0.061772643339834045
9,Contumil,Estádio do Dragão,619.19,615,658,1273,44,44,88,0,0,0,0.0647672611883479,0.06927167497962441,0.06701946808398615
10,Estádio do Dragão,Campanhã,1166.02,1177,1137,2314,44,66,110,44,66,110,0.05766842677088846,0.037137073676062365,0.0453496149139928
11,Campanhã,Heroismo,950.92,2478,1975,4453,66,66,132,68,132,200,0.0796574128646803,0.04202937843655698,0.05702047367676588
12,Heroismo,24 de Agosto,571.9,2576,2147,4723,66,66,132,87,132,219,0.07189193261205604,0.045703857035042095,0.05703355765413275
13,24 de Agosto,Bolhão,680.44,3190,2849,6039,56,66,122,87,132,219,0.09474417600385024,0.06062839032961991,0.07486952311776189
14,Bolhão,Trindade,451.8,3467,3303,6770,44,66,110,87,132,219,0.11155983251695178,0.07029961529043235,0.08672506297206244
15,Trindade,Lapa,857.4300000000001,4629,4638,9268,159,200,359,87,132,219,0.08278009800619683,0.06109076248640115,0.07028918836210626
16,Lapa,Carolina Michaelis,460.97,4473,4728,9201,175,199,374,87,132,219,0.07534330283780379,0.062445579570691016,0.06811425382239415
17,Carolina Michaelis,Casa da Música,627.48,4260,4760,9021,175,188,363,87,132,219,0.07175271350004299,0.06491157484945848,0.06797214935606719
18,Casa da Música,Francos,871.87,3853,4254,8107,175,177,352,87,132,219,0.06489711411759926,0.05994762874235904,0.062202282916239415
19,Francos,Ramalde,965.03,3623,3964,7588,197,176,373,87,132,219,0.056498464528275776,0.05603932088507933,0.056257618360990524
20,Ramalde,Viso,621.15,3381,3924,7306,197,176,373,87,132,219,0.05273431469254019,0.05546894306273637,0.05416877811519826
21,Viso,Sete Bicas,743.81,3218,3787,7006,197,176,373,87,132,219,0.050190584980685356,0.05353785097760536,0.05194641063173877
22,Sete Bicas,Sra da Hora,674.5,3428,2044,5472,197,176,373,87,117,204,0.05346907291147756,0.030493346621068493,0.04172685817604983
23,Sra da Hora,Vasco da Gama,824.48,944,421,1365,132,132,264,0,0,0,0.03311814418414076,0.014774668340058047,0.023946406262099405
24,Vasco da Gama,Estádio do Mar,661.6,808,425,1234,132,132,264,0,0,0,0.02836444252290216,0.014927958290349859,0.021646200406626008
25,Estádio do Mar,Pedro Hispano,786.97,805,432,1238,132,111,243,0,0,0,0.028247194057181926,0.018057655661150945,0.02359271355529123
26,Pedro Hispano,Parque de Real,656.68,698,420,1119,137,110,247,0,0,0,0.023604603141990352,0.017717981384342156,0.020983030699313017
27,Parque de Real,C. Matosinhos,723.67,599,409,1008,154,110,264,0,0,0,0.01801060203411425,0.017227953508972937,0.017684498481972035
28,C. Matosinhos,Matosinhos Sul,616.61,425,315,741,155,111,266,0,0,0,0.012695591913816192,0.013178972896678322,0.012897303526965427
29,Matosinhos Sul,Brito Capelo,535.72,210,147,358,154,110,264,0,0,0,0.006323766187476966,0.006222849249693268,0.006281717463400425
30,Brito Capelo,Mercado,487.53,95,80,176,154,110,264,0,0,0,0.002874957223192736,0.0033989833726891733,0.0030933014521495853
31,Mercado,Sr. de Matosinhos,708.96,20,7,28,154,132,286,0,0,0,0.0006141062650271354,0.00028058361391694717,0.0004601727337455101
33,Fonte do Cuco,Custoias,689.2,1233,1086,2320,66,44,110,51,44,95,0.04585420190444526,0.053235422155203896,0.04903879600079962
34,Custoias,Esposade,1779.24,1219,1086,2305,66,44,110,66,44,110,0.039821866897766164,0.05320143034224024,0.045173692275555795
35,Esposade,Crestins,2035.56,1172,1061,2234,66,44,110,66,44,110,0.038299674263329656,0.05199877819344441,0.04377931583537556
36,Crestins,Verdes,591.8199999999999,1154,1061,2216,66,44,110,66,44,110,0.037713390311181996,0.052005019964644836,0.043430042172567136
37,Verdes,Pedras Rubras,960.78,837,568,1405,0,0,0,66,44,110,0.05113991252043546,0.05208602487012884,0.051518357460312816
38,Pedras Rubras,Lidador,1147.58,759,596,1355,0,0,0,66,44,110,0.04639526939645435,0.05465621139975048,0.049699646197772805
39,Lidador,Vilar do Pinheiro,1987.51,737,569,1306,0,0,0,66,44,110,0.04502689084331104,0.052193329272344595,0.047893466214924456
40,Vilar do Pinheiro,Modivas Sul,2037.38,715,568,1284,0,0,0,66,44,110,0.04371954547999953,0.052104107056304715,0.04707337011052161
41,Modivas Sul,Modivas Centro,1051.08,704,559,1264,0,0,0,66,44,110,0.04305819008811544,0.051279435862495594,0.0463466883978675
42,Modivas Centro,Modivas Norte,852.51,682,555,1238,0,0,0,66,44,110,0.04171071794364775,0.050926241504718736,0.04539692736807615
43,Modivas Norte,Mindelo,1834.12,657,514,1171,0,0,0,66,44,110,0.04017959206140092,0.047134543939539385,0.042961572812656314
44,Mindelo,Espaço Natureza,776.86,617,496,1113,0,0,0,66,44,110,0.037713269219455337,0.04549152310671154,0.04082457077435782
45,Espaço Natureza,Varziela,1539.0,591,490,1081,0,0,0,66,55,121,0.03612242701668047,0.035953396084774485,0.03604559477490502
46,Varziela,Árvore,858.71,498,442,940,0,0,0,66,66,132,0.03043084782553804,0.02703190983980828,0.02873137883267316
47,Árvore,Azurara,664.57,484,440,925,0,0,0,66,66,132,0.029604590227170127,0.02690973880187904,0.028257164514524584
48,Azurara,Santa Clara,1218.09,465,429,895,0,0,0,66,46,112,0.02844199741967076,0.037689247673988936,0.032239975202694296
49,Santa Clara,Vila do Conde,670.57,446,396,843,0,0,0,86,44,130,0.020948872187190055,0.036324232772287815,0.026152840385223145
50,Vila do Conde,Alto de Pega,730.41,309,331,641,0,0,0,89,44,133,0.014003070865028975,0.03042085602569473,0.01943451858735449
51,Alto de Pega,Portas Fronhas,671.05,294,301,596,0,0,0,89,44,133,0.013337003808860812,0.02767377112135177,0.018079994498707445
52,Portas Fronhas,São Brás,562.21,196,242,439,0,0,0,89,44,133,0.008900022597947714,0.022266879625750594,0.013322140712408817
