,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,308,1199,1507,176,131,307,0,0,0,0.008101851851851855,0.042397535485522705,0.02273616636654528
1,Venda Nova,Carreira,583.47,533,2233,2767,174,141,315,0,0,0,0.014207533474472454,0.07334325850502374,0.0406778103929097
2,Carreira,Baguim,786.02,861,3146,4008,175,151,326,0,0,0,0.022789411677474072,0.09648080719016001,0.056922542727828596
3,Baguim,Campainha,751.7,1039,3559,4599,193,151,344,0,0,0,0.024946181315991987,0.1091255430647786,0.06189700580455821
4,Campainha,Rio Tinto,859.99,1587,4508,6095,174,137,311,0,0,0,0.04224161203484171,0.15234870281962287,0.0907453787149543
5,Rio Tinto,Levada,452.83,1794,5152,6946,174,132,306,0,0,0,0.04773571640129464,0.18069755402530402,0.10509180321949477
6,Levada,Nau Vitória,1111.62,2464,6322,8786,174,132,306,0,0,0,0.06556155988087543,0.22174644723676473,0.13293543285792572
7,Nau Vitória,Nasoni,499.02,2761,6547,9308,174,132,306,0,0,0,0.07346308444128709,0.22962474418371973,0.14082693766351292
8,Nasoni,Contumil,650.0,3001,6621,9623,136,136,272,0,0,0,0.10218491444935955,0.22539697778458198,0.16379094611697076
9,Contumil,Estádio do Dragão,619.19,3773,7907,11681,132,156,288,0,0,0,0.13234515564965466,0.2346796831452999,0.18777635804312914
10,Estádio do Dragão,Campanhã,1166.02,8427,12718,21146,283,265,548,156,130,286,0.08443518127738153,0.1421423200580513,0.11171327895559095
11,Campanhã,Heroismo,950.92,14579,26880,41459,374,349,723,300,210,510,0.09394890225144795,0.2108843975151948,0.14668257087212888
12,Heroismo,24 de Agosto,571.9,16406,28684,45090,384,348,732,300,214,514,0.10426835551337252,0.22368184806781546,0.15789035914516478
13,24 de Agosto,Bolhão,680.44,23738,33418,57157,348,349,697,300,219,519,0.15871673802516245,0.2576653752734155,0.20467053964853468
14,Bolhão,Trindade,451.8,33892,39796,73689,346,350,696,321,219,540,0.2195901601889979,0.30633752513106494,0.25923584462258525
15,Trindade,Lapa,857.4300000000001,42239,51394,93633,343,351,694,322,239,561,0.27438090769943896,0.3804520583785161,0.3239565242503232
16,Lapa,Carolina Michaelis,460.97,42273,50310,92583,377,351,728,282,241,523,0.27927677805759704,0.3710616398921765,0.32264486298810674
17,Carolina Michaelis,Casa da Música,627.48,41248,45576,86825,408,350,758,282,241,523,0.2609624637563538,0.33668436458059076,0.2958949941919413
18,Casa da Música,Francos,871.87,40254,34401,74656,370,365,735,291,240,531,0.26467945073124527,0.24863809334671796,0.25703786873473233
19,Francos,Ramalde,965.03,37856,30082,67938,361,393,754,303,230,533,0.24723492175885303,0.21195255085613604,0.23026291605984536
20,Ramalde,Viso,621.15,36144,28881,65026,351,413,764,303,218,521,0.2394312765738276,0.20158604426093601,0.2210030902313067
21,Viso,Sete Bicas,743.81,34770,27039,61810,353,423,776,303,218,521,0.2296694106830822,0.18592880896957906,0.20823824882151376
22,Sete Bicas,Sra da Hora,674.5,31417,23013,54430,347,433,780,297,218,515,0.21141134558591354,0.15592673642724794,0.18376420029575227
23,Sra da Hora,Vasco da Gama,824.48,8952,10263,19215,213,173,386,0,0,0,0.19458472610618227,0.2746486362229867,0.23046829203936145
24,Vasco da Gama,Estádio do Mar,661.6,8155,10347,18503,208,188,396,0,0,0,0.1815270187582246,0.25482020542373623,0.2163227740438715
25,Estádio do Mar,Pedro Hispano,786.97,7894,10026,17920,193,192,385,0,0,0,0.18936586104078937,0.24176095102077752,0.21549536045938084
26,Pedro Hispano,Parque de Real,656.68,7126,9274,16400,199,173,372,0,0,0,0.16578552172330868,0.24819737045366946,0.20411146212748182
27,Parque de Real,C. Matosinhos,723.67,6517,8875,15393,204,173,377,0,0,0,0.14790372868194193,0.23752719553131818,0.1890306776605682
28,C. Matosinhos,Matosinhos Sul,616.61,4687,6412,11100,173,173,346,0,0,0,0.1254439431789242,0.17160193298100423,0.14852293807996422
29,Matosinhos Sul,Brito Capelo,535.72,2535,3105,5640,173,197,370,0,0,0,0.06784621388031443,0.07298228628495403,0.07058082540386579
30,Brito Capelo,Mercado,487.53,1302,1514,2817,171,189,360,0,0,0,0.0352727890535831,0.03709111878282965,0.03622741216143754
31,Mercado,Sr. de Matosinhos,708.96,336,349,685,173,188,361,0,0,0,0.009006989775190126,0.008594365642237983,0.008792105185176268
33,Fonte do Cuco,Custoias,689.2,10836,8635,19472,88,131,219,149,146,295,0.19365054143659147,0.1338749873812877,0.16164295129527692
34,Custoias,Esposade,1779.24,10555,8575,19131,88,131,219,153,152,305,0.18534521842956272,0.12995220781287625,0.15561220537795897
35,Esposade,Crestins,2035.56,10352,8514,18866,89,151,240,161,152,313,0.1750078846508671,0.12109726996557608,0.14572898750762897
36,Crestins,Verdes,591.8199999999999,10203,8394,18598,88,142,230,153,152,305,0.17916325674702702,0.12278662038948614,0.14840712943700185
37,Verdes,Pedras Rubras,960.78,8418,4860,13278,0,0,0,153,152,305,0.22185437534098046,0.1289475315912091,0.17555325976732394
38,Pedras Rubras,Lidador,1147.58,7332,4477,11809,0,0,0,153,152,305,0.19323567033547728,0.11876713621711574,0.15612348284042496
39,Lidador,Vilar do Pinheiro,1987.51,6940,4369,11309,0,0,0,149,139,288,0.18782066327488328,0.12674720118527802,0.1583442353913585
