,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,989,2246,3236,179,114,293,0,0,0,0.02560521415254735,0.09123774690197042,0.05114142143389285
1,Venda Nova,Carreira,583.47,1389,3782,5171,179,116,295,0,0,0,0.03594438681302608,0.15094725479819437,0.081165853546177
2,Carreira,Baguim,786.02,1674,4668,6342,180,122,302,0,0,0,0.04306983963720133,0.17715632845886967,0.09723722916118654
3,Baguim,Campainha,751.7,1950,5220,7171,190,122,312,0,0,0,0.04753726070557974,0.19812518874837873,0.10642100179923833
4,Campainha,Rio Tinto,859.99,2595,6515,9110,180,118,298,0,0,0,0.0667450979173858,0.25564637076408514,0.14154493078956876
5,Rio Tinto,Levada,452.83,2944,7404,10349,180,117,297,0,0,0,0.07574475480238621,0.2930077049791679,0.16133318972051233
6,Levada,Nau Vitória,1111.62,4287,9116,13403,182,114,296,0,0,0,0.1090531010954569,0.3702245266293914,0.20963939336190468
7,Nau Vitória,Nasoni,499.02,4527,9324,13851,178,114,292,0,0,0,0.11775167872905962,0.37866249827453463,0.21961412197626562
8,Nasoni,Contumil,650.0,4674,9439,14113,146,109,255,0,0,0,0.14821584793547624,0.40090982948636067,0.25623013808859935
9,Contumil,Estádio do Dragão,619.19,5651,10741,16392,151,109,260,0,0,0,0.17326304856718755,0.4562214823898687,0.29188793043900385
10,Estádio do Dragão,Campanhã,1166.02,11671,16315,27986,287,219,506,135,114,249,0.12224887071358725,0.2158840484625008,0.16362072068290517
11,Campanhã,Heroismo,950.92,19259,31293,50553,326,253,579,271,200,471,0.13994543668867,0.3001825878433771,0.20900842262162586
12,Heroismo,24 de Agosto,571.9,21331,32890,54222,319,251,570,271,202,473,0.1567231415007743,0.315305191540215,0.22552663368006645
13,24 de Agosto,Bolhão,680.44,28038,38037,66076,305,250,555,273,204,477,0.20989668044920015,0.36367963191775526,0.2774285327768869
14,Bolhão,Trindade,451.8,39110,45485,84595,304,253,557,280,201,481,0.28948606625512047,0.43528158958088253,0.3530714126885463
15,Trindade,Lapa,857.4300000000001,52000,62246,114246,383,317,700,279,211,490,0.3422900981084763,0.5152814747349798,0.41891578854732064
16,Lapa,Carolina Michaelis,460.97,48362,62114,110476,395,316,711,261,210,471,0.3223127844397046,0.5161727721779095,0.4085913197245758
17,Carolina Michaelis,Casa da Música,627.48,47000,58607,105607,409,320,729,257,219,476,0.30904890925867223,0.47481554839873463,0.3833139423691581
18,Casa da Música,Francos,871.87,45647,46617,92264,384,334,718,258,220,478,0.3106762757963296,0.36792294641703777,0.3371840751557839
19,Francos,Ramalde,965.03,43388,42931,86319,377,348,725,266,218,484,0.29435818531097496,0.33220282650129856,0.3120377692720058
20,Ramalde,Viso,621.15,41725,41753,83479,374,343,717,263,212,475,0.28577536096369915,0.329643657620569,0.306153448657873
21,Viso,Sete Bicas,743.81,40237,39458,79695,378,382,760,268,210,478,0.2716715891604963,0.2931686531674283,0.28190608474181456
22,Sete Bicas,Sra da Hora,674.5,36720,35296,72016,372,380,752,263,208,471,0.25223967739403697,0.2640713848445786,0.25790316881600084
23,Sra da Hora,Vasco da Gama,824.48,13360,16717,30077,215,176,391,0,0,0,0.28769109507782226,0.4397367302718539,0.35613107409099254
24,Vasco da Gama,Estádio do Mar,661.6,12463,16637,29101,208,174,382,0,0,0,0.2774147807862841,0.4426794590998938,0.3526924091280854
25,Estádio do Mar,Pedro Hispano,786.97,12012,16693,28705,203,187,390,0,0,0,0.27395171597632123,0.41328533113449384,0.3407603981162655
26,Pedro Hispano,Parque de Real,656.68,11045,15675,26720,207,178,385,0,0,0,0.24702547909704184,0.4076994952606686,0.3213111281285368
27,Parque de Real,C. Matosinhos,723.67,10455,15350,25805,203,177,380,0,0,0,0.23844942530485866,0.4014993608126876,0.31439636894929474
28,C. Matosinhos,Matosinhos Sul,616.61,8216,12689,20906,181,175,356,0,0,0,0.21016903657838587,0.33571408290000954,0.2718835958657009
29,Matosinhos Sul,Brito Capelo,535.72,3727,5308,9036,179,200,379,0,0,0,0.09641716903678292,0.12288862166208231,0.11038627332453986
30,Brito Capelo,Mercado,487.53,1878,3011,4889,180,197,377,0,0,0,0.048304219909732445,0.07077762218977222,0.06004761579611928
31,Mercado,Sr. de Matosinhos,708.96,564,758,1323,182,196,378,0,0,0,0.014363551945913027,0.017928004535073157,0.016211786621773833
33,Fonte do Cuco,Custoias,689.2,13610,15739,29350,124,137,261,137,124,261,0.2240122787899721,0.2608361081523462,0.24236094736444613
34,Custoias,Esposade,1779.24,13222,15512,28734,124,135,259,134,121,255,0.2203153563962723,0.2621777975884511,0.24109765033219352
35,Esposade,Crestins,2035.56,12957,15343,28301,124,145,269,123,121,244,0.2261890645588435,0.2501882704638661,0.23859736782099383
36,Crestins,Verdes,591.8199999999999,12760,15164,27924,124,155,279,120,121,241,0.22566667384297703,0.23885604711898661,0.23264287127822175
37,Verdes,Pedras Rubras,960.78,9723,8622,18345,0,0,0,120,121,241,0.32672909018844465,0.28733538614532234,0.3069505084904455
38,Pedras Rubras,Lidador,1147.58,8609,7966,16576,0,0,0,120,121,241,0.2893073109311733,0.2654818713690361,0.2773451607775691
39,Lidador,Vilar do Pinheiro,1987.51,8279,7766,16046,0,0,0,120,113,233,0.2781990577443818,0.27714885983581616,0.2776897342951633
40,Vilar do Pinheiro,Modivas Sul,2037.38,7966,7701,15668,0,0,0,120,124,244,0.2676964363005919,0.25044997957704945,0.2589318435394474
41,Modivas Sul,Modivas Centro,1051.08,7878,7732,15610,0,0,0,120,124,244,0.26473166501654993,0.2514417437547461,0.2579777706048135
42,Modivas Centro,Modivas Norte,852.51,7821,7713,15535,0,0,0,120,128,248,0.2628339382345424,0.24299520737716074,0.2525945932758938
43,Modivas Norte,Mindelo,1834.12,7061,6459,13521,0,0,0,120,144,264,0.23728654661399695,0.18088683155323776,0.20652306567176465
44,Mindelo,Espaço Natureza,776.86,6727,6148,12876,0,0,0,107,144,251,0.253534668494262,0.1721660148069681,0.20685305044258742
45,Espaço Natureza,Varziela,1539.0,6716,5935,12652,0,0,0,109,144,253,0.24846620914169162,0.16621522426050342,0.2016514193278928
46,Varziela,Árvore,858.71,6276,5646,11923,0,0,0,112,144,256,0.22597579527166853,0.15812199611024708,0.18780803324336898
47,Árvore,Azurara,664.57,6224,5649,11873,0,0,0,112,144,256,0.22407985097933722,0.15820479960070974,0.18702513457885925
48,Azurara,Santa Clara,1218.09,6188,5576,11765,0,0,0,114,174,288,0.21887970870367582,0.1292388164900095,0.1647216696579191
49,Santa Clara,Vila do Conde,670.57,5992,5338,11331,0,0,0,119,157,276,0.20306904910911086,0.13711689977173477,0.16555279024690778
50,Vila do Conde,Alto de Pega,730.41,4791,4357,9148,0,0,0,121,157,278,0.1596710082998268,0.11190451297114502,0.13269496597391658
51,Alto de Pega,Portas Fronhas,671.05,4656,4227,8884,0,0,0,119,157,276,0.15779739075945623,0.10857771789290764,0.12979924351290503
52,Portas Fronhas,São Brás,562.21,3843,3875,7719,0,0,0,112,157,269,0.13837419439340434,0.09954455138141918,0.11571154029347247
53,São Brás,Póvoa de Varzim,624.94,3641,3825,7466,0,0,0,102,155,257,0.14395434930404696,0.09950572320500489,0.11714681216260135
55,Fonte do Cuco,Cândido dos Reis,913.51,9678,7661,17340,23,77,100,123,90,213,0.27285426511935296,0.19670104570715555,0.23299722703293038
56,Cândido dos Reis,Pias,916.73,9154,7469,16623,23,77,100,123,81,204,0.258088651755758,0.20340535960882272,0.23027434424750964
57,Pias,Araújo,1258.13,8730,7124,15854,23,77,100,121,80,201,0.2496120573398594,0.19533191098879527,0.2219037170403967
58,Araújo,Custió,651.69,8502,6966,15468,23,77,100,116,80,196,0.2520178770006452,0.19102081010228622,0.2203308182051098
59,Custió,Parque de Maia,1418.51,7917,6750,14667,22,79,101,108,94,202,0.2510477742016078,0.16719132042755624,0.20396539326962
60,Parque de Maia,Forum,824.81,6886,6069,12955,23,79,102,105,94,199,0.22209089666525986,0.15032123359178873,0.18149675909585397
61,Forum,Zona Industrial,1119.4,2694,2235,4929,15,41,56,48,45,93,0.17792826125450642,0.1116645633085902,0.14020544617812816
62,Zona Industrial,Mandim,1194.23,2586,1899,4486,3,25,28,56,45,101,0.1779607908766047,0.11468695589781186,0.1442646657399695
63,Mandim,Castêlo da Maia,1468.1,2486,1462,3949,3,23,26,54,74,128,0.17712376915523786,0.06271078736514107,0.10570752891580913
64,Castêlo da Maia,ISMAI,702.48,1249,824,2073,3,23,26,43,76,119,0.11042577835674723,0.03459858918382322,0.05901663643741342
65,Santo Ovídio,D. João II,463.71,6779,8813,15593,398,398,796,0,0,0,0.078866554996648,0.10251887196989455,0.09069271348327128
66,D. João II,João de Deus,716.25,9988,13522,23511,398,396,794,0,0,0,0.11618701834125611,0.15809636496826635,0.13708890910233426
67,João de Deus,C.M.Gaia,405.01,17531,22348,39879,398,398,796,0,0,0,0.2039310585468594,0.25995971924412964,0.2319453888954945
68,C.M.Gaia,General Torres,488.39,20236,25221,45458,398,396,794,0,0,0,0.23539615773963302,0.2948687205997171,0.26505753669755905
69,General Torres,Jardim do Morro,419.98,21457,28497,49955,398,402,800,0,0,0,0.2496029685626571,0.3281952051936708,0.28909556746974147
70,Jardim do Morro,São Bento,795.7,23241,30501,53742,388,388,776,0,0,0,0.2773135508574885,0.36394905024637086,0.3206313005519297
71,São Bento,Aliados,443.38,30146,38462,68608,408,404,812,0,0,0,0.3420721697051558,0.4407640115324,0.3911750072645236
72,Aliados,Trindade,450.27,34338,40052,74391,408,404,812,0,0,0,0.3896462341750525,0.4589780755828399,0.424141386796661
73,Trindade,Faria Guimaraes,555.34,25637,30126,55763,408,398,806,0,0,0,0.29091468462611547,0.3504343784298312,0.32030530265822327
74,Faria Guimaraes,Marques,621.04,24069,28610,52680,408,402,810,0,0,0,0.2731204593229829,0.3294925223108954,0.3010977053984654
75,Marques,Combatentes,702.75,18648,22169,40817,412,404,816,0,0,0,0.20955476512550736,0.25404857857757496,0.23158356492285453
76,Combatentes,Salgueiros,471.25,15568,19499,35068,398,402,800,0,0,0,0.18109964990572985,0.22456870598175804,0.20294285058393405
77,Salgueiros,Polo Universitario,775.36,13427,17899,31326,406,416,822,0,0,0,0.15311737051623003,0.19919856146908643,0.17643826520769995
78,Polo Universitario,I.P.O.,827.64,10554,14671,25225,408,400,808,0,0,0,0.11975971127668127,0.16980338043636267,0.14453380492008788
79,I.P.O.,Hospital São João,351.77,5756,7037,12794,408,404,812,0,0,0,0.06532497678959535,0.08065181518104139,0.07295064515184191
80,Verdes (E) ,Botica,683.54,3286,6846,10132,128,135,263,0,0,0,0.11885135469566421,0.23478338083402459,0.17836018940546897
81,Botica,Aeroporto,649.66,3003,6147,9151,129,135,264,0,0,0,0.10777984627776731,0.21083676268847745,0.16047940580597136
82,Sra da Hora,Fonte do Cuco,687.03,24713,23699,48412,149,214,363,256,208,256,0.26518096143303455,0.23499974969567308,0.24891617403573318
