,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,312,585,898,45,79,124,0,0,0,0.03220164609047391,0.034334705812858426,0.03356061155876727
1,Venda Nova,Carreira,583.47,442,1107,1549,45,77,122,0,0,0,0.04549469174381333,0.06655963583409803,0.05878977940735367
2,Carreira,Baguim,786.02,600,1375,1975,45,75,120,0,0,0,0.06174713309601138,0.0849122926891137,0.07622535784170033
3,Baguim,Campainha,751.7,714,1541,2256,54,74,128,0,0,0,0.061299416336511474,0.09643862559617407,0.08161427168975391
4,Campainha,Rio Tinto,859.99,881,1976,2858,54,74,128,0,0,0,0.07557637795616312,0.12368321572543058,0.10338814354152087
5,Rio Tinto,Levada,452.83,881,2314,3195,54,74,128,0,0,0,0.07559171641580616,0.14477322622077898,0.11558727677180608
6,Levada,Nau Vitória,1111.62,1314,2915,4230,53,74,127,0,0,0,0.11482596172744783,0.1824007162306392,0.15420022813088216
7,Nau Vitória,Nasoni,499.02,1355,2943,4298,53,74,127,0,0,0,0.11839021377956112,0.18413997562041437,0.15670109863171183
8,Nasoni,Contumil,650.0,1388,2976,4364,54,61,115,0,0,0,0.11904410483321676,0.22587275381486666,0.17570973603217888
9,Contumil,Estádio do Dragão,619.19,1594,3397,4991,54,55,109,0,0,0,0.13671206949823464,0.2859754801753393,0.21202846938117736
10,Estádio do Dragão,Campanhã,1166.02,3309,5236,8545,89,107,196,44,88,132,0.10983047704420147,0.11652260150397603,0.11383619561736363
11,Campanhã,Heroismo,950.92,6991,8792,15783,99,108,207,86,145,231,0.16368981238286526,0.14829760060321828,0.15474301383392694
12,Heroismo,24 de Agosto,571.9,7474,9420,16895,98,107,205,78,138,216,0.1845108092730192,0.16430459994271793,0.17267057525533716
13,24 de Agosto,Bolhão,680.44,9780,11470,21251,100,107,207,87,123,210,0.22652736331671408,0.21393793015112555,0.21955369763560206
14,Bolhão,Trindade,451.8,13536,12802,26338,115,108,223,87,116,203,0.2916384645333918,0.245744535030179,0.26736842482859063
15,Trindade,Lapa,857.4300000000001,18419,18242,36661,146,162,308,87,111,198,0.34679897587531566,0.2917910526444737,0.31705724901430626
16,Lapa,Carolina Michaelis,460.97,17149,18296,35446,143,162,305,87,111,198,0.3268771076254516,0.29265616563236435,0.308270229334491
17,Carolina Michaelis,Casa da Música,627.48,16454,17361,33815,144,167,311,88,111,199,0.3108829217387949,0.27298059779275413,0.29019615286806694
18,Casa da Música,Francos,871.87,15255,14172,29428,146,164,310,96,110,206,0.27564429332032947,0.2260293174862082,0.24929012006281775
19,Francos,Ramalde,965.03,14279,13401,27681,137,163,300,94,110,204,0.26992221292475127,0.21446637222172146,0.23989132192840035
20,Ramalde,Viso,621.15,13385,13266,26651,138,158,296,103,110,213,0.24181710438864826,0.21604227691322408,0.22826125816039503
21,Viso,Sete Bicas,743.81,12936,12879,25816,147,147,294,107,110,217,0.22194289904833003,0.21817866183393114,0.22004884474181455
22,Sete Bicas,Sra da Hora,674.5,12112,9933,22046,147,146,293,107,114,221,0.2078030964156895,0.1660952692011502,0.18668077449075413
23,Sra da Hora,Vasco da Gama,824.48,3875,4869,8744,89,87,176,0,0,0,0.20158666127582708,0.2591363426766863,0.23003451515011544
24,Vasco da Gama,Estádio do Mar,661.6,3477,4862,8339,88,86,174,0,0,0,0.18292576192667254,0.2617414361505874,0.22188063539366495
25,Estádio do Mar,Pedro Hispano,786.97,3359,4860,8220,88,88,176,0,0,0,0.17674619515573167,0.25571056123643937,0.2162283781960855
26,Pedro Hispano,Parque de Real,656.68,3129,4782,7912,90,88,178,0,0,0,0.1610049842541355,0.25160861886027075,0.2057977923740226
27,Parque de Real,C. Matosinhos,723.67,2958,4589,7548,89,88,177,0,0,0,0.15389758327850225,0.2414718634131816,0.19743733837371008
28,C. Matosinhos,Matosinhos Sul,616.61,2321,3843,6164,95,87,182,0,0,0,0.11313254373320572,0.20451346538483658,0.1568146326545897
29,Matosinhos Sul,Brito Capelo,535.72,1057,1086,2143,95,88,183,0,0,0,0.05151174417258347,0.05716128549255603,0.054228463495848964
30,Brito Capelo,Mercado,487.53,550,619,1170,89,88,177,0,0,0,0.028648570251367744,0.032612630890809534,0.03061940265967778
31,Mercado,Sr. de Matosinhos,708.96,120,95,216,88,88,176,0,0,0,0.006357235949096495,0.005050505050500975,0.005703870499798735
33,Fonte do Cuco,Custoias,689.2,4198,4469,8668,54,58,112,69,66,135,0.14590443113058685,0.15468462188550677,0.15030366112181598
34,Custoias,Esposade,1779.24,4057,4381,8439,54,58,112,67,66,133,0.14348529805939927,0.15163131981433947,0.14760219054279705
35,Esposade,Crestins,2035.56,4013,4341,8355,53,44,97,70,66,136,0.13933125563786275,0.16780776929234145,0.15280500035748004
36,Crestins,Verdes,591.8199999999999,3981,4270,8252,53,44,97,68,66,134,0.14062635513956387,0.1650663206173321,0.15229605074787664
37,Verdes,Pedras Rubras,960.78,2825,1761,4587,0,0,0,67,66,133,0.17007052197634115,0.10762740871938072,0.13908371389393973
38,Pedras Rubras,Lidador,1147.58,2557,1595,4153,0,0,0,67,66,133,0.15390942408737188,0.09750503454651635,0.12591927589416538
39,Lidador,Vilar do Pinheiro,1987.51,2482,1573,4055,0,0,0,68,59,127,0.14719276754767982,0.10753810570930436,0.12877052307158415
