,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,1321,1708,3030,127,118,245,0,0,0,0.04819189267994778,0.06702064641467236,0.05726043529503962
4,Venda Nova,Carreira,583.47,1948,2735,4684,127,118,245,0,0,0,0.07104103538560798,0.10734074990724174,0.0885241631960275
5,Carreira,Baguim,786.02,2419,3282,5702,114,118,232,0,0,0,0.09824715852266254,0.12880501688999269,0.11378951751983908
6,Baguim,Campainha,751.7,2815,3590,6406,112,119,231,0,0,0,0.1163988044851092,0.13968627293039118,0.1283953791387393
7,Campainha,Rio Tinto,859.99,3589,4362,7952,113,119,232,0,0,0,0.14708000355126444,0.16972933001784457,0.1586975460061051
8,Rio Tinto,Levada,452.83,4150,4956,9107,113,116,229,0,0,0,0.17004979928661665,0.19782521916938758,0.1841194442927364
9,Levada,Nau Vitória,1111.62,5423,6508,11932,114,119,233,0,0,0,0.22024263636019803,0.25322606052554336,0.23708824784378643
10,Nau Vitória,Nasoni,499.02,5642,6634,12276,114,118,232,0,0,0,0.22913982168251426,0.26030367415903977,0.2449904018214367
11,Nasoni,Contumil,650.0,5767,6696,12464,115,120,235,0,0,0,0.23218774053143076,0.25836141146087976,0.24555301930391538
12,Contumil,Estádio do Dragão,619.19,6590,7662,14252,115,133,248,0,0,0,0.2653006282099678,0.26673549796717,0.266070134974919
13,Estádio do Dragão,Campanhã,1166.02,12592,12962,25554,238,242,480,110,100,210,0.16002666115626304,0.1681858528349834,0.16406393145070536
14,Campanhã,Heroismo,950.92,23304,22951,46256,240,250,490,200,184,384,0.2297390976032882,0.230366479460432,0.2300499678845355
15,Heroismo,24 de Agosto,571.9,24896,24490,49387,233,245,478,200,186,386,0.24914675826886631,0.24726128306753145,0.2482081900609326
16,24 de Agosto,Bolhão,680.44,31064,29231,60295,234,248,482,208,185,393,0.3041686764476258,0.2939389149420421,0.29912179922907156
17,Bolhão,Trindade,451.8,38749,38346,77096,232,249,481,201,187,388,0.38765094813181683,0.3828565512291417,0.38525135391948456
18,Trindade,Lapa,857.4300000000001,46882,53368,100251,298,316,614,201,195,396,0.4104703969788415,0.45764655808317195,0.4343037268609315
19,Lapa,Carolina Michaelis,460.97,44042,53119,97162,300,317,617,202,191,393,0.3833275183985872,0.45855873757669324,0.4210970230688242
20,Carolina Michaelis,Casa da Música,627.48,42524,50472,92996,288,316,604,192,188,380,0.38720316482908457,0.4393460527585936,0.41386123484716164
21,Casa da Música,Francos,871.87,39713,41702,81416,285,319,604,196,187,383,0.360485443365954,0.36175267736873234,0.36113342753897965
22,Francos,Ramalde,965.03,38158,38470,76629,291,327,618,192,184,376,0.3454178404715081,0.33088671646163687,0.33796667875972136
23,Ramalde,Viso,621.15,36984,37019,74004,288,332,620,190,187,377,0.33828923325110194,0.31349109422611793,0.32541255508781386
24,Viso,Sete Bicas,743.81,35737,35207,70944,278,315,593,193,189,382,0.33116809066389286,0.3063829986448168,0.3183862337090942
25,Sete Bicas,Sra da Hora,674.5,31256,32457,63713,272,316,588,202,187,389,0.28715687081171126,0.28314423995174787,0.2850986289075618
26,Sra da Hora,Vasco da Gama,824.48,14171,14097,28269,148,163,311,0,0,0,0.4433113735965254,0.4004156462755981,0.42082904705854746
27,Vasco da Gama,Estádio do Mar,661.6,14055,13718,27774,145,169,314,0,0,0,0.44877907686103313,0.3758150326385895,0.40950861993876253
28,Estádio do Mar,Pedro Hispano,786.97,13832,13614,27446,143,151,294,0,0,0,0.4478122414804149,0.41740331030673494,0.43219404893883095
29,Pedro Hispano,Parque de Real,656.68,13024,12609,25633,139,157,296,0,0,0,0.43379148409138146,0.3718211002826647,0.4009220575441904
30,Parque de Real,C. Matosinhos,723.67,12575,12275,24851,136,148,284,0,0,0,0.428091073223775,0.3839980361043121,0.4051130116263084
31,C. Matosinhos,Matosinhos Sul,616.61,10377,9967,20345,148,147,295,0,0,0,0.32463501540563044,0.31391627782826614,0.3192938139687743
32,Matosinhos Sul,Brito Capelo,535.72,3758,4929,8688,148,151,299,0,0,0,0.11757734411588754,0.15114633445782266,0.13453024559291832
33,Brito Capelo,Mercado,487.53,1851,2964,4816,147,158,305,0,0,0,0.05832190581102267,0.08687214626062907,0.07311186643737615
34,Mercado,Sr. de Matosinhos,708.96,524,575,1100,151,149,300,0,0,0,0.01608600798973779,0.017897091722585197,0.016985512910385334
35,Sra da Hora,Fonte do Cuco,687.03,12653,13977,26631,127,136,263,103,107,210,0.23885160361258811,0.24999312794640915,0.2445725729439433
36,Fonte do Cuco,Custoias,689.2,12136,13662,25798,135,137,272,104,117,221,0.2208472958489851,0.23310953946156934,0.22717580565566298
37,Custoias,Esposade,1779.24,11865,13311,25177,135,137,272,105,104,209,0.21495253592362157,0.2403536431060041,0.22767422188351696
38,Esposade,Crestins,2035.56,11751,13089,24840,135,126,261,92,102,194,0.22608805896485976,0.24926930897482846,0.23773814127597181
39,Crestins,Verdes,591.8199999999999,11705,12953,24659,135,124,259,92,102,194,0.2252125001721369,0.24872308610791385,0.2369795421066266
40,Verdes,Pedras Rubras,960.78,8867,7504,16372,0,0,0,92,102,194,0.3886350132422668,0.2966843955863738,0.34028984313452926
41,Pedras Rubras,Lidador,1147.58,8233,6610,14844,0,0,0,92,102,194,0.3608758132995602,0.2613308086267041,0.30853771805919256
42,Lidador,Vilar do Pinheiro,1987.51,7970,6379,14350,0,0,0,92,110,202,0.34933997995815197,0.23386503269800893,0.2864575829353018
43,Vilar do Pinheiro,Modivas Sul,2037.38,7790,6280,14071,0,0,0,92,113,205,0.3414574155468726,0.22412771230721998,0.27678299376111287
44,Modivas Sul,Modivas Centro,1051.08,7753,6260,14014,0,0,0,92,109,201,0.3398156053413586,0.23160751158439322,0.2811355942990241
45,Modivas Centro,Modivas Norte,852.51,7751,6212,13963,0,0,0,92,102,194,0.3397364063828883,0.24557810332802663,0.2902304944674456
46,Modivas Norte,Mindelo,1834.12,6353,5607,11961,0,0,0,92,102,194,0.27848693286733656,0.22166607116905251,0.24861204681978513
47,Mindelo,Espaço Natureza,776.86,6139,5468,11608,0,0,0,92,102,194,0.26910714840041344,0.21619750712886826,0.24128867721640512
48,Espaço Natureza,Varziela,1539.0,6120,5394,11515,0,0,0,93,102,195,0.2653754747882345,0.21327224184276372,0.23812147601675748
49,Varziela,Árvore,858.71,5871,5070,10941,0,0,0,92,102,194,0.25735060128477194,0.2004326207999105,0.22742465278242213
50,Árvore,Azurara,664.57,5929,5040,10970,0,0,0,94,102,196,0.2543372215248714,0.19927884688504116,0.22568439390618425
51,Azurara,Santa Clara,1218.09,5878,4988,10867,0,0,0,91,101,192,0.26049932834311396,0.1991588847800392,0.2282316991771215
52,Santa Clara,Vila do Conde,670.57,5637,4799,10436,0,0,0,95,122,217,0.2392739175896027,0.15863302274543276,0.19393664030394034
53,Vila do Conde,Alto de Pega,730.41,4510,3917,8427,0,0,0,100,112,212,0.18186904930037712,0.14103786496426296,0.16029785757563755
54,Alto de Pega,Portas Fronhas,671.05,4417,3823,8241,0,0,0,99,112,211,0.1799423616843678,0.1376537291308794,0.15749531502090477
55,Portas Fronhas,São Brás,562.21,3791,3398,7189,0,0,0,102,112,214,0.14987501552256186,0.12234358734552184,0.135466043766354
56,São Brás,Póvoa de Varzim,624.94,3619,3326,6946,0,0,0,102,112,214,0.14308501939256865,0.11977966589860524,0.1308878250405878
57,Sra da Hora,Fonte do Cuco,685.98,7470,8044,15515,2,6,8,97,87,184,0.3050838830084389,0.3517184227413337,0.3276055298152542
58,Fonte do Cuco,Cândido dos Reis,913.51,7154,7962,15117,2,6,8,90,86,176,0.31447275843296124,0.35194528016853255,0.33315616666078135
59,Cândido dos Reis,Pias,916.73,6772,7584,14357,2,6,8,90,95,185,0.29766664338713983,0.30514995189219507,0.3015736572545918
60,Pias,Araújo,1258.13,6505,7161,13667,3,6,9,90,93,183,0.28326291100194045,0.29397070711956663,0.28877427665071864
61,Araújo,Custió,651.69,6299,6874,13174,3,6,9,89,86,175,0.2772616908635024,0.30387146931897546,0.29053841165956407
62,Custió,Parque de Maia,1418.51,6026,6528,12554,3,5,8,91,87,178,0.25957082374240664,0.28814240187096124,0.2736822135680199
63,Parque de Maia,Forum,824.81,5381,5772,11153,3,5,8,89,87,176,0.23687799107924284,0.25476893863349037,0.24581084782706178
64,Forum,Zona Industrial,1119.4,2033,2000,4034,0,2,2,46,44,90,0.17821694907974708,0.17638736490748794,0.1773047302484308
65,Zona Industrial,Mandim,1194.23,1897,1787,3685,0,18,18,46,44,90,0.16636637232777937,0.12076873136535952,0.14061678875620529
66,Mandim,Castêlo da Maia,1468.1,1820,1641,3462,0,22,22,46,44,90,0.1596103404733339,0.10479597556535769,0.12789446385104744
67,Castêlo da Maia,ISMAI,702.48,934,846,1780,0,22,22,46,44,90,0.08193026511349305,0.0540091930542928,0.06577498760406217
68,Santo Ovídio,D. João II,463.71,8129,7025,15155,394,394,788,0,0,0,0.09553017484421918,0.08254976909842955,0.08903997197132436
69,D. João II,João de Deus,716.25,11040,10595,21635,394,394,788,0,0,0,0.12972792059453256,0.12449842623167409,0.1271131734131033
70,João de Deus,C.M.Gaia,405.01,18629,18494,37123,390,396,786,0,0,0,0.22114228106911535,0.21622079429078045,0.21866275337926724
71,C.M.Gaia,General Torres,488.39,21278,20413,41691,394,396,790,0,0,0,0.2500241243531098,0.23865349147387874,0.244324414707318
72,General Torres,Jardim do Morro,419.98,22604,22502,45107,394,392,786,0,0,0,0.2656135473249295,0.26576633218758117,0.2656897453734784
