,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,271,1108,1380,75,160,235,0,0,0,0.016790123456738356,0.03206083831336997,0.02718720591231733
1,Venda Nova,Carreira,583.47,409,2084,2493,80,163,243,0,0,0,0.02368384485813112,0.05919715686879544,0.047505531515490314
2,Carreira,Baguim,786.02,556,2527,3084,88,159,247,0,0,0,0.029255711766398712,0.07360565597605101,0.05780486613617489
3,Baguim,Campainha,751.7,683,2874,3557,80,157,237,0,0,0,0.039550577415599135,0.08476472730277511,0.06950256700330643
4,Campainha,Rio Tinto,859.99,919,3607,4527,81,156,237,0,0,0,0.05257517950793325,0.10705720233577658,0.08843676415410862
5,Rio Tinto,Levada,452.83,981,4338,5320,88,156,244,0,0,0,0.05165929252024599,0.12874322100536859,0.10094245991237356
6,Levada,Nau Vitória,1111.62,1748,5238,6987,90,156,246,0,0,0,0.0899569667730607,0.15546346170296962,0.13149767087495418
7,Nau Vitória,Nasoni,499.02,1818,5338,7157,91,153,244,0,0,0,0.09253549019278565,0.1615285546616072,0.13579753471626801
8,Nasoni,Contumil,650.0,1851,5401,7252,101,142,243,0,0,0,0.084855837213722,0.17611388506533956,0.1381835853410047
9,Contumil,Estádio do Dragão,619.19,2238,6115,8353,107,140,247,0,0,0,0.0968561600981817,0.20222491328004177,0.15657934003931698
10,Estádio do Dragão,Campanhã,1166.02,4599,9135,13735,156,226,382,89,103,192,0.08248402670086513,0.12285196404017115,0.10555177400006895
11,Campanhã,Heroismo,950.92,9748,15345,25094,165,260,425,157,189,346,0.13071785121515844,0.1489428297173328,0.14129032534377892
12,Heroismo,24 de Agosto,571.9,10617,16258,26876,166,258,424,180,191,371,0.1319007723661604,0.15770360558146576,0.14639034104652296
13,24 de Agosto,Bolhão,680.44,14252,19285,33538,164,253,417,172,191,363,0.18254188666222268,0.1890466171554566,0.18622651367224927
14,Bolhão,Trindade,451.8,20368,21469,41838,170,243,413,172,194,366,0.2566137248358169,0.21341549926915834,0.23246749704985742
15,Trindade,Lapa,857.4300000000001,28425,31565,59991,220,271,491,172,189,361,0.3152190254540492,0.2994637294249243,0.30672786951165104
16,Lapa,Carolina Michaelis,460.97,26077,31620,57697,220,265,485,186,186,372,0.2784578779463052,0.30590036279597216,0.29285607288448473
17,Carolina Michaelis,Casa da Música,627.48,25091,30026,55117,224,263,487,202,180,382,0.2547875905499213,0.2959771869478784,0.27568812561944606
18,Casa da Música,Francos,871.87,24538,23684,48223,244,258,502,188,179,367,0.2470440788442007,0.2365655858869798,0.24178402752818368
19,Francos,Ramalde,965.03,23264,22259,45524,248,262,510,202,179,381,0.2244246058793161,0.2204273463948249,0.2224521495065108
20,Ramalde,Viso,621.15,21934,21883,43818,255,259,514,202,179,381,0.2085510823387644,0.2181049902331002,0.21321553454829997
21,Viso,Sete Bicas,743.81,21218,20410,41628,250,256,506,199,177,376,0.2052993376229433,0.20576621084786803,0.20552797973984993
22,Sete Bicas,Sra da Hora,674.5,19418,16300,35718,255,255,510,206,177,383,0.18290061315748593,0.16469272907674062,0.17411583985299808
23,Sra da Hora,Vasco da Gama,824.48,6120,7880,14000,135,125,260,0,0,0,0.20988549241183957,0.2918625131489258,0.24929752161236182
24,Vasco da Gama,Estádio do Mar,661.6,5510,8001,13512,148,113,261,0,0,0,0.17237697265285254,0.3278303101155875,0.23968052488767647
25,Estádio do Mar,Pedro Hispano,786.97,5269,7930,13199,165,115,280,0,0,0,0.1478487242154859,0.31926033847593266,0.21824992292959797
26,Pedro Hispano,Parque de Real,656.68,4829,7535,12365,166,110,276,0,0,0,0.1347018368696509,0.31715865020471434,0.20742013203942256
27,Parque de Real,C. Matosinhos,723.67,4448,7347,11795,160,111,271,0,0,0,0.1287220500259478,0.30643595824680103,0.20151261759980282
28,C. Matosinhos,Matosinhos Sul,616.61,3484,5822,9307,165,111,276,0,0,0,0.09775891176176693,0.2428668207094822,0.15611752731682632
29,Matosinhos Sul,Brito Capelo,535.72,1476,1688,3164,173,103,276,0,0,0,0.03950137959470666,0.07590236011914087,0.05308580348607161
30,Brito Capelo,Mercado,487.53,805,953,1759,187,84,271,0,0,0,0.019944492483447457,0.05255294000067009,0.030051907950040452
31,Mercado,Sr. de Matosinhos,708.96,187,214,402,186,85,271,0,0,0,0.004659915929138938,0.011710239651392437,0.006871272078185239
33,Fonte do Cuco,Custoias,689.2,7099,7031,14131,104,105,209,97,90,187,0.15260899520807703,0.15626370154091812,0.15440599897750282
34,Custoias,Esposade,1779.24,6898,6926,13824,104,105,209,93,88,181,0.15151718375443055,0.1556366079235557,0.15355346922207258
35,Esposade,Crestins,2035.56,6757,6858,13616,104,94,198,93,88,181,0.1484243913647116,0.16280926461470685,0.155337847834044
36,Crestins,Verdes,591.8199999999999,6681,6765,13446,104,87,191,120,88,208,0.1279333234844766,0.16657789884059956,0.14483970082898642
37,Verdes,Pedras Rubras,960.78,5280,2809,8090,0,0,0,120,88,208,0.17744381951460228,0.128757062025819,0.1568455759616555
38,Pedras Rubras,Lidador,1147.58,4785,2454,7240,0,0,0,120,88,208,0.16079437591274862,0.11248909746508835,0.14035752733873852
39,Lidador,Vilar do Pinheiro,1987.51,4607,2390,6997,0,0,0,120,95,215,0.1548171400777347,0.10144692187473338,0.13123495063919924
40,Vilar do Pinheiro,Modivas Sul,2037.38,4508,2398,6906,0,0,0,120,96,216,0.1514821522257653,0.10072625768197989,0.12892397687297177
41,Modivas Sul,Modivas Centro,1051.08,4477,2418,6895,0,0,0,120,89,209,0.15045993953838946,0.10955231716888585,0.13303994723750034
42,Modivas Centro,Modivas Norte,852.51,4422,2449,6871,0,0,0,118,88,206,0.151129450054639,0.1122266407846753,0.1345107742499943
43,Modivas Norte,Mindelo,1834.12,4108,1843,5951,0,0,0,118,88,206,0.14039759424792692,0.08445528720666161,0.1164999096866097
44,Mindelo,Espaço Natureza,776.86,3911,1766,5678,0,0,0,128,88,216,0.1232226589720082,0.08094776685298585,0.10599955477536946
45,Espaço Natureza,Varziela,1539.0,3908,1734,5643,0,0,0,129,88,217,0.12216757470294526,0.07949213358052798,0.10486140503118158
46,Varziela,Árvore,858.71,3724,1692,5416,0,0,0,126,101,227,0.11920413885681815,0.06755272878373877,0.09622267446306917
47,Árvore,Azurara,664.57,3697,1730,5427,0,0,0,128,101,229,0.11647702055226823,0.06907165490417977,0.09556897718782746
48,Azurara,Santa Clara,1218.09,3630,1705,5336,0,0,0,122,85,207,0.11998458441412141,0.08092188080132948,0.10394434380017303
49,Santa Clara,Vila do Conde,670.57,3424,1611,5035,0,0,0,136,88,224,0.10152243354223228,0.07385050393997111,0.09065131834134396
50,Vila do Conde,Alto de Pega,730.41,2623,1260,3883,0,0,0,132,88,220,0.0801468360156213,0.05774638969372209,0.07118665748686162
51,Alto de Pega,Portas Fronhas,671.05,2557,1232,3789,0,0,0,150,88,238,0.0687378411613685,0.056492576636978105,0.06421018032882078
52,Portas Fronhas,São Brás,562.21,2041,1095,3137,0,0,0,160,88,248,0.051452347716182276,0.050196131444721556,0.05100659355534137
53,São Brás,Póvoa de Varzim,624.94,1957,1055,3012,0,0,0,160,88,248,0.049337112536382656,0.04834127565986316,0.048983751064069284
55,Fonte do Cuco,Cândido dos Reis,913.51,5305,2709,8014,19,23,42,111,76,187,0.16772047866636386,0.11374877834249854,0.14453857823869873
56,Cândido dos Reis,Pias,916.73,5024,2632,7657,19,23,42,111,76,187,0.15885060496302336,0.11053149380468487,0.13809660208921387
57,Pias,Araújo,1258.13,4846,2592,7438,19,23,42,111,76,187,0.153222843941892,0.10883840586682655,0.13415886007961098
58,Araújo,Custió,651.69,4670,2510,7180,19,23,42,111,76,187,0.14764070440298083,0.10540138491503281,0.12949809091061013
59,Custió,Parque de Maia,1418.51,4374,2439,6813,19,4,23,111,73,184,0.13827904596889642,0.12858934817193768,0.13464674976706414
60,Parque de Maia,Forum,824.81,3784,2126,5911,20,4,24,121,77,198,0.11025322784346049,0.10656071006697632,0.1088956045230467
61,Forum,Zona Industrial,1119.4,1498,781,2280,18,2,20,53,53,106,0.08797979356597126,0.05760106897113126,0.07450548733558876
62,Zona Industrial,Mandim,1194.23,1417,649,2067,18,2,20,55,53,108,0.08089107354753115,0.047847945739485864,0.06646870011896817
63,Mandim,Castêlo da Maia,1468.1,1378,602,1981,20,2,22,50,42,92,0.08246469605181728,0.05556633021629758,0.07188019690121811
64,Castêlo da Maia,ISMAI,702.48,630,285,915,20,2,22,61,42,103,0.032416341281223275,0.0262721238939709,0.030216299354338078
65,Santo Ovídio,D. João II,463.71,2489,5122,7612,204,319,523,0,0,0,0.05650871459664531,0.07433779007487902,0.06738342793805364
66,D. João II,João de Deus,716.25,3758,8193,11952,203,317,520,0,0,0,0.08572755263909035,0.11966247228978283,0.10641480173383941
67,João de Deus,C.M.Gaia,405.01,7566,12777,20344,204,307,511,0,0,0,0.17171916214894245,0.19269271790316833,0.18431971325764568
68,C.M.Gaia,General Torres,488.39,8579,14670,23249,204,292,496,0,0,0,0.19470212101078987,0.2325958079480079,0.2170105012238295
69,General Torres,Jardim do Morro,419.98,9408,16342,25750,211,298,509,0,0,0,0.20642783892687472,0.2538852887834628,0.23421235770342333
70,Jardim do Morro,São Bento,795.7,10957,17945,28902,208,272,480,0,0,0,0.24388516080485617,0.3054478461440787,0.2787706824970823
71,São Bento,Aliados,443.38,16385,20856,37241,219,300,519,0,0,0,0.3463821543819994,0.3218593347301309,0.33220711412080367
72,Aliados,Trindade,450.27,18619,21840,40460,227,282,509,0,0,0,0.37974930589150135,0.3585635467090068,0.368011812591966
73,Trindade,Faria Guimaraes,555.34,15253,13284,28538,236,266,502,0,0,0,0.29922609098410596,0.23121983693877274,0.2631909045776146
74,Faria Guimaraes,Marques,621.04,14134,12570,26704,236,269,505,0,0,0,0.27727096048306826,0.21634903705584718,0.2448194804792614
75,Marques,Combatentes,702.75,10692,9552,20245,252,275,527,0,0,0,0.19644541939803023,0.16081670196466832,0.1778535839252133
76,Combatentes,Salgueiros,471.25,8783,8322,17106,245,262,507,0,0,0,0.16598623861266287,0.1470693654402706,0.15621065523758046
77,Salgueiros,Polo Universitario,775.36,7315,7637,14952,242,251,493,0,0,0,0.13995745753146085,0.14086369183511027,0.1404188465988361
78,Polo Universitario,I.P.O.,827.64,5601,6136,11737,216,237,453,0,0,0,0.120053815299358,0.11987366405502321,0.11995956398609676
79,I.P.O.,Hospital São João,351.77,3428,3383,6812,218,237,455,0,0,0,0.07280252494889802,0.06610407876208886,0.06931344418785677
80,Verdes (E) ,Botica,683.54,1497,4072,5569,104,87,191,0,0,0,0.0666418153606015,0.21669370638979013,0.13499005891839946
81,Botica,Aeroporto,649.66,1277,3764,5042,104,87,191,0,0,0,0.056853365986753245,0.200351213281975,0.12221625978091184
82,Sra da Hora,Fonte do Cuco,687.03,13024,9946,22970,122,128,250,209,168,209,0.1693368947403276,0.13739916096021731,0.15528714466440136
