,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,59,542,602,46,46,92,0,0,0,0.006038647342955615,0.054555920978426604,0.03029728416069111
1,Venda Nova,Carreira,583.47,154,942,1096,46,47,93,0,0,0,0.015536611366982356,0.09280407678150766,0.05458576055496826
2,Carreira,Baguim,786.02,198,1273,1472,46,46,92,0,0,0,0.01994290877001049,0.12820540964561142,0.07407415920781096
3,Baguim,Campainha,751.7,241,1469,1710,46,46,92,0,0,0,0.02430274206640298,0.14788478536942715,0.08609376371791506
4,Campainha,Rio Tinto,859.99,310,1729,2039,46,46,92,0,0,0,0.031226591918849855,0.17408142174805277,0.10265400683345131
5,Rio Tinto,Levada,452.83,414,1812,2227,46,46,92,0,0,0,0.04173452098196772,0.18240573248382808,0.11207012673289792
6,Levada,Nau Vitória,1111.62,1185,1898,3084,46,46,92,0,0,0,0.11931683917959732,0.19110767243352403,0.15521225580656067
7,Nau Vitória,Nasoni,499.02,1199,1997,3196,46,46,92,0,0,0,0.12069004985222562,0.20106323172778093,0.16087664079000324
8,Nasoni,Contumil,650.0,1226,2050,3277,46,46,92,0,0,0,0.12347129485374378,0.20640514466867735,0.16493821976121056
9,Contumil,Estádio do Dragão,619.19,1285,2376,3661,46,46,92,0,0,0,0.129355117639385,0.23917779785562332,0.1842664577475042
10,Estádio do Dragão,Campanhã,1166.02,2791,3479,6270,72,72,144,46,46,92,0.10355215952482003,0.12904397468346052,0.11629806710414027
11,Campanhã,Heroismo,950.92,5672,5397,11069,74,74,148,90,87,177,0.14808643105817654,0.14370070626647521,0.14591507411448387
12,Heroismo,24 de Agosto,571.9,5791,5908,11700,69,72,141,90,91,181,0.1555875218586532,0.1550061834185657,0.15529339596493724
13,24 de Agosto,Bolhão,680.44,6621,7412,14034,72,72,144,90,92,182,0.1748430382785352,0.1932065440314863,0.18408452553888707
14,Bolhão,Trindade,451.8,7965,8749,16715,74,73,147,90,91,181,0.20795745217306813,0.2282438661970798,0.21810489434457792
15,Trindade,Lapa,857.4300000000001,12941,12904,25846,142,139,281,90,92,182,0.24421734927953442,0.24421716606273652,0.24421725780270698
16,Lapa,Carolina Michaelis,460.97,12094,13083,25178,140,139,279,90,92,182,0.23010753766917497,0.2476144218538725,0.23888423368738576
17,Carolina Michaelis,Casa da Música,627.48,11395,12897,24292,140,138,278,88,92,180,0.21886962505412386,0.2450812072448733,0.23204552201658374
18,Casa da Música,Francos,871.87,10266,10395,20661,142,137,279,84,92,176,0.1993259036990962,0.19834919797798273,0.19883330233032148
19,Francos,Ramalde,965.03,9447,9891,19338,142,139,281,88,92,180,0.17995940383461276,0.1871882614449479,0.18358563642489634
20,Ramalde,Viso,621.15,8784,9899,18684,142,138,280,88,92,180,0.1673448253505215,0.1881193245286406,0.17774472303649314
21,Viso,Sete Bicas,743.81,8283,9923,18207,141,138,279,88,91,179,0.15844002836154478,0.1894760401851262,0.1739722687994738
22,Sete Bicas,Sra da Hora,674.5,8384,7106,15490,138,138,276,88,90,178,0.16238929058757332,0.13631974350025092,0.14929220740939345
23,Sra da Hora,Vasco da Gama,824.48,2621,2966,5587,92,92,184,0,0,0,0.1319047904681986,0.1492939091167385,0.14059934979246855
24,Vasco da Gama,Estádio do Mar,661.6,2209,3073,5282,92,87,179,0,0,0,0.11119236096588335,0.16353880294269724,0.1366344863959549
25,Estádio do Mar,Pedro Hispano,786.97,2123,3020,5143,91,91,182,0,0,0,0.10802687185488341,0.15366649024488724,0.1308466810498853
26,Pedro Hispano,Parque de Real,656.68,1972,2991,4964,94,92,186,0,0,0,0.09714825580393928,0.15055887455457498,0.1235664113150064
27,Parque de Real,C. Matosinhos,723.67,1779,2977,4756,92,92,184,0,0,0,0.08954038056739215,0.1498210889323204,0.11968073474985629
28,C. Matosinhos,Matosinhos Sul,616.61,1361,2648,4009,92,92,184,0,0,0,0.06851839875873615,0.13326104444851022,0.1008897216036232
29,Matosinhos Sul,Brito Capelo,535.72,639,1126,1766,91,92,183,0,0,0,0.03254333406907716,0.05670798566712863,0.044691683506348945
30,Brito Capelo,Mercado,487.53,314,540,855,92,92,184,0,0,0,0.015849949831229674,0.027206286574926127,0.021528118203077904
31,Mercado,Sr. de Matosinhos,708.96,50,126,176,92,92,184,0,0,0,0.002534828826386089,0.00634057971021629,0.004437704268301189
33,Fonte do Cuco,Custoias,689.2,2827,3825,6652,47,46,93,47,46,93,0.12963178205736828,0.1792156830732311,0.15415715245231118
34,Custoias,Esposade,1779.24,2752,3765,6517,46,46,92,47,47,94,0.12745766013742685,0.17441018370576344,0.15093392192159513
35,Esposade,Crestins,2035.56,2702,3758,6461,46,46,92,46,46,92,0.1266082676718476,0.17609992497746668,0.15135409632465713
