,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,1164,860,2025,130,145,275,0,0,0,0.04148860398851048,0.02748261755204749,0.03410362932201181
1,Venda Nova,Carreira,583.47,2061,1359,3420,127,142,269,0,0,0,0.07515346332731881,0.044317974647272274,0.05887599346647641
2,Carreira,Baguim,786.02,2665,1643,4308,120,134,254,0,0,0,0.10281882548351536,0.0567661260699726,0.07852330689526839
3,Baguim,Campainha,751.7,3260,1794,5054,130,124,254,0,0,0,0.11611125476253537,0.06698274270421307,0.09212725674981109
4,Campainha,Rio Tinto,859.99,4427,2173,6601,128,124,252,0,0,0,0.1601444845054694,0.08116385914378361,0.12128100218463987
5,Rio Tinto,Levada,452.83,4978,2527,7505,128,130,258,0,0,0,0.18007213813134684,0.08999507535259381,0.1346844708397271
6,Levada,Nau Vitória,1111.62,6222,3386,9609,128,134,262,0,0,0,0.22506483263076854,0.1170168126690546,0.16980363158164768
7,Nau Vitória,Nasoni,499.02,6401,3477,9879,128,134,262,0,0,0,0.2315278657495169,0.12016029637595622,0.17456887988670342
8,Nasoni,Contumil,650.0,6549,3520,10069,108,135,243,0,0,0,0.28074145551687485,0.12073893661968156,0.19185116724065635
9,Contumil,Estádio do Dragão,619.19,7598,4271,11870,105,127,232,0,0,0,0.3350422041082611,0.15572588055199438,0.2368819752649599
10,Estádio do Dragão,Campanhã,1166.02,13260,8728,21989,202,232,434,101,152,253,0.19308306361156352,0.09940717759541584,0.14051997762857507
11,Campanhã,Heroismo,950.92,26081,15763,41845,225,235,460,192,291,483,0.27106803125205114,0.12823740576027096,0.1909477307626307
12,Heroismo,24 de Agosto,571.9,27797,17143,44941,221,234,455,192,286,478,0.29152647550078115,0.14113156142325714,0.20727025385177092
13,24 de Agosto,Bolhão,680.44,35000,20873,55873,248,228,476,188,278,466,0.34932974330688665,0.1766090132172844,0.25585124428337636
14,Bolhão,Trindade,451.8,38067,29832,67900,252,218,470,182,278,460,0.38233112819588166,0.25710938464112704,0.3149390625736864
15,Trindade,Lapa,857.4300000000001,41392,43438,84830,328,278,606,182,272,454,0.3568772301515394,0.3406841520321872,0.3483976244521625
16,Lapa,Carolina Michaelis,460.97,39405,43260,82665,318,274,592,186,268,454,0.3432024508372158,0.34429943076794717,0.3437756482153536
17,Carolina Michaelis,Casa da Música,627.48,37276,40659,77936,312,282,594,202,238,440,0.3172824639705791,0.33901180791565483,0.32825915796695937
18,Casa da Música,Francos,871.87,32429,34411,66840,297,283,580,205,239,444,0.28201175513108945,0.28580879907361656,0.28395389458646714
19,Francos,Ramalde,965.03,30527,31964,62492,296,290,586,215,239,454,0.2603527245705931,0.26219306541176063,0.2612908083971435
20,Ramalde,Viso,621.15,29836,30220,60056,310,288,598,212,243,455,0.24960158719906717,0.24675349720817424,0.24816026593132132
21,Viso,Sete Bicas,743.81,28396,28462,56858,319,279,598,217,246,463,0.2313909305029863,0.23470062306836662,0.23303595590049442
22,Sete Bicas,Sra da Hora,674.5,24542,27946,52489,333,280,613,215,243,458,0.19595039639901699,0.2314558250721266,0.21337806672856408
23,Sra da Hora,Vasco da Gama,824.48,13672,9579,23251,181,140,321,0,0,0,0.34971095259274393,0.31677404928712305,0.33534594803577533
24,Vasco da Gama,Estádio do Mar,661.6,13967,9186,23153,170,134,304,0,0,0,0.38037401786024044,0.31738007883427394,0.3526069526316894
