,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,628,182,811,72,0,72,0,0,0,0.04044495884771287,,0.05219423899330756
4,Venda Nova,Carreira,583.47,1033,315,1348,72,18,90,0,0,0,0.06644658486303875,0.08103617628678837,0.06936450314778868
5,Carreira,Baguim,786.02,1497,358,1855,59,22,81,0,0,0,0.11747981718616665,0.07539384881619812,0.10604906034494063
6,Baguim,Campainha,751.7,1846,386,2233,59,22,81,0,0,0,0.14492266493788297,0.08129787759701076,0.1276418584996214
7,Campainha,Rio Tinto,859.99,2498,497,2995,59,23,82,0,0,0,0.19607166178188176,0.10009052952160326,0.16915012468448656
8,Rio Tinto,Levada,452.83,2720,622,3342,59,23,82,0,0,0,0.2134579628450612,0.1253175990685598,0.18873566568823763
9,Levada,Nau Vitória,1111.62,3314,809,4124,59,23,82,0,0,0,0.260082108829898,0.16295390288499106,0.232838831552668
10,Nau Vitória,Nasoni,499.02,3505,850,4356,59,23,82,0,0,0,0.2750639957661538,0.17128786203810903,0.24595605581804367
11,Nasoni,Contumil,650.0,3523,854,4377,59,23,82,0,0,0,0.2764697427974221,0.17203244124337191,0.24717635333713972
12,Contumil,Estádio do Dragão,619.19,4070,1039,5109,59,23,82,0,0,0,0.31939597177213563,0.209152819677403,0.2884741120382472
13,Estádio do Dragão,Campanhã,1166.02,7027,2381,9408,145,74,219,59,64,123,0.15292204517302205,0.07476515513268737,0.12092320329140446
14,Campanhã,Heroismo,950.92,12117,5182,17299,155,74,229,91,96,187,0.2161902483457204,0.13023181296341674,0.18050099479049683
15,Heroismo,24 de Agosto,571.9,12702,5612,18314,155,76,231,72,108,180,0.2474439402217801,0.1299094170490553,0.19373433328831866
16,24 de Agosto,Bolhão,680.44,15841,6682,22524,158,76,234,72,110,182,0.30474657384125353,0.1529225522006699,0.23541021880773616
17,Bolhão,Trindade,451.8,16047,8580,24627,164,76,240,73,110,183,0.29979214717517155,0.19636268156049794,0.25330718533962915
18,Trindade,Lapa,857.4300000000001,16373,14642,31015,188,95,283,85,110,195,0.26541846776390626,0.3063270008759586,0.2832782138799747
19,Lapa,Carolina Michaelis,460.97,15344,14724,30068,179,114,293,85,110,195,0.2568315626059739,0.28368196968968784,0.2693140390432866
20,Carolina Michaelis,Casa da Música,627.48,14805,14692,29497,168,122,290,85,115,200,0.258076180624203,0.26775312489771835,0.2628070545209986
21,Casa da Música,Francos,871.87,12623,14473,27096,152,122,274,85,130,215,0.23414409280824588,0.24702717742901467,0.24085359375132423
22,Francos,Ramalde,965.03,11845,13843,25688,148,126,274,85,133,218,0.22328859395445622,0.22995107921908728,0.22683021599573544
23,Ramalde,Viso,621.15,11332,13353,24686,148,160,308,76,133,209,0.22300529577185318,0.19770814959481944,0.20856908048474973
24,Viso,Sete Bicas,743.81,11043,12612,23655,148,166,314,72,133,205,0.2216571410401733,0.18320783742425853,0.19935172355113218
25,Sete Bicas,Sra da Hora,674.5,10288,12578,22867,147,168,315,72,145,217,0.20739677198230233,0.1741044148893959,0.1876578488660971
26,Sra da Hora,Vasco da Gama,824.48,2983,3295,6279,124,102,226,0,0,0,0.11138430686030838,0.14958633140177888,0.12862592855601632
27,Vasco da Gama,Estádio do Mar,661.6,2975,2707,5682,117,102,219,0,0,0,0.11772350147133762,0.12287982081106892,0.12012507486244535
28,Estádio do Mar,Pedro Hispano,786.97,2950,2609,5559,106,102,208,0,0,0,0.12887222692138636,0.11842233809648633,0.12374776220917576
29,Pedro Hispano,Parque de Real,656.68,2610,2269,4880,105,102,207,0,0,0,0.11510585149555654,0.10300583838923638,0.10914352619679009
30,Parque de Real,C. Matosinhos,723.67,2477,1864,4342,105,144,249,0,0,0,0.10924499618046683,0.05994888535550074,0.08073640196843825
