,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,872,3615,4488,186,159,345,0,0,0,0.021729390680893985,0.10526258352249945,0.0602272969470252
1,Venda Nova,Carreira,583.47,1311,6401,7712,184,159,343,0,0,0,0.032987269925399444,0.18639733361533356,0.10410155600907153
2,Carreira,Baguim,786.02,1582,7866,9448,186,159,345,0,0,0,0.039382417099001615,0.229043888847909,0.1267916171224111
3,Baguim,Campainha,751.7,1994,9052,11047,186,160,346,0,0,0,0.04965151536362603,0.2619405433575343,0.14781985200820788
4,Campainha,Rio Tinto,859.99,2487,10953,13441,186,160,346,0,0,0,0.06190758524360847,0.31695274537297485,0.17984754368493397
5,Rio Tinto,Levada,452.83,2959,12393,15353,186,161,347,0,0,0,0.07366683251841485,0.3563797513831619,0.2048391089945655
6,Levada,Nau Vitória,1111.62,4594,14885,19479,185,161,346,0,0,0,0.11498257252070025,0.42802635267111044,0.26064745287970614
7,Nau Vitória,Nasoni,499.02,4825,15094,19920,189,161,350,0,0,0,0.1182101327516072,0.43404310880778435,0.26349330173744867
8,Nasoni,Contumil,650.0,4968,15204,20172,192,158,350,0,0,0,0.11979509537157101,0.44550764280479926,0.266831045355714
9,Contumil,Estádio do Dragão,619.19,6097,17096,23194,187,158,345,0,0,0,0.1509663022403656,0.5009530739741289,0.311250099150321
10,Estádio do Dragão,Campanhã,1166.02,12830,24693,37523,297,268,565,177,159,336,0.11874667377705801,0.25373153603745463,0.1827134397541421
11,Campanhã,Heroismo,950.92,22672,50005,72677,341,333,674,314,281,595,0.14962509585784597,0.3531041059664134,0.2479245101236501
12,Heroismo,24 de Agosto,571.9,25254,51612,76866,352,337,689,312,279,591,0.16462441951182827,0.36350584007019604,0.26021935646529787
13,24 de Agosto,Bolhão,680.44,35570,57399,92970,359,340,699,298,278,576,0.23487034073490856,0.4031318532735329,0.3164058685239155
14,Bolhão,Trindade,451.8,51212,64280,115492,362,345,707,295,289,584,0.33836532869234104,0.4396999373886883,0.38815396201896296
15,Trindade,Lapa,857.4300000000001,70232,87973,158206,426,421,847,296,288,584,0.4245616776588545,0.5418443080498941,0.48265483617266
16,Lapa,Carolina Michaelis,460.97,64897,88042,152940,424,433,857,303,291,594,0.38924355351970374,0.5313489514859059,0.46007567160205587
17,Carolina Michaelis,Casa da Música,627.48,63542,83040,146583,424,436,860,299,294,593,0.3833978462681163,0.4969872911447519,0.44042328062846076
18,Casa da Música,Francos,871.87,64149,64596,128746,436,425,861,295,295,590,0.3833604016296584,0.3915905375981258,0.387446045842524
19,Francos,Ramalde,965.03,62307,58630,120938,447,408,855,272,295,567,0.3799072964107306,0.3635151126040006,0.3717797370745572
20,Ramalde,Viso,621.15,59226,56796,116023,439,430,869,270,295,565,0.3660842085096986,0.3420671232489046,0.3539197640617563
21,Viso,Sete Bicas,743.81,57604,53560,111165,440,403,843,265,295,560,0.358326646488244,0.3343205302391064,0.34634423119437724
22,Sete Bicas,Sra da Hora,674.5,53773,47703,101476,435,395,830,272,307,579,0.3331333166099224,0.2954577548764545,0.31429320196622834
