,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,1926,437,2363,139,97,236,0,0,0,0.0641486810551559,0.02086756053109748,0.04635940694145392
4,Venda Nova,Carreira,583.47,3479,664,4143,139,97,236,0,0,0,0.11588750108357694,0.03171681692243354,0.08129192327158156
5,Carreira,Baguim,786.02,5468,799,6268,140,64,204,0,0,0,0.1808457866252683,0.057828148888913314,0.1422520179236667
6,Baguim,Campainha,751.7,6640,841,7482,140,96,236,0,0,0,0.2195931067853119,0.04058615997367667,0.1467767216415959
7,Campainha,Rio Tinto,859.99,8576,1075,9651,103,102,205,0,0,0,0.38550222130533557,0.04879999578964629,0.21797233348777312
8,Rio Tinto,Levada,452.83,9487,1315,10803,103,100,203,0,0,0,0.42644629151286284,0.06092208759140508,0.2463851073151004
9,Levada,Nau Vitória,1111.62,11410,1552,12962,100,98,198,0,0,0,0.528273455574961,0.0733234054305835,0.30309615802875395
10,Nau Vitória,Nasoni,499.02,11730,1587,13317,100,98,198,0,0,0,0.5430890923960994,0.07497173828797542,0.3113946444031896
11,Nasoni,Contumil,650.0,11880,1630,13510,100,98,198,0,0,0,0.5500063158743516,0.07702420391189328,0.31590405843838737
12,Contumil,Estádio do Dragão,619.19,13325,2081,15407,100,98,198,0,0,0,0.6169299469207296,0.09832750395197729,0.3602479296937714
13,Estádio do Dragão,Campanhã,1166.02,18205,5058,23264,217,184,401,157,156,313,0.2121684802992253,0.06450086570957991,0.141650541018325
14,Campanhã,Heroismo,950.92,34876,11120,45997,209,222,431,279,195,474,0.30503600941541564,0.11546771299767955,0.21836202359743967
15,Heroismo,24 de Agosto,571.9,37307,12697,50004,214,246,460,279,195,474,0.3232453632786912,0.1250997256558466,0.23053039298581557
16,24 de Agosto,Bolhão,680.44,44232,17170,61402,207,258,465,279,195,474,0.3883291897239758,0.1649602276945866,0.28167376879240463
17,Bolhão,Trindade,451.8,44397,24077,68475,238,258,496,279,195,474,0.3681407292160732,0.23131754204180616,0.30475660586905373
18,Trindade,Lapa,857.4300000000001,43425,46496,89921,248,245,493,255,219,474,0.3717667650328893,0.43360686332292575,0.40136521807626185
