,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,54,191,246,40,40,80,0,0,0,0.0063657407407407395,0.02216694295500538,0.014266341847873058
4,Venda Nova,Carreira,583.47,66,327,394,40,40,80,0,0,0,0.0077545185581483446,0.03788168069554653,0.02281809962684744
5,Carreira,Baguim,786.02,124,482,607,40,40,80,0,0,0,0.014396783240151057,0.05588175542785282,0.03513926933400194
6,Baguim,Campainha,751.7,152,541,694,40,40,80,0,0,0,0.017645666808743948,0.06272646222711228,0.04018606451792812
7,Campainha,Rio Tinto,859.99,171,677,848,40,40,80,0,0,0,0.019884636952146383,0.07837586239414585,0.049130249673146116
8,Rio Tinto,Levada,452.83,201,848,1049,40,40,80,0,0,0,0.023345934154899127,0.09816392326941949,0.06075492871215931
9,Levada,Nau Vitória,1111.62,480,1029,1510,40,40,80,0,0,0,0.05564373803325682,0.11913917967456429,0.08739145885391056
10,Nau Vitória,Nasoni,499.02,496,1084,1581,40,40,80,0,0,0,0.05747985269900104,0.12551420008897174,0.09149702639398641
11,Nasoni,Contumil,650.0,526,1092,1618,40,40,80,0,0,0,0.06088753692395725,0.12644060399658194,0.09366407046026959
12,Contumil,Estádio do Dragão,619.19,584,1296,1880,40,40,80,0,0,0,0.0676323014592851,0.15004430888058556,0.10883830516993534
13,Estádio do Dragão,Campanhã,1166.02,1706,2144,3850,40,40,80,40,41,81,0.09192361657070047,0.11401966925647508,0.103044965289231
14,Campanhã,Heroismo,950.92,3379,3588,6968,41,40,81,76,81,157,0.1219990145120225,0.12491527721740593,0.1234836047267988
15,Heroismo,24 de Agosto,571.9,3490,3889,7380,41,40,81,79,80,159,0.12268981969254746,0.1365818852328369,0.12963975692180976
16,24 de Agosto,Bolhão,680.44,4188,5058,9246,41,40,81,79,80,159,0.1472244314738364,0.1776089236389961,0.16242521732374768
17,Bolhão,Trindade,451.8,5236,6068,11304,41,39,80,79,80,159,0.1840591791681206,0.2146961850797839,0.1993279818040222
18,Trindade,Lapa,857.4300000000001,8039,8625,16665,118,119,237,79,80,159,0.1783426089831204,0.1893982493540999,0.1838987319202661
19,Lapa,Carolina Michaelis,460.97,7844,8717,16561,121,119,240,79,80,159,0.17153819041824112,0.1913979306616392,0.18144804239524748
20,Carolina Michaelis,Casa da Música,627.48,7299,8595,15894,121,111,232,79,80,159,0.15961848076989013,0.1961814686909958,0.17750961673378682
21,Casa da Música,Francos,871.87,6850,6698,13548,121,120,241,79,80,159,0.14980615322501695,0.1463763443985877,0.14809064898514504
22,Francos,Ramalde,965.03,6239,6363,12603,121,120,241,79,80,159,0.13644467263790677,0.13907187118551967,0.13775873137280933
23,Ramalde,Viso,621.15,5805,6293,12099,121,120,241,79,80,159,0.12695141368323598,0.13754079846303288,0.13224795801171083
24,Viso,Sete Bicas,743.81,5511,6266,11777,121,120,241,79,80,159,0.12052420238371918,0.13693709721582414,0.12873352019061324
25,Sete Bicas,Sra da Hora,674.5,5374,4749,10123,121,121,242,79,80,159,0.11753598658405157,0.10329344353972124,0.11039545662891187
26,Sra da Hora,Vasco da Gama,824.48,1722,1274,2997,80,80,160,0,0,0,0.09969582398850042,0.07375437557277141,0.08672509978063592
27,Vasco da Gama,Estádio do Mar,661.6,1557,1329,2886,80,79,159,0,0,0,0.09012392307853273,0.07789531955367965,0.08404807604417176
28,Estádio do Mar,Pedro Hispano,786.97,1557,1330,2888,82,80,162,0,0,0,0.08792609452611883,0.07700810590824278,0.08253449520864917
29,Pedro Hispano,Parque de Real,656.68,1427,1317,2745,91,80,171,0,0,0,0.07260585365687446,0.07626801558084063,0.07431914578504577
30,Parque de Real,C. Matosinhos,723.67,1310,1293,2604,81,80,161,0,0,0,0.07490751782916782,0.0748516946031877,0.0748797795802336
31,C. Matosinhos,Matosinhos Sul,616.61,882,1019,1902,80,80,160,0,0,0,0.051083216797237,0.058987497279026316,0.05503535703813166
32,Matosinhos Sul,Brito Capelo,535.72,404,451,856,80,80,160,0,0,0,0.023429964142311577,0.02611193930819035,0.024770951725250963
33,Brito Capelo,Mercado,487.53,223,213,437,80,80,160,0,0,0,0.012926970910981515,0.012372468160931982,0.012649719535956748
34,Mercado,Sr. de Matosinhos,708.96,46,34,80,80,80,160,0,0,0,0.002707923331374944,0.0019675925925925924,0.0023377579619837685
35,Sra da Hora,Fonte do Cuco,687.03,1871,2978,4850,40,40,80,40,37,77,0.10083173688058791,0.1671923923897834,0.13333342586650793
36,Fonte do Cuco,Custoias,689.2,1811,2969,4780,40,40,80,42,39,81,0.09504292352066661,0.16213559619525697,0.12792134950057185
37,Custoias,Esposade,1779.24,1748,2930,4679,40,40,80,40,40,80,0.09422465277337011,0.15787973003687106,0.12605219140512058
38,Esposade,Crestins,2035.56,1668,2919,4587,40,40,80,40,40,80,0.08989905909955595,0.1572849335132452,0.12359199630640058
39,Crestins,Verdes,591.8199999999999,1636,2891,4528,40,40,80,40,40,80,0.08819891550864223,0.155792345653307,0.12199563058097461
40,Verdes,Pedras Rubras,960.78,1297,859,2157,0,0,0,40,40,80,0.13082370460553533,0.08668911348317153,0.10875640904435344
41,Pedras Rubras,Lidador,1147.58,1137,849,1987,0,0,0,40,40,80,0.11471542093220904,0.0856031125602799,0.10015926674624447
42,Lidador,Vilar do Pinheiro,1987.51,1084,834,1919,0,0,0,40,40,80,0.10934769695439354,0.08414225614595933,0.09674497655017644
43,Vilar do Pinheiro,Modivas Sul,2037.38,1039,844,1884,0,0,0,40,40,80,0.10483305513718974,0.0850993148656557,0.09496618500142272
44,Modivas Sul,Modivas Centro,1051.08,1012,837,1849,0,0,0,40,40,80,0.10206145547509929,0.08439740258697603,0.09322942903103766
