,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
41,Modivas Sul,Modivas Centro,1051.08,6133,3960,10093,0,0,0,159,159,318,0.15554235860203355,0.10043694589029839,0.12798965224616599
42,Modivas Centro,Modivas Norte,852.51,6047,3982,10029,0,0,0,161,159,320,0.15145230303011062,0.10099396966330314,0.12638081863847817
43,Modivas Norte,Mindelo,1834.12,5575,3502,9078,0,0,0,161,159,320,0.13963743993107905,0.08882558693200625,0.11439030047216475
44,Mindelo,Espaço Natureza,776.86,5251,3495,8746,0,0,0,163,159,322,0.12989834692805063,0.088637728167122,0.10952431468274736
45,Espaço Natureza,Varziela,1539.0,5274,3374,8649,0,0,0,159,159,318,0.13377186029910246,0.08558161579246082,0.10967673804578165
46,Varziela,Árvore,858.71,4889,3284,8174,0,0,0,162,159,321,0.12171038435881788,0.08329575836217198,0.1026825789586101
47,Árvore,Azurara,664.57,4863,3295,8158,0,0,0,162,159,321,0.12104980102496078,0.08357305816858814,0.10248655456339303
48,Azurara,Santa Clara,1218.09,4810,3280,8090,0,0,0,164,161,325,0.11828019541787016,0.08215288579160142,0.10038328203378011
49,Santa Clara,Vila do Conde,670.57,4724,3109,7833,0,0,0,158,165,323,0.12056485979320618,0.07599314049769901,0.09779602485896877
50,Vila do Conde,Alto de Pega,730.41,3481,1999,5481,0,0,0,160,161,321,0.08774423646969282,0.050079713653307795,0.0688533075804779
51,Alto de Pega,Portas Fronhas,671.05,3385,1790,5176,0,0,0,161,161,322,0.08479199630626337,0.044852625706259426,0.0648223110062614
52,Portas Fronhas,São Brás,562.21,2658,1539,4198,0,0,0,161,161,322,0.066585481195982,0.03855808201674623,0.05257178160636411
53,São Brás,Póvoa de Varzim,624.94,2539,1462,4001,0,0,0,161,161,322,0.06359078332834298,0.036615908635544,0.05010334598194349
55,Fonte do Cuco,Cândido dos Reis,913.51,8075,5747,13823,64,70,134,85,79,164,0.23136568320235057,0.16557613854907077,0.19856163421929138
56,Cândido dos Reis,Pias,916.73,7707,5581,13288,64,70,134,85,79,164,0.22081076617222023,0.1607916759345786,0.19088398697880182
57,Pias,Araújo,1258.13,7303,5501,12805,64,70,134,85,80,165,0.20925465800218243,0.1573711326427994,0.18329210151294575
58,Araújo,Custió,651.69,7105,5365,12470,64,70,134,85,82,167,0.2035676259083297,0.15131596641516346,0.17723682944741864
59,Custió,Parque de Maia,1418.51,6592,5283,11876,64,70,134,85,80,165,0.18888238627994586,0.1511258351043487,0.16998897867232424
60,Parque de Maia,Forum,824.81,5667,4897,10564,64,70,134,85,80,165,0.16237197408551216,0.14008634540912449,0.15122022814301656
61,Forum,Zona Industrial,1119.4,2466,2636,5102,64,70,134,85,80,165,0.07066682000689817,0.07540778693725429,0.07303920355042917
62,Zona Industrial,Mandim,1194.23,2375,2351,4726,47,70,117,91,80,171,0.07261036953188098,0.06724896307958664,0.06984094326751616
63,Mandim,Castêlo da Maia,1468.1,2339,2176,4516,36,70,106,118,80,198,0.06316826797577649,0.062259679693847915,0.0627270978877734
64,Castêlo da Maia,ISMAI,702.48,1180,1569,2749,36,63,99,118,88,206,0.03188441762969239,0.04428200496726124,0.03794567321177567
65,Santo Ovídio,D. João II,463.71,4824,9021,13845,346,356,702,0,0,0,0.06454720616570328,0.11731988193639004,0.09130941781009713
66,D. João II,João de Deus,716.25,6895,13617,20512,364,344,708,0,0,0,0.08769690038679251,0.18326378855699824,0.13413052966723146
67,João de Deus,C.M.Gaia,405.01,12836,21370,34206,342,340,682,0,0,0,0.1737669437348509,0.2909899050897695,0.232206543237303
68,C.M.Gaia,General Torres,488.39,15083,24111,39194,344,342,686,0,0,0,0.20299357147795602,0.3263897635816622,0.26451178969875416
69,General Torres,Jardim do Morro,419.98,15432,28004,43436,366,362,728,0,0,0,0.19520359334586115,0.35814574876532057,0.2762270277714715
70,Jardim do Morro,São Bento,795.7,16462,29225,45688,348,346,694,0,0,0,0.2190075918012436,0.39105410849476613,0.3047829445043543
71,São Bento,Aliados,443.38,22797,36226,59024,342,342,684,0,0,0,0.308610856452506,0.4903992510693591,0.3995050537609326
72,Aliados,Trindade,450.27,26384,37248,63633,342,352,694,0,0,0,0.3571712700412521,0.48991173379338304,0.42449784531610807
73,Trindade,Faria Guimaraes,555.34,23299,35354,58653,362,354,716,0,0,0,0.29797496188093237,0.46236865746855765,0.37925340914073596
74,Faria Guimaraes,Marques,621.04,22041,34388,56429,346,346,692,0,0,0,0.2949221963745363,0.4601266206002851,0.37752440848741076
75,Marques,Combatentes,702.75,17666,28230,45896,342,346,688,0,0,0,0.2391494458112081,0.37773259301714257,0.3088438774002391
76,Combatentes,Salgueiros,471.25,15128,26083,41212,344,350,694,0,0,0,0.20360396622413615,0.3450233705594396,0.27492499146528343
77,Salgueiros,Polo Universitario,775.36,13337,24609,37947,356,368,724,0,0,0,0.1734517087243712,0.3096035786591251,0.2426559741055721
78,Polo Universitario,I.P.O.,827.64,10646,18667,29314,354,348,702,0,0,0,0.13923819380860736,0.24834884433329746,0.19332723423965031
79,I.P.O.,Hospital São João,351.77,5810,8031,13842,346,348,694,0,0,0,0.07774526171733404,0.10685398041719879,0.09234156446596939
80,Verdes (E) ,Botica,683.54,2207,3879,6086,78,78,156,0,0,0,0.13100085701526193,0.23028602026035777,0.18064343863780985
81,Botica,Aeroporto,649.66,2016,3559,5575,78,78,156,0,0,0,0.119712602877936,0.21124169040835708,0.16547714664314653
82,Sra da Hora,Fonte do Cuco,687.03,19520,14237,33758,141,150,291,258,238,258,0.20894753508302244,0.15758148355416757,0.18389524383090983
