,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,185,140,325,79,0,79,0,0,0,0.010841537740271917,,0.019095739770809857
4,Venda Nova,Carreira,583.47,329,227,557,79,0,79,0,0,0,0.019336794045488364,,0.03266691433740543
5,Carreira,Baguim,786.02,681,303,985,79,36,115,0,0,0,0.03995397272329433,0.039046819796964824,0.03966999441592162
6,Baguim,Campainha,751.7,842,299,1141,79,36,115,0,0,0,0.04934926879693471,0.038486289183768396,0.04594868387455221
7,Campainha,Rio Tinto,859.99,1156,366,1522,79,36,115,0,0,0,0.0677696436481805,0.0471183665453754,0.06130489603338934
8,Rio Tinto,Levada,452.83,1308,427,1735,79,38,117,0,0,0,0.07668921954509376,0.05203817901071987,0.06868289868777575
9,Levada,Nau Vitória,1111.62,1670,555,2225,79,38,117,0,0,0,0.09787302104986349,0.06772204299640464,0.08808039569916745
10,Nau Vitória,Nasoni,499.02,1789,569,2358,79,38,117,0,0,0,0.10488896528882237,0.06932528434750383,0.09333836806001806
11,Nasoni,Contumil,650.0,1817,571,2389,79,38,117,0,0,0,0.10652668784523656,0.06964233441414011,0.09454715425223087
12,Contumil,Estádio do Dragão,619.19,2150,701,2852,79,38,117,0,0,0,0.12604304797986596,0.08543885487541474,0.11285536133055701
13,Estádio do Dragão,Campanhã,1166.02,3490,1723,5213,235,114,349,80,40,120,0.04943706728219545,0.049893356524108194,0.04958697650737838
14,Campanhã,Heroismo,950.92,6690,4123,10813,264,114,378,120,120,240,0.07709577772316574,0.07581507254129197,0.07660239487003313
15,Heroismo,24 de Agosto,571.9,7264,4505,11770,233,115,348,122,120,242,0.09015326947769987,0.08252254915577238,0.08707126769067447
16,24 de Agosto,Bolhão,680.44,9802,5452,15254,233,115,348,122,120,242,0.12164301906882055,0.09985445537440836,0.11284274997103601
17,Bolhão,Trindade,451.8,10381,6905,17286,202,115,317,160,120,280,0.12460725652623894,0.12646823480293162,0.1253440264513174
18,Trindade,Lapa,857.4300000000001,10046,12035,22082,196,128,324,160,120,280,0.12249387402790819,0.20965180653035692,0.15838125775739936
19,Lapa,Carolina Michaelis,460.97,9865,11959,21824,196,147,343,160,120,280,0.12029133932273431,0.19441768378918034,0.1520597726654969
20,Carolina Michaelis,Casa da Música,627.48,9384,11865,21249,196,149,345,160,120,280,0.1144260503536526,0.19154676947121077,0.147610030799735
21,Casa da Música,Francos,871.87,8074,11761,19836,174,149,323,160,134,294,0.10450920568185583,0.17979788325349816,0.13902759741178683
22,Francos,Ramalde,965.03,7547,11328,18876,156,149,305,160,159,319,0.10286077418788314,0.15818608017129365,0.1301876412792256
23,Ramalde,Viso,621.15,7229,11123,18352,156,157,313,160,159,319,0.09852678668242891,0.15166054514607302,0.125087871611256
24,Viso,Sete Bicas,743.81,7125,10589,17714,156,183,339,160,159,319,0.09710772905149388,0.13410897975102967,0.1162865098730682
25,Sete Bicas,Sra da Hora,674.5,6689,10517,17207,154,185,339,160,161,321,0.09171368223111474,0.13165141177571463,0.11258984257619296
26,Sra da Hora,Vasco da Gama,824.48,2045,2401,4447,120,113,233,0,0,0,0.07892617657027134,0.09838810155747185,0.08836479255118833
27,Vasco da Gama,Estádio do Mar,661.6,2073,1892,3966,114,113,227,0,0,0,0.08421328781302456,0.07753349208559884,0.08088810315575977
28,Estádio do Mar,Pedro Hispano,786.97,2010,1863,3873,114,113,227,0,0,0,0.08165350511869544,0.07634100182881443,0.07900895502285159
29,Pedro Hispano,Parque de Real,656.68,1823,1600,3423,114,113,227,0,0,0,0.0740389780800855,0.06558273563427958,0.06982948294186493
30,Parque de Real,C. Matosinhos,723.67,1737,1137,2875,114,149,263,0,0,0,0.07057728140257091,0.03534792589494405,0.05061844501231843
31,C. Matosinhos,Matosinhos Sul,616.61,1213,743,1956,114,149,263,0,0,0,0.04927368049816988,0.023088458140947142,0.03443870661518057
32,Matosinhos Sul,Brito Capelo,535.72,524,459,983,114,149,263,0,0,0,0.021290749450532224,0.01427183485432826,0.017314254108956595
33,Brito Capelo,Mercado,487.53,359,345,704,108,149,257,0,0,0,0.015395491336566912,0.010731919592367568,0.012691708496544723
34,Mercado,Sr. de Matosinhos,708.96,110,95,205,74,119,193,0,0,0,0.0069241909562056,0.003695922813569873,0.004933704381212586
35,Sra da Hora,Fonte do Cuco,687.03,2901,5278,8180,40,73,113,80,80,160,0.10189017172490422,0.14823590335727543,0.12764037163698563
36,Fonte do Cuco,Custoias,689.2,2813,5053,7866,40,73,113,80,80,160,0.09879393812154459,0.14191448505779375,0.12275218982710506
37,Custoias,Esposade,1779.24,2825,4901,7727,40,73,113,80,80,160,0.09922037920548951,0.13765943411771633,0.12057754228304808
38,Esposade,Crestins,2035.56,2769,4772,7542,40,73,113,74,80,154,0.10261824057166921,0.13402797003127964,0.1204846566515064
39,Crestins,Verdes,591.8199999999999,2682,4697,7379,40,73,113,40,80,120,0.1445088614140015,0.13192457781836478,0.13623642805346697
40,Verdes,Pedras Rubras,960.78,1410,4423,5833,0,0,0,40,80,120,0.1421519920079682,0.2229598788557163,0.19602391657313362
41,Pedras Rubras,Lidador,1147.58,1262,4267,5529,0,0,0,40,80,120,0.12724913030432336,0.21509051030799287,0.1858100503067697
42,Lidador,Vilar do Pinheiro,1987.51,1139,4138,5278,0,0,0,40,80,120,0.11486595543841878,0.20861791426855675,0.17736726132517744
