,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,445,714,1159,136,136,272,0,0,0,0.015148420479302835,0.024317371111752847,0.019732895795527842
4,Venda Nova,Carreira,583.47,854,1381,2236,138,136,274,0,0,0,0.028673916579899674,0.04702794345984095,0.03778394452030849
5,Carreira,Baguim,786.02,1287,1724,3011,139,137,276,0,0,0,0.04287404191276016,0.05826143988839226,0.05051198945863552
6,Baguim,Campainha,751.7,1704,1903,3608,139,132,271,0,0,0,0.05678381613886885,0.06676283574265408,0.061644445613775314
7,Campainha,Rio Tinto,859.99,2492,2336,4828,139,135,274,0,0,0,0.0830132235583564,0.0801268831076051,0.0815911215114534
8,Rio Tinto,Levada,452.83,2950,2767,5717,139,137,276,0,0,0,0.09826571040999174,0.09352231465942715,0.095911198751197
9,Levada,Nau Vitória,1111.62,3584,3546,7130,139,137,276,0,0,0,0.11938365696867483,0.11983521665008842,0.1196078007235794
10,Nau Vitória,Nasoni,499.02,3852,3659,7512,139,137,276,0,0,0,0.12831519265435887,0.1236664509370756,0.12600766506280883
11,Nasoni,Contumil,650.0,4056,3758,7815,139,137,276,0,0,0,0.13511866451547946,0.12702668103338563,0.13110199155516478
12,Contumil,Estádio do Dragão,619.19,4907,4550,9457,139,137,276,0,0,0,0.16345460192196504,0.15377189865050375,0.1586483325444643
13,Estádio do Dragão,Campanhã,1166.02,8719,8334,17053,222,224,446,158,152,310,0.10007069566699714,0.09681892469732996,0.09845472228654181
14,Campanhã,Heroismo,950.92,17097,17295,34393,294,293,587,239,226,465,0.1392614045790453,0.14493431799045203,0.14205756005611225
15,Heroismo,24 de Agosto,571.9,18849,18938,37787,306,295,601,239,230,469,0.1503511696272431,0.15682669561435078,0.15352831533274236
16,24 de Agosto,Bolhão,680.44,25732,24354,50087,294,293,587,239,236,475,0.20959230014910202,0.1999304351974009,0.20478032861709594
17,Bolhão,Trindade,451.8,31611,33050,64661,293,287,580,239,236,475,0.25792390999911613,0.27423449233601777,0.26601075952702213
18,Trindade,Lapa,857.4300000000001,35848,46573,82422,286,296,582,240,240,480,0.29554687521417633,0.37724893223602113,0.3367584246670465
19,Lapa,Carolina Michaelis,460.97,35356,45646,81002,292,294,586,242,243,485,0.2872431176753348,0.3688070856764448,0.3281374414574644
20,Carolina Michaelis,Casa da Música,627.48,33963,42118,76081,292,294,586,244,241,485,0.2748208015385154,0.34166779566462785,0.3082020548194328
21,Casa da Música,Francos,871.87,30911,34915,65826,292,283,575,239,264,503,0.25265790304500163,0.2757911336681509,0.2644222636919371
22,Francos,Ramalde,965.03,28831,31539,60371,290,265,555,241,278,519,0.23553578530455363,0.2499518271222804,0.24285329278962167
23,Ramalde,Viso,621.15,27151,30069,57221,287,267,554,241,278,519,0.22299204501777783,0.23748971607102656,0.23038260255183163
24,Viso,Sete Bicas,743.81,25852,28351,54203,292,285,577,241,278,519,0.21045274774475442,0.21724769566137092,0.21395299990351926
25,Sete Bicas,Sra da Hora,674.5,22322,26970,49292,292,265,557,240,278,518,0.18208427765754268,0.21373858467974413,0.198139954560819
26,Sra da Hora,Vasco da Gama,824.48,8147,8134,16282,155,156,311,0,0,0,0.24336265546749705,0.2414117695033965,0.24238407601283568
27,Vasco da Gama,Estádio do Mar,661.6,8045,7707,15753,155,156,311,0,0,0,0.24031937058050012,0.22873327128083315,0.23450769376137456
28,Estádio do Mar,Pedro Hispano,786.97,7950,7652,15602,155,156,311,0,0,0,0.23746244781130638,0.22711095434035203,0.23227005880336785
29,Pedro Hispano,Parque de Real,656.68,7267,7088,14355,153,156,309,0,0,0,0.219895027020788,0.21037239227625332,0.21508748326626564
30,Parque de Real,C. Matosinhos,723.67,7042,6503,13546,152,156,308,0,0,0,0.21450854896131108,0.1930124519031101,0.2036209153863781
