,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,361,675,1037,141,140,281,0,0,0,0.011885999474651954,0.022323523979810866,0.017086189619570983
1,Venda Nova,Carreira,583.47,704,1304,2009,141,140,281,0,0,0,0.02314743451447243,0.0431339796459589,0.03310514383265074
2,Carreira,Baguim,786.02,1012,1720,2733,141,140,281,0,0,0,0.033249825272996435,0.05689641240096344,0.04503104305917217
3,Baguim,Campainha,751.7,1217,1913,3130,141,148,289,0,0,0,0.03996559912344419,0.05985263428357766,0.050149963150086935
4,Campainha,Rio Tinto,859.99,1816,2382,4198,137,135,272,0,0,0,0.06137902630098613,0.08169519053565687,0.07146241663804698
5,Rio Tinto,Levada,452.83,2152,2808,4961,137,136,273,0,0,0,0.07275515889099088,0.09558936618460362,0.08413044164531812
6,Levada,Nau Vitória,1111.62,2850,3670,6521,137,138,275,0,0,0,0.09631982065876613,0.12315230932748518,0.10978485133615969
7,Nau Vitória,Nasoni,499.02,3067,3780,6847,137,138,275,0,0,0,0.10364623827858105,0.12682553421424345,0.11527803042084073
8,Nasoni,Contumil,650.0,3173,3829,7003,137,138,275,0,0,0,0.10725627843358852,0.1284780693299213,0.1179057589561119
9,Contumil,Estádio do Dragão,619.19,3835,4543,8378,137,138,275,0,0,0,0.12962790354585746,0.1524089707975181,0.14105985729396353
10,Estádio do Dragão,Campanhã,1166.02,7262,8246,15509,227,228,455,159,158,317,0.08209430996574721,0.09325454126618514,0.08767341618838835
11,Campanhã,Heroismo,950.92,14176,16521,30698,299,261,560,241,278,519,0.11400508849167534,0.13183372066612317,0.12295396615557759
12,Heroismo,24 de Agosto,571.9,15554,17938,33492,302,259,561,239,278,517,0.12493306142981964,0.14363306782830104,0.13429746124654812
13,24 de Agosto,Bolhão,680.44,20964,22072,43036,299,261,560,239,278,517,0.16926291925541154,0.17613091697096478,0.17271709411058675
14,Bolhão,Trindade,451.8,27655,29365,57021,299,267,566,237,278,515,0.22418551217142438,0.23192927474068675,0.22810782567940005
15,Trindade,Lapa,857.4300000000001,32000,39291,71291,299,263,562,227,280,507,0.26472549137411444,0.3112276419795734,0.2884816157697231
16,Lapa,Carolina Michaelis,460.97,31641,38771,70412,299,263,562,237,279,516,0.25649495700837316,0.3077064747810708,0.28237180670102596
17,Carolina Michaelis,Casa da Música,627.48,30000,36491,66491,299,263,562,237,281,518,0.24319374992482787,0.28847650003171615,0.266119302072949
18,Casa da Música,Francos,871.87,28032,28278,56310,299,283,582,239,254,493,0.2263288112492371,0.22783396292887254,0.22708218829571075
19,Francos,Ramalde,965.03,26300,25509,51809,301,293,594,239,244,483,0.21160659657781816,0.20605574981871194,0.20883663257803844
