,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,87,71,158,40,40,80,0,0,0,0.010069444444444449,0.008249534739966934,0.009159489592205692
4,Venda Nova,Carreira,583.47,137,143,280,40,40,80,0,0,0,0.015893596751339025,0.016572158770779534,0.01623287776105928
5,Carreira,Baguim,786.02,216,210,427,40,40,80,0,0,0,0.025109552605140112,0.024389213383784077,0.024749382994462096
6,Baguim,Campainha,751.7,225,234,460,40,40,80,0,0,0,0.026131713771185318,0.02714203932392111,0.02663687654755321
7,Campainha,Rio Tinto,859.99,242,290,533,40,40,80,0,0,0,0.02812270143336836,0.03358266134227534,0.030852681387821847
8,Rio Tinto,Levada,452.83,276,359,636,40,40,80,0,0,0,0.03203808832807119,0.041591434473703594,0.036814761400887394
9,Levada,Nau Vitória,1111.62,522,413,935,40,40,80,0,0,0,0.06043096096697948,0.047837085189813805,0.05413402307839664
10,Nau Vitória,Nasoni,499.02,543,430,974,40,40,80,0,0,0,0.06291881292614068,0.0498377623856275,0.056378287655884096
11,Nasoni,Contumil,650.0,553,429,983,40,40,80,0,0,0,0.0640562636851767,0.049747976138682294,0.056902119911929484
12,Contumil,Estádio do Dragão,619.19,580,517,1098,40,40,80,0,0,0,0.06718117661802349,0.05992606092570618,0.06355361877186483
13,Estádio do Dragão,Campanhã,1166.02,1104,978,2083,40,60,100,40,60,100,0.059525083857680613,0.03515403910718603,0.04490245700738387
14,Campanhã,Heroismo,950.92,2226,1866,4093,40,62,102,107,118,225,0.06330409629944463,0.04376062920376807,0.052593255868347136
15,Heroismo,24 de Agosto,571.9,2296,2039,4335,40,62,102,118,118,236,0.060585946234462014,0.047810871191839514,0.05382162646015584
16,24 de Agosto,Bolhão,680.44,2814,2743,5558,40,62,102,118,118,236,0.07425667497923052,0.0643284141902548,0.06899972497656731
17,Bolhão,Trindade,451.8,3224,3334,6559,41,62,103,80,118,198,0.11235705807436595,0.07818239583801409,0.09192659512513081
18,Trindade,Lapa,857.4300000000001,4484,4809,9293,147,183,330,80,118,198,0.08691448979038693,0.06991011582097043,0.07719754323516281
19,Lapa,Carolina Michaelis,460.97,4355,4917,9273,160,183,343,80,118,198,0.08006836156497517,0.07148564443224924,0.07527566173873253
20,Carolina Michaelis,Casa da Música,627.48,4072,4930,9002,160,174,334,80,118,198,0.07485356351194317,0.07375458461238113,0.0742476603920738
21,Casa da Música,Francos,871.87,3717,4359,8076,160,162,322,80,118,198,0.06833204728629587,0.06783814030612605,0.06806458093888999
22,Francos,Ramalde,965.03,3431,4086,7518,180,162,342,80,118,198,0.0584410452782674,0.06360163603320716,0.061137497590502375
23,Ramalde,Viso,621.15,3187,4086,7273,180,162,342,80,118,198,0.0542804447580978,0.06359374062424725,0.059146720610095745
