,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,376,563,940,139,138,277,0,0,0,0.012556621369571006,0.01890653582563539,0.015720116658151817
4,Venda Nova,Carreira,583.47,644,997,1642,137,140,277,0,0,0,0.0217686096909005,0.0330014531340315,0.027445859084540714
5,Carreira,Baguim,786.02,895,1356,2251,137,140,277,0,0,0,0.030253693854036482,0.04484661577301688,0.03762917785640925
6,Baguim,Campainha,751.7,1106,1567,2673,137,149,286,0,0,0,0.037387676304750136,0.04870067494270571,0.04328151125948923
7,Campainha,Rio Tinto,859.99,1534,2046,3581,139,149,288,0,0,0,0.05111557506745841,0.0636002445773077,0.05757465755692905
8,Rio Tinto,Levada,452.83,1787,2469,4257,139,141,280,0,0,0,0.05954580208357371,0.08109488947342304,0.07039730680489069
9,Levada,Nau Vitória,1111.62,2203,3197,5401,139,141,280,0,0,0,0.07340478348531046,0.10498906195874284,0.08930972371657463
10,Nau Vitória,Nasoni,499.02,2373,3293,5666,139,141,280,0,0,0,0.07904408750649748,0.10813770847940601,0.0936948037821407
11,Nasoni,Contumil,650.0,2456,3401,5857,139,141,280,0,0,0,0.08181539347475851,0.11168419632218757,0.09685646919435671
12,Contumil,Estádio do Dragão,619.19,3017,4167,7184,139,141,280,0,0,0,0.10048910802827181,0.13682560147772507,0.11878712794388935
13,Estádio do Dragão,Campanhã,1166.02,6103,7513,13616,232,231,463,159,158,317,0.06815912706613472,0.08434456849844774,0.07623082584564052
14,Campanhã,Heroismo,950.92,11650,15218,26869,295,263,558,242,281,523,0.09415798004034784,0.12030943720666697,0.10737793082885891
15,Heroismo,24 de Agosto,571.9,13244,16520,29764,288,260,548,242,281,523,0.1083619129795349,0.13127079719723747,0.11998368916156847
16,24 de Agosto,Bolhão,680.44,19704,20189,39893,295,258,553,242,281,523,0.15924291640137445,0.16097689829348044,0.1601157533562468
17,Bolhão,Trindade,451.8,24779,26351,51131,294,256,550,242,281,523,0.20061292322249966,0.21083863366641642,0.20575589956944978
18,Trindade,Lapa,857.4300000000001,30219,36659,66878,279,257,536,264,275,539,0.2403378793496504,0.296328758717529,0.2681061664008955
19,Lapa,Carolina Michaelis,460.97,29885,36035,65921,265,259,524,276,277,553,0.2377722222516409,0.28911975315166216,0.26333850429511446
20,Carolina Michaelis,Casa da Música,627.48,28457,33984,62442,265,259,524,274,277,551,0.22731039112845797,0.2726639527664269,0.24993706794550483
21,Casa da Música,Francos,871.87,26222,27631,53853,265,272,537,279,249,528,0.20740030828662917,0.22930021055642472,0.2180873924830179
22,Francos,Ramalde,965.03,24347,25291,49638,265,292,557,277,241,518,0.19333305233346207,0.2058875963149753,0.1995322041113228
23,Ramalde,Viso,621.15,23062,24078,47141,267,292,559,277,241,518,0.18250647084856653,0.19601650446892024,0.18916585790646295
24,Viso,Sete Bicas,743.81,21657,22912,44569,265,289,554,277,241,518,0.17197388749416337,0.18751028486038304,0.17962487193353788
25,Sete Bicas,Sra da Hora,674.5,19069,21831,40900,265,297,562,275,241,516,0.15202105972582544,0.17617341941425924,0.16402362795084435
26,Sra da Hora,Vasco da Gama,824.48,6542,6514,13056,156,152,308,0,0,0,0.19415821665247768,0.19841773462825835,0.1962603164327331
27,Vasco da Gama,Estádio do Mar,661.6,6228,6452,12680,154,152,306,0,0,0,0.18723871296438763,0.1965206369177389,0.19184934185624838
28,Estádio do Mar,Pedro Hispano,786.97,6169,6399,12568,154,152,306,0,0,0,0.18548001314438772,0.19490209401676475,0.19016026246661422
