,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,197,1438,1635,125,136,261,0,0,0,0.007296296296296296,0.048985210000871374,0.029019255161515493
1,Venda Nova,Carreira,583.47,386,2470,2857,125,136,261,0,0,0,0.014325401972845736,0.0841042213309369,0.050685246542579054
2,Carreira,Baguim,786.02,572,3829,4402,125,136,261,0,0,0,0.021215111462278696,0.13037064614103688,0.07809309121825998
3,Baguim,Campainha,751.7,654,4520,5175,125,141,266,0,0,0,0.024251747555707266,0.14843064494102887,0.09007589992912962
4,Campainha,Rio Tinto,859.99,903,5724,6627,142,145,287,0,0,0,0.029460107087513312,0.18276885978271953,0.1069157486931053
5,Rio Tinto,Levada,452.83,1070,6803,7873,140,139,279,0,0,0,0.03539949138024841,0.2265940791634342,0.13065414264140549
6,Levada,Nau Vitória,1111.62,1596,8247,9843,140,138,278,0,0,0,0.05278208569887612,0.2766813594960856,0.16392632952626787
7,Nau Vitória,Nasoni,499.02,1670,8401,10072,140,138,278,0,0,0,0.05524761957109505,0.28186058264931424,0.1677389465667578
8,Nasoni,Contumil,650.0,1750,8560,10311,140,138,278,0,0,0,0.05788610962163355,0.2871987560385241,0.1717175671954857
9,Contumil,Estádio do Dragão,619.19,2037,9617,11655,140,138,278,0,0,0,0.06738568066038397,0.32266279497833095,0.1941059748182138
10,Estádio do Dragão,Campanhã,1166.02,5314,16515,21830,236,230,466,165,166,331,0.057831633820515094,0.18179695051424039,0.11945883411705865
11,Campanhã,Heroismo,950.92,12096,28174,40270,295,264,559,245,284,529,0.09717912235818545,0.22104888133825037,0.15984560908720852
12,Heroismo,24 de Agosto,571.9,13243,29458,42701,283,269,552,245,282,527,0.10864894505872484,0.23006911216471784,0.17085341273041965
13,24 de Agosto,Bolhão,680.44,19246,33504,52751,292,276,568,245,282,527,0.15542749166418926,0.2586164014055801,0.20818666207280492
14,Bolhão,Trindade,451.8,29681,35640,65322,292,265,557,245,282,527,0.23969325928272295,0.28024447275956055,0.2602389834235085
15,Trindade,Lapa,857.4300000000001,40712,46054,86766,268,256,524,241,266,507,0.3460293379073893,0.3797866540855099,0.36316288549245385
16,Lapa,Carolina Michaelis,460.97,40490,45290,85781,270,256,526,278,263,541,0.3181650583475907,0.37579548851596506,0.34619600241134163
17,Carolina Michaelis,Casa da Música,627.48,39015,42448,81464,270,256,526,276,263,539,0.3077735866618232,0.3522122849603105,0.3294315398133457
18,Casa da Música,Francos,871.87,39812,29136,68949,270,281,551,278,230,508,0.31283705675269124,0.24747399634590211,0.28142650458920665
19,Francos,Ramalde,965.03,37656,25839,63495,274,289,563,276,224,500,0.2950417201003306,0.21902105755526474,0.25852575285001017
20,Ramalde,Viso,621.15,35317,24890,60207,290,289,579,276,224,500,0.2694203625189795,0.21097595702743602,0.2417365656544373
21,Viso,Sete Bicas,743.81,33963,23065,57028,272,292,564,278,222,500,0.26596906546328064,0.19525905374350275,0.23199015264584247
22,Sete Bicas,Sra da Hora,674.5,31460,18809,50270,272,290,562,276,222,498,0.24733227921889475,0.1598140553673029,0.20527138449445273
23,Sra da Hora,Vasco da Gama,824.48,8248,7904,16153,157,152,309,0,0,0,0.243243198982977,0.24075480496226123,0.24201913461032717
24,Vasco da Gama,Estádio do Mar,661.6,7269,8062,15332,157,152,309,0,0,0,0.2143584592304218,0.24557501495604622,0.2297141759627678
25,Estádio do Mar,Pedro Hispano,786.97,6894,7980,14875,157,152,309,0,0,0,0.20331790419724546,0.24307734870118441,0.22287594809562317
26,Pedro Hispano,Parque de Real,656.68,6067,7725,13792,157,154,311,0,0,0,0.1789082781482603,0.2322426501895689,0.20531822443238096
27,Parque de Real,C. Matosinhos,723.67,5373,7530,12903,157,156,313,0,0,0,0.15844103426957024,0.22347212579586068,0.19085269649992584
28,C. Matosinhos,Matosinhos Sul,616.61,3896,5576,9472,158,157,315,0,0,0,0.1141610181261984,0.16444081829336574,0.1392211090031675
29,Matosinhos Sul,Brito Capelo,535.72,1895,2528,4424,155,151,306,0,0,0,0.056622332257896875,0.07753357777647327,0.06694128020987411
30,Brito Capelo,Mercado,487.53,1083,1217,2301,155,151,306,0,0,0,0.03236740960956195,0.03732628115176627,0.034814434455551664
31,Mercado,Sr. de Matosinhos,708.96,219,233,452,155,151,306,0,0,0,0.006564148134276185,0.0071437331371106225,0.006850152498419976
33,Fonte do Cuco,Custoias,689.2,10580,7941,18522,78,58,136,166,138,304,0.18237594704907364,0.16986827159611342,0.17679448283503124
34,Custoias,Esposade,1779.24,10349,7869,18219,80,58,138,173,121,294,0.1719642676656791,0.1850187178574277,0.17737007075520617
35,Esposade,Crestins,2035.56,10167,7800,17968,89,58,147,158,119,277,0.1740852646109907,0.18554227018523653,0.1788803079601992
36,Crestins,Verdes,591.8199999999999,10104,7674,17778,79,58,137,158,119,277,0.17963875674734087,0.18255114726235153,0.18088445202297013
37,Verdes,Pedras Rubras,960.78,8536,3855,12391,0,0,0,158,119,277,0.21785351587532573,0.13063315860978067,0.1803833984940988
38,Pedras Rubras,Lidador,1147.58,7470,3513,10983,0,0,0,158,119,277,0.19064136561026826,0.11905300865578677,0.15988680070924552
39,Lidador,Vilar do Pinheiro,1987.51,7107,3482,10589,0,0,0,158,119,277,0.18138585384388423,0.11798870092114398,0.15415025385180448
40,Vilar do Pinheiro,Modivas Sul,2037.38,6842,3475,10318,0,0,0,158,119,277,0.17462489955432833,0.11777688496244486,0.1502028283036636
41,Modivas Sul,Modivas Centro,1051.08,6793,3462,10256,0,0,0,160,119,279,0.1712182258321948,0.11733085333802774,0.14823400602285472
42,Modivas Centro,Modivas Norte,852.51,6733,3448,10181,0,0,0,160,119,279,0.1696835960312047,0.11683611326102555,0.147142913415967
43,Modivas Norte,Mindelo,1834.12,6318,2941,9260,0,0,0,160,99,259,0.1592461402738172,0.11982636682382872,0.1441783504222772
44,Mindelo,Espaço Natureza,776.86,5902,2902,8805,0,0,0,158,100,258,0.15063746706163703,0.11705546559228107,0.13762118742235177
45,Espaço Natureza,Varziela,1539.0,5996,2619,8615,0,0,0,164,99,263,0.14742520512053464,0.10667306891175614,0.13208504738415033
46,Varziela,Árvore,858.71,5570,2356,7926,0,0,0,162,99,261,0.13864331921070974,0.09599136931677817,0.12246499338887364
47,Árvore,Azurara,664.57,5513,2364,7877,0,0,0,158,99,257,0.1407040373116831,0.09628757334034099,0.12359419321377312
48,Azurara,Santa Clara,1218.09,5393,2364,7757,0,0,0,158,99,257,0.13764036926071146,0.09630855065269066,0.12171877376579295
49,Santa Clara,Vila do Conde,670.57,5229,2283,7512,0,0,0,158,105,263,0.13345071721314697,0.08767394042113576,0.11517481773344669
50,Vila do Conde,Alto de Pega,730.41,3904,1669,5574,0,0,0,160,80,240,0.09840215379914426,0.08416708075026309,0.09365712944951719
51,Alto de Pega,Portas Fronhas,671.05,3739,1605,5345,0,0,0,158,80,238,0.09544118515617218,0.08093848050868385,0.09056632645113409
52,Portas Fronhas,São Brás,562.21,2738,1388,4126,0,0,0,158,80,238,0.06989453052342928,0.06997117519634885,0.06992029343869635
53,São Brás,Póvoa de Varzim,624.94,2586,1364,3950,0,0,0,158,80,238,0.06601019612560127,0.06875000000000002,0.06693113860439076
55,Fonte do Cuco,Cândido dos Reis,913.51,9278,4267,13546,73,63,136,78,84,162,0.26426367511663085,0.12390661399266865,0.19476319799003122
56,Cândido dos Reis,Pias,916.73,8750,4128,12878,73,63,136,78,84,162,0.24921767644156462,0.11986383280323779,0.18516565241775543
57,Pias,Araújo,1258.13,8324,4006,12330,73,63,136,78,82,160,0.23707478029824364,0.11804232491459819,0.17856519871891002
58,Araújo,Custió,651.69,8016,3915,11932,73,64,137,78,65,143,0.22832367575485218,0.13075553840459667,0.18341497702120652
59,Custió,Parque de Maia,1418.51,7432,3879,11311,73,64,137,78,65,143,0.21167587110008218,0.1295567775329275,0.17387806401426564
60,Parque de Maia,Forum,824.81,6005,3519,9525,73,64,137,80,63,143,0.1686643752829089,0.1195148392180808,0.14641653437604318
61,Forum,Zona Industrial,1119.4,2808,1373,4182,73,64,137,80,63,143,0.07886816177290693,0.04665520922394064,0.06428676994645036
62,Zona Industrial,Mandim,1194.23,2725,1154,3880,73,64,137,82,63,145,0.07548378143902526,0.03921545221976548,0.05919091838604805
63,Mandim,Castêlo da Maia,1468.1,2673,911,3585,73,64,137,78,64,142,0.07615221372821963,0.030694749986485678,0.055322920380569164
64,Castêlo da Maia,ISMAI,702.48,1419,609,2029,75,58,133,78,64,142,0.039936725441787904,0.021478873239436615,0.03173888041259398
65,Santo Ovídio,D. João II,463.71,2755,10830,13585,274,342,616,0,0,0,0.046549743173830774,0.14661777499849368,0.10210699460895206
66,D. João II,João de Deus,716.25,4234,16351,20585,276,342,618,0,0,0,0.07102827901300178,0.22134336263660484,0.15421235441635495
67,João de Deus,C.M.Gaia,405.01,9163,24304,33468,282,332,614,0,0,0,0.15044071999199013,0.33892226863288405,0.25235582446882526
68,C.M.Gaia,General Torres,488.39,10810,27703,38513,302,344,646,0,0,0,0.16571836757557978,0.3728441663775989,0.27601445857851253
69,General Torres,Jardim do Morro,419.98,11500,31561,43062,314,344,658,0,0,0,0.1695613443279232,0.4247661080494026,0.30298146396346864
70,Jardim do Morro,São Bento,795.7,12582,32877,45459,316,338,654,0,0,0,0.18433731973494988,0.45032618281624237,0.3218055700735995
71,São Bento,Aliados,443.38,19719,35325,55045,290,310,600,0,0,0,0.3148106865038372,0.5275622775683323,0.42473234188715964
