,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,97,393,491,38,39,77,0,0,0,0.011939571150091364,0.046737101737940184,0.029564294434845963
1,Venda Nova,Carreira,583.47,156,737,894,38,38,76,0,0,0,0.01911039994821576,0.08991216259340935,0.054511281270812555
2,Carreira,Baguim,786.02,186,898,1084,38,38,76,0,0,0,0.022700857872879423,0.1094231107429405,0.06606198430790997
3,Baguim,Campainha,751.7,226,1022,1248,38,38,76,0,0,0,0.027563081165067848,0.12453322300069808,0.07604815208288296
4,Campainha,Rio Tinto,859.99,284,1344,1629,38,38,76,0,0,0,0.034704986984931796,0.1638467270406006,0.09927585701276621
5,Rio Tinto,Levada,452.83,321,1554,1876,38,38,76,0,0,0,0.03921510969133421,0.18943892114156502,0.1143270154164496
6,Levada,Nau Vitória,1111.62,784,1869,2653,38,38,76,0,0,0,0.09554926032732892,0.2277710165403632,0.16166013843384605
7,Nau Vitória,Nasoni,499.02,790,1926,2716,38,38,76,0,0,0,0.096322154721219,0.23465418848252392,0.1654881716018715
8,Nasoni,Contumil,650.0,818,1970,2789,38,38,76,0,0,0,0.09968993759093026,0.2401227230011656,0.16990633029604793
9,Contumil,Estádio do Dragão,619.19,913,2333,3246,38,38,76,0,0,0,0.1113133602206303,0.28426072949098624,0.19778704485580825
10,Estádio do Dragão,Campanhã,1166.02,2128,3376,5505,76,76,152,38,38,76,0.08238598324951404,0.1306621409105885,0.10652406208005126
11,Campanhã,Heroismo,950.92,5155,5805,10960,75,76,151,76,89,165,0.1470902003499846,0.1508348922377771,0.14905013427863664
12,Heroismo,24 de Agosto,571.9,5275,6243,11519,75,76,151,76,77,153,0.1505298584171607,0.1758216689835486,0.16325892271468861
13,24 de Agosto,Bolhão,680.44,6689,7469,14159,76,76,152,76,77,153,0.18970335532795382,0.21033925981859367,0.20005746180856307
14,Bolhão,Trindade,451.8,8472,8327,16800,76,76,152,76,76,152,0.2402541213215226,0.23615656354958356,0.23820534243555305
15,Trindade,Lapa,857.4300000000001,11796,11933,23729,114,114,228,76,76,152,0.2713492593011899,0.2745182719320754,0.2729337656166327
16,Lapa,Carolina Michaelis,460.97,10843,11944,22788,114,110,224,76,76,152,0.24943339456622646,0.2803463148035556,0.2647347154941089
17,Carolina Michaelis,Casa da Música,627.48,10285,11482,21768,114,110,224,76,76,152,0.23661092347720986,0.26949066852118914,0.25288578612630225
18,Casa da Música,Francos,871.87,9725,9127,18853,114,114,228,79,76,155,0.21996257543776404,0.20995863938917356,0.21500304724799665
19,Francos,Ramalde,965.03,9010,8541,17551,114,113,227,76,76,152,0.20726491714666603,0.19745329039175044,0.20237132191893534
20,Ramalde,Viso,621.15,8242,8465,16708,114,115,229,76,76,152,0.18960712191268864,0.19377574243193652,0.19169659751210238
21,Viso,Sete Bicas,743.81,7781,8147,15929,114,114,228,76,76,152,0.17899805656223983,0.1874228130640174,0.1832104348131286
22,Sete Bicas,Sra da Hora,674.5,7550,5783,13334,121,114,235,76,76,152,0.16785881315483828,0.1330335617345899,0.15074382570637762
23,Sra da Hora,Vasco da Gama,824.48,2086,2175,4261,76,76,152,0,0,0,0.12707387044413126,0.13250607892373106,0.12978997468393116
24,Vasco da Gama,Estádio do Mar,661.6,1787,2199,3986,76,76,152,0,0,0,0.10890638753681868,0.13395689551695933,0.121431641526889
25,Estádio do Mar,Pedro Hispano,786.97,1741,2178,3919,76,77,153,0,0,0,0.10606243436270925,0.13100501000409231,0.11861523386850334
26,Pedro Hispano,Parque de Real,656.68,1580,2182,3763,76,76,152,0,0,0,0.09628299048385758,0.13294940472783093,0.11461619760584425
27,Parque de Real,C. Matosinhos,723.67,1422,2039,3461,76,76,152,0,0,0,0.08666847485624395,0.12421485738980337,0.10544166612302366
28,C. Matosinhos,Matosinhos Sul,616.61,985,1609,2594,78,76,154,0,0,0,0.05849741783115722,0.09802065517534767,0.07800239210491354
29,Matosinhos Sul,Brito Capelo,535.72,501,644,1145,73,76,149,0,0,0,0.031791332434016474,0.03924428933117777,0.035592840650018207
30,Brito Capelo,Mercado,487.53,301,295,596,76,76,152,0,0,0,0.01836644484565769,0.0179812390886535,0.01817384196715559
31,Mercado,Sr. de Matosinhos,708.96,73,55,128,76,76,152,0,0,0,0.004456285287907519,0.003350389863585782,0.0039033375757466507
33,Fonte do Cuco,Custoias,689.2,2859,2810,5669,38,38,76,38,38,76,0.162151792730296,0.15938786330232652,0.16076982801631126
34,Custoias,Esposade,1779.24,2764,2717,5481,38,38,76,38,38,76,0.15678882001802635,0.15411235827850203,0.15545058914826418
35,Esposade,Crestins,2035.56,2712,2711,5423,38,38,76,45,38,83,0.14003341331454375,0.15380062493102112,0.14659404777999588
36,Crestins,Verdes,591.8199999999999,2679,2670,5350,38,38,76,38,38,76,0.1519866155056025,0.15146327814769664,0.15172494682664958
37,Verdes,Pedras Rubras,960.78,2055,1296,3351,0,0,0,38,38,76,0.21806075967772104,0.13755621978613444,0.17780848973192773
38,Pedras Rubras,Lidador,1147.58,1899,1207,3106,0,0,0,38,38,76,0.2015325336036845,0.12815474231771476,0.16484363796069962
39,Lidador,Vilar do Pinheiro,1987.51,1835,1181,3016,0,0,0,38,38,76,0.19473387367459913,0.12535703308791993,0.16004545338125953
40,Vilar do Pinheiro,Modivas Sul,2037.38,1775,1189,2965,0,0,0,38,38,76,0.18837507732000217,0.12624917269625377,0.15731212500812797
41,Modivas Sul,Modivas Centro,1051.08,1743,1185,2929,0,0,0,38,38,76,0.1849855638672231,0.1258342655686442,0.15540991471793364
42,Modivas Centro,Modivas Norte,852.51,1718,1195,2913,0,0,0,38,38,76,0.18235582082568452,0.1268291433918632,0.15459248210877388
43,Modivas Norte,Mindelo,1834.12,1668,848,2517,0,0,0,38,38,76,0.17700924237818647,0.09007492997236696,0.13354208617527671
44,Mindelo,Espaço Natureza,776.86,1588,859,2448,0,0,0,38,38,76,0.16856908776265997,0.09124442117160934,0.12990675446713465
45,Espaço Natureza,Varziela,1539.0,1579,841,2421,0,0,0,38,38,76,0.16763550561958815,0.0892726417077714,0.12845407366367978
46,Varziela,Árvore,858.71,1465,836,2301,0,0,0,38,26,64,0.15548822169294824,0.12974688857745958,0.14503080511478098
47,Árvore,Azurara,664.57,1456,820,2276,0,0,0,38,19,57,0.15453085687215,0.1741295239394908,0.16106374589459693
48,Azurara,Santa Clara,1218.09,1408,820,2229,0,0,0,38,38,76,0.14947945423358888,0.08710126551712866,0.11829035987535876
49,Santa Clara,Vila do Conde,670.57,1344,773,2118,0,0,0,39,38,77,0.13901992024155785,0.08212451032684075,0.11094166599793122
50,Vila do Conde,Alto de Pega,730.41,1059,549,1609,0,0,0,42,38,80,0.10175492375630535,0.058357104167949286,0.08114095945183622
51,Alto de Pega,Portas Fronhas,671.05,1017,399,1416,0,0,0,43,38,81,0.09538963441122625,0.04238174494375212,0.07052173564870752
52,Portas Fronhas,São Brás,562.21,797,345,1143,0,0,0,38,38,76,0.0846416300072434,0.03670144377616638,0.06067153689170489
