,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,536,3683,4220,196,174,370,0,0,0,0.012684240362748882,0.0980030624718159,0.052807145895120935
4,Venda Nova,Carreira,583.47,1047,6632,7679,194,178,372,0,0,0,0.024997033892123138,0.17249332078708304,0.0955732141805717
5,Carreira,Baguim,786.02,1347,8338,9685,205,182,387,0,0,0,0.03043009648054278,0.21211163654534756,0.11587206105882306
6,Baguim,Campainha,751.7,1597,9801,11398,205,181,386,0,0,0,0.03606599872511443,0.25071469260381757,0.1367173292744545
7,Campainha,Rio Tinto,859.99,2355,11907,14262,205,179,384,0,0,0,0.05318860322756074,0.30797685908220374,0.17195708707646984
8,Rio Tinto,Levada,452.83,2629,13532,16162,207,178,385,0,0,0,0.058800183557703965,0.35198036392601456,0.19434842279292291
9,Levada,Nau Vitória,1111.62,3989,16631,20620,205,179,384,0,0,0,0.09008620588426311,0.4301464758957129,0.24860388383230872
10,Nau Vitória,Nasoni,499.02,4261,16929,21191,212,188,400,0,0,0,0.09306545874677298,0.41691182585842107,0.2452732512892476
11,Nasoni,Contumil,650.0,4386,17185,21571,230,188,418,0,0,0,0.08828672407645877,0.42321489340135,0.23892427391636203
12,Contumil,Estádio do Dragão,619.19,5575,19485,25061,216,194,410,0,0,0,0.11950192958302916,0.4650048065434539,0.2829837786813765
13,Estádio do Dragão,Campanhã,1166.02,11611,27021,38632,216,193,409,156,151,307,0.13605309022699513,0.34145746845779984,0.2348789710372636
14,Campanhã,Heroismo,950.92,20450,57144,77595,317,312,629,269,248,517,0.1512811728436338,0.4433410629180838,0.29383400377000574
15,Heroismo,24 de Agosto,571.9,23547,58886,82434,321,311,632,269,243,512,0.1730789856820656,0.46207619660775007,0.31285690558873774
16,24 de Agosto,Bolhão,680.44,36792,64554,101347,320,332,652,269,230,499,0.27087063511613835,0.5013893347802136,0.3830457614244148
17,Bolhão,Trindade,451.8,53267,70362,123629,320,339,659,269,214,483,0.3921576792506395,0.5571201630767021,0.4716383217508546
18,Trindade,Lapa,857.4300000000001,81688,95324,177013,393,424,817,269,221,490,0.5388429235609904,0.651159983268319,0.5940199719538173
19,Lapa,Carolina Michaelis,460.97,72525,94948,167473,391,415,806,267,223,490,0.48134551211065657,0.6550704375493116,0.5665248853271956
20,Carolina Michaelis,Casa da Música,627.48,71967,87628,159595,389,418,807,267,223,490,0.4790140011770041,0.6018775801856919,0.5394805977420575
21,Casa da Música,Francos,871.87,73149,66163,139312,402,421,823,261,223,484,0.48264122783068986,0.45243131468264686,0.4678061113136656
22,Francos,Ramalde,965.03,70811,59574,130385,395,414,809,266,223,489,0.46805870872518673,0.4116284649329108,0.44046886113732486
23,Ramalde,Viso,621.15,67257,57999,125256,387,413,800,274,223,497,0.44381194246559025,0.4013478995567236,0.4230842295705767
24,Viso,Sete Bicas,743.81,65083,54091,119175,370,426,796,284,223,507,0.43287501439669934,0.367172963274336,0.4003585997814632
25,Sete Bicas,Sra da Hora,674.5,59950,46367,106318,364,432,796,308,213,521,0.3867572912160638,0.3172910894455478,0.3530474618256853
26,Sra da Hora,Vasco da Gama,824.48,15477,20820,36297,218,210,428,0,0,0,0.3287002848937808,0.45899756739214015,0.3926311945308263
27,Vasco da Gama,Estádio do Mar,661.6,13731,20936,34667,213,207,420,0,0,0,0.2984623045614689,0.4682440917568681,0.3821404711077728
28,Estádio do Mar,Pedro Hispano,786.97,13044,19678,32722,217,221,438,0,0,0,0.27829412607408754,0.41224179749093876,0.34587959498532983
29,Pedro Hispano,Parque de Real,656.68,11718,18792,30511,219,229,448,0,0,0,0.2477207250281961,0.3799299529508571,0.3153008884083063
30,Parque de Real,C. Matosinhos,723.67,10736,18027,28763,211,229,440,0,0,0,0.23557158400357994,0.36444877370699963,0.30264630319013247
31,C. Matosinhos,Matosinhos Sul,616.61,7620,13128,20749,218,231,449,0,0,0,0.16184393652526677,0.26311918195568484,0.21394768194715222
32,Matosinhos Sul,Brito Capelo,535.72,4213,6017,10231,214,227,441,0,0,0,0.09115380525274341,0.12273017839996225,0.10740740322194675
33,Brito Capelo,Mercado,487.53,2297,3434,5731,218,229,447,0,0,0,0.04878826260159614,0.06942758031985864,0.059361872797305565
34,Mercado,Sr. de Matosinhos,708.96,552,1100,1653,214,236,450,0,0,0,0.011951093480046004,0.021598399246655738,0.017010569393201332
35,Sra da Hora,Fonte do Cuco,687.03,24050,17083,41134,70,92,162,155,153,308,0.44904007401746565,0.29548536995684055,0.36932883667756206
36,Fonte do Cuco,Custoias,689.2,22809,16871,39680,80,92,172,153,144,297,0.4130353249120187,0.30352968872224506,0.3581046224178632
37,Custoias,Esposade,1779.24,22123,16686,38809,79,92,171,156,155,311,0.3968147359184662,0.2861508427795745,0.3402409445669876
38,Esposade,Crestins,2035.56,21757,16549,38306,79,83,162,140,153,293,0.4201539586806102,0.29620398697374195,0.3558256089443564
39,Crestins,Verdes,591.8199999999999,21406,16247,37653,79,79,158,154,153,307,0.387404937563434,0.2953668381872496,0.34148939150592517
40,Verdes,Pedras Rubras,960.78,18943,11101,30044,0,0,0,154,153,307,0.4960126215928492,0.29256284720064774,0.39461908582084004
41,Pedras Rubras,Lidador,1147.58,17057,10098,27155,0,0,0,154,153,307,0.4466200710671574,0.266144304378838,0.35667612219643147
42,Lidador,Vilar do Pinheiro,1987.51,16353,9892,26246,0,0,0,154,149,303,0.4282042437601179,0.2677230358138324,0.3492877421627696
43,Vilar do Pinheiro,Modivas Sul,2037.38,15815,9811,25627,0,0,0,154,147,301,0.4141055993300932,0.2691426891162506,0.3433097594582166
44,Modivas Sul,Modivas Centro,1051.08,15619,9793,25412,0,0,0,155,152,307,0.4063228073326735,0.25981064578503127,0.3337825840256975
45,Modivas Centro,Modivas Norte,852.51,15321,9841,25163,0,0,0,155,152,307,0.3985780785876589,0.2610882038500567,0.33050491585112624
46,Modivas Norte,Mindelo,1834.12,14162,8490,22652,0,0,0,155,153,308,0.3684236996567427,0.22376128080726226,0.29656217341008523
47,Mindelo,Espaço Natureza,776.86,13203,7823,21027,0,0,0,155,153,308,0.3434916817528397,0.2061949944449318,0.27528910656417116
48,Espaço Natureza,Varziela,1539.0,13293,7411,20705,0,0,0,153,153,306,0.35034532862188394,0.19533025600331227,0.2728377923125981
49,Varziela,Árvore,858.71,12377,6665,19042,0,0,0,138,153,291,0.3616602815254888,0.17565573261464254,0.2638640753971057
50,Árvore,Azurara,664.57,12326,6674,19001,0,0,0,145,153,298,0.3427851816340049,0.1759154253960037,0.25711044101516534
51,Azurara,Santa Clara,1218.09,12069,6631,18700,0,0,0,158,152,310,0.3080109110264273,0.17591248303306073,0.2432400689135508
52,Santa Clara,Vila do Conde,670.57,11925,6295,18220,0,0,0,156,150,306,0.3082506847568229,0.16922096091381086,0.24009885934358166
53,Vila do Conde,Alto de Pega,730.41,8910,3752,12663,0,0,0,152,150,302,0.23638814004474853,0.10087556049193366,0.1690805674191782
54,Alto de Pega,Portas Fronhas,671.05,8517,3316,11834,0,0,0,144,150,294,0.23850652101411682,0.08916373325041017,0.16231122113467464
55,Portas Fronhas,São Brás,562.21,6269,2819,9089,0,0,0,154,150,304,0.1641641340924326,0.07579915570301526,0.12056299343975958
56,São Brás,Póvoa de Varzim,624.94,5869,2726,8595,0,0,0,152,152,304,0.15569651537165483,0.07231536502550677,0.1140059401985808
57,Sra da Hora,Fonte do Cuco,685.98,19387,14900,34287,67,133,200,154,69,223,0.36813181945304546,0.3250459591045554,0.3480813053787461
58,Fonte do Cuco,Cândido dos Reis,913.51,18358,15011,33369,67,133,200,152,71,223,0.3519058610767246,0.3239648759206045,0.33876250153605636
59,Cândido dos Reis,Pias,916.73,17487,14652,32140,67,133,200,152,71,223,0.3352172042714909,0.31622595024257716,0.3262837726678632
60,Pias,Araújo,1258.13,16780,14530,31311,67,133,200,156,71,227,0.3156648597943763,0.3135918970554296,0.31469946619592176
61,Araújo,Custió,651.69,16152,14238,30390,67,133,200,150,71,221,0.3125976927920559,0.3072854891103383,0.3100862011812071
62,Custió,Parque de Maia,1418.51,15034,14078,29113,68,111,179,141,104,245,0.3027722076617053,0.2828850586771753,0.2928174318463882
63,Parque de Maia,Forum,824.81,12498,13187,25686,68,106,174,146,107,253,0.2455727302085268,0.2667881036148896,0.2560256280857228
64,Forum,Zona Industrial,1119.4,5366,7772,13138,39,76,115,80,40,120,0.1898673521536243,0.29512792071151456,0.24063918976425797
65,Zona Industrial,Mandim,1194.23,5185,6350,11536,32,76,108,80,40,120,0.1938528152360886,0.24114651651746005,0.21731436807187443
66,Mandim,Castêlo da Maia,1468.1,5074,4966,10040,38,36,74,80,80,160,0.18092169665948254,0.17983196915593608,0.18038106151400363
67,Castêlo da Maia,ISMAI,702.48,2769,3919,6688,36,36,72,80,80,160,0.1002732058037011,0.14191048667485276,0.12109184623927692
68,Santo Ovídio,D. João II,463.71,8420,16932,25353,396,388,784,0,0,0,0.09844977553230527,0.20203914865235678,0.14971594488253484
69,D. João II,João de Deus,716.25,13074,25594,38668,394,390,784,0,0,0,0.15362646862348944,0.30382295982228574,0.22834155990860497
70,João de Deus,C.M.Gaia,405.01,24560,38580,63140,396,370,766,0,0,0,0.2871339533931009,0.48273767401501294,0.3816161683149122
71,C.M.Gaia,General Torres,488.39,28755,43934,72689,396,378,774,0,0,0,0.3361780962605623,0.5380952885371413,0.4347888180700543
72,General Torres,Jardim do Morro,419.98,30877,51881,82758,392,388,780,0,0,0,0.36466857952178044,0.6190546987690102,0.4912093670447614
73,Jardim do Morro,São Bento,795.7,32832,54189,87021,382,382,764,0,0,0,0.39790857946144204,0.656744945942984,0.527326762702213
74,São Bento,Aliados,443.38,41433,66266,107699,394,390,784,0,0,0,0.48685389326022394,0.7866396290255483,0.6359820016128724
75,Aliados,Trindade,450.27,47381,66540,113922,394,394,788,0,0,0,0.5567519667672559,0.7818708640008996,0.6693114153840778
76,Trindade,Faria Guimaraes,555.34,43643,61422,105065,386,388,774,0,0,0,0.5234553027197602,0.7328915339596507,0.6284440077857517
77,Faria Guimaraes,Marques,621.04,41780,58755,100535,398,398,796,0,0,0,0.48600171950823495,0.6834524773077805,0.5847270984080077
78,Marques,Combatentes,702.75,34691,47181,81872,398,396,794,0,0,0,0.40353649005249265,0.5515986571931186,0.4773810973417721
79,Combatentes,Salgueiros,471.25,29978,43384,73362,398,396,794,0,0,0,0.34871217265146737,0.5072062740900978,0.4277596086334543
80,Salgueiros,Polo Universitario,775.36,26805,40493,67298,396,388,784,0,0,0,0.3133809707497721,0.48316629808774136,0.3974073827486651
81,Polo Universitario,I.P.O.,827.64,20543,28712,49255,398,396,794,0,0,0,0.23896723337242723,0.33567684082188154,0.28720023658399385
82,I.P.O.,Hospital São João,351.77,11513,12127,23641,396,398,794,0,0,0,0.13459972464163214,0.14107574911518245,0.13784589308051504
83,Verdes (E) ,Botica,683.54,2517,5062,7580,80,79,159,0,0,0,0.1457100700914165,0.2966861635802202,0.2207233492462309
84,Botica,Aeroporto,649.66,2124,4272,6396,78,79,157,0,0,0,0.1261274651257747,0.2503516174402705,0.18863515960249552
