,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,170,919,1090,75,101,176,0,0,0,0.010555555555516226,0.04213234284858994,0.028676325536200573
4,Venda Nova,Carreira,583.47,244,1751,1996,85,97,182,0,0,0,0.013339921433921322,0.08361144691141464,0.050792327869728204
5,Carreira,Baguim,786.02,302,2220,2522,91,105,196,0,0,0,0.015386425419716668,0.09790486397379629,0.05959273178797361
6,Baguim,Campainha,751.7,379,2578,2957,91,103,194,0,0,0,0.01928903051971329,0.1159049017896048,0.07058508588465569
7,Campainha,Rio Tinto,859.99,520,3261,3782,91,93,184,0,0,0,0.02645926479977401,0.162383424411079,0.0951600628641836
8,Rio Tinto,Levada,452.83,563,3895,4458,91,89,180,0,0,0,0.02868783014092509,0.20261436763540294,0.11468484034652804
9,Levada,Nau Vitória,1111.62,1210,4799,6010,91,86,177,0,0,0,0.061585559759527196,0.2583743398016365,0.1572004472376142
10,Nau Vitória,Nasoni,499.02,1249,4893,6143,92,84,176,0,0,0,0.06288519779942721,0.2697032068687898,0.16159379303707755
11,Nasoni,Contumil,650.0,1287,4996,6284,108,87,195,0,0,0,0.05519010003589189,0.2658952694096861,0.14919702175650776
12,Contumil,Estádio do Dragão,619.19,1556,5583,7139,110,93,203,0,0,0,0.06551339647165548,0.27794022481161373,0.16283209122838513
13,Estádio do Dragão,Campanhã,1166.02,3654,8047,11701,110,180,290,80,80,160,0.08382463301553432,0.137040909007766,0.11436470070771419
14,Campanhã,Heroismo,950.92,7351,13807,21159,110,263,373,181,172,353,0.1070885748086737,0.1388237256560358,0.12586477783928438
15,Heroismo,24 de Agosto,571.9,8046,14642,22689,106,247,353,181,174,355,0.11870685748506296,0.15173107689254256,0.13810553097125436
16,24 de Agosto,Bolhão,680.44,11578,17281,28860,108,237,345,181,177,358,0.1697369155444936,0.1817433692288836,0.1767279853770836
17,Bolhão,Trindade,451.8,16114,18961,35076,108,237,345,180,184,364,0.2370887540978972,0.19583543102551643,0.2128502488721569
18,Trindade,Lapa,857.4300000000001,24095,26360,50455,261,350,611,184,186,370,0.23620737626533908,0.2165514350199868,0.22551317231106155
19,Lapa,Carolina Michaelis,460.97,21356,26568,47924,264,339,603,204,186,390,0.19845106968156062,0.22260416167144004,0.21115206645280632
20,Carolina Michaelis,Casa da Música,627.48,20502,24726,45228,270,337,607,193,180,373,0.19308038417667236,0.21056251357994007,0.20226112893592274
