,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,659,665,1325,81,135,216,0,0,0,0.03772290809314095,0.02282999067895285,0.02841483470927339
1,Venda Nova,Carreira,583.47,1363,1160,2523,81,136,217,0,0,0,0.07791624449085352,0.0395043470547633,0.05384242858620711
2,Carreira,Baguim,786.02,1775,1429,3205,80,138,218,0,0,0,0.1027585567280441,0.04796200306363001,0.06807083009644252
3,Baguim,Campainha,751.7,2342,1548,3890,80,132,212,0,0,0,0.13555295889961264,0.05430101905974142,0.08496212843327773
4,Campainha,Rio Tinto,859.99,3087,1904,4992,80,117,197,0,0,0,0.17866711898735918,0.07536846716528986,0.11731715826054642
5,Rio Tinto,Levada,452.83,3529,2147,5677,81,111,192,0,0,0,0.2017286017365184,0.08958355157231063,0.1368947446103358
6,Levada,Nau Vitória,1111.62,4522,2903,7426,81,107,188,0,0,0,0.25850541110249314,0.1256378062739463,0.18288395516284148
7,Nau Vitória,Nasoni,499.02,4750,2979,7730,78,103,181,0,0,0,0.28197752086434563,0.13392197187460422,0.19772491563813918
8,Nasoni,Contumil,650.0,4878,3015,7893,77,101,178,0,0,0,0.29329370270127086,0.13820661193851866,0.205294847830271
9,Contumil,Estádio do Dragão,619.19,5783,3856,9640,80,109,189,0,0,0,0.33467971493227544,0.16381783406455358,0.23614032332073218
10,Estádio do Dragão,Campanhã,1166.02,10253,7016,17270,154,191,345,95,120,215,0.18044860085575337,0.09879979953766084,0.13509212968549633
11,Campanhã,Heroismo,950.92,21789,13216,35005,146,239,385,219,224,443,0.253815390986078,0.12331445688704609,0.1813551367534549
12,Heroismo,24 de Agosto,571.9,23284,14465,37749,132,230,362,220,231,451,0.280291362730559,0.13523121164601315,0.1986412141238883
13,24 de Agosto,Bolhão,680.44,29850,18347,48197,154,219,373,220,226,446,0.3398877486168072,0.1775209038923667,0.2521103176842614
14,Bolhão,Trindade,451.8,32647,26153,58800,154,219,373,219,218,437,0.3727912742810254,0.2580026283258456,0.311207442758539
15,Trindade,Lapa,857.4300000000001,37567,36469,74036,247,283,530,217,218,435,0.35054391209010693,0.3166008756978858,0.3329599660202529
16,Lapa,Carolina Michaelis,460.97,34976,36396,71372,245,275,520,217,214,431,0.3276905624552997,0.32360305497105435,0.3255933299557192
17,Carolina Michaelis,Casa da Música,627.48,32690,34162,66853,248,271,519,217,205,422,0.30442771887526426,0.31234094195098255,0.3084206912277728
18,Casa da Música,Francos,871.87,28018,28940,56959,256,274,530,212,195,407,0.25974091401572624,0.26910680838874546,0.2644167307816674
19,Francos,Ramalde,965.03,25898,26956,52854,269,274,543,206,196,402,0.23718625904868829,0.2500743624032458,0.2435887331333879
20,Ramalde,Viso,621.15,25225,25233,50458,267,273,540,219,197,416,0.22526238567082077,0.23402221890541944,0.2295594097040105
21,Viso,Sete Bicas,743.81,23837,23510,47348,273,272,545,218,197,415,0.21089327101053457,0.21848240581439027,0.21459455644369854
22,Sete Bicas,Sra da Hora,674.5,19202,22783,41985,297,276,573,198,189,387,0.16954819620460904,0.21394928002151276,0.19106497306083464
23,Sra da Hora,Vasco da Gama,824.48,8278,7533,15811,170,169,339,0,0,0,0.2254438274247854,0.206368717985487,0.21593440708484016
24,Vasco da Gama,Estádio do Mar,661.6,8343,7065,15408,174,171,345,0,0,0,0.22198315901572785,0.19129476112543128,0.20677238788749389
25,Estádio do Mar,Pedro Hispano,786.97,7804,6956,14761,189,175,364,0,0,0,0.1911840909985621,0.1840409460109982,0.18774988667761794
26,Pedro Hispano,Parque de Real,656.68,7223,6077,13300,187,172,359,0,0,0,0.17882460563159833,0.16359185364235793,0.17152646261725474
27,Parque de Real,C. Matosinhos,723.67,7060,5860,12921,183,172,355,0,0,0,0.17863101831712294,0.15774872039307547,0.16851339791448583
28,C. Matosinhos,Matosinhos Sul,616.61,5450,4267,9717,190,172,362,0,0,0,0.13281400417708364,0.1148585625798052,0.12428268938500658
29,Matosinhos Sul,Brito Capelo,535.72,2821,2765,5586,188,169,357,0,0,0,0.06947249056137685,0.07576723968961209,0.07245235779575153
30,Brito Capelo,Mercado,487.53,1424,1616,3041,192,175,367,0,0,0,0.03435462167392275,0.04277699437124118,0.03837073944512364
31,Mercado,Sr. de Matosinhos,708.96,321,312,634,195,169,364,0,0,0,0.007631890120807037,0.008574402805144626,0.008069485295678061
33,Fonte do Cuco,Custoias,689.2,7044,9416,16461,94,81,175,119,86,205,0.14141322137323956,0.2425481625720679,0.1857099605102354
34,Custoias,Esposade,1779.24,6884,9215,16099,94,81,175,120,80,200,0.13750725475937103,0.24682229411394144,0.18420503861912207
35,Esposade,Crestins,2035.56,6815,9113,15929,94,81,175,135,80,215,0.12672516636036554,0.24409532013631016,0.1748170458750568
36,Crestins,Verdes,591.8199999999999,6776,8986,15762,94,81,175,140,80,220,0.12314894952020707,0.24068559992728356,0.17066246597320195
37,Verdes,Pedras Rubras,960.78,4681,6215,10896,0,0,0,140,80,220,0.13482144600094573,0.3132660121673151,0.1997103791523528
38,Pedras Rubras,Lidador,1147.58,4342,5396,9739,0,0,0,140,80,220,0.12508523189892512,0.27202131950062763,0.1785165364813624
39,Lidador,Vilar do Pinheiro,1987.51,4262,5196,9458,0,0,0,140,80,220,0.1227546071935697,0.26192386977442533,0.1733616117684263
40,Vilar do Pinheiro,Modivas Sul,2037.38,4197,5039,9236,0,0,0,140,83,223,0.12088437759707513,0.24482882417996552,0.16701616713241102
41,Modivas Sul,Modivas Centro,1051.08,4202,5004,9206,0,0,0,140,85,225,0.12104372607606818,0.23738342014923286,0.16499427717037485
42,Modivas Centro,Modivas Norte,852.51,4196,4963,9159,0,0,0,140,85,225,0.12085411381233446,0.23547988028292371,0.16415718114566819
43,Modivas Norte,Mindelo,1834.12,3259,4875,8134,0,0,0,141,80,221,0.09321396201898167,0.24572286006255334,0.1484208029397316
44,Mindelo,Espaço Natureza,776.86,3192,4635,7828,0,0,0,141,80,221,0.09130095497253156,0.23366235772126634,0.14283449442908713
45,Espaço Natureza,Varziela,1539.0,3148,4626,7774,0,0,0,145,80,225,0.08755557526983347,0.23317759189244353,0.13933229229120594
46,Varziela,Árvore,858.71,3063,4310,7373,0,0,0,137,80,217,0.09015196660851883,0.21724062152150145,0.13700492694510227
47,Árvore,Azurara,664.57,3058,4275,7333,0,0,0,131,80,211,0.09412918177066985,0.21551555978670026,0.1401524530563686
48,Azurara,Santa Clara,1218.09,3048,4223,7272,0,0,0,131,80,211,0.09384724052729074,0.21289897920922807,0.138985340501485
49,Santa Clara,Vila do Conde,670.57,2967,3997,6964,0,0,0,124,80,204,0.0964901944488946,0.20147215167527244,0.137659589439631
50,Vila do Conde,Alto de Pega,730.41,2153,2996,5150,0,0,0,137,80,217,0.06338963353781973,0.15104611640211751,0.09570538758917377
51,Alto de Pega,Portas Fronhas,671.05,1925,2900,4826,0,0,0,140,80,220,0.0554703744258557,0.14617771098771928,0.08845486044835156
52,Portas Fronhas,São Brás,562.21,1582,2284,3866,0,0,0,148,80,228,0.04311185482207099,0.11514750273383638,0.06838752075602376
53,São Brás,Póvoa de Varzim,624.94,1502,2190,3692,0,0,0,140,80,220,0.04327675613832728,0.11038306451624781,0.06767905009393474
55,Fonte do Cuco,Cândido dos Reis,913.51,5696,6169,11866,39,26,65,79,97,176,0.20332692123426171,0.20792909741770868,0.20569406469070395
56,Cândido dos Reis,Pias,916.73,5577,5915,11492,39,26,65,78,97,175,0.20085224952464417,0.19935261880173852,0.20007757955928804
57,Pias,Araújo,1258.13,5465,5679,11144,39,26,65,78,96,174,0.19682048143916914,0.1930182739608539,0.19486433105376652
58,Araújo,Custió,651.69,5424,5383,10807,45,26,71,76,96,172,0.18987756780606055,0.18295361352655617,0.186364489610445
59,Custió,Parque de Maia,1418.51,5425,5027,10453,57,26,83,71,78,149,0.18134632962307473,0.20142416867978896,0.1904779415555745
60,Parque de Maia,Forum,824.81,5142,4423,9565,64,26,90,59,80,139,0.18072213795118006,0.17376029069120427,0.17743491462706032
61,Forum,Zona Industrial,1119.4,3465,1860,5326,38,0,38,47,60,107,0.17446084190313557,0.12504747534776775,0.15329831328398194
62,Zona Industrial,Mandim,1194.23,3346,1801,5148,38,0,38,53,60,113,0.15674320948472745,0.121082255629025,0.14209773053316938
63,Mandim,Castêlo da Maia,1468.1,3281,1744,5026,38,0,38,69,41,110,0.12961543534441922,0.17160969704470597,0.14164760545737334
64,Castêlo da Maia,ISMAI,702.48,2928,1074,4002,38,0,38,80,41,121,0.10440791578555808,0.10562549173899267,0.10473187204195653
65,Santo Ovídio,D. João II,463.71,10320,4485,14806,394,422,816,0,0,0,0.12127514570334325,0.04920615364298969,0.08400417186820942
66,D. João II,João de Deus,716.25,14008,6656,20665,392,406,798,0,0,0,0.16544870062241626,0.07590619846472148,0.11989198899832593
67,João de Deus,C.M.Gaia,405.01,20440,11570,32010,394,426,820,0,0,0,0.24017904381177485,0.12574126697430277,0.18072722316206374
