,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,585,3927,4513,225,221,446,0,0,0,0.012057613168682979,0.08228156876021431,0.04685468533399334
4,Venda Nova,Carreira,583.47,1028,7308,8337,227,225,452,0,0,0,0.020984258445594702,0.15037672888279016,0.08539422713667652
5,Carreira,Baguim,786.02,1319,9760,11080,220,225,445,0,0,0,0.027769949287963044,0.20083193442384556,0.11527320019936432
6,Baguim,Campainha,751.7,1568,11315,12883,222,233,455,0,0,0,0.03270506333324625,0.22483024490651624,0.13109004642461308
7,Campainha,Rio Tinto,859.99,2229,13403,15632,222,225,447,0,0,0,0.04650233262177277,0.275782986837731,0.16191205789826182
8,Rio Tinto,Levada,452.83,2400,15152,17553,222,235,457,0,0,0,0.05006554432716284,0.29851371191670945,0.17782335479443515
9,Levada,Nau Vitória,1111.62,3801,18782,22584,224,249,473,0,0,0,0.07856939542517472,0.3492261405765755,0.22105043039916789
10,Nau Vitória,Nasoni,499.02,4017,19091,23109,221,242,463,0,0,0,0.08417053774794488,0.3652251903502545,0.23107167366535078
11,Nasoni,Contumil,650.0,4104,19432,23536,205,246,451,0,0,0,0.09269981217832862,0.365704978335612,0.2416117209913923
12,Contumil,Estádio do Dragão,619.19,4821,21744,26565,213,244,457,0,0,0,0.10478956100150626,0.4125719603669788,0.2691197698530933
13,Estádio do Dragão,Campanhã,1166.02,10654,30376,41031,213,250,463,155,156,311,0.1261674672967433,0.32773313121966097,0.23163850795300397
14,Campanhã,Heroismo,950.92,21273,60796,82070,282,304,586,301,308,609,0.15693207411888746,0.4279985264570114,0.2956328587566711
15,Heroismo,24 de Agosto,571.9,23294,62571,85866,272,310,582,301,306,607,0.17462441139328147,0.4380275167260123,0.31083030895840386
16,24 de Agosto,Bolhão,680.44,36647,68033,104680,279,305,584,301,308,609,0.2716367746351473,0.4782229947848513,0.3776696996480542
17,Bolhão,Trindade,451.8,52012,72507,124519,281,308,589,301,312,613,0.38429485245782696,0.503862438157416,0.4459112430945143
18,Trindade,Lapa,857.4300000000001,84344,101357,185701,369,378,747,299,304,603,0.5482059982152838,0.6454217361445085,0.5973116781996047
19,Lapa,Carolina Michaelis,460.97,74499,101684,176183,392,379,771,267,304,571,0.49374168262751417,0.6466150377389493,0.5717579747876856
20,Carolina Michaelis,Casa da Música,627.48,73734,94492,168226,392,376,768,265,306,571,0.49027998184214255,0.6014660298142509,0.5470864862539402
21,Casa da Música,Francos,871.87,77709,67110,144820,392,375,767,268,308,576,0.5141723542890223,0.42641476781577026,0.46940494864431104
22,Francos,Ramalde,965.03,76206,59733,135939,389,378,767,275,308,583,0.5006188139690538,0.37798208503378444,0.43815256820072546
23,Ramalde,Viso,621.15,72383,56640,129023,397,380,777,254,308,562,0.48662994690387146,0.3574334502367606,0.41998782284506747
24,Viso,Sete Bicas,743.81,70565,50828,121394,412,372,784,248,308,556,0.46888868457008365,0.3242924680076307,0.39512217392297455
25,Sete Bicas,Sra da Hora,674.5,64566,41747,106313,415,375,790,230,308,538,0.4401882360449723,0.26525601808819765,0.34964304756192593
26,Sra da Hora,Vasco da Gama,824.48,15728,19290,35019,197,217,414,0,0,0,0.36963529174039,0.41155545433490065,0.3916079373515224
27,Vasco da Gama,Estádio do Mar,661.6,13483,19585,33069,195,227,422,0,0,0,0.320131080364196,0.3994390279358798,0.36279199055086003
28,Estádio do Mar,Pedro Hispano,786.97,12624,19010,31634,191,217,408,0,0,0,0.30600914441200705,0.40557281491758435,0.3589633515191401
29,Pedro Hispano,Parque de Real,656.68,11119,18361,29481,189,217,406,0,0,0,0.2723883620082688,0.39174386226966096,0.33618181904453015
30,Parque de Real,C. Matosinhos,723.67,10157,17520,27677,186,219,405,0,0,0,0.2528261457115416,0.37037316165931744,0.3163886061870056
31,C. Matosinhos,Matosinhos Sul,616.61,7271,12931,20202,181,217,398,0,0,0,0.18598237163637116,0.2758823538151975,0.23499819106553024
32,Matosinhos Sul,Brito Capelo,535.72,3779,5146,8926,192,215,407,0,0,0,0.0911373103740266,0.11082839857563395,0.10153923657389288
33,Brito Capelo,Mercado,487.53,2163,2529,4692,189,210,399,0,0,0,0.052993294940247584,0.055763035856540244,0.054451053317243724
34,Mercado,Sr. de Matosinhos,708.96,490,748,1239,190,200,390,0,0,0,0.011940566521198718,0.017337962962960772,0.014708462132358744
35,Sra da Hora,Fonte do Cuco,687.03,25193,14654,39848,85,80,165,151,154,305,0.45143750496890317,0.264178954765839,0.3580909350833498
36,Fonte do Cuco,Custoias,689.2,23886,14582,38469,79,80,159,153,156,309,0.4342321554431107,0.2605559308546831,0.3466428484058674
37,Custoias,Esposade,1779.24,23069,14233,37302,79,79,158,147,154,301,0.43104507832556394,0.2575855641214452,0.34293116609434765
38,Esposade,Crestins,2035.56,22691,14064,36755,79,82,161,147,154,301,0.42398078489180363,0.251582848125045,0.33590381588126783
39,Crestins,Verdes,591.8199999999999,22257,13672,35930,79,78,157,155,154,309,0.40100270868199145,0.2484187658725414,0.3250309670023695
40,Verdes,Pedras Rubras,960.78,19889,8883,28773,0,0,0,155,154,309,0.5174077526503081,0.23261307746522622,0.37547124786551
41,Pedras Rubras,Lidador,1147.58,17920,7880,25801,0,0,0,155,154,309,0.4661909769485405,0.20634370995610177,0.33668780828564226
42,Lidador,Vilar do Pinheiro,1987.51,17308,7718,25026,0,0,0,155,154,309,0.45026845482675154,0.20210028419689663,0.32658593613096626
43,Vilar do Pinheiro,Modivas Sul,2037.38,16674,7497,24172,0,0,0,155,150,305,0.43377475223477663,0.20155383633542187,0.31956774441542185
44,Modivas Sul,Modivas Centro,1051.08,16547,7564,24111,0,0,0,155,151,306,0.43046484016513137,0.2020097883268856,0.31773048451946106
45,Modivas Centro,Modivas Norte,852.51,16351,7619,23970,0,0,0,155,151,306,0.42537716980749196,0.20346269391761718,0.3158703532735995
46,Modivas Norte,Mindelo,1834.12,15150,6578,21728,0,0,0,154,153,307,0.3966907971140317,0.1733633217303062,0.2853907849521099
47,Mindelo,Espaço Natureza,776.86,14042,6456,20498,0,0,0,151,153,304,0.37497764306555154,0.17015846860715075,0.2718943085519485
48,Espaço Natureza,Varziela,1539.0,14125,6093,20218,0,0,0,139,153,292,0.40975659481972754,0.16058219852728148,0.2791960378582746
49,Varziela,Árvore,858.71,13145,5843,18989,0,0,0,155,153,308,0.3419838724969984,0.15400371852664177,0.24860412068704854
50,Árvore,Azurara,664.57,13118,5882,19001,0,0,0,147,155,302,0.35983877437940226,0.15303802843432965,0.25369931867911666
51,Azurara,Santa Clara,1218.09,12961,5907,18868,0,0,0,147,156,303,0.3555368003335709,0.15268723256993638,0.25109939910872936
52,Santa Clara,Vila do Conde,670.57,13461,5025,18486,0,0,0,134,156,290,0.4050775343584092,0.12988892743249664,0.2570450423568838
53,Vila do Conde,Alto de Pega,730.41,10204,3279,13484,0,0,0,142,158,300,0.28976112325641645,0.08370692595320196,0.1812392460100568
54,Alto de Pega,Portas Fronhas,671.05,9816,3011,12827,0,0,0,155,158,313,0.2553676796803929,0.07685901823420348,0.16525787613886597
55,Portas Fronhas,São Brás,562.21,7060,2642,9702,0,0,0,155,158,313,0.18366432152419873,0.06744536871273696,0.12499788528071323
56,São Brás,Póvoa de Varzim,624.94,6496,2572,9068,0,0,0,157,156,313,0.166847791057619,0.06648056244842235,0.11682450778913761
57,Sra da Hora,Fonte do Cuco,685.98,21752,12697,34449,132,104,236,71,116,187,0.47165259682151134,0.24784052916433805,0.35387032372786864
58,Fonte do Cuco,Cândido dos Reis,913.51,20679,12932,33611,132,104,236,73,114,187,0.4436153237895505,0.25488872368219667,0.3452585074627498
59,Cândido dos Reis,Pias,916.73,19595,12588,32183,132,104,236,73,114,187,0.4203501948214605,0.24810946988629964,0.33058516256418463
60,Pias,Araújo,1258.13,18759,12464,31223,132,104,236,73,114,187,0.4024213201173449,0.24566924959245637,0.3207283600327987
61,Araújo,Custió,651.69,18180,12354,30535,132,104,236,69,114,183,0.39849548144980707,0.24349704107328568,0.31688484559527
62,Custió,Parque de Maia,1418.51,16750,12333,29083,132,135,267,53,81,134,0.40211180207403335,0.2504359824419321,0.31994016204453274
63,Parque de Maia,Forum,824.81,13268,11490,24759,129,135,264,69,78,147,0.29502229682916187,0.23689952136691803,0.26486411217981787
64,Forum,Zona Industrial,1119.4,6011,6468,12479,48,66,114,31,40,71,0.33290978541307703,0.26757586855573323,0.2955089335958971
