,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,720,1351,2072,79,79,158,0,0,0,0.04225269573355402,0.0791755348499255,0.06071411529173976
1,Venda Nova,Carreira,583.47,1229,2450,3680,62,79,141,0,0,0,0.09179523186641246,0.14361705289164742,0.1208301528663668
2,Carreira,Baguim,786.02,1536,2965,4502,86,79,165,0,0,0,0.08271850968809787,0.1737868137709582,0.1263209098247401
3,Baguim,Campainha,751.7,1840,3251,5091,86,79,165,0,0,0,0.09905765850309205,0.19054976115252148,0.14286296825645523
4,Campainha,Rio Tinto,859.99,2423,3992,6416,86,79,165,0,0,0,0.13048707480475116,0.23396603683985032,0.18003154753670775
5,Rio Tinto,Levada,452.83,2736,4563,7299,85,79,164,0,0,0,0.1490201825780747,0.2674074954002475,0.20604821741314575
6,Levada,Nau Vitória,1111.62,3831,6067,9898,85,79,164,0,0,0,0.20868413854851775,0.35554867652751265,0.2794298611115702
7,Nau Vitória,Nasoni,499.02,4057,6196,10253,85,80,165,0,0,0,0.22097138104293726,0.3585904880061588,0.2876957965402568
8,Nasoni,Contumil,650.0,4183,6280,10463,76,76,152,0,0,0,0.2548204293764084,0.3825794190682866,0.3186999242223475
9,Contumil,Estádio do Dragão,619.19,5022,7432,12454,86,80,166,0,0,0,0.2703831977690899,0.4301106066867985,0.3473602623077447
10,Estádio do Dragão,Campanhã,1166.02,9554,11882,21437,156,190,346,80,80,160,0.17846036888223998,0.1951864397108617,0.18736020100402792
11,Campanhã,Heroismo,950.92,17739,22253,39993,199,190,389,180,185,365,0.20245214466321557,0.25602175638975355,0.22912891757589474
12,Heroismo,24 de Agosto,571.9,19386,23727,43114,211,190,401,180,184,364,0.2148917142972717,0.27376073798848266,0.24373649755766608
13,24 de Agosto,Bolhão,680.44,25765,28182,53947,201,190,391,180,181,361,0.29259961685468916,0.327977572690334,0.3100722407111661
14,Bolhão,Trindade,451.8,33336,36324,69661,201,189,390,180,181,361,0.3785859911275844,0.4238016263928085,0.40088884625541515
15,Trindade,Lapa,857.4300000000001,43247,49018,92265,287,248,535,180,182,362,0.4055769586534375,0.4966195862949842,0.44934069963763523
16,Lapa,Carolina Michaelis,460.97,38990,48837,87827,277,249,526,180,181,361,0.3732118728789353,0.49494462059400446,0.432340440213148
17,Carolina Michaelis,Casa da Música,627.48,37588,46098,83687,253,249,502,180,181,361,0.37857941188371025,0.4671936850780829,0.42274867620294215
18,Casa da Música,Francos,871.87,35252,37213,72465,255,238,493,181,180,361,0.35263296611360145,0.3874514935208742,0.36969407296413276
19,Francos,Ramalde,965.03,34064,33476,67541,253,248,501,179,180,359,0.3439496471356194,0.340872373957788,0.3424175005777407
20,Ramalde,Viso,621.15,32584,32154,64738,253,244,497,172,180,352,0.3348717575064256,0.33031924088887304,0.33259503142848473
21,Viso,Sete Bicas,743.81,31110,30397,61508,253,257,510,183,180,363,0.31100174894254207,0.3035174835172113,0.3072573730140077
22,Sete Bicas,Sra da Hora,674.5,26762,26510,53272,252,251,503,200,178,378,0.25725447116346184,0.26952142853431543,0.26321606019364663
23,Sra da Hora,Vasco da Gama,824.48,8920,10591,19512,166,159,325,0,0,0,0.2487930307345163,0.30840248124448255,0.27795580806093056
24,Vasco da Gama,Estádio do Mar,661.6,8400,10305,18706,164,169,333,0,0,0,0.23715026089028,0.28231372399007665,0.2600710574784651
25,Estádio do Mar,Pedro Hispano,786.97,8004,9838,17843,171,158,329,0,0,0,0.21672013979432,0.28827504690738964,0.2510838945781042
26,Pedro Hispano,Parque de Real,656.68,7206,9068,16274,168,159,327,0,0,0,0.1985925636401557,0.2640367005262908,0.23041402469488195
27,Parque de Real,C. Matosinhos,723.67,6824,8839,15664,166,160,326,0,0,0,0.1903214305123954,0.25578463673767543,0.222450611481858
28,C. Matosinhos,Matosinhos Sul,616.61,5029,6709,11738,160,162,322,0,0,0,0.14552385221365163,0.1917426952358609,0.16877681050432833
29,Matosinhos Sul,Brito Capelo,535.72,2759,3866,6626,167,167,334,0,0,0,0.07650705321533185,0.10718410914319797,0.0918455811792649
30,Brito Capelo,Mercado,487.53,1360,2232,3593,165,181,346,0,0,0,0.038185800699404804,0.05711001915467036,0.048085464110974356
