,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,281,1597,1879,181,190,371,0,0,0,0.007213014119091464,0.03891448813091648,0.023448270351562498
4,Venda Nova,Carreira,583.47,536,3032,3568,184,193,377,0,0,0,0.013500908738927076,0.07273224829868594,0.04382358389816702
5,Carreira,Baguim,786.02,739,4369,5108,186,200,386,0,0,0,0.01840177097764161,0.10113850505358163,0.061270545110253025
6,Baguim,Campainha,751.7,898,5171,6070,190,190,380,0,0,0,0.02189397380838733,0.1260134583584526,0.07395371608341995
7,Campainha,Rio Tinto,859.99,1266,6507,7774,216,189,405,0,0,0,0.027146389775358114,0.15941143192245966,0.08887007611067217
8,Rio Tinto,Levada,452.83,1456,7616,9073,197,189,386,0,0,0,0.03423754334874584,0.1865631814307191,0.10882185836815761
9,Levada,Nau Vitória,1111.62,2199,9406,11605,197,189,386,0,0,0,0.05167889641844514,0.23041633173264242,0.13919541267332414
10,Nau Vitória,Nasoni,499.02,2280,9535,11816,198,190,388,0,0,0,0.05331937353635464,0.2323533775932641,0.14099066418277936
11,Nasoni,Contumil,650.0,2358,9757,12116,220,200,420,0,0,0,0.04964089476720319,0.2258660475748779,0.13355763419942923
12,Contumil,Estádio do Dragão,619.19,2710,10896,13607,236,196,432,0,0,0,0.05317717326712467,0.2573807592027531,0.14582509651569683
13,Estádio do Dragão,Campanhã,1166.02,5586,19604,25191,323,302,625,182,181,363,0.04862240888978641,0.17802913248193508,0.11195018015848403
14,Campanhã,Heroismo,950.92,12074,31455,43529,392,388,780,315,313,628,0.07417075666690927,0.19485297805861349,0.13425875867695664
15,Heroismo,24 de Agosto,571.9,13364,32794,46159,400,392,792,277,313,590,0.08617156342820613,0.2020689664402266,0.1454348243775649
16,24 de Agosto,Bolhão,680.44,19010,37043,56054,426,394,820,275,313,588,0.11865750464476693,0.22764056202152422,0.17357289233057302
17,Bolhão,Trindade,451.8,30031,38678,68710,416,391,807,275,313,588,0.1900066322975411,0.23863819999889255,0.21462805723267817
18,Trindade,Lapa,857.4300000000001,41144,49929,91073,426,393,819,275,306,581,0.256807393499081,0.31055180567737206,0.2837264806176912
19,Lapa,Carolina Michaelis,460.97,40869,49150,90020,430,395,825,277,298,575,0.25294274059221183,0.30868967323502583,0.2806118478338559
20,Carolina Michaelis,Casa da Música,627.48,39605,46142,85747,432,420,852,275,281,556,0.24521544995233507,0.28765491767619145,0.26636241236115826
