,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,3159,612,3772,183,103,286,0,0,0,0.0799433313094515,0.027521207814717504,0.06106403508582352
1,Venda Nova,Carreira,583.47,5400,985,6386,184,96,280,0,0,0,0.13589399927433204,0.047510929431012996,0.10559123247090836
2,Carreira,Baguim,786.02,8049,1170,9219,146,91,237,0,0,0,0.2552355062385687,0.05955235160038941,0.18009978019606104
3,Baguim,Campainha,751.7,9899,1231,11131,146,111,257,0,0,0,0.3139129322099497,0.051364744038745636,0.20051663303872927
4,Campainha,Rio Tinto,859.99,12370,1700,14071,146,121,267,0,0,0,0.3922548122410222,0.06508176953709338,0.24398538090328667
5,Rio Tinto,Levada,452.83,13665,1918,15584,146,124,270,0,0,0,0.4333333127820054,0.07163060770766745,0.2672179963774946
6,Levada,Nau Vitória,1111.62,16449,2406,18856,146,124,270,0,0,0,0.5216035950274636,0.08986296219418322,0.32332271180032734
7,Nau Vitória,Nasoni,499.02,16887,2464,19352,144,124,268,0,0,0,0.5429296673393685,0.09202835912960484,0.3343036889139555
8,Nasoni,Contumil,650.0,17142,2492,19634,110,126,236,0,0,0,0.7214685964465269,0.09159160354170284,0.3851783375227649
9,Contumil,Estádio do Dragão,619.19,18845,3109,21954,104,154,258,0,0,0,0.8389170099766653,0.09347538015453703,0.39396347899756545
10,Estádio do Dragão,Campanhã,1166.02,25068,6812,31880,230,233,463,144,126,270,0.29356888777831114,0.08350706950812056,0.19093842632935645
11,Campanhã,Heroismo,950.92,46276,14142,60418,354,267,621,203,191,394,0.3649307622739734,0.1346422381186795,0.2605972913047519
12,Heroismo,24 de Agosto,571.9,49055,15943,64998,357,273,630,239,191,430,0.359689470222101,0.14993106472815082,0.2677939947499327
13,24 de Agosto,Bolhão,680.44,57060,21447,78508,345,271,616,239,207,446,0.42648856990697986,0.19520640321828464,0.32219973684825837
14,Bolhão,Trindade,451.8,57030,30671,87702,332,271,603,239,229,468,0.43539837221066857,0.26595304653340446,0.3560608225999817
15,Trindade,Lapa,857.4300000000001,55072,60610,115683,298,283,581,240,231,471,0.4445367131392164,0.5118426925413919,0.47742971060062034
16,Lapa,Carolina Michaelis,460.97,52950,62175,115125,311,279,590,236,232,468,0.4212307946520689,0.5278030614627981,0.47278729076837045
17,Carolina Michaelis,Casa da Música,627.48,47303,63815,111118,310,304,614,221,233,454,0.38846898255976264,0.516942602283414,0.45314588540315504
18,Casa da Música,Francos,871.87,39233,65571,104805,335,314,649,217,217,434,0.31094348123886884,0.5390646461569726,0.4229163098723636
19,Francos,Ramalde,965.03,34826,65436,100262,331,350,681,211,210,421,0.281258721224204,0.5125011381302127,0.3986526067709913
20,Ramalde,Viso,621.15,33936,63195,97132,330,340,670,185,210,395,0.2896632092029426,0.5034735256929674,0.40025110654029183
