,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,2833,789,3622,209,207,416,0,0,0,0.06275474038631934,0.017662377789598466,0.040316954190354866
4,Venda Nova,Carreira,583.47,5090,1372,6463,209,215,424,0,0,0,0.11276519922297251,0.02955538093148888,0.07057154136290417
5,Carreira,Baguim,786.02,8087,1621,9709,247,219,466,0,0,0,0.15158902190556953,0.03428623439430514,0.09646174622967489
6,Baguim,Campainha,751.7,10470,1708,12178,247,198,445,0,0,0,0.19624951030890664,0.03994846481625882,0.1267043260222903
7,Campainha,Rio Tinto,859.99,14264,2072,16337,226,192,418,0,0,0,0.29220708164982895,0.04998186849165235,0.18094573972071434
8,Rio Tinto,Levada,452.83,16003,2549,18553,226,188,414,0,0,0,0.32783686435434395,0.0627839766631619,0.20747468347042552
9,Levada,Nau Vitória,1111.62,19782,2989,22772,226,188,414,0,0,0,0.40525183669709824,0.07362523263055488,0.2546581131113249
10,Nau Vitória,Nasoni,499.02,20344,3146,23491,224,188,412,0,0,0,0.4204891546197067,0.07747671839078268,0.26396891672883843
11,Nasoni,Contumil,650.0,20856,3196,24053,237,198,435,0,0,0,0.40741639272774166,0.07474235711151875,0.2559923489300126
12,Contumil,Estádio do Dragão,619.19,23605,4163,27769,227,188,415,0,0,0,0.48143597927197895,0.10252686721543644,0.3097855863403404
13,Estádio do Dragão,Campanhã,1166.02,34408,10106,44514,330,250,580,169,228,397,0.3039800638816143,0.09142384728338845,0.19895979710454545
14,Campanhã,Heroismo,950.92,79733,20488,100221,475,431,906,286,274,560,0.4594831014801451,0.12721723281855044,0.29954708211171316
15,Heroismo,24 de Agosto,571.9,82291,23958,106249,473,440,913,286,272,558,0.47540708987467417,0.14744135878328352,0.316603782765367
16,24 de Agosto,Bolhão,680.44,91939,35071,127011,449,462,911,286,258,544,0.547546411623848,0.2141447054351204,0.3829242431017277
17,Bolhão,Trindade,451.8,89616,51201,140818,453,468,921,286,238,524,0.5309817677413089,0.31978855533202677,0.42816692613786045
18,Trindade,Lapa,857.4300000000001,90220,82090,172311,480,463,943,283,251,534,0.5189149346311267,0.5059339808466453,0.5126486082082574
19,Lapa,Carolina Michaelis,460.97,87590,82809,170399,479,456,935,274,256,530,0.5109805018587261,0.51121798091976,0.5110958822073239
20,Carolina Michaelis,Casa da Música,627.48,75712,84132,159844,478,428,906,265,270,535,0.4480870723818854,0.527780067905854,0.48677352032718213
21,Casa da Música,Francos,871.87,56263,85603,141867,479,441,920,250,274,524,0.3400352224192288,0.5245079961234411,0.4316385000051415
22,Francos,Ramalde,965.03,46646,82998,129644,482,425,907,241,274,515,0.2846357996687715,0.5195435996428127,0.4005915483631312
