,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
32,Matosinhos Sul,Brito Capelo,535.72,2256,2142,4399,164,121,285,0,0,0,0.06370303965071458,0.081980891220809,0.07146310996643888
33,Brito Capelo,Mercado,487.53,1090,1240,2330,165,123,288,0,0,0,0.030587323801529176,0.046681223180019105,0.03746075999442592
34,Mercado,Sr. de Matosinhos,708.96,243,243,487,164,139,303,0,0,0,0.006880806046049387,0.00812683186783906,0.0074524152514248475
35,Sra da Hora,Fonte do Cuco,687.03,6141,8866,15007,103,81,184,122,103,225,0.11696552986497398,0.2060013206381564,0.15707375680625518
36,Fonte do Cuco,Custoias,689.2,5895,8628,14524,103,81,184,122,103,225,0.112293856021219,0.20048402504475585,0.1520211531280287
37,Custoias,Esposade,1779.24,5747,8507,14255,103,81,184,122,101,223,0.10947675172450316,0.19996921678173146,0.14998166959120968
38,Esposade,Crestins,2035.56,5682,8427,14109,101,63,164,96,101,197,0.12454251374525965,0.21800128659035684,0.1674084644227641
39,Crestins,Verdes,591.8199999999999,5641,8329,13970,101,62,163,122,102,224,0.1083314962908929,0.2152865592210631,0.15392291844429115
40,Verdes,Pedras Rubras,960.78,3829,5250,9080,0,0,0,122,102,224,0.12657829632210102,0.207570527789389,0.16345868743666964
41,Pedras Rubras,Lidador,1147.58,3468,4576,8045,0,0,0,122,102,224,0.11464259305467239,0.18092637599632788,0.14482538707274767
42,Lidador,Vilar do Pinheiro,1987.51,3386,4332,7718,0,0,0,122,102,224,0.11191837316806735,0.1712603456505884,0.13894016420921532
43,Vilar do Pinheiro,Modivas Sul,2037.38,3312,4250,7562,0,0,0,122,102,224,0.10948347831779268,0.1680215380386456,0.13613920194068108
44,Modivas Sul,Modivas Centro,1051.08,3305,4189,7494,0,0,0,122,102,224,0.10925196668219042,0.16561019759415324,0.13491508968674493
45,Modivas Centro,Modivas Norte,852.51,3284,4152,7437,0,0,0,120,96,216,0.11037764565328562,0.1744232932235898,0.13884237790675413
46,Modivas Norte,Mindelo,1834.12,2638,4024,6662,0,0,0,119,100,219,0.08939052404082284,0.16229133366029885,0.122678564962958
47,Mindelo,Espaço Natureza,776.86,2602,3881,6483,0,0,0,116,100,216,0.09047264531469121,0.1565005220240358,0.12104110675420257
48,Espaço Natureza,Varziela,1539.0,2559,3870,6429,0,0,0,111,101,212,0.0929655247945459,0.1545159697581137,0.12228908583850981
49,Varziela,Árvore,858.71,2475,3629,6104,0,0,0,115,102,217,0.08679728588804962,0.1434625601353762,0.11343257608725382
50,Árvore,Azurara,664.57,2458,3595,6054,0,0,0,120,102,222,0.08262662512509547,0.1421418325450655,0.1099714501558925
51,Azurara,Santa Clara,1218.09,2441,3544,5985,0,0,0,121,102,223,0.08134668300854561,0.14010958385421157,0.10822478115319999
52,Santa Clara,Vila do Conde,670.57,2323,3431,5755,0,0,0,119,106,225,0.07874456468664266,0.1305248112130811,0.10313881416132033
53,Vila do Conde,Alto de Pega,730.41,1519,2605,4124,0,0,0,112,101,213,0.05468976005627652,0.10403327707231794,0.07808739019064359
54,Alto de Pega,Portas Fronhas,671.05,1401,2511,3912,0,0,0,125,103,228,0.04519882210634117,0.09832131574419982,0.06919714160063696
55,Portas Fronhas,São Brás,562.21,1126,2021,3147,0,0,0,141,104,245,0.032219924702609426,0.07836052321238102,0.05180613794757369
56,São Brás,Póvoa de Varzim,624.94,1070,1945,3016,0,0,0,144,107,251,0.029973916185957707,0.07333433825746155,0.04845823953914859
57,Sra da Hora,Fonte do Cuco,685.98,4738,5665,10404,66,7,73,82,92,174,0.13698772649809543,0.23288698346412848,0.17658441902134142
58,Fonte do Cuco,Cândido dos Reis,913.51,4710,5590,10301,84,7,91,82,91,173,0.12242687875894696,0.2321567928619014,0.16466307331775681
59,Cândido dos Reis,Pias,916.73,4581,5349,9931,84,7,91,82,91,173,0.11905893391722408,0.22217467568168517,0.1587492641871765
60,Pias,Araújo,1258.13,4513,5148,9661,84,7,91,82,111,193,0.1172897940655997,0.1772889542431384,0.1430951200661288
61,Araújo,Custió,651.69,4480,4884,9365,84,7,91,84,111,195,0.11496649498241353,0.16819209216659506,0.1376916088119335
62,Custió,Parque de Maia,1418.51,4408,4540,8949,82,1,83,90,80,170,0.11013199604584366,0.22640313906448303,0.14894064410172556
63,Parque de Maia,Forum,824.81,4108,3970,8078,83,1,84,119,81,200,0.08660806215013388,0.19553170340604534,0.11925428339570583
64,Forum,Zona Industrial,1119.4,2820,1858,4679,83,1,84,28,61,89,0.11340258149640156,0.12111930338651566,0.11634681714096866
65,Zona Industrial,Mandim,1194.23,2749,1800,4550,83,1,84,24,61,85,0.11513882069210955,0.11734470880333205,0.1160017400062692
66,Mandim,Castêlo da Maia,1468.1,2698,1791,4489,83,1,84,26,61,87,0.11068319242420285,0.11678475460750638,0.11304025108836724
67,Castêlo da Maia,ISMAI,702.48,2292,1069,3362,83,1,84,43,61,104,0.08016612022286161,0.06973409801876952,0.0765228903271135
68,Santo Ovídio,D. João II,463.71,8791,4139,12930,366,384,750,0,0,0,0.1111996559400931,0.049905332941102866,0.0798169625646101
69,D. João II,João de Deus,716.25,11629,6081,17711,376,402,778,0,0,0,0.1431927268666013,0.07003819556988032,0.1053930847312776
70,João de Deus,C.M.Gaia,405.01,17168,10734,27902,376,398,774,0,0,0,0.2113908386564169,0.12486176076404738,0.1668965582931571
71,C.M.Gaia,General Torres,488.39,20346,12133,32480,376,390,766,0,0,0,0.25052515433998834,0.1440355755288811,0.19630722256932015
72,General Torres,Jardim do Morro,419.98,23921,12671,36592,376,388,764,0,0,0,0.2945452061129856,0.15119100477263528,0.22174228710767685
73,Jardim do Morro,São Bento,795.7,24386,13618,38004,380,392,772,0,0,0,0.2971078718959243,0.1608356599051574,0.22791265544465406
74,São Bento,Aliados,443.38,27597,20519,48116,376,382,758,0,0,0,0.33980879215860044,0.24867987119314894,0.29388366312324093
75,Aliados,Trindade,450.27,27891,23254,51145,370,380,750,0,0,0,0.34899480410669453,0.2833113456805293,0.3157151851707708
76,Trindade,Faria Guimaraes,555.34,26972,21165,48138,376,394,770,0,0,0,0.3321092718768699,0.2487045343765639,0.2894320425585315
77,Faria Guimaraes,Marques,621.04,26090,20053,46144,380,392,772,0,0,0,0.31786999590750964,0.23684249393574058,0.27672649749697403
78,Marques,Combatentes,702.75,22958,16077,39035,384,390,774,0,0,0,0.27679250161432006,0.19085031290532511,0.23348829800126059
79,Combatentes,Salgueiros,471.25,21533,13647,35181,380,392,772,0,0,0,0.2623430949493831,0.16118627779587955,0.21097849349319997
80,Salgueiros,Polo Universitario,775.36,20570,11933,32503,388,392,780,0,0,0,0.24544383117297525,0.14093766906638608,0.19292278560145862
81,Polo Universitario,I.P.O.,827.64,15084,10526,25610,382,388,770,0,0,0,0.18281446991266437,0.12560322975813235,0.15398594889973136
82,I.P.O.,Hospital São João,351.77,5073,6032,11105,374,376,750,0,0,0,0.06280400185238999,0.07427107959022852,0.06855283015829304
83,Verdes (E) ,Botica,683.54,1924,3197,5121,101,62,163,0,0,0,0.08820224084115674,0.2387710045926869,0.14547379515155473
84,Botica,Aeroporto,649.66,1826,3044,4871,99,100,199,0,0,0,0.08539660561678117,0.14097222222222214,0.1133240511471535
