,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,333,496,830,80,80,160,0,0,0,0.019328703703703702,0.02872180369025509,0.024025253696979398
4,Venda Nova,Carreira,583.47,631,916,1548,93,80,173,0,0,0,0.03142682913086523,0.05306376174483592,0.04143234710264359
5,Carreira,Baguim,786.02,916,1219,2136,99,80,179,0,0,0,0.04287865682431748,0.07057982356178694,0.05525906653938763
6,Baguim,Campainha,751.7,1186,1363,2550,80,80,160,0,0,0,0.06868705874869355,0.07891840862488601,0.07380273368678979
7,Campainha,Rio Tinto,859.99,1671,1784,3456,80,88,168,0,0,0,0.09674191274925811,0.09388570601300232,0.09524580445883842
8,Rio Tinto,Levada,452.83,1968,2029,3997,80,84,164,0,0,0,0.11392522183083056,0.11183286183620463,0.11285352524821728
9,Levada,Nau Vitória,1111.62,2530,2671,5201,80,80,160,0,0,0,0.1464200455671645,0.1546085202435556,0.15051428290536006
10,Nau Vitória,Nasoni,499.02,2692,2754,5447,80,80,160,0,0,0,0.15583393998754766,0.15939655599109645,0.15761524798932205
11,Nasoni,Contumil,650.0,2833,2833,5666,84,80,164,0,0,0,0.1561473185713296,0.16395419574035025,0.15995555133670553
12,Contumil,Estádio do Dragão,619.19,3353,3515,6869,82,80,162,0,0,0,0.18933496110738485,0.20344936589879956,0.19630503754758963
13,Estádio do Dragão,Campanhã,1166.02,6087,6601,12689,220,221,441,105,105,210,0.08275818247616455,0.08948018805918677,0.08612411262149935
14,Campanhã,Heroismo,950.92,12181,12778,24959,223,230,453,184,185,369,0.12986662212607866,0.13371714297999215,0.13180977681978365
15,Heroismo,24 de Agosto,571.9,13471,13848,27319,223,227,450,184,185,369,0.14361865469270826,0.14590514864122092,0.144768638337846
16,24 de Agosto,Bolhão,680.44,18291,17106,35398,221,220,441,192,187,379,0.19183637588423322,0.18218285866779493,0.18704675246652372
17,Bolhão,Trindade,451.8,23346,23060,46406,221,220,441,197,203,400,0.24169863996456162,0.2356346346506782,0.23864680399119034
18,Trindade,Lapa,857.4300000000001,27561,31138,58699,221,223,444,184,188,372,0.29518788899703396,0.32849275459642663,0.31196634786128585
19,Lapa,Carolina Michaelis,460.97,27244,30832,58076,189,235,424,184,185,369,0.31512001725093647,0.31904720059307695,0.317192826040776
20,Carolina Michaelis,Casa da Música,627.48,25859,28748,54607,201,225,426,179,181,360,0.29449731456604217,0.3075106776740369,0.3012078503210517
