,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,376,819,1195,105,83,188,0,0,0,0.01657848324514992,0.045693740995168645,0.02943255980499861
1,Venda Nova,Carreira,583.47,806,1527,2334,105,83,188,0,0,0,0.035562537248118156,0.08520222483292347,0.05747793123502689
2,Carreira,Baguim,786.02,1143,2033,3176,104,83,187,0,0,0,0.05088384564361382,0.11341630989228318,0.07863889662029594
3,Baguim,Campainha,751.7,1427,2294,3722,100,82,182,0,0,0,0.0661008864911919,0.12955494249400085,0.09469007655839154
4,Campainha,Rio Tinto,859.99,1977,2941,4918,105,86,191,0,0,0,0.08717371860581521,0.15836600341477322,0.1192288834936183
5,Rio Tinto,Levada,452.83,2295,3511,5807,105,85,190,0,0,0,0.10122020549111649,0.19125698786897147,0.14149981866015687
6,Levada,Nau Vitória,1111.62,3007,4560,7567,105,83,188,0,0,0,0.13260071398470052,0.2543647451822841,0.18635823839639964
7,Nau Vitória,Nasoni,499.02,3196,4663,7859,105,83,188,0,0,0,0.14093509473374508,0.2601289234575851,0.19355790209586593
8,Nasoni,Contumil,650.0,3342,4762,8105,105,83,188,0,0,0,0.14737414790851244,0.265671962273262,0.1996013744631625
9,Contumil,Estádio do Dragão,619.19,4004,5706,9711,112,83,195,0,0,0,0.16551713237807086,0.31832630582454413,0.23055898569118516
10,Estádio do Dragão,Campanhã,1166.02,7928,10257,18185,294,248,542,123,107,230,0.0843341372534014,0.1280571808648145,0.10444987129498748
11,Campanhã,Heroismo,950.92,14163,19600,33764,290,250,540,191,187,378,0.12875334404119534,0.19526830523995345,0.16048819909332168
12,Heroismo,24 de Agosto,571.9,15634,21088,36722,273,242,515,191,190,381,0.14703118543565188,0.212170119756948,0.1785013254266218
13,24 de Agosto,Bolhão,680.44,21123,25802,46926,273,239,512,211,191,402,0.18979736609834344,0.2606518810433476,0.22315176646087412
14,Bolhão,Trindade,451.8,28459,33205,61664,273,247,520,191,191,382,0.2676342614703189,0.32967934836521345,0.2978153774585239
15,Trindade,Lapa,857.4300000000001,34148,43343,77491,273,251,524,191,201,392,0.32113538825294596,0.4165083917611345,0.36830694831509486
16,Lapa,Carolina Michaelis,460.97,33855,42596,76451,258,251,509,191,195,386,0.3283834992820653,0.4152641608352042,0.3717139999796555
17,Carolina Michaelis,Casa da Música,627.48,32364,40129,72493,253,249,502,189,190,379,0.3188016762613767,0.3976953089135811,0.3581284512936754
18,Casa da Música,Francos,871.87,30654,31339,61994,253,249,502,194,186,380,0.29831546431708705,0.31366849914466605,0.3058841092985994
19,Francos,Ramalde,965.03,29221,27099,56321,261,251,512,189,178,367,0.28302655818984085,0.2755143139926794,0.2793615035331169
20,Ramalde,Viso,621.15,28069,25859,53928,267,251,518,189,187,376,0.26849264314941274,0.25707514941135645,0.2628938768183029
21,Viso,Sete Bicas,743.81,26707,24132,50839,247,232,479,193,189,382,0.2638622035700116,0.2488277097875034,0.25650546620874637
22,Sete Bicas,Sra da Hora,674.5,22801,20919,43721,231,229,460,209,189,398,0.22414658414243444,0.21715390738892923,0.2207454284163778
23,Sra da Hora,Vasco da Gama,824.48,7150,8391,15541,127,126,253,0,0,0,0.26065156501922454,0.30833657039099205,0.2843998285640574
24,Vasco da Gama,Estádio do Mar,661.6,6910,8209,15120,128,126,254,0,0,0,0.24994925633057227,0.30164316245750583,0.2755926900785787
25,Estádio do Mar,Pedro Hispano,786.97,6756,7935,14692,133,126,259,0,0,0,0.23520442990517174,0.2915664177470509,0.2626237753417616
26,Pedro Hispano,Parque de Real,656.68,6097,7261,13358,137,147,284,0,0,0,0.2060459194529191,0.228693978008022,0.21776868215573641
27,Parque de Real,C. Matosinhos,723.67,5765,6929,12694,125,127,252,0,0,0,0.21353642654949706,0.2526010448408707,0.23322375402173695
28,C. Matosinhos,Matosinhos Sul,616.61,4278,5289,9568,125,126,251,0,0,0,0.1584689380307224,0.19436627294841663,0.17648911412486373
29,Matosinhos Sul,Brito Capelo,535.72,2359,2897,5257,125,138,263,0,0,0,0.08740499043112815,0.097200083333517,0.09254462092743865
30,Brito Capelo,Mercado,487.53,1196,1549,2745,126,147,273,0,0,0,0.043956072301704854,0.04879767194933405,0.04656308749658212
31,Mercado,Sr. de Matosinhos,708.96,295,292,587,123,127,250,0,0,0,0.011126452193155362,0.010644502770487023,0.010881621886439844
33,Fonte do Cuco,Custoias,689.2,8687,7759,16447,105,84,189,106,137,243,0.17741831836273134,0.14888705752382086,0.1627078748390291
34,Custoias,Esposade,1779.24,8439,7581,16020,105,84,189,106,109,215,0.17234656815288543,0.1678188913709083,0.17017391427900502
35,Esposade,Crestins,2035.56,8332,7483,15816,105,84,189,84,103,187,0.1915069708181324,0.17128707692611814,0.18137661847461956
36,Crestins,Verdes,591.8199999999999,8259,7426,15686,105,94,199,84,103,187,0.18982749872229102,0.16198796913237695,0.17554385108757323
37,Verdes,Pedras Rubras,960.78,6385,4496,10882,0,0,0,84,103,187,0.30652161495674624,0.17603180771940477,0.23464755000783624
38,Pedras Rubras,Lidador,1147.58,5814,4059,9873,0,0,0,84,103,187,0.2791317963716905,0.15890310558086584,0.2129095763104341
39,Lidador,Vilar do Pinheiro,1987.51,5594,3910,9504,0,0,0,84,115,199,0.2685727006897288,0.13709692775166732,0.19259423894160282
40,Vilar do Pinheiro,Modivas Sul,2037.38,5432,3868,9300,0,0,0,84,124,208,0.2607918660663759,0.12578312183968735,0.18030588393123462
41,Modivas Sul,Modivas Centro,1051.08,5354,3866,9220,0,0,0,84,121,205,0.2570092444745745,0.1288612396234078,0.18137066600144686
42,Modivas Centro,Modivas Norte,852.51,5317,3869,9186,0,0,0,85,104,189,0.25226105031182106,0.15001222594934427,0.19599714695892376
43,Modivas Norte,Mindelo,1834.12,4576,3393,7969,0,0,0,85,103,188,0.21708522401062855,0.13285873672633092,0.1709398612963591
44,Mindelo,Espaço Natureza,776.86,4426,3370,7796,0,0,0,88,103,191,0.2028212943325867,0.13194439416124915,0.16459971989464028
45,Espaço Natureza,Varziela,1539.0,4435,3294,7729,0,0,0,89,103,192,0.20094351732463064,0.12896989619164914,0.16233266848766661
46,Varziela,Árvore,858.71,4107,3155,7263,0,0,0,84,103,187,0.19719118673164804,0.12354526324869279,0.15662685454584915
47,Árvore,Azurara,664.57,4083,3142,7226,0,0,0,84,103,187,0.19600104447684275,0.12303978664373576,0.15581382759550574
48,Azurara,Santa Clara,1218.09,4028,3130,7158,0,0,0,88,103,191,0.18457465076525617,0.12255455076404918,0.15112925652376757
49,Santa Clara,Vila do Conde,670.57,3956,3015,6971,0,0,0,104,145,249,0.1533895004961184,0.08385076203147851,0.1128950544022518
50,Vila do Conde,Alto de Pega,730.41,3015,2009,5025,0,0,0,105,124,229,0.11579308922399202,0.06536081248436779,0.08848478216847495
51,Alto de Pega,Portas Fronhas,671.05,2963,1858,4821,0,0,0,103,124,227,0.11601003724060714,0.06042678984161397,0.08564738227375625
52,Portas Fronhas,São Brás,562.21,2304,1558,3862,0,0,0,103,123,226,0.09020179940909553,0.05109482087148979,0.06891791285986763
53,São Brás,Póvoa de Varzim,624.94,2190,1494,3685,0,0,0,103,123,226,0.08576786768177382,0.04900996590611067,0.0657624609631607
55,Fonte do Cuco,Cândido dos Reis,913.51,5877,5666,11544,0,0,0,84,83,167,0.2821609978906083,0.27527361379395093,0.2787379267527486
56,Cândido dos Reis,Pias,916.73,5602,5451,11053,0,0,0,84,101,185,0.2689263020411095,0.21764120598288464,0.24092741176067325
57,Pias,Araújo,1258.13,5375,5200,10575,0,0,0,84,94,178,0.25802142693303487,0.22308824598018626,0.23957356732872157
58,Araújo,Custió,651.69,5205,5040,10246,0,0,0,84,83,167,0.24988778344883522,0.24487815810498498,0.2473979696551851
59,Custió,Parque de Maia,1418.51,4974,4806,9781,0,0,0,84,83,167,0.2387972643918567,0.23351100083115842,0.23616995974791685
60,Parque de Maia,Forum,824.81,4476,4355,8831,0,0,0,84,83,167,0.2148738690731734,0.21157254124199046,0.21323308937264535
61,Forum,Zona Industrial,1119.4,2045,2239,4285,0,0,0,42,41,83,0.19636194450605374,0.2202763807527088,0.20817509976042553
62,Zona Industrial,Mandim,1194.23,1968,2083,4051,0,36,36,43,41,84,0.1845760189312887,0.1160875247187517,0.14161749194059503
63,Mandim,Castêlo da Maia,1468.1,1898,2021,3920,0,40,40,42,41,83,0.1823047048643966,0.10749428186269384,0.13415816654602727
64,Castêlo da Maia,ISMAI,702.48,1179,1500,2679,0,40,40,42,41,83,0.11322388587360514,0.07975329646958743,0.09168286323773171
65,Santo Ovídio,D. João II,463.71,6481,7970,14451,410,380,790,0,0,0,0.07318202348690153,0.09710348341096912,0.08468854851366822
66,D. João II,João de Deus,716.25,8563,11803,20366,380,410,790,0,0,0,0.10433328985714285,0.13327778667247894,0.11935511731826665
67,João de Deus,C.M.Gaia,405.01,14504,19139,33643,382,386,768,0,0,0,0.17578104171762882,0.22955581862979285,0.20280846865525293
68,C.M.Gaia,General Torres,488.39,16722,21217,37940,386,384,770,0,0,0,0.200567459271696,0.2558092406138463,0.22811660736959954
69,General Torres,Jardim do Morro,419.98,17810,23697,41508,404,386,790,0,0,0,0.20410262803999712,0.28422762462563556,0.24325230991601793
70,Jardim do Morro,São Bento,795.7,18570,24654,43225,384,384,768,0,0,0,0.22389766378783016,0.29724087463123466,0.26056926920953244
71,São Bento,Aliados,443.38,22616,31292,53908,388,388,776,0,0,0,0.26985941344491526,0.3733830750132813,0.32162124422909827
72,Aliados,Trindade,450.27,25077,33196,58273,406,388,794,0,0,0,0.2859621680878045,0.3960979736071182,0.3397816801047991
73,Trindade,Faria Guimaraes,555.34,22735,32455,55190,390,412,802,0,0,0,0.26988550119686316,0.3646964195751201,0.318591359515868
74,Faria Guimaraes,Marques,621.04,21302,31288,52591,386,394,780,0,0,0,0.255497880007421,0.3676538086162207,0.3121510029200711
75,Marques,Combatentes,702.75,17150,26328,43478,388,388,776,0,0,0,0.20463705057490386,0.31414775728711,0.25939240393100693
76,Combatentes,Salgueiros,471.25,14900,24104,39005,400,388,788,0,0,0,0.17246514576792976,0.2876151712553617,0.2291633816678328
77,Salgueiros,Polo Universitario,775.36,13564,22454,36019,400,392,792,0,0,0,0.1569981523652421,0.26519735912704,0.21055129510592996
78,Polo Universitario,I.P.O.,827.64,10526,18293,28819,386,386,772,0,0,0,0.12625204873918336,0.21940664127016776,0.17282934500467556
79,I.P.O.,Hospital São João,351.77,5189,8239,13428,390,386,776,0,0,0,0.06160302490091056,0.09881740548838995,0.08011430184262067
80,Verdes (E) ,Botica,683.54,2090,3182,5272,103,126,229,0,0,0,0.09395364622112516,0.11691858769969192,0.10658937821369902
81,Botica,Aeroporto,649.66,1891,2984,4876,99,105,204,0,0,0,0.08846738445604066,0.13161375661375652,0.11067507600780617
82,Sra da Hora,Fonte do Cuco,687.03,15187,13560,28748,105,84,189,203,187,203,0.21764266990185518,0.22631075716646154,0.2215065473257795
