,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,67,404,471,43,72,115,0,0,0,0.007213608957795007,0.02603400765687004,0.018996815099824593
1,Venda Nova,Carreira,583.47,94,781,875,43,66,109,0,0,0,0.010126754000187048,0.05483120167291455,0.037195502132297276
2,Carreira,Baguim,786.02,167,1108,1275,43,65,108,0,0,0,0.018020479019357362,0.07893078949272929,0.05467946217462751
3,Baguim,Campainha,751.7,202,1285,1487,63,65,128,0,0,0,0.014871303688867398,0.09156148958151926,0.053815538712479676
4,Campainha,Rio Tinto,859.99,256,1657,1914,63,65,128,0,0,0,0.018869005376414595,0.11808039321955255,0.0692497882655081
5,Rio Tinto,Levada,452.83,295,1924,2219,63,65,128,0,0,0,0.021683849128975193,0.1370457549305029,0.08026606691881348
6,Levada,Nau Vitória,1111.62,589,2381,2970,63,65,128,0,0,0,0.04330530650541214,0.1696004502134788,0.10743955916966474
7,Nau Vitória,Nasoni,499.02,610,2441,3052,63,65,128,0,0,0,0.044870086732708654,0.17391829172136755,0.11040237832851199
8,Nasoni,Contumil,650.0,655,2497,3152,63,57,120,0,0,0,0.04815271227595172,0.20286900275092667,0.12164295025156482
9,Contumil,Estádio do Dragão,619.19,747,2813,3560,63,47,110,0,0,0,0.054931525312304066,0.27713509680028736,0.1498730513117151
10,Estádio do Dragão,Campanhã,1166.02,6072,3747,9819,89,117,206,42,90,132,0.20487328704026436,0.07874256019995765,0.12714885219740288
11,Campanhã,Heroismo,950.92,8136,6530,14666,105,123,228,83,160,243,0.18805589353846738,0.09858098135371206,0.13392909480941786
12,Heroismo,24 de Agosto,571.9,8407,6960,15367,107,123,230,67,158,225,0.2116241679992984,0.10585329993295942,0.14569085251676217
13,24 de Agosto,Bolhão,680.44,10088,8487,18575,106,117,223,84,134,218,0.23070055277502216,0.1450787561059536,0.18170202401370295
14,Bolhão,Trindade,451.8,12655,9517,22172,119,124,243,84,120,204,0.27194145384610013,0.16832780217808493,0.21510472198816208
15,Trindade,Lapa,857.4300000000001,14432,13065,27497,158,160,318,85,105,190,0.2614133082072152,0.21560082357364857,0.2374405552990039
16,Lapa,Carolina Michaelis,460.97,14115,12942,27057,147,160,307,85,105,190,0.2671734314460135,0.21356572379526195,0.23853400797084298
17,Carolina Michaelis,Casa da Música,627.48,13615,11974,25589,147,166,313,85,105,190,0.2577148269083104,0.19345372302211655,0.22304582469315928
18,Casa da Música,Francos,871.87,12956,8985,21941,147,165,312,88,105,193,0.24183569033115573,0.1456723361047185,0.19037324422260912
19,Francos,Ramalde,965.03,11884,8222,20107,127,150,277,105,105,210,0.22225821949762864,0.1407046033071566,0.17967124642797402
20,Ramalde,Viso,621.15,10949,8122,19071,131,143,274,105,105,210,0.20151183802613284,0.14267974847837006,0.1714105186975536
