,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,84,303,387,44,48,92,0,0,0,0.00883838383838384,0.02922519852321445,0.019474982804382417
4,Venda Nova,Carreira,583.47,133,602,735,44,48,92,0,0,0,0.01407576675270639,0.058073386596551424,0.03703104667123423
5,Carreira,Baguim,786.02,174,852,1026,44,46,90,0,0,0,0.018368280840693436,0.08576909805813039,0.05281758741849455
6,Baguim,Campainha,751.7,209,994,1204,44,46,90,0,0,0,0.022068389370459504,0.10013403055732029,0.061968605977077235
7,Campainha,Rio Tinto,859.99,286,1314,1601,44,46,90,0,0,0,0.030186140970584252,0.1322654303713769,0.08235999999765603
8,Rio Tinto,Levada,452.83,333,1594,1927,44,46,90,0,0,0,0.03505577060283785,0.16044502334058805,0.09914361089102129
9,Levada,Nau Vitória,1111.62,533,1971,2504,44,46,90,0,0,0,0.05608374774612235,0.19842483498760982,0.12883585900288264
10,Nau Vitória,Nasoni,499.02,517,2031,2548,44,46,90,0,0,0,0.05448288013437728,0.20442124720714303,0.1311180455271242
11,Nasoni,Contumil,650.0,541,2069,2610,44,46,90,0,0,0,0.05697840175728753,0.20824226489879366,0.13429104291850177
12,Contumil,Estádio do Dragão,619.19,608,2263,2871,44,46,90,0,0,0,0.06402198017296278,0.22779842309316442,0.1477299398877325
13,Estádio do Dragão,Campanhã,1166.02,9210,3479,12689,74,50,124,54,48,102,0.3135431546985124,0.15324364655567113,0.24366143363716317
14,Campanhã,Heroismo,950.92,11571,5735,17306,74,56,130,90,88,178,0.3021027944901708,0.1690799701618942,0.23962862799129034
15,Heroismo,24 de Agosto,571.9,11629,6071,17701,74,56,130,92,88,180,0.29973384479003273,0.1789962278795466,0.24341618849735275
16,24 de Agosto,Bolhão,680.44,12882,7199,20081,75,56,131,92,88,180,0.33018018914009395,0.21225218606181662,0.27533597140927285
17,Bolhão,Trindade,451.8,14007,8195,22202,75,49,124,92,88,180,0.3590146598421622,0.2528854888474259,0.3108594994815353
18,Trindade,Lapa,857.4300000000001,13371,10636,24008,153,126,279,92,88,180,0.23935806426936396,0.21690182135642092,0.22886033155706773
19,Lapa,Carolina Michaelis,460.97,13086,10591,23677,150,130,280,92,88,180,0.23700041697568883,0.21223256741626279,0.22524228565516374
20,Carolina Michaelis,Casa da Música,627.48,12491,10264,22755,150,133,283,92,88,180,0.22622567052932055,0.20304189684830148,0.21514494547899457
21,Casa da Música,Francos,871.87,11081,8194,19276,148,128,276,92,88,180,0.2022847684213567,0.16563843390270824,0.1848951940917586
22,Francos,Ramalde,965.03,10058,7678,17736,150,128,278,92,88,180,0.18216838010250366,0.15520471817629797,0.16942626751258652
23,Ramalde,Viso,621.15,9311,7723,17035,150,128,278,92,88,180,0.16864269892271755,0.15611951018415238,0.1627246644462322
24,Viso,Sete Bicas,743.81,8781,7218,16000,150,128,278,92,88,180,0.15904512534488802,0.14590956751676046,0.152837705995267
25,Sete Bicas,Sra da Hora,674.5,8335,5025,13361,150,128,278,90,82,172,0.15233873792558902,0.10473164023849965,0.13009638148944927
26,Sra da Hora,Vasco da Gama,824.48,2330,1713,4043,90,84,174,0,0,0,0.11988435109264543,0.09442434743651854,0.10759331484486002
27,Vasco da Gama,Estádio do Mar,661.6,2090,1736,3827,91,83,174,0,0,0,0.10634568659559136,0.09687923150211265,0.10183007870617335
28,Estádio do Mar,Pedro Hispano,786.97,2009,1728,3738,89,86,175,0,0,0,0.10454336030898577,0.09306675555086165,0.09890342882785048
29,Pedro Hispano,Parque de Real,656.68,1758,1669,3428,75,84,159,0,0,0,0.10855236611487239,0.09201210097179907,0.09981411283173931
30,Parque de Real,C. Matosinhos,723.67,1535,1580,3116,86,84,170,0,0,0,0.08265639615533424,0.08712778791251707,0.08486578972947165
31,C. Matosinhos,Matosinhos Sul,616.61,1099,1220,2319,88,84,172,0,0,0,0.057837068427968555,0.0672677791317468,0.06244276435306956
32,Matosinhos Sul,Brito Capelo,535.72,555,485,1040,88,84,172,0,0,0,0.029236955037665647,0.026737051420010594,0.028016071875555038
33,Brito Capelo,Mercado,487.53,357,267,624,88,84,172,0,0,0,0.01879100204792269,0.014725182940070932,0.01680536946036718
34,Mercado,Sr. de Matosinhos,708.96,78,44,122,86,84,170,0,0,0,0.004205140472398817,0.0024250440917107587,0.003325563437235306
35,Sra da Hora,Fonte do Cuco,687.03,2906,2506,5413,44,42,86,44,40,84,0.14238301121848781,0.13196867670460355,0.1373640038827263
36,Fonte do Cuco,Custoias,689.2,2783,2549,5333,44,42,86,40,42,82,0.14332065944703382,0.13080688454355305,0.13705348106198464
37,Custoias,Esposade,1779.24,2716,2539,5255,44,42,86,44,42,86,0.13307043367843668,0.13029407394119008,0.13171453706257205
38,Esposade,Crestins,2035.56,2653,2526,5179,44,42,86,44,42,86,0.1299713293395507,0.12963451751504113,0.12980683984386
39,Crestins,Verdes,591.8199999999999,2638,2524,5162,44,42,86,44,42,86,0.12922894487873735,0.1295223399580663,0.12937223084771196
40,Verdes,Pedras Rubras,960.78,1977,1171,3148,0,0,0,44,42,86,0.1811811503418294,0.11242598505555605,0.1476030463648122
41,Pedras Rubras,Lidador,1147.58,1789,1091,2880,0,0,0,44,42,86,0.16402532216963303,0.104752900494647,0.1350783255376631
42,Lidador,Vilar do Pinheiro,1987.51,1723,1073,2797,0,0,0,44,42,86,0.15795972619335194,0.10308458303295599,0.13116023767315857
43,Vilar do Pinheiro,Modivas Sul,2037.38,1646,1078,2724,0,0,0,44,42,86,0.15085335970143018,0.10355266911475292,0.1277530224381692
44,Modivas Sul,Modivas Centro,1051.08,1609,1080,2690,0,0,0,44,42,86,0.14746978756251772,0.10377146316442343,0.12612874541461122
45,Modivas Centro,Modivas Norte,852.51,1560,1053,2614,0,0,0,44,42,86,0.1430474215814126,0.10112538359389422,0.12257386814564782
46,Modivas Norte,Mindelo,1834.12,1503,822,2326,0,0,0,44,42,86,0.1378220899743653,0.07893195415020603,0.1090617910834968
47,Mindelo,Espaço Natureza,776.86,1408,835,2244,0,0,0,44,42,86,0.12911384067805612,0.08022385631118435,0.1052373366849327
48,Espaço Natureza,Varziela,1539.0,1397,830,2228,0,0,0,44,42,86,0.12810838870954847,0.07975008545046798,0.10449154293185801
49,Varziela,Árvore,858.71,1265,822,2088,0,0,0,42,42,84,0.12152954706624233,0.07897073714365799,0.10025014210495016
50,Árvore,Azurara,664.57,1253,808,2061,0,0,0,42,42,84,0.12030141157962179,0.07762684323069229,0.09896412740515705
51,Azurara,Santa Clara,1218.09,1239,799,2038,0,0,0,44,44,88,0.11354616175305096,0.07329614495662995,0.09342115335484046
52,Santa Clara,Vila do Conde,670.57,1206,789,1996,0,0,0,32,43,75,0.15203889844724636,0.07404798792295614,0.1073241097466533
53,Vila do Conde,Alto de Pega,730.41,891,530,1421,0,0,0,42,43,85,0.08554319282311888,0.04977609233049521,0.0674492478680269
54,Alto de Pega,Portas Fronhas,671.05,868,348,1216,0,0,0,42,43,85,0.08337456100845887,0.03263565244089588,0.057706642556632895
55,Portas Fronhas,São Brás,562.21,626,273,900,0,0,0,42,42,84,0.0601460322356961,0.026286173641725218,0.04321610293871066
56,São Brás,Póvoa de Varzim,624.94,580,262,842,0,0,0,42,42,84,0.05577877870344493,0.025153609831029187,0.040466194267237056
57,Sra da Hora,Fonte do Cuco,685.98,2099,1098,3197,4,0,4,42,42,84,0.18609722983671192,0.10546780143463376,0.1473879688560682
58,Fonte do Cuco,Cândido dos Reis,913.51,1990,1129,3119,4,0,4,42,42,84,0.1764291765210787,0.10842368505267444,0.14378052243115896
59,Cândido dos Reis,Pias,916.73,1884,1106,2991,4,0,4,42,42,84,0.16707850885518735,0.10624680528103936,0.13787390780299685
60,Pias,Araújo,1258.13,1810,1092,2903,4,0,4,42,42,84,0.1604992494254755,0.10490344874401694,0.13380834511601422
61,Araújo,Custió,651.69,1784,1051,2835,4,0,4,42,42,84,0.15819447967752756,0.10094801055405742,0.13071110843904743
62,Custió,Parque de Maia,1418.51,1672,1044,2717,4,0,4,40,42,82,0.15509733078137442,0.10027467581030734,0.12816182256540107
63,Parque de Maia,Forum,824.81,1463,954,2418,4,0,4,25,42,67,0.20715438960886412,0.09166586400744639,0.1383369706921383
64,Forum,Zona Industrial,1119.4,647,543,1191,4,0,4,40,42,82,0.060048420413223356,0.052220437276894814,0.056202369830770614
65,Zona Industrial,Mandim,1194.23,627,447,1075,4,0,4,40,42,82,0.058194244872754125,0.04300523944741332,0.050731571263775366
66,Mandim,Castêlo da Maia,1468.1,599,443,1043,4,0,4,40,42,82,0.05561312515688386,0.042621665536338144,0.049230151411242144
67,Castêlo da Maia,ISMAI,702.48,349,373,723,4,0,4,40,42,82,0.03238731088838416,0.035906298003072164,0.034116262293412004
68,Santo Ovídio,D. João II,463.71,773,2272,3046,83,87,170,0,0,0,0.043172690763052204,0.1209543861026551,0.08297861720155486
69,D. João II,João de Deus,716.25,1120,3412,4533,83,87,170,0,0,0,0.06251165069818958,0.1816027417300072,0.12345826787329624
70,João de Deus,C.M.Gaia,405.01,2312,5123,7436,83,87,170,0,0,0,0.12901205126162843,0.2726208678645633,0.20250597505254214
71,C.M.Gaia,General Torres,488.39,2582,5947,8529,83,87,170,0,0,0,0.14402849916593438,0.3164852273021817,0.2322857659180139
72,General Torres,Jardim do Morro,419.98,2795,6826,9621,83,87,170,0,0,0,0.15590383463329718,0.36324675825957176,0.26201462495968475
73,Jardim do Morro,São Bento,795.7,3211,7115,10326,83,87,170,0,0,0,0.17910534625506527,0.37863518439074934,0.28121767518332713
74,São Bento,Aliados,443.38,4690,8762,13453,83,90,173,0,0,0,0.2616475583517961,0.45073768789478097,0.3600181459753143
75,Aliados,Trindade,450.27,5931,9126,15057,82,87,169,0,0,0,0.3348702589196805,0.4856638625083362,0.41249773532330797
76,Trindade,Faria Guimaraes,555.34,6462,6608,13070,84,84,168,0,0,0,0.3561685818269643,0.3642339514540069,0.36020126664048563
77,Faria Guimaraes,Marques,621.04,6076,6436,12513,83,84,167,0,0,0,0.33893005760685524,0.3547572019145762,0.3468910164203197
