,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,992,490,1482,165,167,332,0,0,0,0.027833894500561167,0.01360449963537882,0.020676337444882092
4,Venda Nova,Carreira,583.47,2022,923,2946,165,163,328,0,0,0,0.056753942415606,0.026231624775116147,0.041585839441825985
5,Carreira,Baguim,786.02,3089,1207,4296,165,176,341,0,0,0,0.08668378993678305,0.03175439032501057,0.058333132072642416
6,Baguim,Campainha,751.7,4131,1317,5448,145,180,325,0,0,0,0.13190516786648748,0.033879942930208906,0.0776142740556255
7,Campainha,Rio Tinto,859.99,5600,1567,7167,166,180,346,0,0,0,0.15618123471456022,0.04032395449865909,0.09590866119183708
8,Rio Tinto,Levada,452.83,6500,1810,8311,166,182,348,0,0,0,0.18129955551022595,0.04605271276556954,0.1105670113161815
9,Levada,Nau Vitória,1111.62,8130,2539,10669,167,187,354,0,0,0,0.22539942043556657,0.06286583518742674,0.1395412835954475
10,Nau Vitória,Nasoni,499.02,8462,2680,11142,170,187,357,0,0,0,0.23045907961833695,0.06635293160597484,0.14449871637376632
11,Nasoni,Contumil,650.0,8709,2750,11460,190,186,376,0,0,0,0.21222278072953177,0.06847042985088823,0.1411112454544581
12,Contumil,Estádio do Dragão,619.19,10256,3479,13735,203,173,376,0,0,0,0.23389947616913093,0.09312455664271962,0.16912803713171298
13,Estádio do Dragão,Campanhã,1166.02,16661,7989,24650,292,269,561,143,157,300,0.16908697472704956,0.08233146036961134,0.12604102270202705
14,Campanhã,Heroismo,950.92,39035,15233,54269,361,435,796,279,249,528,0.265247819465939,0.09783117303908324,0.17917815211114976
15,Heroismo,24 de Agosto,571.9,40575,16943,57518,356,443,799,279,249,528,0.2777440393346016,0.10761658466753335,0.1894989138015924
16,24 de Agosto,Bolhão,680.44,48611,23953,72564,357,438,795,279,247,526,0.332261202915721,0.1536835397685573,0.24014744868373905
17,Bolhão,Trindade,451.8,48977,35523,84500,356,454,810,277,245,522,0.3364017698271942,0.22366595074844567,0.27758372567260586
18,Trindade,Lapa,857.4300000000001,49977,53810,103787,359,456,815,278,265,543,0.34117054367645344,0.32767843642528904,0.3340395769545663
19,Lapa,Carolina Michaelis,460.97,48681,53628,102310,356,460,816,286,271,557,0.3293226033362548,0.321963555468323,0.3254237067826985
20,Carolina Michaelis,Casa da Música,627.48,43751,51319,95071,359,463,822,282,282,564,0.2966628444419306,0.3019792441562988,0.2995091642950563
21,Casa da Música,Francos,871.87,31942,47781,79723,361,442,803,289,284,573,0.21344835764097522,0.2880044305623292,0.2526468121649343
22,Francos,Ramalde,965.03,27588,45042,72631,362,441,803,274,284,558,0.188777900515739,0.2718505745581778,0.2329175180557721
23,Ramalde,Viso,621.15,26884,41934,68819,370,426,796,272,283,555,0.18241917069375424,0.2585376434146699,0.2223008678386638
24,Viso,Sete Bicas,743.81,24590,39301,63891,372,423,795,272,293,565,0.16636845371816722,0.23959585851892823,0.20488704550972195
25,Sete Bicas,Sra da Hora,674.5,19776,37634,57410,381,422,803,272,268,540,0.13206268137602115,0.23877064045046287,0.18678172069526455
26,Sra da Hora,Vasco da Gama,824.48,9831,9373,19204,191,207,398,0,0,0,0.23829378348078525,0.20964133876056254,0.223391632583584
27,Vasco da Gama,Estádio do Mar,661.6,10620,7893,18514,208,192,400,0,0,0,0.2363963550177415,0.19033341470331605,0.21428614366681728
28,Estádio do Mar,Pedro Hispano,786.97,9862,7785,17647,212,188,400,0,0,0,0.21538196506184853,0.19171503678939278,0.2042585087737943
29,Pedro Hispano,Parque de Real,656.68,9237,6754,15992,211,188,399,0,0,0,0.20268278965009023,0.1663424017645344,0.18556000037068046
30,Parque de Real,C. Matosinhos,723.67,9086,6178,15265,205,187,392,0,0,0,0.2052091461351163,0.15296497447777982,0.1802865438393971
31,C. Matosinhos,Matosinhos Sul,616.61,6742,4348,11090,219,181,400,0,0,0,0.14253463069751485,0.11122457076141146,0.12836682857642806
32,Matosinhos Sul,Brito Capelo,535.72,3183,2689,5872,211,166,377,0,0,0,0.06983970276775829,0.07501384017977523,0.07211797016933603
33,Brito Capelo,Mercado,487.53,1298,1642,2940,212,167,379,0,0,0,0.02835266620644698,0.04553470046494508,0.03592364172404377
34,Mercado,Sr. de Matosinhos,708.96,243,431,674,213,167,380,0,0,0,0.005286533286486676,0.011948325571080063,0.00821421568524219
35,Sra da Hora,Fonte do Cuco,687.03,6836,15098,21934,102,103,205,142,160,302,0.11941168613621565,0.24379978699335866,0.18404807525718928
36,Fonte do Cuco,Custoias,689.2,6499,14748,21247,102,103,205,144,136,280,0.11255034139908576,0.2634766129260761,0.18684025500262788
37,Custoias,Esposade,1779.24,6351,14443,20795,104,103,207,146,164,310,0.10825862792283795,0.2295566226813279,0.17102648954370273
38,Esposade,Crestins,2035.56,6279,14287,20567,104,103,207,144,166,310,0.10794436361286658,0.2253008418569481,0.16915133795597037
39,Crestins,Verdes,591.8199999999999,6249,14041,20291,104,103,207,144,166,310,0.10741619117872027,0.22142654852348503,0.16687800463170732
40,Verdes,Pedras Rubras,960.78,4315,9689,14005,0,0,0,144,166,310,0.12084620698476668,0.23537415167632214,0.18217407414218026
41,Pedras Rubras,Lidador,1147.58,4042,8495,12537,0,0,0,144,166,310,0.11318770048724261,0.2063607853019863,0.1630803846138473
42,Lidador,Vilar do Pinheiro,1987.51,3930,8009,11939,0,0,0,144,166,310,0.11006318647366145,0.19455062066159254,0.15530484478074713
43,Vilar do Pinheiro,Modivas Sul,2037.38,3961,7598,11560,0,0,0,144,166,310,0.11091894884929608,0.18458384658098007,0.15036531344110105
