,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,404,2015,2420,123,174,297,0,0,0,0.015243902438959038,0.053620768515618415,0.03772731892831504
1,Venda Nova,Carreira,583.47,661,3751,4413,115,170,285,0,0,0,0.026628197219460206,0.10217072164009318,0.07168865038264478
2,Carreira,Baguim,786.02,830,4833,5664,144,168,312,0,0,0,0.02671349679876347,0.13319026234192505,0.08404713978354278
3,Baguim,Campainha,751.7,982,5467,6449,144,168,312,0,0,0,0.03157682993003112,0.1506604765181583,0.09569879347748424
4,Campainha,Rio Tinto,859.99,1304,6736,8041,141,166,307,0,0,0,0.04284334000206134,0.18787105020320852,0.12126223216294223
5,Rio Tinto,Levada,452.83,1458,7668,9126,141,164,305,0,0,0,0.04788287569539483,0.21647372844979568,0.1385350063567776
6,Levada,Nau Vitória,1111.62,2517,9237,11755,141,164,305,0,0,0,0.08267277829486003,0.2607776287410463,0.1784406323052684
7,Nau Vitória,Nasoni,499.02,2606,9453,12059,141,164,305,0,0,0,0.0855699800867528,0.2668697505424645,0.18305575829900433
8,Nasoni,Contumil,650.0,2661,9578,12240,141,164,305,0,0,0,0.08740430249918221,0.2703996529418138,0.1858018024093185
9,Contumil,Estádio do Dragão,619.19,2986,10638,13624,163,180,343,0,0,0,0.08482769727774073,0.27361261480909727,0.183898499480785
10,Estádio do Dragão,Campanhã,1166.02,6712,16979,23692,250,255,505,153,173,326,0.07300316224473667,0.17329273156917668,0.12474262751939827
11,Campanhã,Heroismo,950.92,14444,26795,41239,266,259,525,279,294,573,0.1140532679710218,0.20794774499006874,0.16140621246804068
12,Heroismo,24 de Agosto,571.9,15543,27869,43412,269,257,526,266,313,579,0.12527573548572496,0.20933095567316692,0.16878439693822747
13,24 de Agosto,Bolhão,680.44,20453,31644,52097,267,254,521,266,309,575,0.16542618279190757,0.24065043907917105,0.20419644180964716
14,Bolhão,Trindade,451.8,31218,32952,64170,251,254,505,266,297,563,0.25975464590394476,0.25639921131982985,0.2580206952929757
15,Trindade,Lapa,857.4300000000001,43657,44571,88229,335,360,695,266,285,551,0.31560703340412427,0.3002683256909416,0.30766724314529187
16,Lapa,Carolina Michaelis,460.97,40299,44592,84892,338,347,685,260,293,553,0.2931156569619668,0.3020824013265254,0.29775829591518627
