,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,1987,420,2408,124,105,229,0,0,0,0.07422341696514043,0.01852122151572909,0.04868310900798676
1,Venda Nova,Carreira,583.47,3460,645,4106,124,92,216,0,0,0,0.12920643503934234,0.03248283127147568,0.08800934454562136
2,Carreira,Baguim,786.02,4792,766,5558,104,85,189,0,0,0,0.21334668075279178,0.04173665778162934,0.1361675698927452
3,Baguim,Campainha,751.7,5753,828,6582,104,85,189,0,0,0,0.25612899592071786,0.045128064599350835,0.16123439717830412
4,Campainha,Rio Tinto,859.99,7158,1064,8222,104,85,189,0,0,0,0.31864352026946696,0.05797633307823278,0.2014122456067426
5,Rio Tinto,Levada,452.83,7778,1290,9069,104,85,189,0,0,0,0.3462746453841941,0.07030555010855301,0.22216156020731848
6,Levada,Nau Vitória,1111.62,9411,1588,11000,104,84,188,0,0,0,0.4189734045089314,0.08755648587944324,0.27089350469575585
7,Nau Vitória,Nasoni,499.02,9745,1594,11339,102,90,192,0,0,0,0.44232410302648767,0.08200744635319561,0.27342567021088204
8,Nasoni,Contumil,650.0,9878,1606,11484,73,114,187,0,0,0,0.626459425577411,0.06522322754915943,0.2843154331965518
9,Contumil,Estádio do Dragão,619.19,10872,2018,12890,63,126,189,0,0,0,0.7989437915342156,0.07415138448048515,0.31574885349839527
10,Estádio do Dragão,Campanhã,1166.02,14888,4496,19385,125,147,272,165,124,289,0.21921268718283396,0.07194393411749304,0.1486360590960089
11,Campanhã,Heroismo,950.92,30029,9762,39791,137,151,288,277,225,502,0.3055218617321082,0.11041263001662431,0.2131254597730917
12,Heroismo,24 de Agosto,571.9,31324,10943,42267,137,151,288,277,215,492,0.31869706372855916,0.127340685175842,0.22943398319992933
13,24 de Agosto,Bolhão,680.44,36846,14104,50950,118,151,269,278,245,523,0.3901895534308142,0.15105172740264738,0.2712929481573109
14,Bolhão,Trindade,451.8,36364,19323,55688,116,157,273,280,248,528,0.384826230724512,0.20252251726615147,0.29323280259283563
15,Trindade,Lapa,857.4300000000001,37802,31146,68948,156,201,357,276,246,522,0.3700872293238203,0.29826902907552527,0.3337817815161833
16,Lapa,Carolina Michaelis,460.97,35695,31720,67415,164,196,360,273,256,529,0.34612615397548324,0.29974759821111635,0.32263767678833805
17,Carolina Michaelis,Casa da Música,627.48,33299,31859,65158,175,196,371,259,256,515,0.32636398343400674,0.301059935315143,0.31348114344800376
18,Casa da Música,Francos,871.87,27931,32914,60845,168,211,379,257,244,501,0.27924987856746414,0.3102522630878656,0.2952071298143607
19,Francos,Ramalde,965.03,25762,32831,58593,155,211,366,256,243,499,0.26568308079903924,0.31019639321885545,0.28891337243700893
20,Ramalde,Viso,621.15,24903,32088,56992,154,197,351,245,243,488,0.2648618397075307,0.3120984707377106,0.28953508425131735
21,Viso,Sete Bicas,743.81,23119,31214,54334,154,195,349,240,243,483,0.24917146516076874,0.3048812910380987,0.27839651646336216
22,Sete Bicas,Sra da Hora,674.5,20902,31071,51973,154,195,349,233,246,479,0.22957145421898895,0.30128899830430855,0.26766105791064415
23,Sra da Hora,Vasco da Gama,824.48,7907,6470,14377,105,147,252,0,0,0,0.3486363796859497,0.20378355047426558,0.2641388959791339
24,Vasco da Gama,Estádio do Mar,661.6,8081,5227,13308,99,161,260,0,0,0,0.37790165774800855,0.15032005207093732,0.23697612500182214
25,Estádio do Mar,Pedro Hispano,786.97,8013,4972,12986,103,168,271,0,0,0,0.3602094166543013,0.13703507823384756,0.22185779726449972
