,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,158,490,649,42,64,106,0,0,0,0.017526455026373837,0.03545831780574687,0.02835324010071227
4,Venda Nova,Carreira,583.47,266,948,1215,42,65,107,0,0,0,0.029427305051062048,0.06758658297241209,0.05260817481636814
5,Carreira,Baguim,786.02,343,1203,1546,42,65,107,0,0,0,0.03781828517150727,0.08570805011682894,0.06691019845604847
6,Baguim,Campainha,751.7,420,1343,1763,42,65,107,0,0,0,0.046304187851411924,0.09569352796756594,0.07630705801543072
7,Campainha,Rio Tinto,859.99,551,1760,2311,42,65,107,0,0,0,0.06079287512301521,0.12536259630109528,0.10001747210035357
8,Rio Tinto,Levada,452.83,602,2081,2683,42,65,107,0,0,0,0.06637593981242096,0.14826542800915082,0.11612189058613535
9,Levada,Nau Vitória,1111.62,1163,2454,3618,42,65,107,0,0,0,0.12825911065768597,0.17485466119050103,0.1565648189252839
10,Nau Vitória,Nasoni,499.02,1201,2497,3698,42,65,107,0,0,0,0.13241167283531893,0.17789563505860065,0.16004211717656483
11,Nasoni,Contumil,650.0,1245,2519,3765,42,53,95,0,0,0,0.13730389149604721,0.2201113417353742,0.18350173215588228
12,Contumil,Estádio do Dragão,619.19,1381,2885,4267,42,46,88,0,0,0,0.1522807267922071,0.2904470868777386,0.22450405138237128
13,Estádio do Dragão,Campanhã,1166.02,4513,4061,8575,84,89,173,42,85,127,0.15804086099285564,0.10077064486044604,0.12452234927409639
14,Campanhã,Heroismo,950.92,7625,6736,14362,86,90,176,83,123,206,0.1947239302057225,0.13488471792801618,0.1611832404724023
15,Heroismo,24 de Agosto,571.9,7966,7298,15265,91,90,181,83,124,207,0.1979822068697608,0.14540799133976676,0.16880221498766748
16,24 de Agosto,Bolhão,680.44,9654,8727,18382,86,90,176,83,111,194,0.2465410330672327,0.18582588560863236,0.2134313701720588
17,Bolhão,Trindade,451.8,12643,9720,22364,84,90,174,83,106,189,0.32648201227836116,0.21256244299451477,0.2648012073123229
18,Trindade,Lapa,857.4300000000001,16570,13973,30543,127,152,279,83,106,189,0.3451046856998548,0.23635185278467985,0.28509248175398094
19,Lapa,Carolina Michaelis,460.97,15581,14031,29613,127,152,279,85,106,191,0.3211988394034421,0.2373375919587876,0.2751356151864065
20,Carolina Michaelis,Casa da Música,627.48,14881,13292,28174,127,153,280,93,106,199,0.29471182758050724,0.22402113811031876,0.256521657589948
21,Casa da Música,Francos,871.87,13432,10969,24401,128,150,278,88,106,194,0.27151422748947324,0.1869039962064675,0.22560441560396063
22,Francos,Ramalde,965.03,12428,10442,22870,128,143,271,83,106,189,0.2576712733075539,0.18264646802425968,0.2169758966105515
23,Ramalde,Viso,621.15,11623,10286,21910,128,151,279,94,106,200,0.22809058887567318,0.17463352465141477,0.1994293812820509
24,Viso,Sete Bicas,743.81,11196,9918,21114,128,152,280,103,106,209,0.21048394895699454,0.16776359031599467,0.1879963465382333
25,Sete Bicas,Sra da Hora,674.5,10265,7584,17849,127,152,279,103,110,213,0.19376993444459337,0.12617622599934472,0.15784045472914354
26,Sra da Hora,Vasco da Gama,824.48,3178,3513,6691,83,88,171,0,0,0,0.17730874757711565,0.18481961694680826,0.1811739902936826
27,Vasco da Gama,Estádio do Mar,661.6,2859,3501,6361,83,94,177,0,0,0,0.1595129987242048,0.17247521889780093,0.1663968896638547
28,Estádio do Mar,Pedro Hispano,786.97,2756,3462,6219,83,88,171,0,0,0,0.15375914455737485,0.1821816403840365,0.16838592603542293
29,Pedro Hispano,Parque de Real,656.68,2519,3384,5903,90,88,178,0,0,0,0.1295967831682672,0.17804106572777736,0.1535467655572385
30,Parque de Real,C. Matosinhos,723.67,2361,3323,5685,94,88,182,0,0,0,0.11632942419691526,0.17485187612707484,0.14462599436094847
31,C. Matosinhos,Matosinhos Sul,616.61,1819,2706,4525,98,88,186,0,0,0,0.08593569059973906,0.1424035255230162,0.11265165550967661
32,Matosinhos Sul,Brito Capelo,535.72,772,912,1684,92,88,180,0,0,0,0.03887496878015823,0.04798981281462246,0.04333111475256297
33,Brito Capelo,Mercado,487.53,409,526,935,83,88,171,0,0,0,0.02282849424051085,0.027696279275904897,0.02533355320609375
34,Mercado,Sr. de Matosinhos,708.96,92,55,148,82,88,170,0,0,0,0.005212989298123298,0.0029461279461160594,0.004039555186496022
35,Sra da Hora,Fonte do Cuco,687.03,3949,3781,7731,44,63,107,63,65,128,0.15718134982880336,0.12722010238979714,0.14094451222003174
36,Fonte do Cuco,Custoias,689.2,3818,3777,7596,44,63,107,63,65,128,0.15197970092451835,0.12707831724037613,0.13848494494227065
37,Custoias,Esposade,1779.24,3711,3704,7416,42,63,105,64,65,129,0.14880607913041932,0.12462302493391937,0.13565649917809364
38,Esposade,Crestins,2035.56,3679,3668,7348,42,42,84,71,65,136,0.13792219793088784,0.145621556911119,0.14166144552939922
39,Crestins,Verdes,591.8199999999999,3652,3632,7284,42,42,84,64,65,129,0.1464088611322353,0.14419616049382797,0.14529703820095324
40,Verdes,Pedras Rubras,960.78,2509,1541,4050,0,0,0,63,65,128,0.16061892677756928,0.09562235786279458,0.12761285662553526
41,Pedras Rubras,Lidador,1147.58,2271,1417,3688,0,0,0,63,65,128,0.14537759324609084,0.08791135215110016,0.1161955176900409
42,Lidador,Vilar do Pinheiro,1987.51,2175,1381,3557,0,0,0,63,65,128,0.1392486343543945,0.0857118485632091,0.11206198531980816
43,Vilar do Pinheiro,Modivas Sul,2037.38,2101,1375,3477,0,0,0,63,50,113,0.1345132076026052,0.11093689981529242,0.12408121300644911
44,Modivas Sul,Modivas Centro,1051.08,2084,1386,3470,0,0,0,63,44,107,0.13340697164174334,0.12705975496538008,0.13079690123277152
45,Modivas Centro,Modivas Norte,852.51,2063,1400,3463,0,0,0,63,44,107,0.13206318555126045,0.12831382586759596,0.1305213927841461
46,Modivas Norte,Mindelo,1834.12,1977,995,2973,0,0,0,63,44,107,0.12657031281175113,0.09126625013626734,0.11205275432837461
47,Mindelo,Espaço Natureza,776.86,1873,988,2862,0,0,0,63,44,107,0.11989425045816901,0.09063369890064832,0.10786187411675863
48,Espaço Natureza,Varziela,1539.0,1858,992,2851,0,0,0,64,44,108,0.117109625814166,0.09094276985737211,0.10644905486880553
49,Varziela,Árvore,858.71,1675,953,2628,0,0,0,68,39,107,0.09932549581673705,0.09860077982554609,0.09906134699751792
50,Árvore,Azurara,664.57,1661,950,2611,0,0,0,72,43,115,0.09306342462680627,0.08910881406154275,0.0915847441545773
51,Azurara,Santa Clara,1218.09,1592,937,2530,0,0,0,77,43,120,0.08341536144049132,0.08792074451962505,0.08502979037718089
52,Santa Clara,Vila do Conde,670.57,1488,883,2371,0,0,0,85,43,128,0.07061073223362466,0.08284816094325237,0.07472174344076522
53,Vila do Conde,Alto de Pega,730.41,1196,748,1944,0,0,0,86,43,129,0.05609676045436305,0.07015089909186428,0.06078147333353012
54,Alto de Pega,Portas Fronhas,671.05,1156,721,1877,0,0,0,93,43,136,0.05012786747415679,0.06764607860826778,0.05566671364155953
55,Portas Fronhas,São Brás,562.21,959,622,1582,0,0,0,88,43,131,0.04398010245096042,0.05838529929130331,0.048708525841301975
56,São Brás,Póvoa de Varzim,624.94,894,605,1499,0,0,0,85,43,128,0.042430790463043044,0.05673293323346664,0.047235416549982215
57,Sra da Hora,Fonte do Cuco,685.98,2698,1113,3812,2,1,3,40,42,82,0.2606924497583395,0.10472928708696602,0.181670321206965
58,Fonte do Cuco,Cândido dos Reis,913.51,2558,1096,3654,2,1,3,40,42,82,0.24712274446121804,0.10313797665830728,0.17416973019889687
