,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,288,179,468,40,42,82,0,0,0,0.03344907407401249,0.019808046443770537,0.02646220626340076
4,Venda Nova,Carreira,583.47,432,342,775,40,40,80,0,0,0,0.05007363751901762,0.03969746362460333,0.04488555057181048
5,Carreira,Baguim,786.02,522,442,965,40,40,80,0,0,0,0.06046699608140577,0.051241101957289904,0.05585404901934784
6,Baguim,Campainha,751.7,574,508,1083,40,40,80,0,0,0,0.06644462844160949,0.05890442000820228,0.06267452422490588
7,Campainha,Rio Tinto,859.99,668,640,1308,40,40,80,0,0,0,0.07731785944628002,0.07413571496900083,0.07572678720764044
8,Rio Tinto,Levada,452.83,677,773,1451,40,40,80,0,0,0,0.07845692843985401,0.08957347788743959,0.0840152031636468
9,Levada,Nau Vitória,1111.62,1074,861,1935,40,40,80,0,0,0,0.12433997285890057,0.09970526567434258,0.11202261926662158
10,Nau Vitória,Nasoni,499.02,1083,884,1968,40,40,80,0,0,0,0.12537418090064154,0.10240977352162724,0.11389197721113438
11,Nasoni,Contumil,650.0,1092,910,2002,40,40,80,0,0,0,0.1263975829057268,0.1053783432540735,0.11588796307990015
12,Contumil,Estádio do Dragão,619.19,1098,1105,2203,40,40,80,0,0,0,0.12715597213689978,0.12789506428757022,0.127525518212235
13,Estádio do Dragão,Campanhã,1166.02,1660,1781,3441,80,140,220,40,60,100,0.061038615607009676,0.03947899018022229,0.04758769885843878
14,Campanhã,Heroismo,950.92,3149,3136,6286,83,142,225,78,100,178,0.08450447503630304,0.05654659076576129,0.06778231774035406
15,Heroismo,24 de Agosto,571.9,3302,3397,6700,91,142,233,78,98,176,0.08468957634242834,0.061800238546026655,0.07129930398890214
16,24 de Agosto,Bolhão,680.44,4049,4359,8408,103,142,245,78,98,176,0.09736355935521727,0.07929008106406672,0.08707435855853213
17,Bolhão,Trindade,451.8,4739,5181,9921,103,142,245,77,98,175,0.11463007294991265,0.09425623120261455,0.10300141510211924
18,Trindade,Lapa,857.4300000000001,7919,7432,15352,140,202,342,60,98,158,0.17551859866792602,0.1094108408560966,0.13579406715518505
19,Lapa,Carolina Michaelis,460.97,7464,7562,15026,140,201,341,61,98,159,0.16452790780781676,0.11166628215630725,0.13287300817991438
20,Carolina Michaelis,Casa da Música,627.48,7019,7549,14568,140,183,323,65,98,163,0.1514162580188732,0.11826549872545766,0.13221269272177993
21,Casa da Música,Francos,871.87,6018,6978,12996,140,181,321,80,98,178,0.1201727825224779,0.11007481366344722,0.11453116086524716
22,Francos,Ramalde,965.03,5678,6674,12352,140,163,303,80,98,178,0.11338653174889803,0.11215379793862756,0.11271711742561882
23,Ramalde,Viso,621.15,5266,6645,11912,141,162,303,80,98,178,0.10470240165947173,0.11208156378488705,0.10869498138599033
24,Viso,Sete Bicas,743.81,4838,6506,11345,142,162,304,80,98,178,0.09579787094582293,0.10972890234066111,0.10332058730153768
25,Sete Bicas,Sra da Hora,674.5,4900,4033,8934,152,162,314,80,85,165,0.09304023094766498,0.07193821517357137,0.0821593342684461
