,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,73,329,403,42,45,87,0,0,0,0.008156966490273514,0.03391277177247451,0.021478934739687823
4,Venda Nova,Carreira,583.47,138,620,759,42,44,86,0,0,0,0.015307141268591248,0.06527807163651103,0.04087366378241067
5,Carreira,Baguim,786.02,179,852,1032,42,43,85,0,0,0,0.019822490160160872,0.09179103999941801,0.056230109490608596
6,Baguim,Campainha,751.7,201,1006,1208,42,42,84,0,0,0,0.02224711801145175,0.11091150334865485,0.06657931068005331
7,Campainha,Rio Tinto,859.99,248,1260,1508,42,42,84,0,0,0,0.027374187935264523,0.13893560638124552,0.08315489715825503
8,Rio Tinto,Levada,452.83,307,1460,1767,42,42,84,0,0,0,0.033875352163139784,0.16093995231264502,0.09740765223789241
9,Levada,Nau Vitória,1111.62,837,1690,2527,42,42,84,0,0,0,0.09234493112270999,0.1863112501999683,0.13932809066133917
10,Nau Vitória,Nasoni,499.02,850,1749,2599,42,42,84,0,0,0,0.09371471346322312,0.19285924940208335,0.14328698143265323
11,Nasoni,Contumil,650.0,855,1781,2637,42,42,84,0,0,0,0.09434896256694765,0.19633100311984836,0.14533998284339802
12,Contumil,Estádio do Dragão,619.19,945,2040,2985,42,42,84,0,0,0,0.10419449616740713,0.22489089122338124,0.16454269369539418
13,Estádio do Dragão,Campanhã,1166.02,2401,3053,5455,84,84,168,44,44,88,0.08266372950082916,0.10508096363785782,0.0938723465693435
14,Campanhã,Heroismo,950.92,4723,4708,9432,85,85,170,83,82,165,0.12129741431752036,0.1216908765550974,0.1214935170319109
15,Heroismo,24 de Agosto,571.9,4868,5095,9963,81,84,165,83,84,167,0.1278573987648177,0.13072178936060158,0.12930624749640607
16,24 de Agosto,Bolhão,680.44,5604,6326,11930,85,84,169,83,84,167,0.14391696832433523,0.16230959767889094,0.15311705972221978
17,Bolhão,Trindade,451.8,6708,7363,14072,85,84,169,83,84,167,0.1722588626529622,0.1889257803981878,0.18059574389061508
18,Trindade,Lapa,857.4300000000001,11161,10061,21222,127,126,253,83,84,167,0.23244650998449193,0.2094076522423431,0.22092324386196147
19,Lapa,Carolina Michaelis,460.97,10362,10265,20628,127,125,252,82,84,166,0.216932475011243,0.21461891550570125,0.2157749208452485
