,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,683,3169,3853,168,154,322,0,0,0,0.01884920634913603,0.09528520597234248,0.05540555399501738
1,Venda Nova,Carreira,583.47,1008,5597,6606,168,158,326,0,0,0,0.027795188301343594,0.16401188922491314,0.09381432555877915
2,Carreira,Baguim,786.02,1242,7382,8624,167,160,327,0,0,0,0.034444747655664805,0.2136018271051305,0.12210570396121377
3,Baguim,Campainha,751.7,1503,8361,9864,167,160,327,0,0,0,0.041666891230001404,0.2419422719893908,0.13966096132633873
4,Campainha,Rio Tinto,859.99,1863,10110,11974,167,164,331,0,0,0,0.051657006328905714,0.285419910630515,0.16747910997079066
5,Rio Tinto,Levada,452.83,2169,11466,13635,167,166,333,0,0,0,0.06013374186180948,0.3197990147070365,0.1895764904873581
6,Levada,Nau Vitória,1111.62,3717,13973,17691,167,168,335,0,0,0,0.103069959750415,0.3850774499318441,0.2444946115428929
7,Nau Vitória,Nasoni,499.02,3861,14213,18074,168,168,336,0,0,0,0.10641276636157072,0.3916830839029288,0.24904792513224974
8,Nasoni,Contumil,650.0,3947,14399,18346,180,176,356,0,0,0,0.10152307349319127,0.3787677790497738,0.23858787174588375
9,Contumil,Estádio do Dragão,619.19,4440,15999,20440,168,168,336,0,0,0,0.12237009178130608,0.4409030103904228,0.28163655108586444
10,Estádio do Dragão,Campanhã,1166.02,9626,26077,35703,246,244,490,171,169,340,0.10075393064796986,0.27561039350503463,0.18775550347971176
11,Campanhã,Heroismo,950.92,19728,46201,65929,252,260,512,281,285,566,0.15894442912329187,0.3642495861465541,0.2627095953522948
12,Heroismo,24 de Agosto,571.9,21304,47911,69215,254,259,513,279,283,562,0.1717314041099762,0.37986406410215184,0.27665960151465885
13,24 de Agosto,Bolhão,680.44,29747,52517,82264,266,262,528,279,288,567,0.2348836930849589,0.410239779893872,0.3230327239999285
14,Bolhão,Trindade,451.8,43402,56013,99415,266,258,524,279,279,558,0.3427051888455671,0.44839117408555385,0.3951852072746962
15,Trindade,Lapa,857.4300000000001,62176,77342,139519,348,340,688,279,282,561,0.43070401059234864,0.5394390687698621,0.48488561352440857
16,Lapa,Carolina Michaelis,460.97,57076,77684,134760,347,338,685,279,281,560,0.39597119657165325,0.5444028772649522,0.46981238715947565
17,Carolina Michaelis,Casa da Música,627.48,55855,73421,129277,345,339,684,283,280,563,0.38599763543575977,0.5146478681567359,0.4498661134879623
18,Casa da Música,Francos,871.87,56979,57835,114815,348,352,700,283,281,564,0.3920137962578772,0.39689608034865426,0.394458024619616
19,Francos,Ramalde,965.03,54997,53822,108820,343,346,689,289,283,572,0.3773147388557894,0.37139662077992824,0.3743642308347567
20,Ramalde,Viso,621.15,52530,51853,104384,344,346,690,293,283,576,0.35742649509796104,0.3578110689414346,0.3576174328596922
21,Viso,Sete Bicas,743.81,51579,47624,99204,343,338,681,286,283,569,0.3556800194783189,0.33259402051901105,0.3442100729016062
22,Sete Bicas,Sra da Hora,674.5,48208,41118,89327,344,345,689,289,288,577,0.3302526359975563,0.28173991031570217,0.3059989321166556
23,Sra da Hora,Vasco da Gama,824.48,13800,22220,36020,256,247,503,0,0,0,0.2495713279367052,0.41648709154324276,0.3315359275605914
24,Vasco da Gama,Estádio do Mar,661.6,12178,22540,34719,276,269,545,0,0,0,0.20428224962597608,0.38793397229705595,0.29492869622876594
25,Estádio do Mar,Pedro Hispano,786.97,11627,22632,34260,248,247,495,0,0,0,0.2170555393548609,0.4242174988594738,0.3204272646026173
26,Pedro Hispano,Parque de Real,656.68,10551,22160,32712,252,247,499,0,0,0,0.19384191618572397,0.4153723410293153,0.3034972567395658
27,Parque de Real,C. Matosinhos,723.67,9741,21856,31597,256,245,501,0,0,0,0.17617123220790706,0.413005632531048,0.2919884539228163
28,C. Matosinhos,Matosinhos Sul,616.61,7269,17930,25200,254,241,495,0,0,0,0.13250705084296457,0.34444963513569077,0.23569525854912016
29,Matosinhos Sul,Brito Capelo,535.72,3403,6330,9733,252,245,497,0,0,0,0.06252129403121874,0.11962190740058289,0.0906694837203419
30,Brito Capelo,Mercado,487.53,1930,2978,4909,247,249,496,0,0,0,0.03618127665034883,0.055384558343876615,0.04582163379084967
31,Mercado,Sr. de Matosinhos,708.96,466,793,1260,247,247,494,0,0,0,0.00874371105669286,0.01488229119803293,0.011813001127362896
33,Fonte do Cuco,Custoias,689.2,18589,16078,34668,83,84,167,169,180,349,0.31065678342998027,0.2560940475756989,0.2827204348532318
