,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,1041,914,1956,105,84,189,0,0,0,0.04594356261008433,0.05040989000006494,0.04792859700563127
1,Venda Nova,Carreira,583.47,1810,1473,3284,105,84,189,0,0,0,0.07981193023665678,0.0812338422468066,0.0804438911300567
2,Carreira,Baguim,786.02,2329,1769,4098,105,84,189,0,0,0,0.102720945906434,0.09751087956342822,0.1004053608650981
3,Baguim,Campainha,751.7,2836,1887,4723,105,84,189,0,0,0,0.12507415420084686,0.10400963281766694,0.11571214469721135
4,Campainha,Rio Tinto,859.99,3561,2266,5828,105,84,189,0,0,0,0.15704370888161506,0.12493611835248121,0.14277366864644447
5,Rio Tinto,Levada,452.83,4112,2577,6690,105,84,189,0,0,0,0.18134560017675055,0.14205581846393123,0.16388347497105307
6,Levada,Nau Vitória,1111.62,5091,3514,8605,105,84,189,0,0,0,0.22447869878540674,0.1936857972858475,0.2107929647856026
7,Nau Vitória,Nasoni,499.02,5313,3568,8881,105,87,192,0,0,0,0.23429364662856075,0.189870859099513,0.21416457102946101
8,Nasoni,Contumil,650.0,5430,3606,9036,119,87,206,0,0,0,0.21128097150165218,0.19189545841017264,0.20309388587563898
9,Contumil,Estádio do Dragão,619.19,6424,4243,10667,126,84,210,0,0,0,0.236043053565737,0.23387583942601914,0.23517616790984985
10,Estádio do Dragão,Campanhã,1166.02,11440,8061,19501,189,147,336,83,82,165,0.18630183847439236,0.15475957915803976,0.17182579347483137
11,Campanhã,Heroismo,950.92,20169,14792,34962,193,149,342,164,162,326,0.24489744709041755,0.20443278702739995,0.22597279092340647
12,Heroismo,24 de Agosto,571.9,21286,16121,37407,189,150,339,164,163,327,0.2611933466126035,0.22137075103053652,0.2424009626010143
13,24 de Agosto,Bolhão,680.44,26061,19498,45559,175,150,325,164,165,329,0.33210853849834643,0.2659335475935193,0.3001440717732099
14,Bolhão,Trindade,451.8,30350,25395,55745,171,152,323,164,163,327,0.3910691509840243,0.3466618078216748,0.36950599257180483
15,Trindade,Lapa,857.4300000000001,34342,36627,70969,294,251,545,164,163,327,0.3296609696910684,0.3870147383512278,0.3569623974735279
16,Lapa,Carolina Michaelis,460.97,32288,36590,68878,294,253,547,164,163,327,0.30993888794012814,0.38486659527744627,0.3456909506558066
17,Carolina Michaelis,Casa da Música,627.48,30795,35267,66062,293,253,546,164,163,327,0.29622385998218315,0.3709505107881392,0.3319186836558831
18,Casa da Música,Francos,871.87,28162,30611,58774,299,255,554,164,164,328,0.2675602461726562,0.3196984662058773,0.29239676434417666
19,Francos,Ramalde,965.03,26631,28869,55500,315,271,586,164,164,328,0.24497095653614762,0.2909966032289386,0.2669318662951819
20,Ramalde,Viso,621.15,25612,27694,53307,315,275,590,163,164,327,0.23614261164648973,0.276746984798321,0.25562778845073486
21,Viso,Sete Bicas,743.81,24752,26287,51040,316,291,607,164,163,327,0.22723964656499804,0.25452699199625295,0.24052018752547083
22,Sete Bicas,Sra da Hora,674.5,21580,25229,46809,316,294,610,164,158,322,0.19811351901999386,0.24568982429886882,0.22120022152111438
23,Sra da Hora,Vasco da Gama,824.48,10166,8992,19158,189,168,357,0,0,0,0.24902081977741336,0.24779602185400085,0.24844444428404278
24,Vasco da Gama,Estádio do Mar,661.6,10119,8533,18653,177,164,341,0,0,0,0.26469560488896926,0.24089074142989375,0.2532469315538127
25,Estádio do Mar,Pedro Hispano,786.97,10037,8356,18394,168,168,336,0,0,0,0.2766148137011925,0.23028314133610414,0.2534489775186483
26,Pedro Hispano,Parque de Real,656.68,9407,7822,17230,168,168,336,0,0,0,0.25925326069255145,0.21557489104176153,0.2374140758671565
27,Parque de Real,C. Matosinhos,723.67,9123,7510,16633,168,168,336,0,0,0,0.25140632126689694,0.20695555863668116,0.2291809399517891
28,C. Matosinhos,Matosinhos Sul,616.61,7541,5826,13368,169,168,337,0,0,0,0.206595149664052,0.1605701246156613,0.1836509235271688
29,Matosinhos Sul,Brito Capelo,535.72,2802,2917,5719,164,177,341,0,0,0,0.0791075188920723,0.07630537285492642,0.07765303253261535
30,Brito Capelo,Mercado,487.53,1292,1660,2953,167,189,356,0,0,0,0.03582947117970669,0.04067825712323954,0.03840368618905419
31,Mercado,Sr. de Matosinhos,708.96,310,350,661,167,189,356,0,0,0,0.008600788983060693,0.008597883597872044,0.008599246517328516
33,Fonte do Cuco,Custoias,689.2,8996,12505,21501,126,123,249,82,83,165,0.18919899033792414,0.26520810954957175,0.22704303060092898
