,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,838,1948,2787,162,105,267,0,0,0,0.023976909007652637,0.08589490196252111,0.04832668151799417
4,Venda Nova,Carreira,583.47,1230,3230,4461,155,103,258,0,0,0,0.03674894256466466,0.1452120231760174,0.08005009490175509
5,Carreira,Baguim,786.02,1450,3878,5329,165,103,268,0,0,0,0.04070593277066529,0.17434993546176306,0.09206911290940809
6,Baguim,Campainha,751.7,1667,4287,5955,165,103,268,0,0,0,0.046800311407814536,0.1926973681877389,0.10287268770756157
7,Campainha,Rio Tinto,859.99,2135,5105,7241,163,103,266,0,0,0,0.06066238108845252,0.2294834260070009,0.12603293607570995
8,Rio Tinto,Levada,452.83,2386,5831,8217,163,103,266,0,0,0,0.06777446814722149,0.26209185690813785,0.14301766755464398
9,Levada,Nau Vitória,1111.62,3601,7179,10780,163,103,266,0,0,0,0.10228267570600999,0.32269493766110285,0.18763028089914746
10,Nau Vitória,Nasoni,499.02,3768,7354,11122,159,103,262,0,0,0,0.10971460121847916,0.3305584867209141,0.19653490735111578
11,Nasoni,Contumil,650.0,3823,7422,11245,139,93,232,0,0,0,0.12733777634471305,0.3694859178280583,0.22440578133588163
12,Contumil,Estádio do Dragão,619.19,4483,8508,12991,146,98,244,0,0,0,0.14216026408725466,0.40193663015482967,0.2464966734094774
13,Estádio do Dragão,Campanhã,1166.02,10137,13764,23901,228,141,369,105,84,189,0.13464735385544754,0.2683696908663612,0.18883101600795466
14,Campanhã,Heroismo,950.92,16677,25002,41679,232,147,379,224,165,389,0.15783524268993593,0.3440415177402849,0.233714383303491
15,Heroismo,24 de Agosto,571.9,18306,26239,44546,229,148,377,226,166,392,0.17349926849383004,0.35878189894661255,0.24935139368299925
16,24 de Agosto,Bolhão,680.44,23785,30005,53790,212,151,363,226,172,398,0.2335541064180314,0.3986292358807954,0.30371047721685457
17,Bolhão,Trindade,451.8,33012,35945,68957,212,153,365,226,166,392,0.3241618430196946,0.48433303525644084,0.39168163901098346
18,Trindade,Lapa,857.4300000000001,42273,50018,92292,338,262,600,225,164,389,0.3281915129075777,0.5142557918604207,0.40824280642499394
19,Lapa,Carolina Michaelis,460.97,39237,50112,89350,338,260,598,227,169,396,0.3034550949272336,0.5109800407766375,0.3929649222148222
20,Carolina Michaelis,Casa da Música,627.48,38053,47578,85632,335,258,593,225,182,407,0.29692047680417805,0.4717121399287685,0.373900122209894
21,Casa da Música,Francos,871.87,36749,38233,74982,326,278,604,225,183,408,0.2911626217938025,0.36263248718451285,0.32369133280306384
22,Francos,Ramalde,965.03,34932,35848,70780,319,279,598,228,183,411,0.2784580852656635,0.33931693984533484,0.3062803594228671
23,Ramalde,Viso,621.15,33669,35056,68725,319,275,594,216,183,399,0.27491295219907536,0.3345580407287429,0.30241432050835076
24,Viso,Sete Bicas,743.81,32598,33557,66155,319,300,619,220,183,403,0.264030507961226,0.3045543936002143,0.28314080984802276
25,Sete Bicas,Sra da Hora,674.5,29697,30040,59737,313,302,615,218,181,399,0.24407431500478818,0.27280036531535784,0.2577215187918038
26,Sra da Hora,Vasco da Gama,824.48,10770,13654,24424,187,167,354,0,0,0,0.2666469796976082,0.3785358875595873,0.31943073001667743
27,Vasco da Gama,Estádio do Mar,661.6,10105,13592,23697,169,153,322,0,0,0,0.27682439770075606,0.4112817242428202,0.3407125062750909
28,Estádio do Mar,Pedro Hispano,786.97,9779,13729,23508,187,166,353,0,0,0,0.2421124046151743,0.38290433733863527,0.30832050895538543
29,Pedro Hispano,Parque de Real,656.68,9166,12965,22132,189,166,355,0,0,0,0.22454801300036945,0.36159952104432397,0.2886340702828946
