,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,855,823,1679,105,103,208,0,0,0,0.03774250440901338,0.03701749744927724,0.03738348653952866
1,Venda Nova,Carreira,583.47,1440,1427,2868,105,103,208,0,0,0,0.06351530662939184,0.06417021713242398,0.06383961327272025
2,Carreira,Baguim,786.02,1732,1671,3403,84,103,187,0,0,0,0.09548683833836533,0.07511603580330084,0.08426655672814264
3,Baguim,Campainha,751.7,2081,1838,3920,84,104,188,0,0,0,0.11474454637194206,0.08182749373907919,0.09653511300057112
4,Campainha,Rio Tinto,859.99,2714,2261,4976,84,104,188,0,0,0,0.1496254213710605,0.10067929728763532,0.12254884209086786
5,Rio Tinto,Levada,452.83,3099,2527,5627,84,104,188,0,0,0,0.1708404142930316,0.11252717689147243,0.13858202764536057
6,Levada,Nau Vitória,1111.62,4075,3270,7346,84,104,188,0,0,0,0.22462024180250884,0.14559731323918024,0.1809054302568377
7,Nau Vitória,Nasoni,499.02,4228,3347,7576,86,104,190,0,0,0,0.22762918348906944,0.1490267288066145,0.18460468197867305
8,Nasoni,Contumil,650.0,4299,3388,7688,105,107,212,0,0,0,0.1895734098256294,0.1466306979595765,0.16789949393097062
9,Contumil,Estádio do Dragão,619.19,5040,4095,9136,105,121,226,0,0,0,0.2222429043371025,0.15670653170845275,0.1871548464253033
10,Estádio do Dragão,Campanhã,1166.02,9560,7836,17396,147,167,314,84,84,168,0.18180797523562015,0.13770895264341465,0.15888847006987722
11,Campanhã,Heroismo,950.92,17487,13947,31434,150,171,321,165,168,333,0.23850531255442034,0.17744953041680342,0.20691642053219358
12,Heroismo,24 de Agosto,571.9,18794,14991,33785,150,169,319,165,167,332,0.2563310457709164,0.1923955256607352,0.2233909788112145
13,24 de Agosto,Bolhão,680.44,24192,17714,41907,148,169,317,165,176,341,0.3319195487283272,0.22100969857828684,0.27383247143333217
14,Bolhão,Trindade,451.8,28670,23812,52482,150,168,318,165,169,334,0.3910369928349523,0.3045032439254565,0.34637662347960274
15,Trindade,Lapa,857.4300000000001,32247,34528,66776,272,285,557,165,166,331,0.323535373595556,0.3361187804798794,0.3299220742991764
16,Lapa,Carolina Michaelis,460.97,30734,34201,64935,274,294,568,165,166,331,0.3070214738109993,0.32674453499989775,0.31710298854302055
17,Carolina Michaelis,Casa da Música,627.48,29725,32455,62181,274,296,570,165,166,331,0.29695081673493356,0.3087957776991691,0.3030176015444196
18,Casa da Música,Francos,871.87,27521,26242,53763,272,306,578,165,166,331,0.27612041447072194,0.2446517453276175,0.259808823800341
19,Francos,Ramalde,965.03,26026,24667,50693,274,318,592,166,166,332,0.2593538961467026,0.22454146219121032,0.24116070300174824
20,Ramalde,Viso,621.15,25171,23712,48884,274,315,589,175,166,341,0.24537768555664136,0.21713377369107217,0.23081405176964714
21,Viso,Sete Bicas,743.81,23864,22782,46647,274,318,592,164,167,331,0.2389940856871462,0.2069195114851926,0.22217402987683998
22,Sete Bicas,Sra da Hora,674.5,20509,22288,42798,274,317,591,169,168,337,0.2028747663398072,0.20237097513217056,0.20261209047419843
23,Sra da Hora,Vasco da Gama,824.48,10096,8022,18118,149,189,338,0,0,0,0.3137047247614617,0.196510487580961,0.24817303592384446
24,Vasco da Gama,Estádio do Mar,661.6,9953,7931,17885,161,185,346,0,0,0,0.28623114613020684,0.19848459507523433,0.23931463761815502
25,Estádio do Mar,Pedro Hispano,786.97,9815,7881,17696,164,170,334,0,0,0,0.27708435272742044,0.2146335654434205,0.2452980238702947
26,Pedro Hispano,Parque de Real,656.68,9201,7285,16487,168,168,336,0,0,0,0.2535636788932124,0.20077694311360458,0.22717031100340854
27,Parque de Real,C. Matosinhos,723.67,8952,7164,16116,168,168,336,0,0,0,0.24670710119887143,0.1974225858040987,0.22206484350148506
28,C. Matosinhos,Matosinhos Sul,616.61,7586,5447,13034,178,168,346,0,0,0,0.19732477389539907,0.1501184813695077,0.17440379948976395
29,Matosinhos Sul,Brito Capelo,535.72,2754,3134,5888,186,184,370,0,0,0,0.06856241900946936,0.07886292903268802,0.07368483480479973
30,Brito Capelo,Mercado,487.53,1409,1665,3075,189,189,378,0,0,0,0.03453466359835387,0.04079789217054781,0.03766627788445084
31,Mercado,Sr. de Matosinhos,708.96,354,291,646,190,189,379,0,0,0,0.008626696330331104,0.007152655300778039,0.007891620460712293
33,Fonte do Cuco,Custoias,689.2,7969,11131,19101,105,126,231,84,85,169,0.18314878069201765,0.23049367858005734,0.2080547713290075
34,Custoias,Esposade,1779.24,7764,10969,18733,105,126,231,84,84,168,0.1784403413890674,0.2282944745193327,0.2046023268482525
35,Esposade,Crestins,2035.56,7661,10887,18549,105,126,231,83,84,167,0.17708295790267084,0.22660135360611514,0.20313933468512105
36,Crestins,Verdes,591.8199999999999,7541,10819,18360,106,126,232,83,84,167,0.17345370373763144,0.2251734066254173,0.2006041744608236
37,Verdes,Pedras Rubras,960.78,5215,5606,10822,1,0,1,83,84,167,0.25075299896727693,0.26913332536864853,0.2599502260904844
38,Pedras Rubras,Lidador,1147.58,4825,5093,9919,1,0,1,83,84,167,0.23201353443819017,0.24449453161710027,0.23825882972141113
39,Lidador,Vilar do Pinheiro,1987.51,4723,4983,9706,1,0,1,83,82,165,0.2270953860466048,0.24503938617903048,0.2359661850230004
40,Vilar do Pinheiro,Modivas Sul,2037.38,4636,4862,9498,1,1,2,83,85,168,0.2229060340702223,0.22832936003836618,0.2256496474733388
41,Modivas Sul,Modivas Centro,1051.08,4631,4843,9475,1,1,2,83,83,166,0.22269189206736936,0.2328781855579595,0.22778503881266443
42,Modivas Centro,Modivas Norte,852.51,4596,4851,9448,1,1,2,83,82,165,0.22098919077107892,0.23607231193495332,0.22848552241549627
43,Modivas Norte,Mindelo,1834.12,3658,4618,8276,1,1,2,83,83,166,0.17587443894594668,0.22205394067498074,0.19896418981046368
