,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,294,1300,1594,159,114,273,0,0,0,0.008560447239692523,0.052816923753730295,0.0270411736961039
4,Venda Nova,Carreira,583.47,488,2424,2913,159,121,280,0,0,0,0.014236451355281975,0.09277490428418968,0.04817628279955994
5,Carreira,Baguim,786.02,739,3178,3917,159,125,284,0,0,0,0.021525882157244193,0.11772423525264304,0.06386670658303593
6,Baguim,Campainha,751.7,889,3596,4486,175,125,300,0,0,0,0.023541471740735516,0.13319598792630577,0.06923085348472312
7,Campainha,Rio Tinto,859.99,1373,4368,5741,161,114,275,0,0,0,0.03950253327403488,0.1773918825635306,0.09666393625222584
8,Rio Tinto,Levada,452.83,1631,5074,6705,159,114,273,0,0,0,0.047493151945365665,0.20607223934670318,0.1137129906404297
9,Levada,Nau Vitória,1111.62,2380,6115,8496,159,114,273,0,0,0,0.06932689349498151,0.24834734525747734,0.1440826865386611
10,Nau Vitória,Nasoni,499.02,2606,6312,8918,137,114,251,0,0,0,0.08807750795202768,0.25635677049382266,0.16450713317021343
11,Nasoni,Contumil,650.0,2768,6407,9176,119,116,235,0,0,0,0.1077250423844177,0.25573545034180684,0.18078549907827784
12,Contumil,Estádio do Dragão,619.19,3462,7483,10945,119,138,257,0,0,0,0.13471557237656417,0.2510421752035287,0.19717888440038167
13,Estádio do Dragão,Campanhã,1166.02,7670,12310,19981,270,239,509,130,110,240,0.08469802979170513,0.15602292511993868,0.1179075583109124
14,Campanhã,Heroismo,950.92,13908,25007,38916,331,299,630,250,187,437,0.10418679307854879,0.2253766278290033,0.15919556383447392
15,Heroismo,24 de Agosto,571.9,15616,26920,42537,319,299,618,246,198,444,0.12020990028753563,0.23679255388826104,0.17461896729311557
