,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,85,322,407,40,72,112,0,0,0,0.009837962962962965,0.02072689733310816,0.01683799220091345
1,Venda Nova,Carreira,583.47,129,650,780,40,66,106,0,0,0,0.014947775736101636,0.045662804789192823,0.034072227788026335
2,Carreira,Baguim,786.02,186,903,1089,41,65,106,0,0,0,0.02103017122375744,0.06435690256214403,0.047598449874654884
3,Baguim,Campainha,751.7,236,1014,1250,54,65,119,0,0,0,0.020247174656064758,0.07227960014963293,0.048668247404652414
4,Campainha,Rio Tinto,859.99,319,1221,1541,55,65,120,0,0,0,0.026883621827460756,0.08703696904846996,0.059466684905507404
5,Rio Tinto,Levada,452.83,352,1405,1757,56,65,121,0,0,0,0.02912418653593109,0.10010698743809493,0.06725544321891166
6,Levada,Nau Vitória,1111.62,615,1660,2276,60,64,124,0,0,0,0.04749896452640828,0.12015267323834233,0.08499765289385812
7,Nau Vitória,Nasoni,499.02,622,1747,2369,60,61,121,0,0,0,0.04801471519600487,0.13261187611850106,0.09066287070238725
8,Nasoni,Contumil,650.0,633,1781,2414,60,51,111,0,0,0,0.04889944529896277,0.16167443492169611,0.10071498107156997
9,Contumil,Estádio do Dragão,619.19,766,2076,2842,60,48,108,0,0,0,0.05913169658448759,0.20028953976037817,0.12186851577377229
10,Estádio do Dragão,Campanhã,1166.02,2089,3481,5571,80,105,185,45,84,129,0.07348110424712888,0.08001002197727804,0.07742937904524778
11,Campanhã,Heroismo,950.92,4684,5984,10669,97,110,207,87,144,231,0.1101584354910147,0.10062791391457694,0.10460158079303523
12,Heroismo,24 de Agosto,571.9,5101,6452,11553,101,110,211,70,140,210,0.13021552921322682,0.1103364102042117,0.11831118253051194
13,24 de Agosto,Bolhão,680.44,6684,7967,14651,102,106,208,84,124,208,0.1559389286187352,0.14851111762270472,0.1518100409745558
14,Bolhão,Trindade,451.8,9249,9182,18431,115,116,231,84,116,200,0.2025115806553711,0.1705961328433004,0.18524639348164662
15,Trindade,Lapa,857.4300000000001,12952,12940,25893,148,146,294,84,101,185,0.24531934804377264,0.2286897783750139,0.2367169238305692
16,Lapa,Carolina Michaelis,460.97,12738,12930,25668,136,146,282,84,98,182,0.25370685762034395,0.2315592718706092,0.2420449574594245
17,Carolina Michaelis,Casa da Música,627.48,12229,12089,24318,136,146,282,84,98,182,0.24357384327188364,0.21650241352357152,0.22931927329276336
18,Casa da Música,Francos,871.87,11357,9278,20636,136,144,280,86,98,184,0.22400240387099676,0.16745656248710677,0.19447612993969232
19,Francos,Ramalde,965.03,10498,8685,19183,117,129,246,102,98,200,0.20760780901062387,0.16648954564072757,0.18672849150282964
20,Ramalde,Viso,621.15,9827,8544,18371,122,126,248,104,98,202,0.18846558669042493,0.1658487137208906,0.17722522074476965
21,Viso,Sete Bicas,743.81,9484,8321,17806,130,126,256,104,85,189,0.17606339079440317,0.1723062750655452,0.17428735856081803
