,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,90,114,205,40,40,80,0,0,0,0.010532407407407405,0.013291795317444663,0.011912101362426035
4,Venda Nova,Carreira,583.47,138,210,349,40,40,80,0,0,0,0.01603392719107412,0.024400665444556463,0.020217296317815294
5,Carreira,Baguim,786.02,207,306,513,40,40,80,0,0,0,0.02396416226208914,0.03546819278349322,0.02971617752279118
6,Baguim,Campainha,751.7,256,346,602,40,40,80,0,0,0,0.02969327092877178,0.040065119686745844,0.03487919530775881
7,Campainha,Rio Tinto,859.99,300,419,719,40,40,80,0,0,0,0.03476035099965543,0.04852813385333344,0.041644242426494435
8,Rio Tinto,Levada,452.83,312,510,823,40,40,80,0,0,0,0.03622293390616675,0.05904065197268677,0.047631792939426765
9,Levada,Nau Vitória,1111.62,616,587,1204,40,40,80,0,0,0,0.07136114280314935,0.067998520639277,0.06967983172121318
10,Nau Vitória,Nasoni,499.02,624,621,1246,40,40,80,0,0,0,0.07228706872907528,0.07199012646915057,0.07213859759911292
11,Nasoni,Contumil,650.0,635,639,1274,40,40,80,0,0,0,0.0735339704356809,0.07400778956885554,0.07377088000226821
12,Contumil,Estádio do Dragão,619.19,658,793,1452,40,40,80,0,0,0,0.07623471190681294,0.091824578852243,0.08402964537952798
13,Estádio do Dragão,Campanhã,1166.02,1116,1364,2481,40,60,100,59,76,135,0.047971743406876016,0.04290356974765614,0.045044937529017164
14,Campanhã,Heroismo,950.92,2325,2670,4995,56,61,117,92,135,227,0.06660703594657041,0.05723834919629255,0.06124825003762372
15,Heroismo,24 de Agosto,571.9,2423,2906,5330,56,61,117,107,135,242,0.0627326276585279,0.062297303427604526,0.062494487623376865
16,24 de Agosto,Bolhão,680.44,3064,3703,6768,50,61,111,107,135,242,0.0820910486710303,0.07937595274585206,0.08058286318330389
17,Bolhão,Trindade,451.8,3692,4369,8061,42,61,103,106,135,241,0.10442715505252505,0.09364528910595799,0.0982937330665341
18,Trindade,Lapa,857.4300000000001,6390,5988,12379,146,180,326,102,135,237,0.11244511942290376,0.08276519913103927,0.09582149696702943
19,Lapa,Carolina Michaelis,460.97,6220,6066,12287,160,180,340,102,135,237,0.10392864594849262,0.0838407994216227,0.09293484357446596
20,Carolina Michaelis,Casa da Música,627.48,5887,6007,11894,160,172,332,102,135,237,0.09835291315847995,0.08504653212864978,0.09115028682579829
21,Casa da Música,Francos,871.87,5144,5449,10593,160,161,321,102,135,237,0.08594091920014237,0.07983663602046868,0.08268865592494716
22,Francos,Ramalde,965.03,4756,5150,9906,180,161,341,102,135,237,0.07411853347258525,0.07545570606038524,0.07480771774944338
23,Ramalde,Viso,621.15,4348,5181,9530,180,160,340,102,135,237,0.06776083156371526,0.07616030546496845,0.07208330542649487
24,Viso,Sete Bicas,743.81,3981,5081,9063,180,160,340,102,135,237,0.0620376812401198,0.07468923797465712,0.06854832987733406
25,Sete Bicas,Sra da Hora,674.5,4093,3474,7567,180,160,340,102,117,219,0.0637786462573996,0.05465480962208115,0.05923815344376846
26,Sra da Hora,Vasco da Gama,824.48,1174,868,2042,119,119,238,0,0,0,0.04567759688199909,0.03379725193537367,0.03973742440868638
27,Vasco da Gama,Estádio do Mar,661.6,1040,891,1932,118,118,236,0,0,0,0.04082387383961127,0.034979672645772425,0.03790177324269185
28,Estádio do Mar,Pedro Hispano,786.97,1047,904,1951,118,99,217,0,0,0,0.04109327212145742,0.042303242074684166,0.04164528606325211
29,Pedro Hispano,Parque de Real,656.68,962,943,1906,122,99,221,0,0,0,0.03651232522653122,0.04413898459848736,0.03992879254700026
30,Parque de Real,C. Matosinhos,723.67,854,935,1789,137,99,236,0,0,0,0.028867139590925482,0.043725873711826006,0.035100252633167656
31,C. Matosinhos,Matosinhos Sul,616.61,646,783,1429,137,99,236,0,0,0,0.02184430654407116,0.036635185897635564,0.02804895508645623
32,Matosinhos Sul,Brito Capelo,535.72,343,349,693,136,99,235,0,0,0,0.011687928964473755,0.016357016718304043,0.013654906358640556
33,Brito Capelo,Mercado,487.53,174,225,399,136,99,235,0,0,0,0.00594097979116436,0.010522526160629288,0.007871078048938945
34,Mercado,Sr. de Matosinhos,708.96,36,23,59,135,119,254,0,0,0,0.0012654564027397195,0.0008948023653906007,0.0010918035269737937
