,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,2641,554,3195,178,95,273,0,0,0,0.06869017894298796,0.02702229140251189,0.05419036459740104
1,Venda Nova,Carreira,583.47,4558,898,5457,178,82,260,0,0,0,0.11856931146331781,0.05071687753454277,0.09716969768578107
2,Carreira,Baguim,786.02,6718,1047,7765,140,85,225,0,0,0,0.22217854106523377,0.057039502617285055,0.1597926820960087
3,Baguim,Campainha,751.7,8126,1114,9241,138,111,249,0,0,0,0.27262402092110705,0.046492548000079126,0.1718184245587211
4,Campainha,Rio Tinto,859.99,10032,1359,11392,138,113,251,0,0,0,0.3365872402315855,0.0556816206578863,0.21012375412868503
5,Rio Tinto,Levada,452.83,11056,1550,12607,138,115,253,0,0,0,0.3709380841599812,0.06241194698630559,0.23069893089921956
6,Levada,Nau Vitória,1111.62,13525,1949,15475,138,115,253,0,0,0,0.45376390861314,0.07849349445611759,0.28318644763267525
7,Nau Vitória,Nasoni,499.02,13927,1981,15909,138,115,253,0,0,0,0.46723433558697447,0.07978222245878301,0.2911197387105238
8,Nasoni,Contumil,650.0,14167,2021,16189,117,120,237,0,0,0,0.5605982294626592,0.07800794079564745,0.31624871621353934
9,Contumil,Estádio do Dragão,619.19,15518,2384,17902,103,148,251,0,0,0,0.6975123563916698,0.0745941151475789,0.33021395119595087
10,Estádio do Dragão,Campanhã,1166.02,20279,5280,25559,227,214,441,145,125,270,0.23860018181556616,0.06837970735224139,0.15756559879073634
11,Campanhã,Heroismo,950.92,36705,11635,48341,315,241,556,217,181,398,0.3012242093019967,0.12001881919810237,0.2209373019060555
12,Heroismo,24 de Agosto,571.9,39236,13190,52427,311,245,556,248,184,432,0.3049181907347465,0.13384703740132325,0.2307235161144662
13,24 de Agosto,Bolhão,680.44,45927,17449,63376,292,245,537,248,200,448,0.36866940857362,0.17020683839120113,0.27907565661364897
14,Bolhão,Trindade,451.8,45787,24341,70128,289,247,536,248,212,460,0.3694663382226332,0.2297900617590407,0.3050972174981995
15,Trindade,Lapa,857.4300000000001,43910,47496,91407,260,256,516,248,216,464,0.37318740187290916,0.4362945886254915,0.40351522350481833
16,Lapa,Carolina Michaelis,460.97,42317,48411,90729,271,250,521,245,219,464,0.35472670881240914,0.44696782299891,0.39862156118916336
17,Carolina Michaelis,Casa da Música,627.48,38333,48952,87285,274,271,545,228,222,450,0.33123651206700233,0.4309484459396489,0.3806280958471422
18,Casa da Música,Francos,871.87,31340,50709,82049,286,283,569,228,207,435,0.2648762744913647,0.45089236524888454,0.3555242987519448
19,Francos,Ramalde,965.03,27935,50505,78441,290,313,603,224,204,428,0.23635942000549412,0.4272874574550783,0.33182666943246647
20,Ramalde,Viso,621.15,27054,48780,75834,290,302,592,198,205,403,0.24210854333818366,0.4202616104518528,0.3328773339675416
21,Viso,Sete Bicas,743.81,24594,47534,72129,290,310,600,188,205,393,0.22509594059430418,0.40352227766871535,0.31766289311590884
22,Sete Bicas,Sra da Hora,674.5,22251,46910,69162,290,328,618,188,195,383,0.20365197940147114,0.3935179774129236,0.3027168358869452
23,Sra da Hora,Vasco da Gama,824.48,8381,8754,17136,146,175,321,0,0,0,0.2657835107559888,0.2315995879590873,0.24714741577325436
24,Vasco da Gama,Estádio do Mar,661.6,8816,6994,15810,155,186,341,0,0,0,0.2633290499061842,0.17410108412609196,0.21465925038977027
25,Estádio do Mar,Pedro Hispano,786.97,8796,6561,15358,141,200,341,0,0,0,0.2888171311612647,0.15189697336588037,0.20851205327540878
26,Pedro Hispano,Parque de Real,656.68,7980,5662,13643,139,190,329,0,0,0,0.26582067061895703,0.13798083180627982,0.19199219227728934
27,Parque de Real,C. Matosinhos,723.67,7328,4811,12140,139,160,299,0,0,0,0.24408686801327495,0.1392334596866082,0.18797802074816902
28,C. Matosinhos,Matosinhos Sul,616.61,4930,3330,8260,126,167,293,0,0,0,0.1811442638264334,0.09233153691676012,0.1305240406390087
29,Matosinhos Sul,Brito Capelo,535.72,2107,2001,4108,108,195,303,0,0,0,0.09034101663120499,0.04751070262512118,0.06277695316194314
30,Brito Capelo,Mercado,487.53,988,1471,2460,109,195,304,0,0,0,0.04200178597152324,0.03494767297110159,0.037476943750858034
31,Mercado,Sr. de Matosinhos,708.96,242,381,623,124,195,319,0,0,0,0.009036560852815156,0.009045584045584048,0.009042076597611186
33,Fonte do Cuco,Custoias,689.2,6939,22534,29474,65,79,144,105,138,243,0.1731473210464862,0.43937051868977794,0.3225875557099258
34,Custoias,Esposade,1779.24,6881,21954,28835,65,79,144,105,154,259,0.171691366875704,0.3973158286603493,0.3024615403712604
35,Esposade,Crestins,2035.56,6810,21635,28446,65,79,144,105,156,261,0.16993055520522307,0.3880680610614528,0.29683599625306223
36,Crestins,Verdes,591.8199999999999,6463,21305,27769,65,79,144,85,171,256,0.18403911831441308,0.35824943718303004,0.29356884687237134
37,Verdes,Pedras Rubras,960.78,4718,19456,24175,0,0,0,85,183,268,0.22384208752223186,0.4287126597254717,0.36373505286996655
38,Pedras Rubras,Lidador,1147.58,4077,17340,21417,0,0,0,85,184,269,0.1934241264584579,0.380006393759884,0.3210491717501397
39,Lidador,Vilar do Pinheiro,1987.51,3969,16619,20589,0,0,0,85,173,258,0.18830784900899222,0.38736600548327715,0.32178482990066387
40,Vilar do Pinheiro,Modivas Sul,2037.38,3956,16071,20028,0,0,0,85,150,235,0.18770242051340408,0.43203531023768565,0.3436595841672008
41,Modivas Sul,Modivas Centro,1051.08,3995,15837,19833,0,0,0,85,152,237,0.18956161501493982,0.42014175531080233,0.33744423663929046
42,Modivas Centro,Modivas Norte,852.51,4108,15522,19631,0,0,0,85,174,259,0.19491095439689674,0.3597206396334662,0.30563251899598204
43,Modivas Norte,Mindelo,1834.12,3871,14481,18352,0,0,0,85,189,274,0.18367324256378165,0.30894839300595517,0.270085663854186
44,Mindelo,Espaço Natureza,776.86,3760,13476,17236,0,0,0,85,189,274,0.17837241713550148,0.28751127892160727,0.2536543327470854
45,Espaço Natureza,Varziela,1539.0,3596,13534,17130,0,0,0,85,189,274,0.17059505503419542,0.2887547494816482,0.2520993698172924
46,Varziela,Árvore,858.71,3254,12210,15464,0,0,0,85,189,274,0.15437493671993072,0.26050749074592205,0.22758315829260356
47,Árvore,Azurara,664.57,3323,12058,15382,0,0,0,85,189,274,0.15766680647738532,0.25726739458753073,0.2263694019256243
48,Azurara,Santa Clara,1218.09,3308,11864,15173,0,0,0,85,187,272,0.15693851578667767,0.2558415726811387,0.22493436740161962
49,Santa Clara,Vila do Conde,670.57,2938,11661,14599,0,0,0,63,189,252,0.1880673650937677,0.2487842909012056,0.23360505944934615
50,Vila do Conde,Alto de Pega,730.41,1920,8894,10814,0,0,0,46,189,235,0.16835324817114236,0.18975299220480726,0.18556410613864308
51,Alto de Pega,Portas Fronhas,671.05,1720,8626,10346,0,0,0,48,189,237,0.14455940873155176,0.18403340449239988,0.1760386711737471
52,Portas Fronhas,São Brás,562.21,1412,6288,7700,0,0,0,40,189,229,0.1424059462422397,0.13415341285857238,0.13559490340593786
53,São Brás,Póvoa de Varzim,624.94,1396,5962,7358,0,0,0,40,189,229,0.14079939375835676,0.12719747397166759,0.12957335515711546
55,Fonte do Cuco,Cândido dos Reis,913.51,9921,16869,26790,89,94,183,48,60,108,0.31872319726415793,0.4794583875546409,0.4040065085076788
56,Cândido dos Reis,Pias,916.73,9947,16165,26112,89,94,183,48,60,108,0.319568272061249,0.45945167099037315,0.393787983545178
57,Pias,Araújo,1258.13,10048,15462,25510,89,96,185,48,60,108,0.32281064284256694,0.4341351472882132,0.38221573618932675
58,Araújo,Custió,651.69,9916,14768,24684,87,96,183,48,60,108,0.3230425262278164,0.41465820057696456,0.3722490628670259
59,Custió,Parque de Maia,1418.51,9922,13732,23654,76,126,202,47,65,112,0.3534641987663442,0.3168787321413397,0.33126125537539086
60,Parque de Maia,Forum,824.81,9474,11248,20723,79,126,205,43,65,108,0.3417109346383882,0.2595662394232747,0.2916177438266951
61,Forum,Zona Industrial,1119.4,6076,5939,12016,49,63,112,38,25,63,0.30371705814979805,0.2998658957704271,0.3018011493590963
62,Zona Industrial,Mandim,1194.23,4825,5856,10682,49,63,112,38,29,67,0.24119014765373648,0.28156063723304176,0.2617671468511867
63,Mandim,Castêlo da Maia,1468.1,3803,5781,9585,28,63,91,38,38,76,0.24584804376717262,0.25102654100599664,0.2489456738420894
64,Castêlo da Maia,ISMAI,702.48,3100,2846,5947,20,63,83,33,38,71,0.24798628904671863,0.1236106286905175,0.16737450918055405
65,Santo Ovídio,D. João II,463.71,21730,3011,24741,370,296,666,0,0,0,0.2718968968968969,0.04709610542688085,0.1719854340213342
66,D. João II,João de Deus,716.25,27963,4823,32787,372,284,656,0,0,0,0.3480139589572232,0.07863593648781596,0.2313929858149798
67,João de Deus,C.M.Gaia,405.01,36102,9025,45128,346,278,624,0,0,0,0.4830717705951423,0.15031066544496996,0.3348224320827258
68,C.M.Gaia,General Torres,488.39,40445,10391,50837,344,288,632,0,0,0,0.5443288919565128,0.1670422770214306,0.37240081426457655
69,General Torres,Jardim do Morro,419.98,46408,10542,56950,374,298,672,0,0,0,0.5744742012173251,0.16378305597334084,0.3923522350228202
70,Jardim do Morro,São Bento,795.7,47051,11219,58271,374,304,678,0,0,0,0.5824403514689045,0.17086550897505354,0.3978994191412781
71,São Bento,Aliados,443.38,49778,16314,66093,344,308,652,0,0,0,0.6699306990419112,0.24523473952537395,0.46930745436231996
72,Aliados,Trindade,450.27,48561,19154,67715,344,298,642,0,0,0,0.6535469928345499,0.2975743114457301,0.48831356751699806
73,Trindade,Faria Guimaraes,555.34,35808,15017,50826,366,314,680,0,0,0,0.4529557217012511,0.2214208242798067,0.34604107789193705
74,Faria Guimaraes,Marques,621.04,34666,14513,49179,346,314,660,0,0,0,0.4638567273625131,0.21398323846464082,0.34497752203837384
75,Marques,Combatentes,702.75,26489,11968,38458,346,316,662,0,0,0,0.35444727444632423,0.17535283897135048,0.2689580877241313
76,Combatentes,Salgueiros,471.25,24301,10084,34385,346,308,654,0,0,0,0.32516126029006237,0.15158074317853998,0.24341386079411606
77,Salgueiros,Polo Universitario,775.36,23100,8543,31644,340,340,680,0,0,0,0.3145548446020509,0.11633004350328233,0.2154424440526666
78,Polo Universitario,I.P.O.,827.64,18797,7428,26226,316,348,664,0,0,0,0.27540129404093083,0.0988224438502151,0.18285695689278464
79,I.P.O.,Hospital São João,351.77,6981,6590,13572,338,318,656,0,0,0,0.0956275642629713,0.09595562543675748,0.09578659391733717
80,Verdes (E) ,Botica,683.54,1723,1801,3524,65,79,144,0,0,0,0.1227378989036207,0.10557326032435815,0.11332118746083084
81,Botica,Aeroporto,649.66,1250,1470,2720,65,79,144,0,0,0,0.08905496659714088,0.08614627285513368,0.08745922489145637
82,Sra da Hora,Fonte do Cuco,687.03,17061,39742,56805,154,175,329,157,176,157,0.2438361628501045,0.48675609828772864,0.3727946187616119
