,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,372,2420,2793,177,175,352,0,0,0,0.009756225151705376,0.06403062851950879,0.036739238189675824
4,Venda Nova,Carreira,583.47,620,4440,5060,177,174,351,0,0,0,0.016229976479958084,0.11813979111146054,0.06674937176736956
5,Carreira,Baguim,786.02,870,5922,6792,177,179,356,0,0,0,0.022763280772650774,0.15318112757406718,0.0883385464396551
6,Baguim,Campainha,751.7,1067,6680,7748,176,179,355,0,0,0,0.028085339489274993,0.17278959996602053,0.1010488961803664
7,Campainha,Rio Tinto,859.99,1469,8374,9844,175,177,352,0,0,0,0.03888393087581883,0.21904813092200837,0.12947786101268116
8,Rio Tinto,Levada,452.83,1711,9496,11207,177,176,353,0,0,0,0.04476479840563516,0.2497915496410271,0.1469877678601082
9,Levada,Nau Vitória,1111.62,2524,11408,13932,177,177,354,0,0,0,0.06602061855511855,0.29840738929790356,0.18221400392651105
10,Nau Vitória,Nasoni,499.02,2787,11663,14450,197,177,374,0,0,0,0.06549729038750911,0.3050694831415468,0.17887771316147882
11,Nasoni,Contumil,650.0,2961,11825,14786,183,187,370,0,0,0,0.0749112930080443,0.29275659111448865,0.1850114842131932
12,Contumil,Estádio do Dragão,619.19,3753,13246,16999,179,185,364,0,0,0,0.0970676496569313,0.3314902283092233,0.21621099320273907
13,Estádio do Dragão,Campanhã,1166.02,8612,20189,28802,269,263,532,160,144,304,0.08807728360753952,0.2182187980617307,0.15134811825789773
14,Campanhã,Heroismo,950.92,16276,41084,57361,365,367,732,288,251,539,0.10832068085894135,0.29030882901467553,0.19658790156672348
15,Heroismo,24 de Agosto,571.9,18626,43078,61705,391,379,770,283,238,521,0.12045195224103127,0.3057652880043959,0.2087969660773815
16,24 de Agosto,Bolhão,680.44,27609,48629,76239,387,380,767,261,238,499,0.1861513244098535,0.34463906462951294,0.2634194642184209
17,Bolhão,Trindade,451.8,40376,53572,93949,391,399,790,263,238,501,0.26975139228830136,0.3689396541698063,0.3185934242844815
18,Trindade,Lapa,857.4300000000001,56190,71050,127240,388,415,803,263,235,498,0.37703719554247617,0.4803283716595871,0.42848938569860595
