,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,480,850,1330,95,80,175,0,0,0,0.023391812865497075,0.04921980677989523,0.03519889579779338
4,Venda Nova,Carreira,583.47,881,1541,2423,95,80,175,0,0,0,0.04297202219389779,0.08920640792367766,0.0641077413846543
5,Carreira,Baguim,786.02,1230,1998,3228,95,83,178,0,0,0,0.0599461420766723,0.11146269441597655,0.08396790524612316
6,Baguim,Campainha,751.7,1507,2244,3751,88,81,169,0,0,0,0.07928551398580942,0.12828312179772317,0.10276957453471483
7,Campainha,Rio Tinto,859.99,2119,2796,4916,89,80,169,0,0,0,0.11027617316435698,0.16182468253594048,0.13467783440534326
8,Rio Tinto,Levada,452.83,2390,3299,5689,90,80,170,0,0,0,0.12296147289648648,0.1909442148004098,0.1549533514395092
9,Levada,Nau Vitória,1111.62,3109,4324,7434,94,80,174,0,0,0,0.15317036595747818,0.2502642362953177,0.19781122588292163
10,Nau Vitória,Nasoni,499.02,3314,4418,7732,95,80,175,0,0,0,0.16151873742708003,0.25567368023269704,0.2045609969953621
11,Nasoni,Contumil,650.0,3456,4469,7925,95,80,175,0,0,0,0.16842503744346543,0.2586366849728252,0.2096646477426013
12,Contumil,Estádio do Dragão,619.19,3973,5291,9264,98,80,178,0,0,0,0.18772151454962258,0.3062030907960656,0.2409716611772374
13,Estádio do Dragão,Campanhã,1166.02,7815,9706,17522,253,224,477,108,95,203,0.09597952979138469,0.13491901923854038,0.11424485571451587
14,Campanhã,Heroismo,950.92,15318,18116,33435,259,230,489,168,165,333,0.1569439749268657,0.19995751045262075,0.17764992960803444
15,Heroismo,24 de Agosto,571.9,16610,19485,36096,243,221,464,169,164,333,0.17595951537278903,0.22040988594123959,0.19745621333576427
16,24 de Agosto,Bolhão,680.44,21996,23717,45714,243,224,467,183,165,348,0.22474754326701,0.26558393015963366,0.24423109187932604
17,Bolhão,Trindade,451.8,28576,30768,59345,243,230,473,171,169,340,0.301140183729197,0.33592725528816286,0.3182255589717263
18,Trindade,Lapa,857.4300000000001,34258,41805,76064,236,232,468,174,178,352,0.3639557359230266,0.4435338870972408,0.4037718467237142
19,Lapa,Carolina Michaelis,460.97,33853,41292,75145,226,231,457,174,170,344,0.368098255029862,0.4485546100073885,0.4083456695725911
20,Carolina Michaelis,Casa da Música,627.48,32274,39037,71311,224,225,449,174,170,344,0.3525848759216879,0.430114085935249,0.3911844672502459
21,Casa da Música,Francos,871.87,30227,30825,61052,224,227,451,174,167,341,0.33022140950420803,0.34080779717102916,0.3354829577265168
22,Francos,Ramalde,965.03,28751,27338,56089,225,230,455,175,162,337,0.3125172946650993,0.3042428657526177,0.3084288560963419
23,Ramalde,Viso,621.15,27644,26137,53782,231,231,462,174,167,341,0.2971000159053027,0.2862473957813399,0.291724801928522
24,Viso,Sete Bicas,743.81,26438,24563,51002,220,222,442,174,168,342,0.29158318835898045,0.2741022644102631,0.2828939218487953
25,Sete Bicas,Sra da Hora,674.5,22722,22177,44900,203,216,419,186,170,356,0.2525409919127837,0.24970231135436802,0.25113086029349285
26,Sra da Hora,Vasco da Gama,824.48,8189,9081,17271,117,119,236,0,0,0,0.3240697293815827,0.3533089773899492,0.3388132485044455
27,Vasco da Gama,Estádio do Mar,661.6,8051,8728,16780,119,119,238,0,0,0,0.3132454774284218,0.3395940163214187,0.32641974687492026
28,Estádio do Mar,Pedro Hispano,786.97,7925,8513,16439,126,120,246,0,0,0,0.2912146853329421,0.3284563220183088,0.3093813373745844
29,Pedro Hispano,Parque de Real,656.68,7282,7910,15193,125,134,259,0,0,0,0.26973778938071796,0.27329684550255995,0.27157915432406476
30,Parque de Real,C. Matosinhos,723.67,7026,7689,14715,120,118,238,0,0,0,0.2710696535485291,0.3016729457755785,0.2862427144005956
31,C. Matosinhos,Matosinhos Sul,616.61,5406,6042,11448,120,118,238,0,0,0,0.20856981242495928,0.2370663017641084,0.22269832394605002
32,Matosinhos Sul,Brito Capelo,535.72,2296,3059,5356,118,130,248,0,0,0,0.09011236843318085,0.10894764606307247,0.09998569944884984
33,Brito Capelo,Mercado,487.53,1200,1667,2868,120,139,259,0,0,0,0.04630113223538723,0.05555446009093352,0.05126720394164567
34,Mercado,Sr. de Matosinhos,708.96,301,301,602,123,118,241,0,0,0,0.011355719858785461,0.011809478970495921,0.011577892369913405
35,Sra da Hora,Fonte do Cuco,687.03,8550,8841,17391,90,75,165,94,95,189,0.20000663826834192,0.22236498387340048,0.21078043870048666
36,Fonte do Cuco,Custoias,689.2,8161,8609,16771,90,75,165,95,121,216,0.1898068910506514,0.1863291552771006,0.18800549190904708
37,Custoias,Esposade,1779.24,7894,8453,16347,90,75,165,92,99,191,0.18682597842966306,0.2074331448897588,0.1969428737600146
38,Esposade,Crestins,2035.56,7781,8331,16112,92,75,167,80,95,175,0.19594014645796962,0.20954937752530672,0.2027488718862629
39,Crestins,Verdes,591.8199999999999,7718,8298,16017,92,91,183,81,95,176,0.1931657304256071,0.19203454688150107,0.19257799805037762
40,Verdes,Pedras Rubras,960.78,5743,4340,10084,0,0,0,80,95,175,0.28948177941076525,0.1842502906127257,0.23235611406325807
41,Pedras Rubras,Lidador,1147.58,5183,3751,8934,0,0,0,80,95,175,0.2612523923206734,0.15923921232293695,0.20587380889333076
42,Lidador,Vilar do Pinheiro,1987.51,5006,3609,8615,0,0,0,80,111,191,0.25231895251647596,0.13112684722079648,0.1818879384441177
43,Vilar do Pinheiro,Modivas Sul,2037.38,4836,3530,8367,0,0,0,80,113,193,0.24379662835978474,0.12597705946915072,0.17481418647044983
44,Modivas Sul,Modivas Centro,1051.08,4780,3537,8317,0,0,0,80,110,190,0.24096728766020475,0.12965691855364664,0.1765244423879869
45,Modivas Centro,Modivas Norte,852.51,4755,3479,8235,0,0,0,80,98,178,0.23971444935422367,0.14317798443818933,0.18656515968135082
46,Modivas Norte,Mindelo,1834.12,4156,3148,7304,0,0,0,80,95,175,0.20949612340042592,0.1336406200118947,0.16831742156093754
47,Mindelo,Espaço Natureza,776.86,3988,3129,7117,0,0,0,79,95,174,0.20356093398368388,0.1328443384500411,0.1649512984911778
48,Espaço Natureza,Varziela,1539.0,3980,3071,7051,0,0,0,79,95,174,0.2031774588897074,0.13035575435286284,0.16341848227476352
49,Varziela,Árvore,858.71,3702,2917,6619,0,0,0,80,97,177,0.18664027511019496,0.1212604692523867,0.15081066399037912
