,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,371,716,1087,80,80,160,0,0,0,0.021469907407407417,0.041480345528194795,0.0314751264678011
1,Venda Nova,Carreira,583.47,698,1344,2043,80,80,160,0,0,0,0.040448470120517964,0.07781339960451922,0.05913093486251859
2,Carreira,Baguim,786.02,1012,1740,2753,81,80,161,0,0,0,0.057887244675910304,0.10071531110200391,0.07916827147148477
3,Baguim,Campainha,751.7,1260,1934,3195,91,80,171,0,0,0,0.06415303739306764,0.11197686533701263,0.08652675806859747
4,Campainha,Rio Tinto,859.99,1673,2446,4119,80,79,159,0,0,0,0.09683208292029523,0.14334884369314807,0.11994418418479443
5,Rio Tinto,Levada,452.83,1942,2835,4778,80,81,161,0,0,0,0.1124336526533166,0.16208800563387546,0.13741503520875306
6,Levada,Nau Vitória,1111.62,2501,3568,6070,80,80,160,0,0,0,0.14478381639473212,0.2064902225211837,0.1756370194579579
7,Nau Vitória,Nasoni,499.02,2690,3700,6390,80,80,160,0,0,0,0.1556958273149228,0.21414603089078527,0.18492092910285404
8,Nasoni,Contumil,650.0,2781,3766,6547,82,80,162,0,0,0,0.15701649207463214,0.21797004728030814,0.18711701316385487
9,Contumil,Estádio do Dragão,619.19,3373,4487,7861,90,80,170,0,0,0,0.17355782123265587,0.2596939704451438,0.2140924796855914
10,Estádio do Dragão,Campanhã,1166.02,6712,7881,14593,210,195,405,80,95,175,0.10295746000802164,0.11999291091076122,0.11150642406129133
11,Campanhã,Heroismo,950.92,12713,15762,28476,208,193,401,160,175,335,0.15026891179455737,0.185253825801769,0.16781084774499594
12,Heroismo,24 de Agosto,571.9,14339,17064,31403,221,194,415,145,175,320,0.17132355333307342,0.20003798349554314,0.18581737434241852
13,24 de Agosto,Bolhão,680.44,20221,20786,41007,225,195,420,145,178,323,0.23914116522019535,0.24096036245274466,0.24005983724560534
14,Bolhão,Trindade,451.8,25614,26602,52217,221,195,416,150,167,317,0.3015782645556737,0.31846031921209667,0.30994914706302773
15,Trindade,Lapa,857.4300000000001,31595,36129,67725,215,195,410,155,173,328,0.3722354614681529,0.4249361440531304,0.3986081356612568
16,Lapa,Carolina Michaelis,460.97,31373,35810,67184,222,188,410,155,176,331,0.36315739217030435,0.4250250844686754,0.39370403955141364
17,Carolina Michaelis,Casa da Música,627.48,30064,33606,63670,216,195,411,154,175,329,0.3543293320666571,0.3929690821160552,0.3737254124586587
18,Casa da Música,Francos,871.87,28194,26894,55089,215,187,402,155,175,330,0.33216515210940295,0.3209727303008123,0.32660503894192155
19,Francos,Ramalde,965.03,26198,24635,50834,217,208,425,159,167,326,0.3035574965697259,0.2853233945132667,0.29443833325498775
20,Ramalde,Viso,621.15,24939,23610,48549,215,210,425,155,172,327,0.2938195348196973,0.26825160182366314,0.28080369182402976
21,Viso,Sete Bicas,743.81,23539,22284,45824,215,213,428,155,174,329,0.2773316455085753,0.2499362236599845,0.2632970798224092
22,Sete Bicas,Sra da Hora,674.5,20476,20791,41267,215,207,422,157,174,331,0.23983604358171542,0.23663561210213424,0.2382128462166616
23,Sra da Hora,Vasco da Gama,824.48,7708,7119,14828,120,119,239,0,0,0,0.2974025915845087,0.27699747763452803,0.28724272313242627
24,Vasco da Gama,Estádio do Mar,661.6,7308,7256,14564,120,119,239,0,0,0,0.28196035103024003,0.2823090929528126,0.28213399240591425
25,Estádio do Mar,Pedro Hispano,786.97,7178,7233,14411,126,119,245,0,0,0,0.263760430382365,0.281413729305627,0.272334889859378
26,Pedro Hispano,Parque de Real,656.68,6556,6802,13358,129,117,246,0,0,0,0.2353182957011247,0.2691533522852812,0.2514105787106625
27,Parque de Real,C. Matosinhos,723.67,6347,6442,12789,120,119,239,0,0,0,0.2448777418754811,0.25063125400697034,0.24774246130496738
28,C. Matosinhos,Matosinhos Sul,616.61,5110,4687,9798,123,119,242,0,0,0,0.1923738201952053,0.18235127354703698,0.18744537783515558
29,Matosinhos Sul,Brito Capelo,535.72,2128,2400,4529,134,119,253,0,0,0,0.07355514300119895,0.09340738585034335,0.08289275920297043
30,Brito Capelo,Mercado,487.53,1127,1255,2382,135,119,254,0,0,0,0.03865408756136569,0.04885562814151628,0.043433549486711825
