,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,141,637,779,90,131,221,0,0,0,0.007304526748971192,0.0225397773996135,0.016335376682157357
4,Venda Nova,Carreira,583.47,263,1182,1446,90,130,220,0,0,0,0.013578087396994686,0.04211225859105752,0.030439188557122725
5,Carreira,Baguim,786.02,351,1564,1916,89,119,208,0,0,0,0.01829737906775591,0.06086226284739404,0.04264940392245272
6,Baguim,Campainha,751.7,449,1806,2255,76,118,194,0,0,0,0.02735153043784766,0.07086261626716242,0.05381703625155458
7,Campainha,Rio Tinto,859.99,616,2371,2988,75,118,193,0,0,0,0.03808137259897238,0.09305630393716896,0.071692988650305
8,Rio Tinto,Levada,452.83,704,2860,3564,92,118,210,0,0,0,0.035463547006866804,0.1122134633111755,0.07858969045404979
9,Levada,Nau Vitória,1111.62,1223,3323,4547,90,115,205,0,0,0,0.06295340811428496,0.13379331616202272,0.10269286872643052
10,Nau Vitória,Nasoni,499.02,1280,3445,4725,90,114,204,0,0,0,0.06585934390485858,0.13992504482511317,0.10724900030147144
11,Nasoni,Contumil,650.0,1360,3499,4860,92,109,201,0,0,0,0.06847664689778754,0.14865727873784632,0.11195768605483433
12,Contumil,Estádio do Dragão,619.19,1624,4002,5626,100,100,200,0,0,0,0.07521309312233593,0.18529218835848701,0.13025264074041148
13,Estádio do Dragão,Campanhã,1166.02,3309,7780,11089,208,208,416,84,82,166,0.050323155593307155,0.11921468210703001,0.08463852213982999
14,Campanhã,Heroismo,950.92,7814,12660,20475,224,248,472,141,124,265,0.09374907493881858,0.15015269115004515,0.12211369705181672
15,Heroismo,24 de Agosto,571.9,8436,13535,21971,220,245,465,167,128,295,0.09485546618420035,0.15987262223133908,0.12656406353198232
16,24 de Agosto,Bolhão,680.44,11318,16022,27340,220,221,441,153,144,297,0.1324322718273039,0.19200075660793742,0.16186103306377206
17,Bolhão,Trindade,451.8,15442,17870,33312,221,212,433,153,151,304,0.18022954469669417,0.21469005004556393,0.1972109114101675
18,Trindade,Lapa,857.4300000000001,21500,24051,45551,203,206,409,157,149,306,0.2597167415643328,0.2952956212982447,0.27736146729724515
19,Lapa,Carolina Michaelis,460.97,21192,24057,45249,204,206,410,166,150,316,0.24864053002314315,0.2944697570343237,0.27106974818849233
20,Carolina Michaelis,Casa da Música,627.48,20269,22630,42899,204,194,398,188,146,334,0.22350325386022366,0.2897208706281285,0.25414537756267974
21,Casa da Música,Francos,871.87,19602,17178,36781,206,192,398,197,146,343,0.20998228029469443,0.22114910503309318,0.2150540735595736
22,Francos,Ramalde,965.03,18337,15830,34168,213,194,407,201,146,347,0.19130089796388883,0.2026670227032416,0.19640431201498054
23,Ramalde,Viso,621.15,17225,15626,32852,238,196,434,199,146,345,0.17095710361457458,0.19895060466435796,0.18321963845180178
24,Viso,Sete Bicas,743.81,16642,14615,31257,238,195,433,199,154,353,0.16516489387360922,0.18198208839070318,0.17262392964974715
25,Sete Bicas,Sra da Hora,674.5,15241,11597,26838,255,196,451,198,146,344,0.1462909093375695,0.14766020116071438,0.146879487207174
26,Sra da Hora,Vasco da Gama,824.48,4326,5035,9362,104,90,194,0,0,0,0.19258815705722507,0.2590427106058106,0.2234175891158472
27,Vasco da Gama,Estádio do Mar,661.6,3854,5157,9012,110,91,201,0,0,0,0.16223209503551872,0.26239648320503856,0.20758015137097297
28,Estádio do Mar,Pedro Hispano,786.97,3679,5118,8797,118,87,205,0,0,0,0.14434822867517225,0.27236958143990925,0.1986792417997192
29,Pedro Hispano,Parque de Real,656.68,3388,4705,8094,125,88,213,0,0,0,0.12549148103468538,0.247573185296513,0.17592899265459538
30,Parque de Real,C. Matosinhos,723.67,3153,4600,7754,124,88,212,0,0,0,0.11775186919615194,0.24204557643926936,0.1693454835234837
31,C. Matosinhos,Matosinhos Sul,616.61,2396,3588,5984,127,78,205,0,0,0,0.0873485143833634,0.2129722356433543,0.1351468083261892
32,Matosinhos Sul,Brito Capelo,535.72,1067,1127,2195,136,78,214,0,0,0,0.03634322585647224,0.06691846576290478,0.0474874721775084
33,Brito Capelo,Mercado,487.53,598,655,1254,138,77,215,0,0,0,0.02006685279123461,0.039440090795545044,0.027005175239289976
34,Mercado,Sr. de Matosinhos,708.96,124,89,213,136,77,213,0,0,0,0.0042430972176851125,0.005351130351130351,0.004643653796442312
35,Sra da Hora,Fonte do Cuco,687.03,5619,4577,10197,100,75,175,96,80,176,0.12376580684062423,0.1270241951523036,0.1252076140642875
36,Fonte do Cuco,Custoias,689.2,5370,4534,9904,100,75,175,98,77,175,0.11699466578672123,0.12846207966185044,0.12197931899037344
37,Custoias,Esposade,1779.24,5228,4460,9688,100,75,175,92,75,167,0.11771424196362458,0.1281678425380561,0.12230656295925951
38,Esposade,Crestins,2035.56,5128,4411,9540,100,59,159,96,79,175,0.1129518628300798,0.13644199898314807,0.1227220964512675
39,Crestins,Verdes,591.8199999999999,5061,4357,9419,95,55,150,112,80,192,0.1048036517110038,0.13738034293980703,0.11771772696817284
40,Verdes,Pedras Rubras,960.78,4052,1641,5694,0,0,0,112,80,192,0.1459020115576577,0.08274631436290929,0.11958713772651253
41,Pedras Rubras,Lidador,1147.58,3714,1430,5144,0,0,0,112,80,192,0.13372054077710901,0.07209748665777697,0.10804426822738733
42,Lidador,Vilar do Pinheiro,1987.51,3611,1408,5020,0,0,0,112,92,204,0.13003521153595637,0.06172194565895057,0.09922726810122827
43,Vilar do Pinheiro,Modivas Sul,2037.38,3474,1402,4877,0,0,0,112,95,207,0.12510030825907495,0.059538937676088005,0.0950117565422452
44,Modivas Sul,Modivas Centro,1051.08,3433,1435,4868,0,0,0,112,86,198,0.12360860675951656,0.06730381570395995,0.09915299044245662
45,Modivas Centro,Modivas Norte,852.51,3374,1455,4829,0,0,0,112,82,194,0.12148404569849705,0.07156694247856364,0.10038506392512314
46,Modivas Norte,Mindelo,1834.12,3132,1114,4247,0,0,0,110,80,190,0.1148338550943003,0.05617224936787843,0.09013423163054372
47,Mindelo,Espaço Natureza,776.86,2985,1109,4095,0,0,0,130,80,210,0.09259140317040636,0.05594710060661735,0.0786316688603915
48,Espaço Natureza,Varziela,1539.0,2979,1092,4071,0,0,0,142,80,222,0.08460195351842363,0.055069185485207804,0.07395951458753504
49,Varziela,Árvore,858.71,2777,1050,3828,0,0,0,132,80,212,0.08484949395999095,0.05296313788476264,0.07281690676179159
50,Árvore,Azurara,664.57,2761,1058,3819,0,0,0,132,80,212,0.08434446579927257,0.053371704535574147,0.07265663136014108
51,Azurara,Santa Clara,1218.09,2701,1051,3752,0,0,0,128,71,199,0.08509559389221004,0.05969741028101278,0.07603393039273765
52,Santa Clara,Vila do Conde,670.57,2645,1002,3648,0,0,0,120,85,205,0.08889595856487764,0.047577411157394965,0.07176387793250677
53,Vila do Conde,Alto de Pega,730.41,2020,738,2758,0,0,0,114,85,199,0.0714582048548735,0.03503356128128274,0.055899940011882476
54,Alto de Pega,Portas Fronhas,671.05,1972,724,2696,0,0,0,126,80,206,0.06311960945404899,0.03651627979996047,0.0527882192971214
55,Portas Fronhas,São Brás,562.21,1515,605,2120,0,0,0,148,80,228,0.04128066826157267,0.030517829658911796,0.037504233664147804
56,São Brás,Póvoa de Varzim,624.94,1385,584,1970,0,0,0,150,80,230,0.0372338356902877,0.02948588709677418,0.034538897049065605
57,Sra da Hora,Fonte do Cuco,685.98,4105,2308,6413,25,38,63,98,65,163,0.1382014071025591,0.09488902709227066,0.11869993425516687
58,Fonte do Cuco,Cândido dos Reis,913.51,3970,2312,6283,39,38,77,102,65,167,0.11775861865268226,0.09505427997664714,0.10824319777150491
