,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,401,492,893,80,80,160,0,0,0,0.023206018518518525,0.02852290409772015,0.025864461308119337
4,Venda Nova,Carreira,583.47,695,904,1600,94,80,174,0,0,0,0.03426286369025692,0.05234894814865179,0.042578304820553414
5,Carreira,Baguim,786.02,1025,1172,2197,99,80,179,0,0,0,0.04794805498216153,0.06786264213770572,0.05684842912989078
6,Baguim,Campainha,751.7,1306,1340,2646,79,80,159,0,0,0,0.07654403467702947,0.07759529310313504,0.07707296973418949
7,Campainha,Rio Tinto,859.99,1793,1709,3503,79,93,172,0,0,0,0.10510774084628785,0.08510624804488665,0.09429298020366976
8,Rio Tinto,Levada,452.83,2053,1991,4045,79,82,161,0,0,0,0.12032494249731435,0.11245425232947223,0.11631626800189165
9,Levada,Nau Vitória,1111.62,2614,2578,5192,79,81,160,0,0,0,0.1531902904202195,0.14737945947166026,0.1502485572525114
10,Nau Vitória,Nasoni,499.02,2790,2662,5453,79,80,159,0,0,0,0.16354078278715883,0.15408908640679847,0.15878521228131717
11,Nasoni,Contumil,650.0,2901,2740,5642,82,80,162,0,0,0,0.16381674578246908,0.1585941865875407,0.1612377042047267
12,Contumil,Estádio do Dragão,619.19,3333,3397,6731,82,80,162,0,0,0,0.18821662914785114,0.19664095062396786,0.19237678790148902
13,Estádio do Dragão,Campanhã,1166.02,6526,6400,12926,219,219,438,100,100,200,0.09051195902143812,0.08876298842131897,0.08963747372137855
14,Campanhã,Heroismo,950.92,12010,12122,24133,221,227,448,178,179,357,0.13072001577809655,0.1297629768000478,0.1302375091431333
15,Heroismo,24 de Agosto,571.9,13251,13173,26424,225,220,445,178,179,357,0.14287821146480972,0.1433299310955778,0.14310305362917566
16,24 de Agosto,Bolhão,680.44,18114,15887,34002,218,220,438,188,180,368,0.19330279437564513,0.17239218465325926,0.1829347895550423
17,Bolhão,Trindade,451.8,22790,21225,44015,218,220,438,196,192,388,0.23815100935386646,0.22311039941046792,0.23065277285487695
18,Trindade,Lapa,857.4300000000001,26098,29005,55104,219,222,441,178,183,361,0.28539442677005683,0.31076371989224194,0.29820867661231737
19,Lapa,Carolina Michaelis,460.97,25720,28678,54399,197,235,432,178,180,358,0.29667896921644615,0.30061242761605833,0.29873970603286715
20,Carolina Michaelis,Casa da Música,627.48,24431,26937,51369,199,224,423,177,179,356,0.2812123892912217,0.29034751173891526,0.2859298499950514
21,Casa da Música,Francos,871.87,21933,21989,43923,212,233,445,162,179,341,0.25513981436292615,0.23215027675756278,0.2430882724676148
22,Francos,Ramalde,965.03,20040,20259,40300,211,221,432,161,195,356,0.2343804120007858,0.21082842680108027,0.22191757296030729
23,Ramalde,Viso,621.15,19130,19353,38483,200,221,421,179,187,366,0.2184041618969382,0.2056411148369092,0.21179365313040885
24,Viso,Sete Bicas,743.81,18063,18084,36147,200,221,421,179,182,361,0.20621785256819758,0.19472913241445902,0.20030542450432887
25,Sete Bicas,Sra da Hora,674.5,15433,17111,32544,200,234,434,188,181,369,0.17181564783599534,0.17930146478249814,0.1756718602277055
26,Sra da Hora,Vasco da Gama,824.48,5982,5719,11701,121,119,240,0,0,0,0.2288870362384971,0.2225172270425806,0.2257286725121885
27,Vasco da Gama,Estádio do Mar,661.6,5827,5720,11548,137,119,256,0,0,0,0.19694198469551977,0.2225522459533773,0.20884675457710197
28,Estádio do Mar,Pedro Hispano,786.97,5705,5718,11424,133,120,253,0,0,0,0.19859958799004274,0.2206372571359984,0.20905223738733397
29,Pedro Hispano,Parque de Real,656.68,5141,5175,10316,121,120,241,0,0,0,0.19671211742633532,0.19965516593959856,0.1981775357731884
30,Parque de Real,C. Matosinhos,723.67,4889,4930,9819,122,118,240,0,0,0,0.18553267794045036,0.19345022778174648,0.18942547327908763
31,C. Matosinhos,Matosinhos Sul,616.61,3661,3358,7020,127,118,245,0,0,0,0.13348444054855152,0.13176053253564227,0.13265415015866053
32,Matosinhos Sul,Brito Capelo,535.72,1798,1909,3707,119,117,236,0,0,0,0.06995872498324461,0.0755639162065687,0.07273756978463833
33,Brito Capelo,Mercado,487.53,996,954,1950,118,118,236,0,0,0,0.03907958127638063,0.03744529180974191,0.038262436543061266
34,Mercado,Sr. de Matosinhos,708.96,256,179,435,115,102,217,0,0,0,0.010312430158299312,0.008124546114742193,0.009284023833677994
35,Sra da Hora,Fonte do Cuco,687.03,6258,7907,14166,80,100,180,100,100,200,0.1487371843780267,0.1704249060858443,0.16011049232606847
36,Fonte do Cuco,Custoias,689.2,5941,7690,13632,80,100,180,88,100,188,0.15193465644131618,0.16574962375108632,0.15943155112663307
37,Custoias,Esposade,1779.24,5761,7582,13344,80,100,180,62,79,141,0.17643543970007095,0.18408345697832304,0.18070146082082927
38,Esposade,Crestins,2035.56,5701,7565,13266,80,100,180,98,79,177,0.13709652900994415,0.18367330832200174,0.16027463248706644
39,Crestins,Verdes,591.8199999999999,5622,7499,13121,74,100,174,100,79,179,0.13786118402056655,0.18205848255311258,0.16006981973288034
40,Verdes,Pedras Rubras,960.78,3808,3946,7755,0,0,0,100,80,180,0.15358226724257995,0.1989138908441055,0.17372965550992464
41,Pedras Rubras,Lidador,1147.58,3341,3516,6858,0,0,0,100,80,180,0.1347328179843993,0.17726379086949717,0.15363547259999835
42,Lidador,Vilar do Pinheiro,1987.51,3202,3355,6558,0,0,0,100,80,180,0.1291227507206766,0.16915108281688349,0.146913120541213
43,Vilar do Pinheiro,Modivas Sul,2037.38,3145,3280,6425,0,0,0,100,80,180,0.12681686794301616,0.1653392167505549,0.14393791185747784
44,Modivas Sul,Modivas Centro,1051.08,3117,3248,6365,0,0,0,100,80,180,0.12570908672263517,0.16372760107440462,0.1426062042123105
45,Modivas Centro,Modivas Norte,852.51,3104,3236,6341,0,0,0,100,65,165,0.1251956373439767,0.20078367437559438,0.15497274284128063
46,Modivas Norte,Mindelo,1834.12,2629,3086,5716,0,0,0,98,81,179,0.10821096928287996,0.15365540884498205,0.12877521288360774
47,Mindelo,Espaço Natureza,776.86,2565,3041,5606,0,0,0,91,81,172,0.11368228429683203,0.15139011676879688,0.1314400426121178
48,Espaço Natureza,Varziela,1539.0,2532,3038,5570,0,0,0,92,80,172,0.11098027180758104,0.15313503684748325,0.13058713926800067
49,Varziela,Árvore,858.71,2352,2913,5266,0,0,0,100,80,180,0.09487527395640959,0.14685149370357894,0.11797581606626265
50,Árvore,Azurara,664.57,2359,2915,5275,0,0,0,100,80,180,0.09514690125405613,0.14697564716569755,0.1181818994370079
51,Azurara,Santa Clara,1218.09,2342,2897,5240,0,0,0,101,80,181,0.09351510932024577,0.1460680694413235,0.11674293699807017
52,Santa Clara,Vila do Conde,670.57,2386,2806,5193,0,0,0,90,78,168,0.10691587543050457,0.14509903229018498,0.12464376968678476
53,Vila do Conde,Alto de Pega,730.41,1926,2061,3988,0,0,0,92,100,192,0.08445800593908462,0.08314241233463798,0.08377280093676867
54,Alto de Pega,Portas Fronhas,671.05,1838,1984,3822,0,0,0,100,100,200,0.07412543944452293,0.08000006233286869,0.07706275088869582
