,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,552,715,1267,79,80,159,0,0,0,0.03234880450070325,0.04141496764101489,0.036910396017841185
1,Venda Nova,Carreira,583.47,973,1310,2283,78,80,158,0,0,0,0.0577630111963278,0.07585073653226677,0.06692135313857538
2,Carreira,Baguim,786.02,1451,1674,3126,78,80,158,0,0,0,0.08615849578821869,0.09691035709161448,0.09160247619500138
3,Baguim,Campainha,751.7,1817,1871,3688,84,81,165,0,0,0,0.10014620491473789,0.10698496112207642,0.10350341250743135
4,Campainha,Rio Tinto,859.99,2608,2353,4961,79,83,162,0,0,0,0.15287778804647284,0.1312589102418491,0.14180144941817796
5,Rio Tinto,Levada,452.83,3036,2736,5773,79,83,162,0,0,0,0.17796700487852438,0.15265325021077192,0.1649976120549228
6,Levada,Nau Vitória,1111.62,3748,3506,7255,79,80,159,0,0,0,0.21968940157718075,0.2029448919242651,0.21126449105999048
7,Nau Vitória,Nasoni,499.02,3958,3604,7563,79,80,159,0,0,0,0.2319863334316822,0.20861704410412563,0.2202282004366852
8,Nasoni,Contumil,650.0,4108,3662,7770,79,80,159,0,0,0,0.2407643755670448,0.2119537261475356,0.22626845133081375
9,Contumil,Estádio do Dragão,619.19,5034,4288,9322,88,80,168,0,0,0,0.26486138967519585,0.24817251172975258,0.2569143049392705
10,Estádio do Dragão,Campanhã,1166.02,9595,8338,17934,200,220,420,100,80,180,0.14111600814404845,0.12379317985492355,0.13249554631222626
11,Campanhã,Heroismo,950.92,17057,15153,32211,201,207,408,180,160,340,0.19371065786703662,0.17956511481745008,0.18678816140989762
12,Heroismo,24 de Agosto,571.9,18612,16807,35420,215,206,421,180,160,340,0.2043564827352359,0.1996722895162753,0.20210665021367188
13,24 de Agosto,Bolhão,680.44,24635,21440,46075,220,218,438,163,160,323,0.2801257762719214,0.24709901075518595,0.2637235463715362
14,Bolhão,Trindade,451.8,31198,29602,60800,221,220,441,179,159,338,0.33864231249346377,0.34044157480445614,0.33951594135467333
15,Trindade,Lapa,857.4300000000001,33643,40121,73765,216,220,436,182,151,333,0.36651931495770773,0.4721958229807192,0.417317694306538
16,Lapa,Carolina Michaelis,460.97,32609,39778,72387,229,208,437,185,156,341,0.34201924471692496,0.4757279503281659,0.4044923511562942
17,Carolina Michaelis,Casa da Música,627.48,30619,37813,68433,219,211,430,199,160,359,0.3167866693073839,0.4435311257811278,0.3761875080707723
18,Casa da Música,Francos,871.87,26893,31544,58437,219,220,439,187,149,336,0.2870743266323932,0.37342670740743805,0.3280189037846541
19,Francos,Ramalde,965.03,24700,28560,53260,225,220,445,180,159,339,0.264912209649084,0.3284581193650853,0.2955764119534357
20,Ramalde,Viso,621.15,23659,26988,50648,221,198,419,180,160,340,0.25612228213471006,0.32734434124778083,0.2897110132571787
21,Viso,Sete Bicas,743.81,22738,24997,47735,220,222,442,175,160,335,0.25009083705960106,0.28525064761140195,0.2673470118337588
22,Sete Bicas,Sra da Hora,674.5,19327,22800,42127,220,207,427,164,160,324,0.21914892873957537,0.2701743292578665,0.24409988364002744
23,Sra da Hora,Vasco da Gama,824.48,7666,8046,15712,120,120,240,0,0,0,0.29577537762620565,0.310424529938469,0.30309995378233734
24,Vasco da Gama,Estádio do Mar,661.6,7843,7533,15376,120,120,240,0,0,0,0.30259158200035924,0.29063449176694844,0.2966130368836538
25,Estádio do Mar,Pedro Hispano,786.97,7851,7493,15345,111,120,231,0,0,0,0.3274729643331882,0.28911091130826405,0.3075446250994614
26,Pedro Hispano,Parque de Real,656.68,7272,6726,13999,113,120,233,0,0,0,0.29796479177131935,0.2595165081651613,0.2781631006436843
27,Parque de Real,C. Matosinhos,723.67,7085,6373,13459,120,121,241,0,0,0,0.2733714006798801,0.24386001398509996,0.25855448038913986
28,C. Matosinhos,Matosinhos Sul,616.61,5296,4720,10016,121,120,241,0,0,0,0.20264549069256776,0.1821066697084598,0.19241869186230653
29,Matosinhos Sul,Brito Capelo,535.72,2523,2518,5041,121,120,241,0,0,0,0.09654088997569457,0.09717048144899564,0.09685437950596898
30,Brito Capelo,Mercado,487.53,1207,1454,2662,121,120,241,0,0,0,0.04621314489470515,0.05612825266623908,0.05115012801746063
31,Mercado,Sr. de Matosinhos,708.96,226,286,512,124,140,264,0,0,0,0.008453418623072265,0.009457671957671958,0.008985977209602406
33,Fonte do Cuco,Custoias,689.2,7088,8291,15380,100,100,200,100,80,180,0.1527658503331563,0.20009217707857657,0.17509284236788097
34,Custoias,Esposade,1779.24,6864,8095,14960,100,100,200,98,98,196,0.1495481176231635,0.1763620703202861,0.1629550939717248
35,Esposade,Crestins,2035.56,6731,7993,14725,100,100,200,100,100,200,0.14507473158437456,0.17227452375306085,0.1586746276687177
36,Crestins,Verdes,591.8199999999999,6676,7900,14576,100,100,200,100,100,200,0.1438824029425174,0.17027137324632122,0.1570768880944193
37,Verdes,Pedras Rubras,960.78,4747,4845,9593,0,0,0,100,100,200,0.19143350940808998,0.1953955142372189,0.19341451182265443
38,Pedras Rubras,Lidador,1147.58,4251,4105,8356,0,0,0,100,100,200,0.17142686883667066,0.16552548055866687,0.16847617469766873
39,Lidador,Vilar do Pinheiro,1987.51,4052,3858,7911,0,0,0,100,100,200,0.1634076244086867,0.15560235399044847,0.1595049891995676
40,Vilar do Pinheiro,Modivas Sul,2037.38,3945,3736,7681,0,0,0,100,100,200,0.1590970962303346,0.15065231947921723,0.1548747078547759
41,Modivas Sul,Modivas Centro,1051.08,3929,3723,7652,0,0,0,100,101,201,0.15842785595480735,0.1486406657601811,0.153509914613229
42,Modivas Centro,Modivas Norte,852.51,3924,3685,7609,0,0,0,100,107,207,0.15823185751887375,0.13887572223537392,0.14822651222740282
43,Modivas Norte,Mindelo,1834.12,3334,3460,6795,0,0,0,100,100,200,0.13445406628799317,0.1395409005151276,0.1369974834015604
44,Mindelo,Espaço Natureza,776.86,3281,3369,6651,0,0,0,102,100,202,0.12973489500768856,0.13587938761518978,0.132776723031204
45,Espaço Natureza,Varziela,1539.0,3256,3351,6607,0,0,0,100,100,200,0.1312929045714386,0.13513630289574735,0.13321460373359298
46,Varziela,Árvore,858.71,3143,3244,6387,0,0,0,99,100,199,0.12802510493615596,0.1308101878208837,0.1294246440742101
47,Árvore,Azurara,664.57,3165,3249,6415,0,0,0,100,100,200,0.12764595290428768,0.1310426431068347,0.1293442980055612
48,Azurara,Santa Clara,1218.09,3137,3207,6344,0,0,0,98,100,198,0.12908695022863514,0.1293181813792488,0.129203733638036
49,Santa Clara,Vila do Conde,670.57,3011,3163,6175,0,0,0,98,100,198,0.123924232676899,0.12754830379537793,0.12575457162562576
50,Vila do Conde,Alto de Pega,730.41,2238,2479,4717,0,0,0,92,100,192,0.09811124556093725,0.09996812899411797,0.0990783723490522
51,Alto de Pega,Portas Fronhas,671.05,2159,2375,4534,0,0,0,100,100,200,0.08705994914848408,0.09577251353442275,0.09141623134145341
52,Portas Fronhas,São Brás,562.21,1827,1854,3682,0,0,0,100,100,200,0.0736870017642747,0.07478226459148106,0.07423463317787787
53,São Brás,Póvoa de Varzim,624.94,1750,1778,3528,0,0,0,100,100,200,0.07056728002924552,0.07169354838709678,0.07113041420817115
55,Fonte do Cuco,Cândido dos Reis,913.51,5016,6241,11257,0,0,0,80,80,160,0.2528606364526268,0.31457880635622393,0.28371972140442536
56,Cândido dos Reis,Pias,916.73,4790,5954,10745,0,0,0,80,80,160,0.24147761333730527,0.3001168878107848,0.270797250574045
57,Pias,Araújo,1258.13,4687,5738,10426,0,0,0,80,83,163,0.23626459369009875,0.2788084186448571,0.25792801375908614
58,Araújo,Custió,651.69,4567,5438,10006,0,0,0,80,80,160,0.2302340111102837,0.27413845599138825,0.2521862335508359
59,Custió,Parque de Maia,1418.51,4452,5025,9478,0,0,0,80,80,160,0.22442895620575387,0.25332145449662885,0.23887520535119136
60,Parque de Maia,Forum,824.81,3971,4499,8470,0,0,0,80,80,160,0.20015600493888153,0.22677879126921255,0.21346739810404708
61,Forum,Zona Industrial,1119.4,1738,2045,3783,0,0,0,39,40,79,0.1797137750424049,0.20616015258674364,0.19310434595093084
62,Zona Industrial,Mandim,1194.23,1656,1985,3641,0,0,0,39,40,79,0.17125719715040044,0.20012706514705,0.18587485183224833
63,Mandim,Castêlo da Maia,1468.1,1581,1927,3509,0,0,0,40,40,80,0.1594092573202199,0.19432196991685852,0.1768656136185392
64,Castêlo da Maia,ISMAI,702.48,968,1314,2282,0,0,0,40,35,75,0.09759272763205905,0.15138248847926267,0.12269461602742074
65,Santo Ovídio,D. João II,463.71,7955,5942,13897,400,398,798,0,0,0,0.09207175925925928,0.06912719988822064,0.08062823215440543
66,D. João II,João de Deus,716.25,10639,8798,19437,400,392,792,0,0,0,0.12313832712155111,0.10391239039925543,0.11362245945091992
67,João de Deus,C.M.Gaia,405.01,17419,14675,32094,406,398,804,0,0,0,0.1986331244113314,0.17070677704322842,0.1848088877788625
68,C.M.Gaia,General Torres,488.39,20113,16379,36493,400,400,800,0,0,0,0.23279440563154505,0.18958263773929518,0.2111885216854201
69,General Torres,Jardim do Morro,419.98,22247,17478,39726,400,400,800,0,0,0,0.25749602044476544,0.20230178100719226,0.22989890072597885
70,Jardim do Morro,São Bento,795.7,22763,18340,41104,400,398,798,0,0,0,0.26347217615710794,0.2133373171209226,0.2384675722769052
71,São Bento,Aliados,443.38,25294,24646,49940,400,400,800,0,0,0,0.292762088374546,0.2852553035061426,0.28900869594034423
72,Aliados,Trindade,450.27,27107,27700,54807,400,400,800,0,0,0,0.31374004096321173,0.32061057138027865,0.3171753061717452
73,Trindade,Faria Guimaraes,555.34,23869,25192,49061,400,396,796,0,0,0,0.27626413692212437,0.29452643671881257,0.2853494016450999
74,Faria Guimaraes,Marques,621.04,22449,24375,46824,400,400,800,0,0,0,0.259830182140048,0.2821191370276579,0.2709746595838529
75,Marques,Combatentes,702.75,17343,19738,37082,400,400,800,0,0,0,0.20073410030166033,0.22845953103127298,0.21459681566646666
76,Combatentes,Salgueiros,471.25,15132,17129,32261,400,400,800,0,0,0,0.17514691785890435,0.19825383812477337,0.18670037799183886
77,Salgueiros,Polo Universitario,775.36,13809,14927,28737,404,394,798,0,0,0,0.1582444022479708,0.17540870545461362,0.16671900809185208
78,Polo Universitario,I.P.O.,827.64,10069,12130,22199,400,400,800,0,0,0,0.11654386279630911,0.14040024990056804,0.12847205634843858
79,I.P.O.,Hospital São João,351.77,4812,6578,11390,400,400,800,0,0,0,0.055694613121503485,0.07613425925925928,0.06591443619038138
80,Verdes (E) ,Botica,683.54,2086,3241,5328,106,100,206,0,0,0,0.09113333212617743,0.15008235099636494,0.11974936070393835
81,Botica,Aeroporto,649.66,1933,3080,5014,96,101,197,0,0,0,0.09322315829917704,0.14122662266226618,0.11783407150055777
82,Sra da Hora,Fonte do Cuco,687.03,12570,14950,27522,100,100,200,180,160,180,0.2101282730714527,0.263695493978507,0.23622872845380927
