,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,356,886,1243,98,80,178,0,0,0,0.016865079365079354,0.051312313215156974,0.032346982219046826
4,Venda Nova,Carreira,583.47,756,1620,2377,98,80,178,0,0,0,0.03573296618722542,0.09378517769368326,0.06182384776316153
5,Carreira,Baguim,786.02,1053,2089,3142,98,80,178,0,0,0,0.049757433883402535,0.12091136259196354,0.08173672768500298
6,Baguim,Campainha,751.7,1279,2314,3594,92,80,172,0,0,0,0.064406255958075,0.13396308334682336,0.09675826869702772
7,Campainha,Rio Tinto,859.99,1799,2899,4699,97,85,182,0,0,0,0.08590845116470555,0.15791960036682187,0.11954003183602362
8,Rio Tinto,Levada,452.83,2134,3408,5542,97,81,178,0,0,0,0.10187066365693911,0.19479567223721359,0.14415676306706401
9,Levada,Nau Vitória,1111.62,2881,4270,7152,97,80,177,0,0,0,0.1375230722875114,0.24716365085257433,0.18707813604573192
10,Nau Vitória,Nasoni,499.02,3077,4388,7465,97,80,177,0,0,0,0.14687607352213145,0.2539606652066129,0.19527588897274453
11,Nasoni,Contumil,650.0,3215,4458,7674,97,80,177,0,0,0,0.15349118521972482,0.2579956807657451,0.2007248555230108
12,Contumil,Estádio do Dragão,619.19,3833,5415,9249,100,80,180,0,0,0,0.1774591128853217,0.3134199634080142,0.23788615756207393
13,Estádio do Dragão,Campanhã,1166.02,8030,9682,17713,276,238,514,106,100,206,0.09348128513242243,0.12705920774927063,0.1092660902473107
14,Campanhã,Heroismo,950.92,14277,18527,32805,273,238,511,180,176,356,0.13780412517307195,0.19491160013200512,0.1651286939912592
15,Heroismo,24 de Agosto,571.9,15839,19914,35754,256,234,490,180,178,358,0.15849673297194922,0.2103191912542058,0.1837092706334417
16,24 de Agosto,Bolhão,680.44,21433,24147,45581,256,231,487,199,180,379,0.2048179167791584,0.2554335121945144,0.22884091023338207
17,Bolhão,Trindade,451.8,28093,31069,59163,259,233,492,180,180,360,0.27930408515443006,0.3271602489530802,0.30254498355296455
18,Trindade,Lapa,857.4300000000001,32746,40273,73020,266,240,506,180,190,370,0.3207413674748168,0.4069709746424147,0.36318368168232856
19,Lapa,Carolina Michaelis,460.97,32358,39524,71883,242,240,482,180,184,364,0.3338954860984904,0.40550077165760484,0.3698012725522006
20,Carolina Michaelis,Casa da Música,627.48,30874,37285,68159,237,229,466,179,180,359,0.3230073162088501,0.39621396275191384,0.35932504988883235
21,Casa da Música,Francos,871.87,28992,28831,57824,237,235,472,188,175,363,0.2964002446894626,0.30619557796439517,0.30120463993244945
22,Francos,Ramalde,965.03,27354,25211,52566,243,239,482,180,168,348,0.28163651795461114,0.27025514630084263,0.2760605926183119
23,Ramalde,Viso,621.15,26287,24013,50301,251,240,491,180,177,357,0.2659141583984988,0.2508335971606807,0.25849477522414555
24,Viso,Sete Bicas,743.81,25176,22483,47659,238,202,440,185,179,364,0.2587800147395227,0.2554270754940684,0.2571873541231467
25,Sete Bicas,Sra da Hora,674.5,21741,20005,41747,218,219,437,198,180,378,0.2260228110574242,0.21758853200715123,0.2219008920573482
26,Sra da Hora,Vasco da Gama,824.48,7226,8834,16061,120,120,240,0,0,0,0.2788186902318316,0.34084701637562526,0.3098328533037284
27,Vasco da Gama,Estádio do Mar,661.6,7059,8809,15868,120,120,240,0,0,0,0.2723417383778685,0.3398682169466014,0.306104977662235
28,Estádio do Mar,Pedro Hispano,786.97,6966,8494,15460,130,120,250,0,0,0,0.24809315273005828,0.3277156624976343,0.2863119574184948
29,Pedro Hispano,Parque de Real,656.68,6280,7685,13965,131,140,271,0,0,0,0.22194669527311045,0.25415326025630786,0.23858477312420873
30,Parque de Real,C. Matosinhos,723.67,5924,7392,13317,120,120,240,0,0,0,0.22857227659917911,0.28522264456515195,0.25689746058216556
31,C. Matosinhos,Matosinhos Sul,616.61,4389,5503,9893,120,120,240,0,0,0,0.16935404475943378,0.21233504769024583,0.1908445462248398
32,Matosinhos Sul,Brito Capelo,535.72,2110,2829,4940,120,129,249,0,0,0,0.08143845245058641,0.10153583028353136,0.09185034699054584
33,Brito Capelo,Mercado,487.53,1108,1525,2634,121,140,261,0,0,0,0.042429929307728605,0.05044742208632884,0.04673050014682451
34,Mercado,Sr. de Matosinhos,708.96,271,305,577,117,120,237,0,0,0,0.01074203408844782,0.011805555555555552,0.011280525970527682
35,Sra da Hora,Fonte do Cuco,687.03,8524,7301,15826,100,80,180,100,100,200,0.1837191814813213,0.1735153355101141,0.17886635780966217
36,Fonte do Cuco,Custoias,689.2,8185,7095,15280,100,80,180,99,122,221,0.1773589382392581,0.14925950519140524,0.16310167317475963
37,Custoias,Esposade,1779.24,7948,6922,14870,100,80,180,102,104,206,0.16948676199463805,0.16071615973816136,0.16528785371179344
38,Esposade,Crestins,2035.56,7853,6808,14662,100,80,180,80,100,180,0.1895205824087801,0.16179685680254718,0.17555249843475856
39,Crestins,Verdes,591.8199999999999,7769,6716,14486,98,98,196,80,100,180,0.18947506232511124,0.14610987898654135,0.1665559726025742
40,Verdes,Pedras Rubras,960.78,5808,3669,9477,0,0,0,80,100,180,0.29277062388136676,0.14796018105498673,0.21232037786671118
41,Pedras Rubras,Lidador,1147.58,5153,3186,8340,0,0,0,80,100,180,0.259734750187593,0.12850590709497525,0.18682983735836092
42,Lidador,Vilar do Pinheiro,1987.51,4964,3021,7985,0,0,0,80,114,194,0.25020678924156486,0.10686657496808862,0.16597594167880048
43,Vilar do Pinheiro,Modivas Sul,2037.38,4856,2964,7821,0,0,0,80,120,200,0.24480311496100748,0.09961685220485204,0.15769135730731423
44,Modivas Sul,Modivas Centro,1051.08,4810,2943,7754,0,0,0,80,119,199,0.2424716488938223,0.09974244898353905,0.15712102181179363
45,Modivas Centro,Modivas Norte,852.51,4786,2932,7719,0,0,0,80,102,182,0.24127726530250745,0.11592135756429095,0.1710228554711993
46,Modivas Norte,Mindelo,1834.12,4280,2635,6915,0,0,0,80,100,180,0.21574384789008044,0.10626391255444002,0.15492166159250242
