,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,103,603,706,79,122,201,0,0,0,0.0060360993905297705,0.022907810047931146,0.01627664018755946
1,Venda Nova,Carreira,583.47,169,1117,1287,79,134,213,0,0,0,0.009914777079584255,0.03862211950596888,0.027974795319657214
2,Carreira,Baguim,786.02,229,1529,1759,79,122,201,0,0,0,0.013469253449262053,0.05805112466332777,0.040528896673719846
3,Baguim,Campainha,751.7,279,1828,2107,60,119,179,0,0,0,0.02154846637734233,0.07112729323959888,0.054508692056719585
4,Campainha,Rio Tinto,859.99,415,2428,2843,59,119,178,0,0,0,0.03257570466391542,0.09449132654503256,0.0739687327754488
5,Rio Tinto,Levada,452.83,479,2853,3333,78,119,197,0,0,0,0.028489419718735313,0.11100640275984633,0.078334703890777
6,Levada,Nau Vitória,1111.62,917,3491,4408,79,119,198,0,0,0,0.05374189810924159,0.13584068013595982,0.10308409538792578
7,Nau Vitória,Nasoni,499.02,965,3558,4523,79,119,198,0,0,0,0.056586023728505956,0.13843199460491834,0.10577627895220836
8,Nasoni,Contumil,650.0,1054,3642,4697,81,102,183,0,0,0,0.060248567168613196,0.1653461367227555,0.1188275403627253
9,Contumil,Estádio do Dragão,619.19,1265,4133,5399,89,102,191,0,0,0,0.06584741167739999,0.18763040617926027,0.13088335638519974
10,Estádio do Dragão,Campanhã,1166.02,3067,6613,9681,200,205,405,80,82,162,0.04866642955980962,0.10235284073444173,0.07584103274696909
11,Campanhã,Heroismo,950.92,6153,11321,17474,222,273,495,137,119,256,0.07510539482201753,0.12795801398510237,0.10254776691458213
12,Heroismo,24 de Agosto,571.9,6827,12101,18929,222,267,489,172,127,299,0.07535668475856476,0.1357185290505659,0.10529585868516875
13,24 de Agosto,Bolhão,680.44,9844,14403,24248,227,254,481,159,144,303,0.1112813677994072,0.1590237990839471,0.1354341741891999
14,Bolhão,Trindade,451.8,13901,16174,30076,211,238,449,159,154,313,0.16353408556338994,0.18051922378831994,0.1722499999828537
15,Trindade,Lapa,857.4300000000001,18504,22026,40531,201,232,433,159,148,307,0.22335351544627946,0.2537183212190822,0.2388909952768366
16,Lapa,Carolina Michaelis,460.97,18179,21929,40108,201,228,429,165,148,313,0.21555620089148975,0.2551404256570248,0.235536136571322
17,Carolina Michaelis,Casa da Música,627.48,17456,20308,37765,201,207,408,200,147,347,0.18767597216291082,0.25020395337894025,0.21681338535437888
18,Casa da Música,Francos,871.87,17492,15084,32576,203,207,410,189,147,336,0.19282385567834107,0.1858369131414958,0.18952452034468978
19,Francos,Ramalde,965.03,16446,13671,30118,213,192,405,208,147,355,0.1685221199010878,0.1754425344503198,0.17159467040811008
20,Ramalde,Viso,621.15,15351,13350,28701,239,200,439,208,147,355,0.14874511357541642,0.16759917273711006,0.15695798727709565
21,Viso,Sete Bicas,743.81,14868,12199,27067,231,209,440,208,146,354,0.1465156646950204,0.1499555851078874,0.1480462742460156
22,Sete Bicas,Sra da Hora,674.5,13746,9241,22987,248,210,458,208,153,361,0.13072666165866687,0.11093654707798802,0.1219787538975509
23,Sra da Hora,Vasco da Gama,824.48,3668,3902,7571,98,80,178,0,0,0,0.1733233318985672,0.22586200917302926,0.1969362205612468
24,Vasco da Gama,Estádio do Mar,661.6,3276,4027,7304,110,74,184,0,0,0,0.13791177963402124,0.25197494670390275,0.1837850098686475
25,Estádio do Mar,Pedro Hispano,786.97,3198,4018,7216,118,79,197,0,0,0,0.12547103403470872,0.23546722712780938,0.16958118253397242
26,Pedro Hispano,Parque de Real,656.68,2877,3628,6505,117,80,197,0,0,0,0.11384653937102546,0.21000037898313698,0.15289378388355807
27,Parque de Real,C. Matosinhos,723.67,2555,3496,6052,117,80,197,0,0,0,0.10113681668425938,0.20233338260017408,0.14223186883285419
28,C. Matosinhos,Matosinhos Sul,616.61,1780,2388,4169,125,80,205,0,0,0,0.06595870484561257,0.13822711063545415,0.09416100954408735
29,Matosinhos Sul,Brito Capelo,535.72,891,881,1772,124,80,204,0,0,0,0.0332756444463392,0.05102347738841621,0.040235578933428225
30,Brito Capelo,Mercado,487.53,496,481,977,140,82,222,0,0,0,0.016431973692885935,0.027160559216918918,0.020394784562123344
31,Mercado,Sr. de Matosinhos,708.96,89,43,132,140,80,220,0,0,0,0.0029460682554475846,0.002488425925925926,0.002779652862894254
33,Fonte do Cuco,Custoias,689.2,4854,3720,8575,99,80,179,95,82,177,0.1080163559183038,0.09891916536246914,0.10387149254683727
34,Custoias,Esposade,1779.24,4725,3666,8391,99,80,179,81,79,160,0.11394568808971227,0.09943352976414767,0.10711565258245939
