,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,316,140,456,40,0,40,0,0,0,0.03657407407407408,,0.05288299619198314
4,Venda Nova,Carreira,583.47,537,227,764,40,13,53,0,0,0,0.062191814308346645,0.08090403819275539,0.0667816050724469
5,Carreira,Baguim,786.02,858,253,1111,40,20,60,0,0,0,0.0993228026267576,0.058615676661456347,0.08575376063832386
6,Baguim,Campainha,751.7,1069,288,1357,40,20,60,0,0,0,0.12374052424145011,0.06677324429631816,0.10475143092640612
7,Campainha,Rio Tinto,859.99,1500,385,1885,40,20,60,0,0,0,0.17365437521050753,0.0891452524533608,0.14548466762479195
8,Rio Tinto,Levada,452.83,1705,459,2165,40,20,60,0,0,0,0.1973856545302554,0.10638635425859712,0.16705255443970263
9,Levada,Nau Vitória,1111.62,2048,564,2612,40,20,60,0,0,0,0.23704225055892691,0.1307661462215487,0.2016168824464675
10,Nau Vitória,Nasoni,499.02,2190,597,2788,40,20,60,0,0,0,0.25358641484107014,0.13820830260173872,0.21512704409462632
11,Nasoni,Contumil,650.0,2224,612,2837,40,20,60,0,0,0,0.2575171217690613,0.14182356820585526,0.2189526039146593
12,Contumil,Estádio do Dragão,619.19,2589,742,3331,40,20,60,0,0,0,0.2997604442980091,0.17176148548926912,0.25709412469509574
13,Estádio do Dragão,Campanhã,1166.02,4606,1949,6555,160,98,258,40,20,60,0.10355999626543627,0.07459982835038649,0.0928434872680929
14,Campanhã,Heroismo,950.92,8376,4381,12757,194,98,292,66,59,125,0.14374437204206914,0.1223777146454764,0.13561308606113942
15,Heroismo,24 de Agosto,571.9,9201,4740,13942,180,98,278,40,59,99,0.1885606430913914,0.1324270005995012,0.16480669035841658
16,24 de Agosto,Bolhão,680.44,12005,5617,17623,187,100,287,40,60,100,0.23863066330123706,0.15397975452897722,0.20305059656683713
17,Bolhão,Trindade,451.8,12407,7206,19613,200,100,300,40,60,100,0.23356763217746762,0.19753510877110084,0.21889724764773258
18,Trindade,Lapa,857.4300000000001,12179,12399,24579,195,104,299,40,60,100,0.2340483639782335,0.33204655835895386,0.27499131317443887
19,Lapa,Carolina Michaelis,460.97,12046,12425,24471,180,119,299,40,60,100,0.2468591593588258,0.3061586475052792,0.2737835577627422
20,Carolina Michaelis,Casa da Música,627.48,11551,12450,24002,180,119,299,41,61,102,0.2355190814807563,0.30492176193287013,0.2670483454796516
21,Casa da Música,Francos,871.87,10038,12499,22538,148,120,268,40,69,109,0.2396605023949165,0.29046731892467315,0.26540613274004704
22,Francos,Ramalde,965.03,9243,12085,21329,140,120,260,40,79,119,0.2301764019680483,0.2655532679738976,0.248969845866384
23,Ramalde,Viso,621.15,8780,11707,20488,140,140,280,40,80,120,0.2186436497333911,0.23378232469070911,0.2270450775022573
24,Viso,Sete Bicas,743.81,8525,11112,19638,140,156,296,40,80,120,0.21229639481253404,0.2075741317324852,0.20959818916604442
25,Sete Bicas,Sra da Hora,674.5,8058,10957,19016,140,160,300,40,86,126,0.20066430397081256,0.1960642867227716,0.19798766558210573
26,Sra da Hora,Vasco da Gama,824.48,2161,2441,4602,95,100,195,0,0,0,0.1053157356822745,0.11302566238344915,0.10926954424697945
27,Vasco da Gama,Estádio do Mar,661.6,2222,1987,4210,80,100,180,0,0,0,0.12861747083821207,0.09202035395914446,0.10828573923873007
28,Estádio do Mar,Pedro Hispano,786.97,2169,1922,4091,80,100,180,0,0,0,0.12554877659219976,0.08898890701596027,0.10523773793873337
29,Pedro Hispano,Parque de Real,656.68,1875,1588,3464,80,100,180,0,0,0,0.10855155846309923,0.07354725641652514,0.0891047239927803
30,Parque de Real,C. Matosinhos,723.67,1779,1230,3009,80,138,218,0,0,0,0.10296769606763709,0.04127506331007418,0.0639145615697303
31,C. Matosinhos,Matosinhos Sul,616.61,1184,811,1995,80,140,220,0,0,0,0.06854477617820558,0.026831004953348152,0.041999649035114495
32,Matosinhos Sul,Brito Capelo,535.72,550,563,1114,80,140,220,0,0,0,0.031886093450700294,0.018641905604901324,0.023457973912464587
33,Brito Capelo,Mercado,487.53,342,411,754,80,140,220,0,0,0,0.01984150223790699,0.013609673675611047,0.015875793152809573
34,Mercado,Sr. de Matosinhos,708.96,93,64,157,59,120,179,0,0,0,0.007308774624766155,0.0024691358024691358,0.004064324017639662
35,Sra da Hora,Fonte do Cuco,687.03,3423,6213,9636,40,60,100,40,40,80,0.18443765952735025,0.27157218764808,0.2325466847059771
36,Fonte do Cuco,Custoias,689.2,3292,5946,9238,40,60,100,40,40,80,0.17740903349052659,0.2598812440401848,0.22294388333068538
37,Custoias,Esposade,1779.24,3227,5776,9004,40,60,100,40,40,80,0.17392035883450216,0.2524657887406809,0.21728714059737303
38,Esposade,Crestins,2035.56,3178,5528,8707,40,60,100,39,40,79,0.17358743599677676,0.24164685712114142,0.21139088218354757
39,Crestins,Verdes,591.8199999999999,3101,5461,8563,40,60,100,20,40,60,0.22803235956334444,0.23871607876845985,0.23473311327532473
40,Verdes,Pedras Rubras,960.78,1703,5108,6812,0,0,0,20,40,60,0.34353244329170934,0.5149570563398594,0.45781551865714276
41,Pedras Rubras,Lidador,1147.58,1539,4796,6335,0,0,0,20,40,60,0.3103486959208987,0.48351996450289475,0.4257962083088961
42,Lidador,Vilar do Pinheiro,1987.51,1486,4638,6125,0,0,0,20,50,70,0.29973750129261734,0.3740901339656505,0.35284652463049815
43,Vilar do Pinheiro,Modivas Sul,2037.38,1325,4603,5929,0,0,0,20,78,98,0.26728190415082137,0.2380015193731989,0.24397710810332593
44,Modivas Sul,Modivas Centro,1051.08,1286,4505,5792,0,0,0,20,80,100,0.259470092072825,0.2271048618315658,0.23357790787981766
45,Modivas Centro,Modivas Norte,852.51,1243,4410,5653,0,0,0,20,80,100,0.2506788045675594,0.22231011316186813,0.22798385144300637
46,Modivas Norte,Mindelo,1834.12,1129,4355,5485,0,0,0,20,80,100,0.22778197026140895,0.2195233745701256,0.2211750937083823
47,Mindelo,Espaço Natureza,776.86,1075,4176,5252,0,0,0,20,80,100,0.21686915339670423,0.210524388083161,0.21179334114586965
48,Espaço Natureza,Varziela,1539.0,928,4225,5154,0,0,0,20,74,94,0.187250656937803,0.2302423899510475,0.22109521271418697
49,Varziela,Árvore,858.71,757,3888,4646,0,0,0,20,60,80,0.1527463572635492,0.2613437769880721,0.23419442205694135
50,Árvore,Azurara,664.57,753,3864,4617,0,0,0,20,60,80,0.15188781425075878,0.2596796146685951,0.23273166456413605
51,Azurara,Santa Clara,1218.09,776,3762,4539,0,0,0,20,98,118,0.15652849384396675,0.15482293406061834,0.1551120119899994
52,Santa Clara,Vila do Conde,670.57,715,3665,4380,0,0,0,20,100,120,0.1443050352824644,0.14778422545519215,0.1472043604264042
53,Vila do Conde,Alto de Pega,730.41,535,2873,3408,0,0,0,20,100,120,0.10794113523308017,0.11586302185731817,0.11454270741994517
54,Alto de Pega,Portas Fronhas,671.05,488,2710,3198,0,0,0,11,100,111,0.17910359857824384,0.10929046685147002,0.11620888531088003
55,Portas Fronhas,São Brás,562.21,389,2029,2419,0,0,0,0,100,100,,0.08185098008951999,0.09754450205650905
56,São Brás,Póvoa de Varzim,624.94,381,1813,2194,0,0,0,0,100,100,,0.07310483870967742,0.08848228458311932
57,Sra da Hora,Fonte do Cuco,685.98,3127,3121,6248,40,0,40,0,40,40,0.3619556566848162,0.3146829568589363,0.3366892136744321
58,Fonte do Cuco,Cândido dos Reis,913.51,3075,3127,6203,40,0,40,0,40,40,0.3559971494086654,0.31528057612229204,0.3342348429969831
59,Cândido dos Reis,Pias,916.73,3059,3018,6078,40,0,40,0,40,40,0.35413896088378355,0.3042645125023969,0.3274819281282148
60,Pias,Araújo,1258.13,3079,2878,5958,40,0,40,0,40,40,0.35644853505390955,0.29018088146559795,0.32102961675670855
61,Araújo,Custió,651.69,3071,2778,5849,40,0,40,0,40,40,0.3554691295559644,0.2800588746972135,0.31516364851076994
62,Custió,Parque de Maia,1418.51,3003,2635,5639,37,0,37,0,40,40,0.3757857889095555,0.2657240054497238,0.31483151848070723
63,Parque de Maia,Forum,824.81,2940,2329,5269,20,0,20,0,40,40,0.680664749028737,0.23478185977266472,0.37004970258068665
64,Forum,Zona Industrial,1119.4,1475,1261,2737,20,0,20,0,40,40,0.34157426726176493,0.12718856605080073,0.19222692484513818
65,Zona Industrial,Mandim,1194.23,1184,1201,2385,20,0,20,0,41,41,0.2740925971435212,0.11818752762611671,0.16467495862523235
66,Mandim,Castêlo da Maia,1468.1,752,1137,1890,20,0,20,0,60,60,0.17420231653616344,0.07646265007774647,0.09845407503089029
67,Castêlo da Maia,ISMAI,702.48,605,430,1036,20,0,20,0,42,42,0.1402510838915606,0.04137864823348693,0.07036405282380169
68,Santo Ovídio,D. João II,463.71,5789,871,6660,246,158,404,0,0,0,0.10894685335742248,0.02552769135795626,0.07632252762495798
69,D. João II,João de Deus,716.25,7261,1436,8698,238,158,396,0,0,0,0.14124830084844064,0.04210191033762013,0.1016898925133153
70,João de Deus,C.M.Gaia,405.01,9366,2191,11557,238,198,436,0,0,0,0.18219797796241335,0.05123864652850101,0.12272562102682931
71,C.M.Gaia,General Torres,488.39,10458,2496,12955,236,198,434,0,0,0,0.20517092555278754,0.058371367202758886,0.1381978551534657
72,General Torres,Jardim do Morro,419.98,11821,2752,14574,198,198,396,0,0,0,0.27640633169911394,0.06436812367746925,0.17038722768829162
73,Jardim do Morro,São Bento,795.7,12089,3076,15165,198,198,396,0,0,0,0.2826665432907631,0.07193281996734141,0.17729968162905224
74,São Bento,Aliados,443.38,12225,4574,16799,198,198,396,0,0,0,0.28584926819407624,0.10696744960559325,0.19640835889983474
75,Aliados,Trindade,450.27,11898,5166,17064,176,198,374,0,0,0,0.3129810740560071,0.12080437525869998,0.21124046881037392
76,Trindade,Faria Guimaraes,555.34,5855,3663,9519,198,198,396,0,0,0,0.13691997489077964,0.08566863634592724,0.11129430561835345
77,Faria Guimaraes,Marques,621.04,5584,3376,8961,198,198,396,0,0,0,0.13058413336678376,0.07894481911391465,0.10476447624034922
78,Marques,Combatentes,702.75,4473,2309,6782,198,198,396,0,0,0,0.1046006485804867,0.053998495094479786,0.07929957183748325
79,Combatentes,Salgueiros,471.25,3773,1839,5613,198,198,396,0,0,0,0.08823510521884503,0.043009516151413414,0.06562231068512922
80,Salgueiros,Polo Universitario,775.36,3332,1411,4743,198,198,396,0,0,0,0.07791758793665719,0.03299366819153742,0.055455628064097304
81,Polo Universitario,I.P.O.,827.64,2706,1286,3992,198,198,396,0,0,0,0.06327567007628442,0.03007774447808608,0.046676707277185245
82,I.P.O.,Hospital São João,351.77,1441,1231,2673,160,238,398,0,0,0,0.041721729429896416,0.02396514161220043,0.031103468373083244
83,Verdes (E) ,Botica,683.54,1373,412,1786,40,60,100,0,0,0,0.15899516827859872,0.03186493912359504,0.08271703078559652
84,Botica,Aeroporto,649.66,1166,324,1491,40,20,60,0,0,0,0.13497066352523046,0.07523148148148147,0.1150576028439808
