,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,2501,592,3093,199,198,397,0,0,0,0.058184440722129194,0.013856547671689154,0.03607632277757723
4,Venda Nova,Carreira,583.47,4488,1080,5568,199,205,404,0,0,0,0.10441822236885676,0.024392447071751238,0.06381108391364232
5,Carreira,Baguim,786.02,7143,1358,8502,239,209,448,0,0,0,0.13837725786922048,0.03009168895406265,0.08786010629942587
6,Baguim,Campainha,751.7,9612,1404,11017,239,189,428,0,0,0,0.18620601662905673,0.03441333015233512,0.11917606862882217
7,Campainha,Rio Tinto,859.99,13345,1812,15157,219,179,398,0,0,0,0.28211325871570153,0.04688477153335179,0.1763195421186146
8,Rio Tinto,Levada,452.83,15065,2155,17220,219,179,398,0,0,0,0.31847955384346915,0.05575226570003909,0.2003182860603687
9,Levada,Nau Vitória,1111.62,18586,2561,21147,219,179,398,0,0,0,0.3929174756316815,0.06624582297987541,0.24599731024305516
10,Nau Vitória,Nasoni,499.02,19050,2730,21780,221,179,400,0,0,0,0.39908141173648604,0.07061358980104443,0.25209206142037593
11,Nasoni,Contumil,650.0,19516,2789,22306,219,193,412,0,0,0,0.4125806045162062,0.06692005891242714,0.25065709650278545
12,Contumil,Estádio do Dragão,619.19,22039,3644,25683,219,183,402,0,0,0,0.46590640632629216,0.09220345116121893,0.29578789688547524
13,Estádio do Dragão,Campanhã,1166.02,33311,9022,42334,319,240,559,158,232,390,0.3081925875035119,0.08249234742586209,0.19467407658339167
14,Campanhã,Heroismo,950.92,74163,18674,92838,473,444,917,264,262,526,0.44239905474159846,0.11607579506658511,0.2825948235942828
15,Heroismo,24 de Agosto,571.9,76787,21946,98734,470,450,920,264,262,526,0.45982780824325165,0.1353276971601187,0.2999516051645254
16,24 de Agosto,Bolhão,680.44,86006,32140,118147,442,466,908,264,242,506,0.5343881907954852,0.20003846804292585,0.3673547140589447
17,Bolhão,Trindade,451.8,83679,46237,129916,445,469,914,264,228,492,0.5178418027098625,0.2929258268948209,0.4067018798747364
18,Trindade,Lapa,857.4300000000001,83922,74383,158306,471,453,924,264,242,506,0.5019045672649394,0.4711896469290683,0.48698854809410347
19,Lapa,Carolina Michaelis,460.97,81522,75377,156900,473,454,927,261,248,509,0.48846442581190325,0.47238349491713244,0.48060444130820057
