,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,518,819,1337,80,80,160,0,0,0,0.029976851851851852,0.04740238946330721,0.03868962065757953
1,Venda Nova,Carreira,583.47,998,1517,2515,80,80,160,0,0,0,0.057780898529252125,0.08781567556673371,0.07279828704799292
2,Carreira,Baguim,786.02,1559,2070,3630,80,80,160,0,0,0,0.09027435372168613,0.11981735772331477,0.10504585572250046
3,Baguim,Campainha,751.7,2033,2329,4362,74,79,153,0,0,0,0.12719356191752984,0.13653188188705148,0.13201530882989723
4,Campainha,Rio Tinto,859.99,2926,2857,5784,80,72,152,0,0,0,0.1693498348230562,0.18374884792905005,0.17617041997852698
5,Rio Tinto,Levada,452.83,3405,3275,6680,80,77,157,0,0,0,0.19707639341238306,0.1969383828600351,0.19700870670836526
6,Levada,Nau Vitória,1111.62,4176,4205,8382,80,80,160,0,0,0,0.24170812092994728,0.24338665531900586,0.24254738812447657
7,Nau Vitória,Nasoni,499.02,4475,4324,8800,80,80,160,0,0,0,0.2589881862380668,0.2502747894281953,0.25463148783313105
8,Nasoni,Contumil,650.0,4638,4426,9064,80,80,160,0,0,0,0.26843232478156653,0.25615661222843483,0.2622944685050007
9,Contumil,Estádio do Dragão,619.19,5475,5351,10826,71,80,151,0,0,0,0.3570304652531746,0.309674842608069,0.33194139365311864
10,Estádio do Dragão,Campanhã,1166.02,10169,9718,19888,220,220,440,100,100,200,0.14061714683478818,0.1343858851712378,0.137501516003013
11,Campanhã,Heroismo,950.92,18486,18378,36865,219,218,437,180,180,360,0.20106653234114494,0.20035929240386482,0.2007133282329149
12,Heroismo,24 de Agosto,571.9,20421,20306,40727,205,220,425,199,180,379,0.21810206056225603,0.22034057348363106,0.21921244933482925
