,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,331,1293,1625,158,99,257,0,0,0,0.009728082512892637,0.06048914650542526,0.029281955412739834
4,Venda Nova,Carreira,583.47,553,2326,2879,158,105,263,0,0,0,0.016203981744937146,0.10258265526263409,0.05068976394781995
5,Carreira,Baguim,786.02,812,3300,4112,158,115,273,0,0,0,0.0238003365689052,0.13286897934712855,0.06974500294068425
6,Baguim,Campainha,751.7,1011,3811,4823,176,117,293,0,0,0,0.026619322802449864,0.15081894478459656,0.07621439369634463
7,Campainha,Rio Tinto,859.99,1471,4771,6243,159,102,261,0,0,0,0.04285070022882036,0.21658962520018452,0.11074867090728452
8,Rio Tinto,Levada,452.83,1737,5528,7266,158,100,258,0,0,0,0.05092123881801257,0.2559429799064475,0.130387029937561
9,Levada,Nau Vitória,1111.62,2496,6700,9196,159,100,259,0,0,0,0.07267739972131722,0.31020644647024637,0.16438745638113544
10,Nau Vitória,Nasoni,499.02,2711,6909,9620,153,100,253,0,0,0,0.08204574153272369,0.3198816539450908,0.17605203102377787
11,Nasoni,Contumil,650.0,2859,6993,9853,119,100,219,0,0,0,0.11125468296811847,0.32377633012671886,0.20829653098574424
12,Contumil,Estádio do Dragão,619.19,3642,8255,11898,119,110,229,0,0,0,0.1417119438826969,0.3474729902980914,0.24054912775035367
13,Estádio do Dragão,Campanhã,1166.02,8461,13144,21605,276,241,517,153,120,273,0.08672749420678837,0.1606543202025018,0.12044659372771252
14,Campanhã,Heroismo,950.92,13729,27194,40923,370,318,688,266,202,468,0.09410834045207288,0.22893875507540876,0.15461982625570275
15,Heroismo,24 de Agosto,571.9,15579,29227,44807,348,318,666,267,202,469,0.11019600290364306,0.24605520648137724,0.1722247675394844
16,24 de Agosto,Bolhão,680.44,22970,34102,57072,346,320,666,267,200,467,0.16296628679441036,0.2872504734039874,0.21978804129350532
17,Bolhão,Trindade,451.8,32625,40233,72858,338,322,660,286,200,486,0.2266660737224186,0.3376635138996483,0.27693658013851236
18,Trindade,Lapa,857.4300000000001,41763,51934,93698,338,318,656,285,218,503,0.2906520431624847,0.42308769680624914,0.3516666856939341
19,Lapa,Carolina Michaelis,460.97,41828,50930,92759,373,318,691,247,219,466,0.29493058043927595,0.41407223391160825,0.35026704306009915
20,Carolina Michaelis,Casa da Música,627.48,40959,46566,87526,384,327,711,248,219,467,0.2835615904886186,0.37269699123046357,0.32490258617627477
21,Casa da Música,Francos,871.87,40517,34959,75476,348,342,690,252,219,471,0.29432073453412677,0.27272708882771846,0.28390892071107665
