,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,385,592,977,164,161,325,0,0,0,0.010868337850045174,0.017044088437252053,0.013927709679399965
4,Venda Nova,Carreira,583.47,657,1113,1771,164,161,325,0,0,0,0.018567801756739014,0.03201600520360234,0.02522983484887746
5,Carreira,Baguim,786.02,993,1455,2449,164,161,325,0,0,0,0.02804278223067741,0.04186495329239137,0.03489007312586494
6,Baguim,Campainha,751.7,1199,1698,2897,164,161,325,0,0,0,0.03386303944877317,0.04882783330764409,0.04127636809885999
7,Campainha,Rio Tinto,859.99,1663,2185,3849,163,163,326,0,0,0,0.047258849360274746,0.06208297025406477,0.05467090980716976
8,Rio Tinto,Levada,452.83,1901,2635,4537,163,161,324,0,0,0,0.05400809210957966,0.0757970320542246,0.06483531226725815
9,Levada,Nau Vitória,1111.62,2406,3473,5879,164,162,326,0,0,0,0.06793837185189248,0.09925839429495656,0.08350230938494886
10,Nau Vitória,Nasoni,499.02,2577,3613,6191,164,162,326,0,0,0,0.07276747714331816,0.10327428412039882,0.0879273014693521
11,Nasoni,Contumil,650.0,2655,3719,6375,166,164,330,0,0,0,0.07407312019285534,0.10500917410144325,0.08944740152924448
12,Contumil,Estádio do Dragão,619.19,3353,4522,7876,166,164,330,0,0,0,0.09352583578498,0.1276703036613731,0.11049460163870263
13,Estádio do Dragão,Campanhã,1166.02,6690,8102,14792,252,248,500,165,164,329,0.07016871381173431,0.08597269787182815,0.07802435886966526
14,Campanhã,Heroismo,950.92,12659,15685,28344,334,292,626,243,280,523,0.09561034837762218,0.11836843432180823,0.10699385843588877
15,Heroismo,24 de Agosto,571.9,14528,17060,31588,331,298,629,243,280,523,0.11026589117426416,0.12749736627578936,0.1189480713329613
16,24 de Agosto,Bolhão,680.44,21058,20807,41866,337,294,631,243,280,523,0.15827119366653092,0.15651344047947285,0.15739268712630444
17,Bolhão,Trindade,451.8,26853,27267,54120,337,292,629,245,280,525,0.20107065570238242,0.20577305565557688,0.2034126652286532
18,Trindade,Lapa,857.4300000000001,32609,37931,70541,303,292,595,278,284,562,0.24264420703603504,0.2841235163412305,0.26331511555830045
19,Lapa,Carolina Michaelis,460.97,32343,37438,69782,293,292,585,283,278,561,0.24232368565128404,0.28359384529895243,0.2628455977378815
20,Carolina Michaelis,Casa da Música,627.48,31470,34866,66337,293,293,586,281,280,561,0.23666650189946747,0.262690622246334,0.2496664170132742
21,Casa da Música,Francos,871.87,29032,28361,57393,293,309,602,287,253,540,0.21591169144359101,0.21902880741186792,0.21744086762903472
22,Francos,Ramalde,965.03,27198,25537,52735,293,335,628,285,244,529,0.20301935620584216,0.1921972339397765,0.19763052008780638
23,Ramalde,Viso,621.15,25874,24287,50162,289,335,624,285,246,531,0.19439639792950753,0.18211012135315988,0.18824717349153905
24,Viso,Sete Bicas,743.81,24346,22991,47338,293,341,634,285,246,531,0.18173483158603265,0.1707328337916575,0.1762195801231327
25,Sete Bicas,Sra da Hora,674.5,21329,21516,42846,295,336,631,283,246,529,0.15929316605057095,0.16107272944207968,0.16018188328682567
26,Sra da Hora,Vasco da Gama,824.48,8175,7249,15425,167,167,334,0,0,0,0.22664244372275844,0.20097823047627988,0.21381033709951913
27,Vasco da Gama,Estádio do Mar,661.6,7756,7292,15049,167,167,334,0,0,0,0.21504009321239698,0.2021784572470191,0.20860927522970804
28,Estádio do Mar,Pedro Hispano,786.97,7624,7283,14908,167,167,334,0,0,0,0.21137968091592835,0.20191042188869213,0.2066450514023102
29,Pedro Hispano,Parque de Real,656.68,6976,6786,13762,167,167,334,0,0,0,0.19339295508296944,0.18814588408941982,0.19076941958619464
30,Parque de Real,C. Matosinhos,723.67,6640,6454,13095,167,167,334,0,0,0,0.18410394552095055,0.1789434816823778,0.1815237136016642
31,C. Matosinhos,Matosinhos Sul,616.61,5197,4705,9903,155,165,320,0,0,0,0.1552345276054748,0.1320388702376711,0.143274266775201
32,Matosinhos Sul,Brito Capelo,535.72,2195,2396,4591,165,165,330,0,0,0,0.06159246634628368,0.06724024403282554,0.0644163551895546
33,Brito Capelo,Mercado,487.53,1173,1218,2391,167,166,333,0,0,0,0.03252061844647052,0.0339774016900559,0.0332468227060356
34,Mercado,Sr. de Matosinhos,708.96,286,215,502,165,164,329,0,0,0,0.00804010329241554,0.006097560975609754,0.007071784325983476
35,Sra da Hora,Fonte do Cuco,687.03,7505,10878,18383,84,82,166,167,168,335,0.12601246150370687,0.18321234141519072,0.15456815590762382
36,Fonte do Cuco,Custoias,689.2,7124,10729,17854,84,84,168,167,168,335,0.11962609646617794,0.1794057753114931,0.14957803528043812
37,Custoias,Esposade,1779.24,6925,10660,17585,84,84,168,171,164,335,0.11436593699022374,0.18125185447174633,0.14732252604753585
38,Esposade,Crestins,2035.56,6789,10601,17391,88,84,172,168,168,336,0.11191148480843717,0.17726426631024472,0.14435354287666516
39,Crestins,Verdes,591.8199999999999,6746,10557,17304,82,84,166,168,168,336,0.11362704746177787,0.1765305235001288,0.14519278694779691
40,Verdes,Pedras Rubras,960.78,4927,5655,10582,0,0,0,168,168,336,0.11825811931192988,0.13574414627138845,0.12700113279165914
41,Pedras Rubras,Lidador,1147.58,4344,5098,9443,0,0,0,168,168,336,0.10427882062780265,0.12237564720696087,0.11332723391738175
42,Lidador,Vilar do Pinheiro,1987.51,4135,4904,9039,0,0,0,168,168,336,0.09926642549506436,0.11770393043371064,0.10848517796438749
43,Vilar do Pinheiro,Modivas Sul,2037.38,4003,4870,8873,0,0,0,168,168,336,0.09609462742506746,0.11689225773699381,0.10649344258103063
44,Modivas Sul,Modivas Centro,1051.08,3961,4807,8769,0,0,0,168,168,336,0.09508102824903818,0.11539736740438122,0.1052391978267097
45,Modivas Centro,Modivas Norte,852.51,3930,4804,8734,0,0,0,168,168,336,0.09433499782757367,0.11531253767102113,0.1048237677492974
46,Modivas Norte,Mindelo,1834.12,3326,4373,7699,0,0,0,168,170,338,0.0798405621024752,0.10373323721018955,0.09185758804422503
47,Mindelo,Espaço Natureza,776.86,3152,4270,7422,0,0,0,168,168,336,0.07566056339569421,0.10249920865949022,0.08907988602759222
48,Espaço Natureza,Varziela,1539.0,3124,4259,7384,0,0,0,160,168,328,0.0787522290576754,0.10223851746199422,0.09078179141110698
49,Varziela,Árvore,858.71,2989,4088,7077,0,0,0,168,168,336,0.07174848110585456,0.09813016738131657,0.08493932424358556
50,Árvore,Azurara,664.57,2964,4086,7050,0,0,0,168,168,336,0.0711482556322657,0.098070651756343,0.08460945369430435
51,Azurara,Santa Clara,1218.09,2934,4070,7005,0,0,0,166,168,334,0.07128680271008624,0.09769771741249449,0.08457133465620775
52,Santa Clara,Vila do Conde,670.57,3054,3843,6897,0,0,0,166,154,320,0.07419279094546405,0.10063428945024082,0.08691776210088786
53,Vila do Conde,Alto de Pega,730.41,2317,2695,5013,0,0,0,174,170,344,0.053716957667371557,0.06393041738070442,0.058764306944309314
54,Alto de Pega,Portas Fronhas,671.05,2201,2511,4713,0,0,0,168,170,338,0.05284208873844371,0.059568840277094956,0.056225366139540496
55,Portas Fronhas,São Brás,562.21,1717,2076,3793,0,0,0,168,168,336,0.04121832020099872,0.049837453293144734,0.04552788674707173
56,São Brás,Póvoa de Varzim,624.94,1580,1994,3574,0,0,0,168,168,336,0.03792245905927094,0.047859062980030724,0.042890761019650836
57,Sra da Hora,Fonte do Cuco,685.98,5552,5562,11115,76,90,166,99,81,180,0.1355237605026042,0.14073465698400642,0.13808259965134287
58,Fonte do Cuco,Cândido dos Reis,913.51,5290,5546,10836,82,88,170,79,81,160,0.14181352765584462,0.14186879777538264,0.14184181090968573
59,Cândido dos Reis,Pias,916.73,4964,5417,10381,82,88,170,79,81,160,0.1330741375298057,0.1385655977769617,0.1358842701191095
60,Pias,Araújo,1258.13,4679,5287,9967,82,88,170,79,79,158,0.12544537813092022,0.13698898921593725,0.1313157326297827
61,Araújo,Custió,651.69,4517,5169,9687,82,88,170,79,85,164,0.12109427356557449,0.12895980717305805,0.12516851265045148
62,Custió,Parque de Maia,1418.51,4220,4986,9207,82,86,168,79,81,160,0.11313905978515706,0.1289786029307257,0.12120061328373889
63,Parque de Maia,Forum,824.81,3756,4437,8193,82,86,168,79,81,160,0.10068871942809167,0.11477112437922102,0.10785597544418352
64,Forum,Zona Industrial,1119.4,1869,2278,4148,82,86,168,79,81,160,0.05011865443453165,0.05893209373951469,0.05460426439251217
65,Zona Industrial,Mandim,1194.23,1769,2166,3935,84,86,170,77,81,158,0.04751519155352311,0.05602377568082699,0.051849296432028555
66,Mandim,Castêlo da Maia,1468.1,1725,2104,3829,84,86,170,80,81,161,0.045430585079340585,0.054423424865262755,0.049966895974378873
67,Castêlo da Maia,ISMAI,702.48,1104,1380,2484,84,84,168,80,81,161,0.02908225966553897,0.036095417451349664,0.03260024865035994
68,Santo Ovídio,D. João II,463.71,5941,6011,11953,376,406,782,0,0,0,0.07316292356185972,0.06855454448862461,0.07077033800721337
69,D. João II,João de Deus,716.25,8020,9375,17395,416,376,792,0,0,0,0.08925665326374056,0.11543918702589387,0.10168674504981334
70,João de Deus,C.M.Gaia,405.01,13166,15110,28277,376,376,752,0,0,0,0.16211773825186607,0.18605502332786567,0.17408638078986588
71,C.M.Gaia,General Torres,488.39,15628,16902,32530,376,394,770,0,0,0,0.19242583492908927,0.19861505432674254,0.195592786153343
72,General Torres,Jardim do Morro,419.98,16567,18960,35528,388,412,800,0,0,0,0.19768898962070502,0.21305392634294365,0.20560193203265795
73,Jardim do Morro,São Bento,795.7,16968,20259,37227,400,376,776,0,0,0,0.1963917995156695,0.24944657493029324,0.2220987525516212
74,São Bento,Aliados,443.38,20766,26120,46887,376,376,752,0,0,0,0.2556941808342204,0.3216208280158669,0.2886575044250436
75,Aliados,Trindade,450.27,22786,27965,50752,376,390,766,0,0,0,0.28056654337105885,0.33197609925949656,0.30674112143436266
76,Trindade,Faria Guimaraes,555.34,20672,25421,46093,410,380,790,0,0,0,0.23342668908945488,0.3097175829225223,0.2701235747306772
77,Faria Guimaraes,Marques,621.04,19600,24219,43819,388,376,764,0,0,0,0.23387097312315341,0.29820707807221214,0.2655337682289729
78,Marques,Combatentes,702.75,16124,18654,34779,378,376,754,0,0,0,0.19749203331376006,0.22969162037466506,0.21354912182158536
79,Combatentes,Salgueiros,471.25,13997,16424,30421,378,380,758,0,0,0,0.17143245728305515,0.20009750189668546,0.18580279627141863
