,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,1901,616,2517,167,167,334,0,0,0,0.052700155245065446,0.01708070500186498,0.03489043012346521
4,Venda Nova,Carreira,583.47,3556,1073,4630,167,167,334,0,0,0,0.09859259165275992,0.029767547438813376,0.06418006954578664
5,Carreira,Baguim,786.02,5928,1323,7251,167,163,330,0,0,0,0.16435417368417823,0.03758137818603956,0.10173609590782488
6,Baguim,Campainha,751.7,7641,1426,9068,167,145,312,0,0,0,0.21183081082155916,0.04555980679331997,0.1345574275392044
7,Campainha,Rio Tinto,859.99,10602,1772,12374,167,161,328,0,0,0,0.2939221691837541,0.050960637920477066,0.1746636126795236
8,Rio Tinto,Levada,452.83,12065,2246,14311,167,165,332,0,0,0,0.33447197600464995,0.06304113835565771,0.19957411994415683
9,Levada,Nau Vitória,1111.62,14802,2801,17603,167,165,332,0,0,0,0.4103549142514,0.07859365471807694,0.24547356538694728
10,Nau Vitória,Nasoni,499.02,15275,2862,18137,167,165,332,0,0,0,0.42347915162186306,0.08030840579944007,0.25292742553541786
11,Nasoni,Contumil,650.0,15598,2902,18501,167,166,333,0,0,0,0.4324289343206928,0.0809512274512841,0.25721782519059716
12,Contumil,Estádio do Dragão,619.19,18011,3689,21700,167,166,333,0,0,0,0.49931359799712327,0.10289508556562776,0.3016995647730144
13,Estádio do Dragão,Campanhã,1166.02,27850,8425,36276,247,249,496,168,168,336,0.2931185221494618,0.08827207719976107,0.19046298893815136
14,Campanhã,Heroismo,950.92,62548,17794,80343,334,292,626,247,287,534,0.46887895505729676,0.1325508530155379,0.3001821030617577
15,Heroismo,24 de Agosto,571.9,64583,20779,85363,333,276,609,247,287,534,0.4849226639874088,0.15887628439940127,0.3233766973878896
16,24 de Agosto,Bolhão,680.44,73830,29717,103548,335,277,612,247,287,534,0.5525558232013467,0.2268392794393339,0.3913025998913908
17,Bolhão,Trindade,451.8,72930,43420,116351,335,293,628,247,287,534,0.5458201731749777,0.32291841469354843,0.4340167486283987
18,Trindade,Lapa,857.4300000000001,74521,69695,144217,335,293,628,244,275,519,0.5608530843808417,0.5300556296710103,0.5455349737556098
19,Lapa,Carolina Michaelis,460.97,72827,70388,143215,335,293,628,253,283,536,0.5390440307766532,0.527367841971801,0.5332414115099978
20,Carolina Michaelis,Casa da Música,627.48,63637,71101,134739,335,293,628,255,285,540,0.46930574329229346,0.5307381331065988,0.49983597832999405
21,Casa da Música,Francos,871.87,47646,72049,119695,337,325,662,251,251,502,0.35282981716830525,0.5439848197913092,0.44748115774213143
